step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.2380239537115535,0.1425940990447998,0.36440804600715637,0.35025984048843384,0.11866524815559387,0.35,2,0,0,0,0,0,0,,,,nan,0,0.38001546263694763,7.600308895111084,152.0061798095703,0.43816325068473816,1.0,0.17057106973542802,0,0,0,0,0.17057106973542802,0.0,filtered,0.06309934386693077,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17057106973542802,0.541073284|0.539428816|0.17057107|0.285268518|0.258910523|0.321777947,0.691073284|0.689428816|0.32057107|0.435268518|0.408910523|0.471777947,0.661073284|0.659428816|0.29057107|0.405268518|0.378910523|0.441777947,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0475819166|0.131352563|0.145821502|0.0831223495,-0.217319701|-0.225919745|-0.226553024|-0.227575465|-0.217800453|-0.228088989,1.94697344|1.93179552|0.503313171|1.04485117|0.96366314|1.14214515,0.686408937|-0.48194471|0.397125602,-0.122935317|0.202930525|-0.0318298414,0.00814175233244896,0.0017408644780516624,0.0018664347007870674,0.002414815127849579
1,0.1,-0.10713442261674828,0.11487229913473129,0.3502383828163147,0.34962451457977295,0.0910911113023758,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5544456839561462,4.452203273773193,113.50703430175781,0.5544454455375671,1.0,0.16639489177813305,0,0,0,0,0.17057106973542802,0.0,filtered,5.395668522332006e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16639489177813305,0.530337711|0.532120838|0.166394892|0.280590209|0.256139938|0.314772373,0.680337711|0.682120838|0.316394892|0.430590209|0.406139938|0.464772373,0.650337711|0.652120838|0.286394892|0.400590209|0.376139938|0.434772373,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.075106356|0.191154625|0.209741818|0.11917117,-0.216704864|-0.225816939|-0.224747435|-0.226393959|-0.216045513|-0.227448372,1.90464598|1.90266641|0.515938489|1.0871215|1.01825606|1.15081229,0.680262029|-0.471798092|0.395534158,-0.122935317|0.202930525|-0.0318298414,0.007455368526279926,0.0018132375553250313,0.001549864187836647,0.0022739889100193977
2,0.15000000000000002,-0.09026905654589541,0.11619898676872253,0.3360964059829712,0.3487321138381958,0.09256774932146072,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6842719912528992,5.200062274932861,76.78050231933594,0.6842711567878723,1.0,0.1660969658898318,0,0,0,0,0.17057106973542802,0.0,filtered,1.2726943719488818e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1660969658898318,0.519671517|0.527327276|0.166096966|0.279314797|0.257342835|0.30991108,0.669671517|0.677327276|0.316096966|0.429314797|0.407342835|0.45991108,0.639671517|0.647327276|0.286096966|0.399314797|0.377342835|0.42991108,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0862683032|0.170344957|0.180340741|0.0764891867,-0.216062683|-0.225782659|-0.222334694|-0.22495728|-0.21407212|-0.226925424,1.86262338|1.88352644|0.528321472|1.06264687|0.995639963|1.08920808,0.674115121|-0.461651474|0.393942714,-0.122935317|0.202930525|-0.0318298414,0.007471188902854919,0.001541743054986,0.0017011221498250961,0.0022976938635110855
3,0.2,-0.0627445786844715,0.11559483408927917,0.32157984375953674,0.3482459783554077,0.1073211207985878,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8336716294288635,4.025757789611816,36.097747802734375,0.8336706161499023,1.0,0.16560502785505915,0,0,0,0,0.17057106973542802,0.0,filtered,1.4539060337954892e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16560502785505915,0.508979169|0.52296836|0.165605028|0.277075467|0.257498777|0.30291192,0.658979169|0.67296836|0.315605028|0.427075467|0.407498777|0.45291192,0.628979169|0.64296836|0.285605028|0.397075467|0.377498777|0.42291192,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0951214596|0.161343403|0.16570171|0.044342383,-0.215399168|-0.225768196|-0.219472413|-0.223365639|-0.211981623|-0.226566183,1.82051751|1.86610524|0.538069158|1.04627963|0.983715194|1.02942388,0.667968214|-0.451504856|0.39235127,-0.122935317|0.202930525|-0.0318298414,0.008749875240027905,0.0019167037680745125,0.0019454862922430038,0.0026508206501603127
4,0.25,-0.0032405150607065225,0.11012382805347443,0.30524101853370667,0.35106706619262695,0.08951395004987717,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9684607982635498,2.951918601989746,59.51283645629883,0.9684597253799438,1.0,0.16562397082737979,0,0,0,0,0.17057106973542802,0.0,filtered,1.5101420512985657e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16562397082737979,0.498272493|0.518692978|0.165623971|0.274508358|0.257376096|0.294354441,0.648272493|0.668692978|0.315623971|0.424508358|0.407376096|0.444354441,0.618272493|0.638692978|0.285623971|0.394508358|0.377376096|0.414354441,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.105469908|0.215212228|0.224675351|0.0853871892,-0.214712618|-0.225749552|-0.215867664|-0.22137817|-0.209480561|-0.226121952,1.77837735|1.84902236|0.552098127|1.09186749|1.04469917|1.036683,0.661821306|-0.441358238|0.390759826,-0.122935317|0.202930525|-0.0318298414,0.008020329289138317,0.0018043527379631996,0.001821364276111126,0.0023711146786808968
5,0.30000000000000004,0.006570346812327446,0.10537176579236984,0.28963303565979004,0.35664260387420654,0.09006103128194809,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0384769439697266,3.5028395652770996,68.86761474609375,1.0384769439697266,1.0,0.16905086832406369,0,0,0,0,0.17057106973542802,0.0,passthrough,5.4798866460322215e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16905086832406369,0.487632175|0.515022138|0.169050868|0.274929516|0.260663187|0.288119377,0.637632175|0.665022138|0.319050868|0.424929516|0.410663187|0.438119377,0.607632175|0.635022138|0.289050868|0.394929516|0.380663187|0.408119377,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.109497947|0.272892066|0.285616964|0.15589919,-0.213995462|-0.225666774|-0.211562401|-0.218958901|-0.20661249|-0.225446427,1.73653324|1.83442178|0.574139019|1.15365123|1.12165722|1.08293027,0.655674398|-0.431211621|0.389168382,-0.122935317|0.202930525|-0.0318298414,0.007242010906338692,0.0015359073877334595,0.0017500128597021103,0.0022297585383057594
6,0.35000000000000003,0.01204232430640495,0.09970887005329132,0.27499744296073914,0.3638570308685303,0.09087888151407242,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0842604637145996,2.1030619144439697,39.46820831298828,1.0842604637145996,1.0,0.17519635569980785,0,0,0,0,0.17057106973542802,0.0,passthrough,6.086268007269036e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.17519635569980785,0.477092714|0.511859551|0.175196356|0.27838512|0.267002347|0.285569065,0.627092714|0.661859551|0.325196356|0.42838512|0.417002347|0.435569065,0.597092714|0.631859551|0.295196356|0.39838512|0.387002347|0.405569065,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.104079631|0.307238313|0.322398145|0.200815362,-0.21324322|-0.225458857|-0.207533423|-0.216734423|-0.204209972|-0.224898461,1.69512764|1.82197935|0.597331631|1.20404437|1.18619756|1.11819316,0.64952749|-0.421065003|0.387576938,-0.122935317|0.202930525|-0.0318298414,0.008024055510759354,0.0017658378928899765,0.0018305303528904915,0.0023311683908104897
7,0.4,0.003386495036246509,0.094180166721344,0.2619415521621704,0.371415376663208,0.09205873310565948,0.35,2,0,0,0,0,0,0,,,,nan,0,1.086030125617981,1.4581464529037476,33.19327163696289,1.086030125617981,1.0,0.18295608515651118,0,0,0,0,0.17057106973542802,0.0,passthrough,5.991068170675574e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.18295608515651118,0.466635899|0.508597669|0.182956085|0.283690137|0.275198254|0.285276402,0.616635899|0.658597669|0.332956085|0.433690137|0.425198254|0.435276402,0.586635899|0.628597669|0.302956085|0.403690137|0.395198254|0.405276402,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0900973584|0.314489774|0.330959162|0.217060202,-0.21245544|-0.225107869|-0.203697362|-0.214598089|-0.202085823|-0.22432333,1.65408816|1.80928281|0.618224337|1.23465223|1.22966635|1.13384248,0.643380582|-0.410918385|0.385985494,-0.122935317|0.202930525|-0.0318298414,0.008142146281898022,0.001833760179579258,0.0017907144501805305,0.00239607784897089
8,0.45,-0.027662678170336505,0.09583282470703125,0.25114041566848755,0.37839722633361816,0.0936262384057045,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0438759326934814,1.0358262062072754,33.688350677490234,1.043874740600586,1.0,0.19104911306318384,0,0,0,0,0.17057106973542802,0.0,filtered,1.6417921632512875e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.19104911306318384,0.456237075|0.504631357|0.191049113|0.289465424|0.283698079|0.285730096,0.606237075|0.654631357|0.341049113|0.439465424|0.433698079|0.435730096,0.576237075|0.624631357|0.311049113|0.409465424|0.403698079|0.405730096,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0768927213|0.301469433|0.315100156|0.211711247,-0.211632358|-0.224627191|-0.199948505|-0.212446999|-0.202921225|-0.2235903,1.61331594|1.79389824|0.641140669|1.24688413|1.24697125|1.13104133,0.637233675|-0.400771767|0.38439405,-0.122935317|0.202930525|-0.0318298414,0.0078646931797266,0.0018063131719827652,0.0018587633967399597,0.0022510280832648277
9,0.5,-0.06567701869949652,0.09778763353824615,0.2427981197834015,0.3847076892852783,0.09539081901311874,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9938886761665344,1.220070242881775,14.485527038574219,0.9938879609107971,1.0,0.1985608100936529,0,0,0,0,0.17057106973542802,0.0,filtered,1.0442640712136445e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1985608100936529,0.445871227|0.499828555|0.19856081|0.294653358|0.290211919|0.28591029,0.595871227|0.649828555|0.34856081|0.444653358|0.440211919|0.43591029,0.565871227|0.619828555|0.31856081|0.414653358|0.410211919|0.40591029,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0684928023|0.285259601|0.294214612|0.201413525,-0.2107746|-0.224058378|-0.196240363|-0.210263861|-0.207102878|-0.22270081,1.57271031|1.77525584|0.666495679|1.25360917|1.24795941|1.12235388,0.631086767|-0.390625149|0.382802606,-0.122935317|0.202930525|-0.0318298414,0.0056560589000582695,0.0016144728288054466,0.0011680368334054947,0.0016869287937879562
10,0.55,-0.0981458038567513,0.09969399124383926,0.2364925891160965,0.3909286856651306,0.09709183126688004,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9606344699859619,0.9688921570777893,23.429471969604492,0.9606342315673828,1.0,0.20539944305460878,0,0,0,0,0.17057106973542802,0.0,filtered,3.590073225808325e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.20539944305460878,0.435531054|0.494379653|0.205399443|0.299080016|0.294537109|0.285585152,0.585531054|0.644379653|0.355399443|0.449080016|0.444537109|0.435585152,0.555531054|0.614379653|0.325399443|0.419080016|0.414537109|0.405585152,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0623043016|0.28075549|0.28822995|0.202076989,-0.209881372|-0.223428438|-0.192549286|-0.208048569|-0.210496281|-0.221684751,1.53224284|1.75409018|0.691352788|1.26902698|1.25588211|1.12273285,0.624939859|-0.380478531|0.381211162,-0.122935317|0.202930525|-0.0318298414,0.00498619768768549,0.00108321662992239,0.0011189226061105728,0.001586281694471836
11,0.6000000000000001,-0.13237037104401794,0.10166552662849426,0.23219835758209229,0.397045373916626,0.09884203970432281,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9233125448226929,1.2994518280029297,7.554254531860352,0.9233125448226929,1.0,0.21214780865143934,0,0,0,0,0.17057106973542802,0.0,passthrough,1.3036513730410994e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21214780865143934,0.425231503|0.488552083|0.212147809|0.303375828|0.297614238|0.285265692,0.575231503|0.638552083|0.362147809|0.453375828|0.447614238|0.435265692,0.545231503|0.608552083|0.332147809|0.423375828|0.417614238|0.405265692,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0558249936|0.276753189|0.284531418|0.204952751,-0.208949518|-0.222731041|-0.188871645|-0.205786241|-0.21328463|-0.220519297,1.49197649|1.73147729|0.715544583|1.28447026|1.26170374|1.12549622,0.618792951|-0.370331913|0.379619718,-0.122935317|0.202930525|-0.0318298414,0.0048985555768013,0.0010379962623119354,0.0010335259139537811,0.001630541868507862
12,0.65,-0.1681516788149065,0.10383792966604233,0.22988581657409668,0.4027208089828491,0.10077589005231857,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8625504374504089,1.5636814832687378,14.271458625793457,0.8625504374504089,1.0,0.21878677326889706,0,0,0,0,0.17057106973542802,0.0,passthrough,1.1928198348026713e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21878677326889706,0.414978224|0.482387357|0.218786773|0.307577233|0.299730067|0.285051532,0.564978224|0.632387357|0.368786773|0.457577233|0.449730067|0.435051532,0.534978224|0.602387357|0.338786773|0.427577233|0.419730067|0.405051532,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0487341624|0.266045865|0.27417855|0.202358085,-0.207976589|-0.221967042|-0.185236666|-0.20349326|-0.214820311|-0.219211958,1.45193631|1.70758239|0.738644589|1.29286154|1.25827851|1.12335226,0.612646043|-0.360185295|0.378028274,-0.122935317|0.202930525|-0.0318298414,0.004866946488618851,0.0010074935853481293,0.0010550692677497864,0.0016015609726309776
13,0.7000000000000001,-0.2017581517397094,0.10624998807907104,0.22932758927345276,0.4079204201698303,0.10293085873126984,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7827110290527344,1.9338269233703613,15.003046989440918,0.7827110290527344,1.0,0.22498352217387374,0,0,0,0,0.17057106973542802,0.0,passthrough,1.0379538262043693e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.22498352217387374,0.404766553|0.475789665|0.224983522|0.311341918|0.30129371|0.284699072,0.554766553|0.625789665|0.374983522|0.461341918|0.45129371|0.434699072,0.524766553|0.595789665|0.344983522|0.431341918|0.42129371|0.404699072,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0436860777|0.25305208|0.26105208|0.194722637,-0.206961195|-0.221153267|-0.181613213|-0.201148512|-0.212834727|-0.217750334,1.41210502|1.68200539|0.762006953|1.29727124|1.25339219|1.11576859,0.606499135|-0.350038677|0.37643683,-0.122935317|0.202930525|-0.0318298414,0.004906505346298218,0.0010313820093870163,0.0009885840117931366,0.0016539636999368668
14,0.75,-0.2327037497916229,0.10899633169174194,0.2302643358707428,0.4109611511230469,0.10539989173412323,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6520614624023438,2.833108901977539,30.591228485107422,0.7015483975410461,1.0,0.23071680843716125,0,0,0,0,0.17057106973542802,0.0,filtered,0.06328232601111225,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.756492309551888e-09,valid,0.23071680843716125,0.394589857|0.468752497|0.230716808|0.314573259|0.302446002|0.28401148,0.544589857|0.618752497|0.380716808|0.464573259|0.452446002|0.43401148,0.514589857|0.588752497|0.350716808|0.434573259|0.422446002|0.40401148,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0347200906|0.211146353|0.218173312|0.161387195,-0.205902227|-0.220309217|-0.177906634|-0.198672223|-0.210688095|-0.216058654,1.3724572|1.65470077|0.77968069|1.27076717|1.21726923|1.08137446,0.600352228|-0.33989206|0.374845386,-0.122935317|0.202930525|-0.0318298414,0.005309661850333214,0.0010234368965029716,0.0011961674317717552,0.0018392289057374
