step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.2038395144064518,0.20806074142456055,0.24933044612407684,0.4791644215583801,0.19681264460086823,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4612243175506592,9.224486351013184,184.48971557617188,0.508408784866333,1.0,0.29924178986927585,0,0,0,0,0.29924178986927585,0.0,filtered,0.05497145227272438,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.29924178986927585,0.396065958|0.453787536|0.29924179|0.403547021|0.407311615|0.433186435,0.546065958|0.603787536|0.44924179|0.553547021|0.557311615|0.583186435,0.516065958|0.573787536|0.41924179|0.523547021|0.527311615|0.553186435,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0091336125|-0.0218432077|-0.0238133381|-0.0673962023,-0.250811977|-0.293621523|-0.297425867|-0.296387133|-0.284090961|-0.299556742,1.33345186|1.52152862|0.89040768|1.29595774|1.32134216|1.3657928,0.569877088|-0.452116549|0.205958709,-0.110431977|0.282584012|0.0858923569,0.005117209628224373,0.0010607615113258362,0.0011344607919454575,0.00161739531904459
1,0.1,-0.12372392162695632,0.2101309597492218,0.23798298835754395,0.4660402536392212,0.20565396547317505,0.35,2,0,0,0,0,0,0,,,,nan,0,0.7945153117179871,6.764167308807373,60.624717712402344,0.7945142388343811,1.0,0.28468337720962034,0,0,0,0,0.29924178986927585,0.0,filtered,1.4389526797682827e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.28468337720962034,0.383498041|0.439011893|0.284683377|0.387506481|0.392335318|0.414958144,0.533498041|0.589011893|0.434683377|0.537506481|0.542335318|0.564958144,0.503498041|0.559011893|0.404683377|0.507506481|0.512335318|0.534958144,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00896682462|-0.0135681549|-0.0162961644|-0.0905977111,-0.248163552|-0.292734355|-0.295743365|-0.295070722|-0.282120099|-0.298839755,1.28582861|1.46331322|0.83402332|1.24138705|1.27092501|1.27039511,0.564355314|-0.437987387|0.210253283,-0.110431977|0.282584012|0.0858923569,0.010905874893069267,0.0026291096583008766,0.002576911821961403,0.0027922457084059715
2,0.15000000000000002,-0.17149783027247345,0.14690019190311432,0.2331729233264923,0.45908474922180176,0.14170120656490326,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8708580732345581,4.939215183258057,145.57249450683594,0.8698703646659851,1.0,0.27192237182084067,0,0,0,0,0.29924178986927585,0.0,filtered,0.008861865399484678,0,0,12,joint_0_acceleration_upper,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.27192237182084067,0.371012506|0.424610057|0.271922372|0.372112155|0.378107537|0.39582047,0.521012506|0.574610057|0.421922372|0.522112155|0.528107537|0.54582047,0.491012506|0.544610057|0.391922372|0.492112155|0.498107537|0.51582047,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0190469671|0.106510605|0.106641172|0.0331929599,-0.245380265|-0.291447464|-0.293140545|-0.293317751|-0.283256202|-0.297943339,1.23866976|1.40699276|0.813595909|1.30164147|1.33581512|1.3185315,0.558833539|-0.423858225|0.214547858,-0.110431977|0.282584012|0.0858923569,0.004692582413554192,0.0009715016931295395,0.0010544722899794579,0.0014792922884225845
3,0.2,-0.27782166597478364,0.14894895255565643,0.23414026200771332,0.4537582993507385,0.14326035976409912,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8660805821418762,4.2629714012146,88.38811492919922,0.8660797476768494,1.0,0.26524106907195255,0,0,0,0,0.29924178986927585,0.0,filtered,1.291430628704624e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.26524106907195255,0.358764338|0.412208507|0.265241069|0.363170085|0.369546616|0.382954338,0.508764338|0.562208507|0.415241069|0.513170085|0.519546616|0.532954338,0.478764338|0.532208507|0.385241069|0.483170085|0.489546616|0.502954338,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0272492596|0.156034261|0.152739016|0.0935366212,-0.242416602|-0.289548369|-0.29111348|-0.291790556|-0.286634169|-0.297860343,1.19264075|1.35928566|0.797100056|1.31692404|1.34429131|1.32749363,0.553311765|-0.409729064|0.218842432,-0.110431977|0.282584012|0.0858923569,0.004716761410236359,0.0010214969515800476,0.001057223416864872,0.0014626439660787582
4,0.25,-0.23452209571864957,0.15304790437221527,0.23260414600372314,0.44621598720550537,0.14683277904987335,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9012653231620789,3.0247344970703125,119.41975402832031,0.9012653231620789,1.0,0.2600814601374819,0,0,0,0,0.29924178986927585,0.0,passthrough,4.280296986421761e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2600814601374819,0.346749222|0.400171366|0.26008146|0.356799702|0.362753845|0.373082763,0.496749222|0.550171366|0.41008146|0.506799702|0.512753845|0.523082763,0.466749222|0.520171366|0.38008146|0.476799702|0.482753845|0.493082763,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0162169548|0.108838583|0.0904878992|0.0355230567,-0.239266122|-0.287716365|-0.289826854|-0.290447683|-0.290027054|-0.298138314,1.14773077|1.3129691|0.766715942|1.24558971|1.25147623|1.22971579,0.547789991|-0.395599902|0.223137006,-0.110431977|0.282584012|0.0858923569,0.004651881754398346,0.0009788963943719864,0.0010352283716201782,0.0014722859486937523
5,0.30000000000000004,-0.22679921208162443,0.16724751889705658,0.2299654632806778,0.43824970722198486,0.16050687432289124,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9541336894035339,3.577364444732666,76.80512237548828,0.9541336894035339,1.0,0.25282060718374766,0,0,0,0,0.29924178986927585,0.0,passthrough,5.14834074415931e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.25282060718374766,0.334831645|0.38708721|0.252820607|0.34793254|0.352279924|0.360293969,0.484831645|0.53708721|0.402820607|0.49793254|0.502279924|0.510293969,0.454831645|0.50708721|0.372820607|0.46793254|0.472279924|0.480293969,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0156345807|0.0869911404|0.0511018529|0.00908305195,-0.235953603|-0.286102186|-0.287742869|-0.288490471|-0.29302253|-0.297468744,1.10337298|1.26224665|0.739174141|1.19023083|1.16719902|1.15279018,0.542268217|-0.38147074|0.22743158,-0.110431977|0.282584012|0.0858923569,0.004674586467444897,0.0009866328909993172,0.0010471129789948463,0.0014701448380947113
6,0.35000000000000003,-0.33104382342557703,0.15979906916618347,0.2333403080701828,0.43286818265914917,0.15242736041545868,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8995662927627563,4.002686023712158,122.10173034667969,0.8995652198791504,1.0,0.2452702137331335,0,0,0,0,0.29924178986927585,0.0,filtered,1.4458967138897334e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2452702137331335,0.323022498|0.373692659|0.245270214|0.338051333|0.339717393|0.346275811,0.473022498|0.523692659|0.395270214|0.488051333|0.489717393|0.496275811,0.443022498|0.493692659|0.365270214|0.458051333|0.459717393|0.466275811,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0277814224|0.152687165|0.127483179|0.0960933597,-0.232467506|-0.284366324|-0.284708007|-0.285899223|-0.294017975|-0.296180899,1.05962248|1.21040431|0.72415427|1.21899327|1.19233478|1.1850157,0.536746442|-0.367341578|0.231726155,-0.110431977|0.282584012|0.0858923569,0.0047220950946211815,0.0010238410905003548,0.0010408144444227219,0.0014588665217161179
7,0.4,-0.3561559171410227,0.16306228935718536,0.2377305030822754,0.42612046003341675,0.1550690084695816,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8274194598197937,3.222628355026245,85.98249816894531,0.8274185657501221,1.0,0.24021862832077,0,0,0,0,0.29924178986927585,0.0,filtered,1.2254302906180811e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.24021862832077,0.311476023|0.361296514|0.240218628|0.331731821|0.331041131|0.336563659,0.461476023|0.511296514|0.390218628|0.481731821|0.481041131|0.486563659,0.431476023|0.481296514|0.360218628|0.451731821|0.451041131|0.456563659,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0179246287|0.143522826|0.127257191|0.0982572675,-0.22876146|-0.282385232|-0.282258233|-0.283568066|-0.292627363|-0.295270568,1.01714263|1.16280083|0.696540909|1.18688205|1.15879435|1.14924134,0.531224668|-0.353212416|0.236020729,-0.110431977|0.282584012|0.0858923569,0.004709671251475811,0.0010046949610114098,0.0009988564997911453,0.0015051886439323425
8,0.45,-0.296591127089476,0.1806531548500061,0.23779132962226868,0.41631805896759033,0.17287574708461761,0.35,2,0,0,0,0,0,0,,,,nan,0,0.8614506721496582,4.187674045562744,101.79340362548828,0.8614497184753418,1.0,0.23374416974176881,0,0,0,0,0.29924178986927585,0.0,filtered,1.3383557679601742e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.23374416974176881,0.300152246|0.348428505|0.23374417|0.325009283|0.322305442|0.326926094,0.450152246|0.498428505|0.38374417|0.475009283|0.472305442|0.476926094,0.420152246|0.468428505|0.35374417|0.445009283|0.442305442|0.446926094,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00278216735|0.0763635441|0.0460900895|0.0201900464,-0.224835799|-0.280718517|-0.280208221|-0.281273706|-0.291148058|-0.294608951,0.975773185|1.1129955|0.657550625|1.09512697|1.0441638|1.03328547,0.525702894|-0.339083254|0.240315303,-0.110431977|0.282584012|0.0858923569,0.004786117002367973,0.0010566068813204765,0.0010361941531300545,0.001474037766456604
9,0.5,-0.30627993924419117,0.1849643588066101,0.23815269768238068,0.40802669525146484,0.1760735660791397,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0065144300460815,3.7115232944488525,79.65328216552734,1.006512999534607,1.0,0.2243364057029379,0,0,0,0,0.29924178986927585,0.0,filtered,1.8950428689074625e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2243364057029379,0.288940774|0.334139877|0.224336406|0.314761561|0.309792576|0.313346691,0.438940774|0.484139877|0.374336406|0.464761561|0.459792576|0.463346691,0.408940774|0.454139877|0.344336406|0.434761561|0.429792576|0.433346691,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0135578483|0.0899360758|0.0504739193|0.0191334153,-0.220706976|-0.279419323|-0.277307729|-0.278146108|-0.288926805|-0.293272408,0.935056121|1.05714018|0.633595742|1.07083621|1.00071742|0.97924777,0.520181119|-0.324954093|0.244609877,-0.110431977|0.282584012|0.0858923569,0.004874990321695805,0.0010180668905377388,0.0010375874117016792,0.001594575121998787
