step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,100000,2,1,-2.2731115508076263,0.3165728449821472,-2.2731115508076263,0.3165728449821472,0.3165728449821472,0.3453666567802429,0,0,0.0,0.20000000298023224,100
200,100000,4,39,-0.7850638445136695,0.17960897088050842,-385.75233731048667,96.01827389001846,0.17960897088050842,0.25327765941619873,0,0,0.0,0.20000000298023224,200
300,100000,4,139,-0.5731689623100718,0.08325842022895813,-441.89001783343485,106.68691902793944,0.08325842022895813,0.3588446080684662,0,0,0.0,0.20000000298023224,300
400,100000,4,239,-0.2753335215076704,0.03229039907455444,-504.33693401317953,115.5883048735559,0.03229039907455444,0.5232923030853271,0,0,0.0,0.20000000298023224,400
500,100000,7,41,-15.659446810818034,3.8837297558784485,-189.86863647880807,45.71113470196724,0.8837297558784485,0.02994738519191742,0,0,0.0,0.20000000298023224,500
600,100000,9,46,-15.22033652930166,3.800000011920929,-393.2879202732718,94.97376695275307,0.800000011920929,0.024486452341079712,0,0,0.0,0.20000000298023224,600
700,100000,9,146,-0.31685459032245894,0.05070886015892029,-787.8377045057814,191.59243411943316,0.05070886015892029,0.43649062514305115,0,0,0.0,0.20000000298023224,700
800,100000,10,6,-1.3369619815464076,0.21009066700935364,-7.4494785138378745,1.2680738270282745,0.21009066700935364,0.39961525797843933,0,0,0.0,0.20000000298023224,800
900,100000,11,79,-1.1304923497370818,0.18209797143936157,-359.19752616874047,82.48587981052697,0.18209797143936157,0.4949970245361328,0,0,0.0,0.20000000298023224,900
1000,100000,11,179,-1.3480206723553056,0.25392839312553406,-469.4062125471143,99.52354697883129,0.25392839312553406,0.323219895362854,0,0,0.0,0.19993998110294342,1000
1100,100000,13,1,19.124977135531893,0.22471973299980164,19.124977135531893,0.22471973299980164,0.22471973299980164,0.4211732745170593,1,0,0.0,0.1941222995519638,1100
1200,100000,15,40,-49.64448197929841,11.878486812114716,-221.9258523991627,54.28099972009659,0.8784868121147156,-0.010607861913740635,0,1,0.0,0.18881192803382874,1200
1300,100000,17,23,-2.9613449434396104,0.4612129330635071,-46.292975179019635,6.287841133773327,0.4612129330635071,0.20246870815753937,0,0,0.0,0.18338601291179657,1300
1400,100000,20,29,-2.0180826060820993,0.46693649888038635,-195.00694843284217,48.51622360944748,0.46693649888038635,0.13211101293563843,0,0,0.0,0.1781671643257141,1400
1500,100000,20,129,-0.9694593839048301,0.2392331063747406,-282.4402968649494,68.0886394251138,0.2392331063747406,0.22210398316383362,0,0,0.0,0.17317074537277222,1500
1600,100000,20,229,-0.9477046597301791,0.14343135058879852,-355.5489112041542,82.52277762629092,0.14343135058879852,0.6960969567298889,0,0,0.0,0.16840682923793793,1600
1700,100000,23,4,-0.5507540462568443,0.13227279484272003,-2.494589294941264,0.583997830748558,0.13227279484272003,0.4999024271965027,0,0,0.0,0.16389164328575134,1700
1800,100000,23,104,-0.2930033678120971,0.0589505136013031,-505.9474561675057,125.28865053504705,0.0589505136013031,0.4116109609603882,0,0,0.0,0.15956485271453857,1800
1900,100000,25,28,-16.147968697447023,3.824972152709961,-282.5376967905539,65.02951055765152,0.8249721527099609,0.029671788215637207,0,0,0.0,0.1553623378276825,1900
2000,100000,25,128,-1.5639804058617486,0.11810548603534698,-770.3258250712346,161.81602600961924,0.11810548603534698,0.5946081280708313,0,0,0.0,0.15135802328586578,2000
2100,100000,25,228,-3.0853035957877117,0.37281402945518494,-1091.8652524410525,210.71919087320566,0.37281402945518494,0.16012994945049286,0,0,0.0,0.14743277430534363,2100
2200,100000,26,88,-2.9835390611613644,0.6469497084617615,-107.37528382772915,21.933932788670063,0.6469497084617615,0.13410617411136627,0,0,0.0,0.14365622401237488,2200
2300,100000,26,188,-0.6180866761204882,0.04944669082760811,-718.4362140544482,165.46142675355077,0.04944669082760811,0.44080108404159546,0,0,0.0,0.1400357037782669,2300
2400,100000,29,11,-3.180791511926901,0.7645806670188904,-25.693231072307157,5.992649644613266,0.7645806670188904,0.1422789990901947,0,0,0.0,0.13660448789596558,2400
2500,100000,29,111,-0.4853790502154437,0.059119537472724915,-744.6378755542956,176.6346928998828,0.059119537472724915,0.4111510217189789,0,0,0.0,0.1334669440984726,2500
2600,100000,29,211,-1.024178086599178,0.12633895874023438,-811.7254039218797,182.48265593871474,0.12633895874023438,0.3800342381000519,0,0,0.0,0.13032710552215576,2600
2700,100000,31,4,-1.1253546485740127,0.24390552937984467,-3.795374287776143,0.7511018365621567,0.24390552937984467,0.42892730236053467,0,0,0.0,0.12728898227214813,2700
2800,100000,33,1,-0.9941801439058008,0.12256711721420288,-0.9941801439058008,0.12256711721420288,0.12256711721420288,0.4576992988586426,0,0,0.0,0.12438905984163284,2800
2900,100000,36,7,-0.9738793173767375,0.18970978260040283,-9.278080423983521,1.8967962265014648,0.18970978260040283,0.26445990800857544,0,0,0.0,0.12154383212327957,2900
3000,100000,38,12,-1.3461657583440951,0.2522728443145752,-11.606922969064303,1.6024620234966278,0.2522728443145752,0.48855388164520264,0,0,0.0,0.118764229118824,3000
3100,100000,38,112,-1.8178899769728845,0.08394962549209595,-99.76749708620716,7.316086940467358,0.08394962549209595,0.5335143208503723,0,0,0.0,0.11603499948978424,3100
3200,100000,38,212,-2.0600524109339324,0.21770350635051727,-343.28018687531795,12.529912807047367,0.21770350635051727,0.7269672155380249,0,0,0.0,0.11325512081384659,3200
3300,100000,39,72,-1.6654013244317527,0.06174955889582634,-65.41828977386132,4.6709475964307785,0.06174955889582634,0.4202019274234772,0,0,0.0,0.11047966778278351,3300
3400,100000,39,172,-4.303122182826675,0.019987687468528748,-417.39667352516096,9.043057484552264,0.019987687468528748,0.6713891625404358,0,0,0.0,0.10774990171194077,3400
3500,100000,40,32,-0.8152721819257409,0.0785139724612236,-20.687677510364704,3.5643228217959404,0.0785139724612236,0.36748114228248596,0,0,0.0,0.10496509075164795,3500
3600,100000,40,132,-3.1270374857817704,0.04484720528125763,-220.42328599227616,7.976369282230735,0.04484720528125763,0.6470950841903687,0,0,0.0,0.10224563628435135,3600
3700,100000,40,232,-3.87272692584923,0.04618131369352341,-586.346213494296,11.210223177447915,0.04618131369352341,0.7796018123626709,0,0,0.0,0.09954873472452164,3700
3800,100000,41,92,-0.9361847472371303,0.08772114664316177,-75.36929299279181,7.017099251970649,0.08772114664316177,0.5380178689956665,0,0,0.0,0.09690342098474503,3800
3900,100000,41,192,-1.7172480169220037,0.016792720183730125,-187.16172216040738,11.671820780262351,0.016792720183730125,0.7915034294128418,0,0,0.0,0.09434115886688232,3900
4000,100000,42,52,-2.6950217353951125,0.1475239247083664,-109.85382506024521,7.829188451170921,0.1475239247083664,0.2792835533618927,0,0,0.0,0.09186097234487534,4000
4100,100000,42,152,-1.0909241529370186,0.13779892027378082,-334.50508979410694,26.246249713003635,0.13779892027378082,0.2884247601032257,0,0,0.0,0.08944712579250336,4100
4200,100000,43,12,-1.0308843685073055,0.17599840462207794,-9.84498514033792,1.7768592238426208,0.17599840462207794,0.35980984568595886,0,0,0.0,0.087078757584095,4200
4300,100000,43,112,-2.859488799004167,0.038443423807621,-179.45708122313536,12.523540563881397,0.038443423807621,0.7723820209503174,0,0,0.0,0.08473678678274155,4300
4400,100000,43,212,-0.8343219857130498,0.07998496294021606,-396.91529291864424,16.548568952828646,0.07998496294021606,0.8814531564712524,0,0,0.0,0.08247698843479156,4400
4500,100000,44,72,-0.5988887347946596,0.025878865271806717,-74.43855102291604,12.203831130638719,0.025878865271806717,0.5786317586898804,0,0,0.0,0.08027474582195282,4500
4600,100000,44,172,-1.251532005901795,0.09794644266366959,-161.41980195743088,17.507999129593372,0.09794644266366959,0.8559129238128662,0,0,0.0,0.07813002914190292,4600
4700,100000,45,32,-1.1138348514996101,0.22264054417610168,-22.299056763752887,4.542162619531155,0.22264054417610168,0.329047828912735,0,0,0.0,0.0760759487748146,4700
4800,100000,45,132,-1.453588421091291,0.07054474949836731,-153.75952747613132,19.654101617634296,0.07054474949836731,0.4664219617843628,0,0,0.0,0.07411514222621918,4800
4900,100000,45,232,-1.2152171761980766,0.030079981312155724,-293.9919533066676,27.190189942717552,0.030079981312155724,0.5396415591239929,0,0,0.0,0.07225428521633148,4900
5000,100000,46,92,-0.9637432514473793,0.08243313431739807,-103.28208850831177,17.1868204921484,0.08243313431739807,0.36030295491218567,0,0,0.0,0.07039335370063782,5000
5100,100000,46,192,-0.6830481230409035,0.03766592964529991,-182.84740416095875,22.332061178982258,0.03766592964529991,0.5779399871826172,0,0,0.0,0.06862533837556839,5100
5200,100000,47,52,-1.4237394184637404,0.14553910493850708,-65.91669492475175,6.822604887187481,0.14553910493850708,0.29234057664871216,0,0,0.0,0.066889688372612,5200
5300,100000,47,152,-1.3845453854478367,0.059978798031806946,-217.01910400574943,13.29384208470583,0.059978798031806946,0.4557969868183136,0,0,0.0,0.06520860642194748,5300
5400,100000,48,12,-0.39080536322617265,0.1199617013335228,-5.605783646167944,1.3259259313344955,0.1199617013335228,0.4101201891899109,0,0,0.0,0.06355806440114975,5400
5500,100000,49,62,-1.8818436431672718,0.42226603627204895,-68.28221306710205,11.437368795275688,0.42226603627204895,0.1928528994321823,0,0,0.0,0.061959970742464066,5500
5600,100000,50,90,-1.3896550722826135,0.14834779500961304,-119.6289515070074,20.369606379419565,0.14834779500961304,0.3889077305793762,0,0,0.0,0.06039878726005554,5600
5700,100000,50,190,-2.0688524556771295,0.12685039639472961,-376.8559219653049,46.10417855903506,0.12685039639472961,0.2996249794960022,0,0,0.0,0.05887707322835922,5700
5800,100000,51,50,-1.1146828393923092,0.19242529571056366,-45.62914215777979,7.533446438610554,0.19242529571056366,0.2641002833843231,0,0,0.0,0.05740928649902344,5800
5900,100000,51,150,-1.47737243524942,0.05114844813942909,-162.71256552837397,18.89617470279336,0.05114844813942909,0.4622787535190582,0,0,0.0,0.055963870137929916,5900
6000,100000,52,10,-1.3603315632842512,0.2524576187133789,-11.585139707135959,2.2496312260627747,0.2524576187133789,0.28471076488494873,0,0,0.0,0.0545700378715992,6000
6100,100000,52,110,-1.3327414031553337,0.06834140419960022,-223.7745759755725,33.00077334046364,0.06834140419960022,0.3884038031101227,0,0,0.0,0.05319156125187874,6100
6200,100000,52,210,-1.0767130066426491,0.017924651503562927,-340.55560149122226,36.88952727429569,0.017924651503562927,0.7343791723251343,0,0,0.0,0.05186371132731438,6200
6300,100000,53,70,-0.6868922922239065,0.080786794424057,-77.39369114059946,15.470289513468742,0.080786794424057,0.3632661998271942,0,0,0.0,0.050579339265823364,6300
6400,100000,53,170,-0.9290826745197003,0.02230427786707878,-180.72759850171204,24.622489146888256,0.02230427786707878,0.6260928511619568,0,0,0.0,0.04935586452484131,6400
6500,100000,54,30,-1.264278833009994,0.2538648843765259,-27.68428947725951,4.899200402200222,0.2538648843765259,0.295192688703537,0,0,0.0,0.04816153645515442,6500
6600,100000,54,130,-2.21203277075422,0.4497819244861603,-123.42087151799869,24.81994574703276,0.4497819244861603,0.13705752789974213,0,0,0.0,0.047005120664834976,6600
6700,100000,54,230,-1.1125929518308122,0.06581392139196396,-235.06449449200534,34.47787989117205,0.06581392139196396,0.3942217528820038,0,0,0.0,0.045898452401161194,6700
6800,100000,55,90,-0.6756383987639049,0.01943931356072426,-96.72904059113054,13.013697838410735,0.01943931356072426,0.6851785778999329,0,0,0.0,0.044816989451646805,6800
6900,100000,55,190,-0.5104043752869933,0.023747513070702553,-164.78519753828766,18.81063660606742,0.023747513070702553,0.6046274900436401,0,0,0.0,0.04377129301428795,6900
7000,100000,56,50,-1.5067424196180834,0.18981653451919556,-66.08427244841198,9.927416697144508,0.18981653451919556,0.24606068432331085,0,0,0.0,0.04277532175183296,7000
7100,100000,56,150,-0.18281278464621237,0.02497517503798008,-141.69115679910325,22.298564668744802,0.02497517503798008,0.5889750123023987,0,0,0.0,0.04180009290575981,7100
7200,100000,57,10,-0.8554820572934488,0.20343968272209167,-8.562632659422833,1.781499668955803,0.20343968272209167,0.3358275890350342,0,0,0.0,0.0408465676009655,7200
7300,100000,57,110,-0.8056504935587595,0.15699826180934906,-97.02508749606646,20.157449882477522,0.15699826180934906,0.45512714982032776,0,0,0.0,0.039929766207933426,7300
7400,100000,58,63,-1.514991279974404,0.09382040798664093,-128.68557248872136,18.204653307795525,0.09382040798664093,0.3415951132774353,0,0,0.0,0.039052899926900864,7400
7500,100000,58,163,-1.6630611923638596,0.11815963685512543,-259.5927829311252,25.171271476894617,0.11815963685512543,0.3322899043560028,0,0,0.0,0.03821103274822235,7500
7600,100000,59,23,-1.5178653991440236,0.3243027925491333,-27.25610973813216,6.828663751482964,0.3243027925491333,0.20321710407733917,0,0,0.0,0.03736495226621628,7600
7700,100000,59,123,-0.12984397120293673,0.03322014585137367,-112.43099324975421,26.724911097437143,0.03322014585137367,0.5170296430587769,0,0,0.0,0.0365755669772625,7700
7800,100000,59,223,-1.0270191888690914,0.27143800258636475,-155.97538818715134,33.762308441102505,0.27143800258636475,0.6560251712799072,0,0,0.0,0.03579826280474663,7800
7900,100000,60,83,-0.8945604217791768,0.09414257109165192,-110.00678816799959,11.721785090863705,0.09414257109165192,0.34110602736473083,0,0,0.0,0.03509674221277237,7900
8000,100000,60,183,-1.5774071610610896,0.35555627942085266,-230.87087442754083,36.26879341341555,0.35555627942085266,0.16606082022190094,0,0,0.0,0.03438793495297432,8000
8100,100000,61,43,-0.5394020123579756,0.1124066486954689,-22.095741153175602,4.625551849603653,0.1124066486954689,0.3506024479866028,0,0,0.0,0.03371397778391838,8100
8200,100000,61,143,-1.4737973239076052,0.35712766647338867,-130.06086666691698,28.444538723677397,0.35712766647338867,0.16550849378108978,0,0,0.0,0.03307098150253296,8200
8300,100000,62,3,-1.9316677212299989,0.26192227005958557,-5.723317436495909,0.7594718635082245,0.26192227005958557,0.30828410387039185,0,0,0.0,0.03249850124120712,8300
8400,100000,62,103,-1.2515617648070474,0.17262254655361176,-191.77311150908133,24.668286114931107,0.17262254655361176,0.2584799528121948,0,0,0.0,0.03198470175266266,8400
8500,100000,62,203,-0.2617787312655537,0.05097563937306404,-265.5204830521067,38.05051927268505,0.05097563937306404,0.43559902906417847,0,0,0.0,0.031497277319431305,8500
8600,100000,63,63,-1.0253006470974726,0.15935321152210236,-42.25924111946831,6.708257146179676,0.15935321152210236,0.2749810218811035,0,0,0.0,0.031026149168610573,8600
8700,100000,63,163,-1.4614971686033573,0.2402420938014984,-172.46993952006696,29.429486013948917,0.2402420938014984,0.2783997058868408,0,0,0.0,0.030576812103390694,8700
8800,100000,64,23,-0.5212820035434971,0.1591637283563614,-8.701530278670479,2.660591743886471,0.1591637283563614,0.4340222477912903,0,0,0.0,0.030173202976584435,8800
8900,100000,66,62,-1.3742100396797403,0.2812103033065796,-79.32762903631597,18.485008731484413,0.2812103033065796,0.19560979306697845,0,0,0.0,0.029782461002469063,8900
9000,100000,66,162,-0.5597256657172597,0.08573121577501297,-188.58355055116806,40.06503100693226,0.08573121577501297,0.3545781970024109,0,0,0.0,0.029414255172014236,9000
9100,100000,67,22,-0.6465942375492049,0.13375385105609894,-10.817401549872125,2.409116953611374,0.13375385105609894,0.3867051601409912,0,0,0.0,0.029065275564789772,9100
9200,100000,67,122,-2.0534718309826148,0.25890976190567017,-189.0933034139392,34.03648717701435,0.25890976190567017,0.20610575377941132,0,0,0.0,0.028703056275844574,9200
