episode,step,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1,480137,-34.242006292062094,25.856553472578526,137,1,0,0,0,0,0,,0.0,0.17680275440216064,0.1887339669531279,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
2,480377,-38.02807444987207,10.506978079676628,240,0,0,0,0,0,0,,0.0,0.4723089039325714,0.04377907533198595,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
3,480463,3.621842950721529,9.971404135227203,86,1,0,0,0,0,0,,0.0,0.2513694167137146,0.11594655971194423,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
4,480489,20.866380409172006,2.1983233895152807,26,1,0,0,0,0,0,,0.0,0.17487415671348572,0.08455089959674157,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
5,480496,26.072909763145375,0.2842404991388321,7,1,0,0,0,0,0,,0.0,0.4309845268726349,0.040605785591261725,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
6,480512,27.198302217019084,0.5659483168274164,16,1,0,0,0,0,0,,0.0,0.42338594794273376,0.035371769801713526,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
7,480519,23.79520292863407,0.29375652968883514,7,1,0,0,0,0,0,,0.0,0.42343994975090027,0.04196521852697645,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
8,480538,18.013797773933398,4.762280818074942,19,1,0,0,0,0,0,,0.0,0.3259701430797577,0.2506463588460496,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
9,480558,16.02384330472567,5.607554316520691,20,1,0,0,0,0,0,,0.0,0.25827884674072266,0.28037771582603455,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
10,480593,24.846963738045105,0.9982018191367388,35,1,0,0,0,0,0,,0.0,0.43528828024864197,0.028520051975335393,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
11,480615,14.179490027551571,5.653815448284149,22,1,0,0,0,0,0,,0.0,0.2158564329147339,0.25699161128564313,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
12,480629,20.020959271078222,3.164417512714863,14,1,0,0,0,0,0,,0.0,0.3063531219959259,0.2260298223367759,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
13,480640,25.516354695526232,1.1683095693588257,11,1,0,0,0,0,0,,0.0,0.3987028896808624,0.10620996085080234,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
14,480880,-103.85727743764392,49.63761179149151,240,0,0,0,0,0,0,,0.0,0.22307953238487244,0.20682338246454796,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
15,480898,25.932853450471626,0.7642526980489492,18,1,0,0,0,0,0,,0.0,0.33209967613220215,0.042458483224941626,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
16,480911,24.66959233270173,0.3899937365204096,13,1,0,0,0,0,0,,0.0,0.4408130943775177,0.02999951819387766,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
17,480919,24.081642641882322,0.642764039337635,8,1,0,0,0,0,0,,0.0,0.5204880237579346,0.08034550491720438,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
18,480939,23.57717333456806,0.9064685832709074,20,1,0,0,0,0,0,,0.0,0.35728514194488525,0.04532342916354537,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
19,480960,14.617900294059506,5.645100489258766,21,1,0,0,0,0,0,,0.0,0.21177563071250916,0.2688143090123222,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
20,480973,21.596949805862323,2.5958784222602844,13,1,0,0,0,0,0,,0.0,0.43632498383522034,0.19968295555848342,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
21,480991,26.366837485571235,0.834972457960248,18,1,0,0,0,0,0,,0.0,0.3723202049732208,0.046387358775569335,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
22,480992,20.34025751431757,0.05113539844751358,1,1,0,0,0,0,0,,0.0,0.6320697665214539,0.05113539844751358,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
23,481009,16.72325023200301,4.629241928458214,17,1,0,0,0,0,0,,0.0,0.25925740599632263,0.2723083487328361,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
24,481034,10.201004621012666,8.466343984007835,25,1,0,0,0,0,0,,0.0,0.22132036089897156,0.3386537593603134,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
25,481053,25.98707978087912,1.0285225249826908,19,1,0,0,0,0,0,,0.0,0.45559272170066833,0.0541327644727732,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
26,481293,-154.58312821613367,59.71532469987869,240,0,0,0,0,0,0,,0.0,0.16926996409893036,0.24881385291616123,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
27,481303,26.196970994745378,0.3504246398806572,10,1,0,0,0,0,0,,0.0,0.4296356737613678,0.03504246398806572,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
28,481305,21.369899007098436,0.051767246797680855,2,1,0,0,0,0,0,,0.0,0.5758636593818665,0.025883623398840427,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
29,481320,20.902985412052672,3.424749031662941,15,1,0,0,0,0,0,,0.0,0.3373170793056488,0.22831660211086274,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
30,481338,17.27016264728143,5.671897813677788,18,1,0,0,0,0,0,,0.0,0.25796473026275635,0.31510543409321046,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
31,481356,25.19128251181476,0.6318724006414413,18,1,0,0,0,0,0,,0.0,0.3941120207309723,0.03510402225785785,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
32,481372,20.899316892385432,2.6717214435338974,16,1,0,0,0,0,0,,0.0,0.4022410213947296,0.1669825902208686,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
33,481377,23.987386538218907,0.1320472862571478,5,1,0,0,0,0,0,,0.0,0.5364742875099182,0.02640945725142956,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
34,481386,23.409538301824508,1.6404358334839344,9,1,0,0,0,0,0,,0.0,0.3769330382347107,0.1822706481648816,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
35,481401,27.209040912137603,0.3781223241239786,15,1,0,0,0,0,0,,0.0,0.5019009709358215,0.025208154941598573,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
36,481410,22.16603808562977,1.0442218855023384,9,1,0,0,0,0,0,,0.0,0.30359411239624023,0.11602465394470426,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
37,481420,28.539790219375735,0.326594864949584,10,1,0,0,0,0,0,,0.0,0.4901975393295288,0.0326594864949584,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
38,481424,22.284015758751668,0.8618731945753098,4,1,0,0,0,0,0,,0.0,0.44551336765289307,0.21546829864382744,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
39,481436,24.976214468265713,1.9414479956030846,12,1,0,0,0,0,0,,0.0,0.3701477348804474,0.1617873329669237,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
40,481453,27.81530541951362,0.6124569028615952,17,1,0,0,0,0,0,,0.0,0.4086468517780304,0.03602687663891736,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
41,481475,19.257357534410666,3.070770189166069,22,1,0,0,0,0,0,,0.0,0.3150903582572937,0.13958046314391223,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
42,481715,-126.2935827161189,51.31831847131252,240,0,0,0,0,0,0,,0.0,0.20812606811523438,0.2138263269638022,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
43,481728,25.28599067245422,0.4102465510368347,13,1,0,0,0,0,0,,0.0,0.4411828815937042,0.03155742700283344,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
44,481746,24.050882351747155,1.2083353325724602,18,1,0,0,0,0,0,,0.0,0.2928743362426758,0.06712974069847001,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
45,481756,25.222015783848057,1.1596826612949371,10,1,0,0,0,0,0,,0.0,0.3848330080509186,0.11596826612949371,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
46,481781,17.854065835998416,5.283717148005962,25,1,0,0,0,0,0,,0.0,0.34169715642929077,0.2113486859202385,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.010328046046197414
