step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
28000,300000,296,8,0.07797540330434223,0.0,2.0156632321260806,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00832571554929018,28000
28500,300000,299,14,0.11343266715614156,0.0,0.8757780686593027,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008168946020305157,28500
29000,300000,302,152,-0.12326839760349032,0.0,-3.2088855841636557,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008511927910149097,29000
29500,300000,309,83,-0.4357312366540726,0.0,-15.610021398866579,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008427834138274193,29500
30000,300000,317,183,-0.09119556214597374,0.0,-6.302337542075911,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008531676605343819,30000
30500,300000,321,121,-0.031661687985777454,0.0,-1.7208312478677865,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008674655109643936,30500
31000,300000,331,20,0.4345781098865063,0.0,1.089346167353896,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00858376082032919,31000
31500,300000,347,3,0.2342501540817721,0.0,0.3534828412135598,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008604008704423904,31500
32000,300000,359,157,-0.20990889637123958,0.0,-6.619662261037437,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008231150917708874,32000
32500,300000,373,65,20.115778382226278,0.0,22.665256335824218,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008163556456565857,32500
33000,300000,385,16,0.3963069792768829,0.0,-1.5873252956081672,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008050523698329926,33000
33500,300000,396,19,-0.016924012448050765,0.0,3.286505972195941,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008103734813630581,33500
34000,300000,407,17,20.192311809865473,0.0,23.276926819679005,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00813326146453619,34000
34500,300000,419,8,-0.06976791782309143,0.0,-2.2371610621870635,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.007937643676996231,34500
35000,300000,440,14,0.415060991027185,0.0,1.767924636772162,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00803598016500473,35000
35500,300000,458,6,0.5082558860511874,0.0,2.2042516602339326,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00824793055653572,35500
36000,300000,475,18,0.14458307066765497,0.0,1.0775086534584752,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008263078518211842,36000
36500,300000,485,154,0.12005159927035595,0.0,-1.809598340965233,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.008067065849900246,36500
37000,300000,491,77,0.15588518231389087,0.0,0.3928296668220218,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.00803125649690628,37000
