step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
320500,620000,4,95,-0.2553126306048955,0.05194742605090141,-39.21004818745857,9.372303621843457,0.05194742605090141,0.514934241771698,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.18568363785743713,500
321000,620000,6,115,-0.4861943479731514,0.040798235684633255,-47.76313382774962,14.300511363893747,0.040798235684633255,0.6305026412010193,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.16244490444660187,1000
321500,620000,8,181,-1.209609550763867,0.20032715797424316,-468.3987026164619,189.1230015978217,0.20032715797424316,0.23905688524246216,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.141243115067482,1500
322000,620000,10,201,-1.276857070130566,0.04760739579796791,-203.5090508355498,18.19010216742754,0.04760739579796791,0.47297587990760803,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.12286588549613953,2000
322500,620000,12,221,-1.2828033781904267,0.0392739363014698,-181.03224231027622,8.203883089125156,0.0392739363014698,0.6225050687789917,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.10645037889480591,2500
323000,620000,15,1,-0.2749129803002507,0.03881312906742096,-0.2749129803002507,0.03881312906742096,0.03881312906742096,0.4850030541419983,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.09200353175401688,3000
323500,620000,18,18,-0.023454648347027922,0.03782174363732338,-0.9110846225542749,1.418646864593029,0.03782174363732338,0.49009189009666443,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.07992377877235413,3500
324000,620000,20,38,-0.36035711399405623,0.10264880955219269,-14.309481924106983,5.569232262670994,0.10264880955219269,0.3377959430217743,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.06988047063350677,4000
324500,620000,22,58,-0.23230979585978276,0.06757217645645142,-16.62633461325715,3.594956897199154,0.06757217645645142,0.4588263928890228,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.06150064989924431,4500
325000,620000,24,78,-0.32015223982412244,0.08575507998466492,-30.474490849038833,13.011956803500652,0.08575507998466492,0.3545377552509308,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0543440580368042,5000
325500,620000,26,98,-0.12787342371465998,0.024554451927542686,-13.015126492037691,4.635869620367885,0.024554451927542686,0.5941124558448792,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.048116765916347504,5500
326000,620000,28,118,-0.4999974066558036,0.09267088025808334,-66.4287384012836,14.84491653367877,0.09267088025808334,0.40162602066993713,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.04249657317996025,6000
326500,620000,30,138,-0.670361011291053,0.08586074411869049,-49.798365603507925,13.513522390276194,0.08586074411869049,0.43001729249954224,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03766839951276779,6500
327000,620000,32,158,-0.7417347230330336,0.16218359768390656,-107.28761602520956,42.26034354418516,0.16218359768390656,0.2666991949081421,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03344882279634476,7000
327500,620000,34,178,-0.11117549567185683,0.033522870391607285,-29.75228718652229,6.16500361263752,0.033522870391607285,0.5150591135025024,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.029771285131573677,7500
