episode,step,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
119,345783,-46.81948097895247,12.539262633770704,240,0,0,0,0,0,0,,0.0,0.3558914065361023,0.05224692764071127,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01545032113790512
120,346023,-80.21874019921398,18.392409302294254,240,0,0,0,0,0,0,,0.0,0.3500666320323944,0.07663503875955939,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01527152769267559
121,346233,2.1276820139193546,7.676644794642925,210,1,0,0,0,0,0,,0.0,0.33746248483657837,0.03655545140306155,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.014941427856683731
122,346473,-101.97504718806374,24.51225102134049,240,0,0,0,0,0,0,,0.0,0.2779310941696167,0.10213437925558537,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.014790539629757404
123,346713,-77.79502245133216,13.67485641501844,240,0,0,0,0,0,0,,0.0,0.39737412333488464,0.056978568395910166,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.014374054037034512
124,346953,-39.01353916246289,7.934575842693448,240,0,0,0,0,0,0,,0.0,0.4620075225830078,0.033060732677889365,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.014004957862198353
125,347193,-20.18050444407748,7.4878293219953775,240,0,0,0,0,0,0,,0.0,0.2414717674255371,0.031199288841647407,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.014139441773295403
126,347433,-34.789640540536666,10.406164618209004,240,0,0,0,0,0,0,,0.0,0.44099661707878113,0.043359019242537516,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.013958548195660114
127,347673,-34.918813951615064,7.944872885942459,240,0,0,0,0,0,0,,0.0,0.49722859263420105,0.03310363702476025,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.013666593469679356
128,347913,-81.19708804660151,26.75904046371579,240,0,0,0,0,0,0,,0.0,0.2731998860836029,0.11149600193214913,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01350315473973751
129,348153,-30.43020643905445,7.943318692967296,240,0,0,0,0,0,0,,0.0,0.5101144909858704,0.033097161220697065,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01343173161149025
130,348393,-133.25502793792722,45.74241078272462,240,0,0,0,0,0,0,,0.0,0.15680238604545593,0.1905933782613526,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.013438496738672256
131,348633,-62.77101829657192,7.04438054934144,240,0,0,0,0,0,0,,0.0,0.5225078463554382,0.029351585622256,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.013280672952532768
