step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
19,1.0,-0.29696161420579303,0.20352427661418915,0.26679420471191406,0.3324703574180603,0.19134485721588135,0.35,5,0,0,0,0.4775504767894745,4.911993026733398,71.57323455810547,0.4820742905139923,1.0,0.20332957705339078,filtered,0.009350825051026935,0,0,12,joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20332957705339078,0.0026770541444420815
20,1.05,-0.315859512174551,0.11521404981613159,0.26965823769569397,0.3319482207298279,0.10316016525030136,0.35,5,0,0,0,0.3637025058269501,6.051229953765869,191.48062133789062,0.3637025058269501,1.0,0.19642205963184295,passthrough,7.359560977798938e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19642205963184295,0.0027324212715029716
21,1.1,-0.23415087381419766,0.15107038617134094,0.26628172397613525,0.3277020752429962,0.13861486315727234,0.35,5,0,0,0,0.4403783977031708,4.523075580596924,187.1491241455078,0.44902873039245605,1.0,0.19611948603037221,filtered,0.01573121677392468,0,0,12,joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19611948603037221,0.0026274407282471657
22,1.1500000000000001,-0.20332666181753778,0.14077261090278625,0.262076735496521,0.32415974140167236,0.12793241441249847,0.35,5,0,0,0,0.5174576640129089,2.958737850189209,113.4061279296875,0.5174576640129089,1.0,0.19191194554436042,passthrough,7.185718633958647e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19191194554436042,0.00268703605979681
23,1.2000000000000002,-0.17358449478450047,0.14011923968791962,0.25659868121147156,0.3209424316883087,0.12684977054595947,0.35,5,0,0,0,0.5877194404602051,1.9607800245285034,54.51838302612305,0.5877194404602051,1.0,0.1883563391961416,passthrough,6.989752467713368e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1883563391961416,0.002722945064306259
24,1.25,-0.17732679118759082,0.1597396731376648,0.2505783438682556,0.3168831765651703,0.14592787623405457,0.35,5,0,0,0,0.5581420660018921,1.9343664646148682,54.794464111328125,0.5581420660018921,1.0,0.1850488477064195,passthrough,5.128104319089002e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1850488477064195,0.0026977257803082466
25,1.3,-0.22080065385438957,0.14344361424446106,0.24799799919128418,0.31419363617897034,0.1293371021747589,0.35,5,0,0,0,0.46307647228240967,2.823523759841919,65.09667205810547,0.46307647228240967,1.0,0.1808966260842692,passthrough,4.732107575140965e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1808966260842692,0.0026869410648941994
26,1.35,-0.2230849065651508,0.19887246191501617,0.24276481568813324,0.3088879883289337,0.18409620225429535,0.35,5,0,0,0,0.47510749101638794,2.324298143386841,85.64942932128906,0.47510749101638794,1.0,0.17822650687328512,passthrough,6.207842011091294e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17822650687328512,0.0026827100664377213
27,1.4000000000000001,-0.29171154596564924,0.1376158446073532,0.24455592036247253,0.3082091808319092,0.12289813160896301,0.35,5,0,0,0,0.45817920565605164,4.733519554138184,117.87303161621094,0.4521595239639282,1.0,0.17288837578417005,filtered,0.03388292901219004,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17288837578417005,0.002702099271118641
28,1.4500000000000002,-0.24847402870879653,0.17753028869628906,0.24190756678581238,0.30413269996643066,0.16232918202877045,0.35,5,0,0,0,0.45363321900367737,3.9693357944488525,161.37789916992188,0.45363321900367737,1.0,0.1723531480836995,passthrough,7.965425169183354e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1723531480836995,0.002686227671802044
29,1.5,-0.34180644916746483,0.13655143976211548,0.24644961953163147,0.30527737736701965,0.12170108407735825,0.35,5,0,0,0,0.4920349419116974,4.498033046722412,137.06358337402344,0.49203476309776306,1.0,0.1683012283159891,filtered,3.734348041485157e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1683012283159891,0.0026545850560069084
30,1.55,-0.263783711833933,0.16199928522109985,0.24530695378780365,0.30200958251953125,0.1468053162097931,0.35,5,0,0,0,0.5544012784957886,4.473708629608154,157.51637268066406,0.5544010996818542,1.0,0.16964943228870205,filtered,2.8658432684901144e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16964943228870205,0.0027418797835707664
31,1.6,-0.2929107023825265,0.1537150740623474,0.24626663327217102,0.29993095993995667,0.13838332891464233,0.35,5,0,0,0,0.5909587144851685,2.5037736892700195,104.96856689453125,0.5909584164619446,1.0,0.16644535703622554,filtered,4.1627098462449175e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16644535703622554,0.0026623746380209923
32,1.6500000000000001,-0.2986491736417568,0.22220410406589508,0.24386246502399445,0.29456642270088196,0.20625007152557373,0.35,5,0,0,0,0.6474543809890747,2.796952486038208,65.71841430664062,0.6474540829658508,1.0,0.16448736341995696,filtered,3.3341058010398675e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16448736341995696,0.002613535150885582
33,1.7000000000000002,-0.37173885415814795,0.1924629509449005,0.24690455198287964,0.2905799150466919,0.17639532685279846,0.35,5,0,0,0,0.6242240071296692,5.093743324279785,115.43596649169922,0.6263896822929382,1.0,0.15919393519071828,filtered,0.0487989421978234,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15919393519071828,0.0027234144508838654
34,1.75,-0.3776544152753957,0.19690567255020142,0.24999698996543884,0.28664469718933105,0.18075861036777496,0.35,5,0,0,0,0.65680992603302,0.9373849630355835,100.28302001953125,0.6568095684051514,1.0,0.15558011031524138,filtered,4.38056436741726e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15558011031524138,0.002620687708258629
35,1.8,-0.3896222163186803,0.2175799459218979,0.25246119499206543,0.2821672856807709,0.20132333040237427,0.35,5,0,0,0,0.6958571672439575,1.460376501083374,32.15897750854492,0.6958569884300232,1.0,0.15203293595770218,filtered,2.508109299479698e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15203293595770218,0.0026801014319062233
36,1.85,-0.3975682548857378,0.181610569357872,0.2571064233779907,0.27922695875167847,0.16559678316116333,0.35,5,0,0,0,0.7077019810676575,1.1668277978897095,39.50925064086914,0.7077019214630127,1.0,0.14797017249760258,filtered,1.1696192119102093e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14797017249760258,0.0026997458189725876
37,1.9000000000000001,-0.41759978817144094,0.33233505487442017,0.2545596659183502,0.2706177234649658,0.3155922293663025,0.35,5,0,0,0,0.7275404334068298,3.8795881271362305,96.9732666015625,0.7275399565696716,1.0,0.1455502346628202,filtered,6.691893282529466e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1455502346628202,0.0026663821190595627
38,1.9500000000000002,-0.46038679940974614,0.27223968505859375,0.257506787776947,0.2651166021823883,0.25557589530944824,0.35,5,0,0,0,0.6569266319274902,4.979386806488037,157.62232971191406,0.6642249822616577,1.0,0.13728867933125632,filtered,0.058586178438210415,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13728867933125632,0.002710591070353985
39,2.0,-0.43985928657370577,0.2116204798221588,0.2625134587287903,0.2619870603084564,0.19547361135482788,0.35,5,0,0,0,0.6886755228042603,1.7090861797332764,118.33679962158203,0.6886751651763916,1.0,0.1324112635319939,filtered,4.77658284840096e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1324112635319939,0.0026328489184379578
40,2.0500000000000003,-0.4586694286808961,0.3495207726955414,0.26091814041137695,0.2541726231575012,0.33302512764930725,0.35,5,0,0,0,0.7123436331748962,4.132594585418701,91.2510986328125,0.7129966020584106,1.0,0.1299583439518719,filtered,0.0034639790654182323,0,0,12,joint_1_acceleration_upper,workspace_z_upper,1,0,0,inaccurate_solution,,0.0,valid,0.1299583439518719,0.0028270119801163673
41,2.1,-0.4695976178118747,0.25283241271972656,0.2650353014469147,0.25035738945007324,0.23696492612361908,0.35,5,0,0,0,0.647088348865509,4.65712833404541,170.6073760986328,0.6522504091262817,1.0,0.12263484564874733,filtered,0.038665002476463144,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12263484564874733,0.002799222245812416
42,2.15,-0.4646359280885292,0.3106381893157959,0.2656766176223755,0.2450573593378067,0.2949875593185425,0.35,5,0,0,0,0.6363162994384766,3.5859689712524414,159.0640869140625,0.6363157033920288,1.0,0.11957201199815992,filtered,7.183331734153796e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11957201199815992,0.00269266776740551
43,2.2,-0.44662589563706323,0.21876567602157593,0.2701963186264038,0.24309684336185455,0.20406213402748108,0.35,5,0,0,0,0.624789834022522,2.221486806869507,107.40572357177734,0.6247897148132324,1.0,0.11485391884079998,filtered,1.4229938636594284e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11485391884079998,0.002798032946884632
44,2.25,-0.489329916872928,0.4196402430534363,0.26605600118637085,0.23397301137447357,0.40463346242904663,0.35,5,0,0,0,0.6043061017990112,5.141785621643066,141.6278533935547,0.6043055653572083,1.0,0.11363655960935631,filtered,5.808505140192035e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11363655960935631,0.002841530367732048
45,2.3000000000000003,-0.49896809445074525,0.33699050545692444,0.2670040726661682,0.22908522188663483,0.3225727677345276,0.35,5,0,0,0,0.5071367621421814,4.826958179473877,171.02015686035156,0.5151796936988831,1.0,0.10500586811669776,filtered,0.06769062408556915,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10500586811669776,0.0028373487293720245
46,2.35,-0.4833684023165461,0.3197094202041626,0.2680850923061371,0.2251008003950119,0.30601274967193604,0.35,5,0,0,0,0.4657885730266571,2.1480109691619873,109.2278823852539,0.4657885730266571,1.0,0.10079046421874877,passthrough,8.780715171370833e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10079046421874877,0.002716858871281147
47,2.4000000000000004,-0.464223936405764,0.3095633089542389,0.26863399147987366,0.22171171009540558,0.29651832580566406,0.35,5,0,0,0,0.4235806465148926,2.126028060913086,37.943485260009766,0.4235806465148926,1.0,0.09745725973826397,passthrough,8.471865388050147e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.09745725973826397,0.0027161240577697754
48,2.45,-0.44401542757669743,0.28477808833122253,0.26939380168914795,0.21917106211185455,0.2724177837371826,0.35,5,0,0,0,0.4255242347717285,2.036454677581787,35.46309280395508,0.4255242347717285,1.0,0.09461817935914318,passthrough,8.908319846458834e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.09461817935914318,0.0027390895411372185
49,2.5,-0.4742456586127855,0.3566577434539795,0.2679283618927002,0.214987650513649,0.34473904967308044,0.35,5,0,0,0,0.4685334265232086,1.9864976406097412,45.311134338378906,0.4685334265232086,1.0,0.0925768223297801,passthrough,6.319803450616431e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0925768223297801,0.0027711978182196617
50,2.5500000000000003,-0.4893503238349593,0.2497512847185135,0.2728196680545807,0.2161606103181839,0.23930011689662933,0.35,5,0,0,0,0.5017593502998352,5.190747261047363,129.3923797607422,0.5017591714859009,1.0,0.0888354337069111,filtered,2.637316474636686e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0888354337069111,0.0035738516598939896
51,2.6,-0.5000652230238529,0.38309159874916077,0.2710578441619873,0.21137244999408722,0.3733595907688141,0.35,5,0,0,0,0.4889761507511139,4.173421382904053,181.1674346923828,0.501549482345581,1.0,0.09069712407179464,filtered,0.052522719257811226,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09069712407179464,0.002722233533859253
52,2.6500000000000004,-0.4937445459710035,0.25418275594711304,0.2757926881313324,0.2125532478094101,0.24614720046520233,0.35,5,0,0,0,0.4896424114704132,4.702536582946777,174.0630340576172,0.4909898638725281,1.0,0.08647234220844752,filtered,0.005968980732925806,0,0,12,joint_1_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08647234220844752,0.0027490276843309402
53,2.7,-0.49971399484242085,0.37254613637924194,0.27438825368881226,0.20828618109226227,0.3656555116176605,0.35,5,0,0,0,0.46769073605537415,4.324177265167236,177.6461944580078,0.4819321930408478,1.0,0.08845357638751855,filtered,0.05617037313606835,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.08845357638751855,0.002712024375796318
54,2.75,-0.48634381135185434,0.2573752701282501,0.2784169912338257,0.20942701399326324,0.2522498369216919,0.35,5,0,0,0,0.4602075517177582,3.7672581672668457,158.69252014160156,0.4602075517177582,1.0,0.0848835453754222,passthrough,9.420455519573818e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0848835453754222,0.0027156025171279907
55,2.8000000000000003,-0.5095542925613802,0.40320295095443726,0.27577507495880127,0.20443592965602875,0.3994932770729065,0.35,5,0,0,0,0.43127086758613586,4.245056629180908,154.39524841308594,0.44487056136131287,1.0,0.08686288625435029,filtered,0.04053709943247436,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.08686288625435029,0.0026659900322556496
56,2.85,-0.47483278243966087,0.2624168395996094,0.2788179814815521,0.20534808933734894,0.26045504212379456,0.35,5,0,0,0,0.4145106375217438,4.65262508392334,173.1984405517578,0.4168578088283539,1.0,0.08264986044187056,filtered,0.012281857940418597,0,0,12,joint_1_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08264986044187056,0.00272515881806612
57,2.9000000000000004,-0.5099261002811898,0.41536998748779297,0.2755220830440521,0.20029081404209137,0.41479843854904175,0.35,5,0,0,0,0.4285900890827179,4.535910129547119,176.81661987304688,0.44398033618927,1.0,0.0843930551790198,filtered,0.0450034056505701,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0843930551790198,0.0027035782113671303
58,2.95,-0.4664515659912311,0.2684658467769623,0.2778000235557556,0.20151038467884064,0.2684338688850403,0.35,5,0,0,0,0.3935137093067169,5.135254383087158,188.2670440673828,0.3996627926826477,1.0,0.08002327553311767,filtered,0.027943017058877737,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.08002327553311767,0.0026319660246372223
59,3.0,-0.5042529293530186,0.41891416907310486,0.2740543782711029,0.19675497710704803,0.41891416907310486,0.35,5,0,0,0,0.4535351097583771,5.048535346984863,200.53741455078125,0.4683241546154022,1.0,0.08149522990469721,filtered,0.04559737613063209,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.08149522990469721,0.002754383720457554
60,3.0500000000000003,-0.4655421108957719,0.2749706208705902,0.27603787183761597,0.19845522940158844,0.274970680475235,0.35,5,0,0,0,0.4177444279193878,4.974728107452393,197.82073974609375,0.4253724217414856,0.959437047876141,0.07675496383009128,filtered,0.0353466371283406,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07675496383009128,0.0028578387573361397
61,3.1,-0.4994857476640221,0.4205440878868103,0.2720406949520111,0.19395963847637177,0.4205440878868103,0.35,5,0,0,0,0.5081773400306702,5.365225315093994,205.00758361816406,0.5165141224861145,0.9806905288656326,0.0784552423092506,filtered,0.030129712612669727,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0784552423092506,0.002762063406407833
62,3.1500000000000004,-0.4658618489668107,0.2805962860584259,0.2738889753818512,0.19588680565357208,0.2805963158607483,0.35,5,0,0,0,0.4580291211605072,4.434155464172363,193.84446716308594,0.4644724130630493,0.9244955370762802,0.07395964296610241,filtered,0.03308028478415091,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07395964296610241,0.00267033651471138
63,3.2,-0.4807034515153192,0.40377509593963623,0.26990851759910583,0.19203056395053864,0.40377509593963623,0.35,5,0,0,0,0.5304354429244995,5.36225700378418,192.5866241455078,0.5336170196533203,0.9485849885331715,0.07588679908265372,filtered,0.012721014553367722,0,0,12,joint_1_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07588679908265372,0.0026497766375541687
64,3.25,-0.47057906842657105,0.28279945254325867,0.27201980352401733,0.19489575922489166,0.2827994227409363,0.35,5,0,0,0,0.4675619304180145,4.227200508117676,186.71405029296875,0.4703958034515381,0.9003819806384816,0.07203055845107853,filtered,0.016315387326341062,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07203055845107853,0.0028203511610627174
65,3.3000000000000003,-0.41382331047369525,0.3231489360332489,0.2689073383808136,0.19274009764194489,0.3231489956378937,0.35,5,0,0,0,0.5243703126907349,4.556789875030518,171.47482299804688,0.5243703126907349,0.9361967920133731,0.07489574336106986,passthrough,1.1377288304869175e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07489574336106986,0.002622767351567745
66,3.35,-0.3993836609835717,0.28887462615966797,0.26710566878318787,0.1923588067293167,0.28887462615966797,0.35,5,0,0,0,0.4834590256214142,1.57547128200531,108.34779357910156,0.4834590256214142,0.9092513994411396,0.07274011195529118,passthrough,1.055542740710147e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07274011195529118,0.0026685381308197975
67,3.4000000000000004,-0.4432581734323233,0.40634751319885254,0.2615049481391907,0.18862541019916534,0.40634751319885254,0.35,5,0,0,0,0.5139989852905273,3.0886178016662598,76.22210693359375,0.5139989852905273,0.9044850158010258,0.07235880126408206,passthrough,9.786679633139801e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07235880126408206,0.002650550566613674
68,3.45,-0.43562036873903776,0.2909412682056427,0.26173707842826843,0.19130264222621918,0.2909412384033203,0.35,5,0,0,0,0.3285056948661804,5.906063556671143,155.04019165039062,0.32850566506385803,0.8578177024358057,0.06862541619486445,filtered,1.1600573907878615e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06862541619486445,0.0027507515624165535
69,3.5,-0.40094781807208624,0.36619043350219727,0.2562318742275238,0.18856273591518402,0.36619043350219727,0.35,5,0,0,0,0.41970229148864746,5.041342258453369,209.27943420410156,0.4197022318840027,0.8912827764999187,0.0713026221199935,filtered,1.271925233203222e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0713026221199935,0.0025867046788334846
70,3.5500000000000003,-0.382156529722871,0.2962777316570282,0.25373589992523193,0.18900461494922638,0.2962777316570282,0.35,5,0,0,0,0.2664652466773987,4.519426345825195,160.1181182861328,0.2664652466773987,0.8570341717303239,0.06856273373842592,passthrough,5.977715613859336e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06856273373842592,0.002555718645453453
71,3.6,-0.3828439831848675,0.3550493121147156,0.24836575984954834,0.18678788840770721,0.3550492823123932,0.35,5,0,0,0,0.3961457312107086,3.2955894470214844,133.05799865722656,0.39614540338516235,0.8625576453043703,0.06900461162434962,filtered,5.161437635242245e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06900461162434962,0.0026794355362653732
