step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
10,0.55,-0.43158129293891334,0.13923154771327972,0.5220053791999817,0.3063856065273285,0.12071962654590607,0.35,3,0,0,0,0.990236759185791,1.1499348878860474,36.73106384277344,0.990236759185791,1.0,0.15708177226714126,passthrough,5.255082445404602e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.15708177226714126,0.0018550679087638855
11,0.6000000000000001,-0.3880426255557225,0.12925098836421967,0.5077336430549622,0.31647592782974243,0.112188421189785,0.35,3,0,0,0,0.9887980818748474,0.9797102212905884,6.74552583694458,0.9887980818748474,1.0,0.16703364894397527,filtered,7.960502569137513e-08,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16703364894397527,0.002038395032286644
12,0.65,-0.3495831910637049,0.11997263133525848,0.49343404173851013,0.3266773223876953,0.10426251590251923,0.35,3,0,0,0,0.9936307072639465,0.7005450129508972,25.488269805908203,0.9936307072639465,1.0,0.17707815936441434,passthrough,1.0001889847448251e-11,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17707815936441434,0.0026605306193232536
13,0.7000000000000001,-0.3167311144902096,0.11140038818120956,0.479310005903244,0.33693453669548035,0.0969443991780281,0.35,3,0,0,0,0.9970747232437134,0.9338512420654297,10.919825553894043,0.9970739483833313,1.0,0.1872360057366032,filtered,1.2238486762341902e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1872360057366032,0.0028796521946787834
14,0.75,-0.28806779572435526,0.10345032811164856,0.46548500657081604,0.34739625453948975,0.09009762853384018,0.35,3,0,0,0,0.999071478843689,1.0717878341674805,12.046669006347656,0.9990713000297546,1.0,0.1974522417818257,filtered,2.189685402141049e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1974522417818257,0.0029656141996383667
15,0.8,-0.26386477483197046,0.09621377289295197,0.4520777761936188,0.35779568552970886,0.08385825157165527,0.35,3,0,0,0,1.0075781345367432,1.5248517990112305,14.049551010131836,1.0075781345367432,1.0,0.20777340666380445,passthrough,7.51165401684574e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.20777340666380445,0.003632616251707077
16,0.8500000000000001,-0.24379301495001535,0.08984401077032089,0.43918266892433167,0.3677293658256531,0.07838259637355804,0.35,3,0,0,0,1.0241976976394653,1.7265620231628418,10.954676628112793,1.0241978168487549,1.0,0.2180084360692291,filtered,2.4077568859735944e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2180084360692291,0.002864283509552479
17,0.9,-0.22830644975397518,0.08416682481765747,0.42692238092422485,0.3773036599159241,0.07351714372634888,0.35,3,0,0,0,1.0439649820327759,1.7302318811416626,10.08399486541748,1.043965220451355,1.0,0.22780185190190988,filtered,3.877388731567862e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22780185190190988,0.0029555410146713257
18,0.9500000000000001,-0.21585229146825013,0.0789896622300148,0.4153401255607605,0.386724054813385,0.069094218313694,0.35,3,0,0,0,1.0653181076049805,1.8121423721313477,10.976299285888672,1.0653181076049805,1.0,0.2372596286246474,filtered,1.1823206487707746e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.2372596286246474,0.002826814539730549
19,1.0,-0.20203156085684895,0.07427100837230682,0.404266357421875,0.3959771394729614,0.0650750920176506,0.35,3,0,0,0,1.0800138711929321,1.5026758909225464,12.271897315979004,1.0800135135650635,1.0,0.24658666507921845,filtered,6.283292636367822e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24658666507921845,0.002153928391635418
20,1.05,-0.18814243075815312,0.06987333297729492,0.3936079144477844,0.4052659869194031,0.06134038791060448,0.35,3,0,0,0,1.0905086994171143,1.6330666542053223,16.733123779296875,1.0905078649520874,1.0,0.25576926570028163,filtered,1.297862606496367e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.25576926570028163,0.0018899282440543175
21,1.1,-0.1807933720907352,0.06583798676729202,0.3836285173892975,0.41444647312164307,0.05792267620563507,0.35,3,0,0,0,1.101081371307373,1.5583763122558594,12.819404602050781,1.1010806560516357,1.0,0.265010066371979,filtered,1.154924372104551e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.265010066371979,0.0022108061239123344
22,1.1500000000000001,-0.1791360697078756,0.062262650579214096,0.37452635169029236,0.4231898784637451,0.054901983588933945,0.35,3,0,0,0,1.1106934547424316,1.3131089210510254,10.715058326721191,1.1106925010681152,1.0,0.27416502295119405,filtered,1.4897067676864999e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.27416502295119405,0.0018554609268903732
23,1.2000000000000002,-0.17891944572007512,0.05915955826640129,0.3662686049938202,0.4313119053840637,0.05228646472096443,0.35,3,0,0,0,1.1224333047866821,0.9692572951316833,17.517282485961914,1.122431993484497,1.0,0.28290444888229793,filtered,1.9212313871737535e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.28290444888229793,0.0019865911453962326
24,1.25,-0.186017565774074,0.056601960211992264,0.359122633934021,0.4384276270866394,0.05013606324791908,0.35,3,0,0,0,1.114225149154663,1.0244619846343994,11.337617874145508,1.114225149154663,1.0,0.291042364788061,passthrough,6.910305520835009e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.291042364788061,0.00300797913223505
25,1.3,-0.20699916930049794,0.054718926548957825,0.3536718487739563,0.4439331293106079,0.04880887642502785,0.35,3,0,0,0,1.0820200443267822,1.506062388420105,14.614657402038574,1.0820200443267822,1.0,0.2981911730946831,passthrough,7.76195410908522e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.2981911730946831,0.0030871620401740074
26,1.35,-0.2399813071718109,0.0573306605219841,0.3501659333705902,0.44710689783096313,0.052994709461927414,0.35,3,0,0,0,1.031219720840454,2.29076886177063,21.682083129882812,1.031219720840454,1.0,0.3037407600453643,passthrough,6.883738726691428e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3037407600453643,0.002731258049607277
27,1.4000000000000001,-0.26695257961079566,0.062141746282577515,0.3480513393878937,0.4481176733970642,0.057699788361787796,0.35,3,0,0,0,0.9747651815414429,2.4373250007629395,13.496728897094727,0.9747635126113892,1.0,0.3069606696162964,filtered,1.9548563109629496e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3069606696162964,0.002881791442632675
28,1.4500000000000002,-0.2664754602500079,0.06403469294309616,0.34598278999328613,0.448147714138031,0.05948110297322273,0.35,3,0,0,0,0.9294629096984863,1.6324045658111572,28.065481185913086,0.9294615983963013,1.0,0.3080144933192215,filtered,1.4863591877816e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3080144933192215,0.001926390454173088
29,1.5,-0.25411095214267365,0.06410706043243408,0.343423068523407,0.4477773904800415,0.05944884195923805,0.35,3,0,0,0,0.8943917155265808,1.4144617319107056,27.704042434692383,0.8943917155265808,1.0,0.30808870564862667,passthrough,5.214095829785158e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.30808870564862667,0.0021812180057168007
30,1.55,-0.2368230297893536,0.06312089413404465,0.3402058184146881,0.44744324684143066,0.05837146192789078,0.35,3,0,0,0,0.8837970495223999,1.1516938209533691,13.921429634094238,0.8837970495223999,1.0,0.30776699025367404,passthrough,5.754208050656633e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.30776699025367404,0.002266164869070053
31,1.6,-0.2206116422701752,0.06151500344276428,0.33646103739738464,0.4474574327468872,0.05669032037258148,0.35,3,0,0,0,0.8881995677947998,0.9520386457443237,12.41109848022461,0.8881995677947998,1.0,0.3074893897466645,passthrough,5.020819093302648e-12,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3074893897466645,0.0019676079973578453
32,1.6500000000000001,-0.20841936993091878,0.05993484705686569,0.332427442073822,0.4478597044944763,0.055049456655979156,0.35,3,0,0,0,0.8963155150413513,0.8557465076446533,6.9046196937561035,0.896314263343811,1.0,0.3075714448285305,filtered,1.5185738542538363e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3075714448285305,0.003134576603770256
33,1.7000000000000002,-0.2016746805054948,0.059102993458509445,0.3283659517765045,0.4484201669692993,0.05416616424918175,0.35,3,0,0,0,0.9048395752906799,0.5487788915634155,8.330397605895996,0.9048383831977844,1.0,0.30805428518376976,filtered,1.4008133579473213e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.30805428518376976,0.002791265957057476
34,1.75,-0.199177591601021,0.059516653418540955,0.32442858815193176,0.44879186153411865,0.0545295774936676,0.35,3,0,0,0,0.9034168720245361,0.5066143274307251,12.915227890014648,0.9034157395362854,1.0,0.3087071238494147,filtered,1.406895070519195e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3087071238494147,0.00287438090890646
35,1.8,-0.19862543684597114,0.06053822487592697,0.32067161798477173,0.44878822565078735,0.055499251931905746,0.35,3,0,0,0,0.8907541632652283,0.7218158841133118,7.571475028991699,0.8907530903816223,1.0,0.3091795917748271,filtered,1.3210191384658206e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3091795917748271,0.0030990783125162125
36,1.85,-0.19619815901728266,0.06137986108660698,0.3169908821582794,0.448459267616272,0.05629010871052742,0.35,3,0,0,0,0.870399534702301,1.0252026319503784,8.996553421020508,0.8703988194465637,1.0,0.3092833228898114,filtered,1.2040526385676162e-06,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.3092833228898114,0.003132306970655918
37,1.9000000000000001,-0.20019104811636004,0.06295464932918549,0.31367579102516174,0.447717547416687,0.05780884250998497,0.35,3,0,0,0,0.8360486030578613,1.1092133522033691,10.836308479309082,0.8406020402908325,1.0,0.3090697673508591,filtered,0.011000561691329451,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,5.737594765131693e-07,valid,0.3090697673508591,0.002982023172080517
38,1.9500000000000002,-0.22233081325187215,0.06744927167892456,0.31148916482925415,0.44592320919036865,0.062221020460128784,0.35,3,0,0,0,0.8023759126663208,1.3777281045913696,25.156435012817383,0.8185846209526062,1.0,0.30844777440738,filtered,0.044076977412804794,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,9.40903543966698e-09,valid,0.30844777440738,0.002942316234111786
39,2.0,-0.2327097450554655,0.0712868869304657,0.309783399105072,0.4433797001838684,0.06595394015312195,0.35,3,0,0,0,0.7578339576721191,1.3968980312347412,16.65823745727539,0.7690395712852478,1.0,0.30676144451586185,filtered,0.03554055208261367,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.30676144451586185,0.0029106708243489265
40,2.0500000000000003,-0.24271380836466058,0.07492518424987793,0.3085075318813324,0.4401819109916687,0.06946713477373123,0.35,3,0,0,0,0.7008994817733765,2.001098871231079,21.669971466064453,0.7105502486228943,1.0,0.30431646711547156,filtered,0.034526300067291425,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.655106296662218e-07,valid,0.30431646711547156,0.0030025197193026543
41,2.1,-0.24385324478368717,0.07835714519023895,0.307170033454895,0.43630579113960266,0.07275649905204773,0.35,2,0,0,0,0.6507864594459534,2.939748764038086,23.439491271972656,0.6594350337982178,1.0,0.3012073130355686,filtered,0.03482648915820705,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,7.239901350930555e-07,valid,0.3012073130355686,0.002963474951684475
42,2.15,-0.24521849297647832,0.08203766494989395,0.3058249354362488,0.4321383535861969,0.07574460655450821,0.35,2,0,0,0,0.6270466446876526,1.8297817707061768,25.708282470703125,0.6511450409889221,1.0,0.2975278722509057,filtered,0.09382485798019548,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.2975278722509057,0.0021401159465312958
43,2.2,-0.2589819774011448,0.085797980427742,0.30509424209594727,0.4276924729347229,0.07928600162267685,0.35,3,0,0,0,0.6038442850112915,1.3095189332962036,25.50520133972168,0.6429919004440308,1.0,0.2934214108859168,filtered,0.14573325451550012,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,6.898073043326569e-09,valid,0.2934214108859168,0.001934293657541275
44,2.25,-0.2694129277897494,0.0889638364315033,0.3047930598258972,0.42291074991226196,0.08220875263214111,0.35,3,0,0,0,0.5986170172691345,0.8529571294784546,21.898391723632812,0.645747721195221,1.0,0.28893737009083786,filtered,0.17761061091269034,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,6.463567604753084e-09,valid,0.28893737009083786,0.00186951644718647
45,2.3000000000000003,-0.2647587786776081,0.09175281971693039,0.30412206053733826,0.4179839491844177,0.08473502099514008,0.35,3,0,0,0,0.5838398933410645,1.0173040628433228,23.039592742919922,0.6282898187637329,1.0,0.2842110456153145,filtered,0.1786292697259471,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,5.153087526132971e-09,valid,0.2842110456153145,0.0024258531630039215
46,2.35,-0.25608781407063086,0.0962769165635109,0.30280211567878723,0.41291552782058716,0.08897550404071808,0.35,3,0,0,0,0.5676584243774414,1.3844220638275146,12.155473709106445,0.6037957668304443,1.0,0.27933443571602956,filtered,0.16208042810129766,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,3.469446951953614e-18,valid,0.27933443571602956,0.0022629322484135628
47,2.4000000000000004,-0.2553818125966735,0.1014857217669487,0.3012630045413971,0.4077131152153015,0.09387937188148499,0.35,3,0,0,0,0.5541824698448181,0.9016401171684265,17.713308334350586,0.582801103591919,1.0,0.274311183119343,filtered,0.14482733253256808,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,3.469446951953614e-18,valid,0.274311183119343,0.002504797652363777
48,2.45,-0.26213339168451544,0.10601068288087845,0.29993945360183716,0.40243738889694214,0.09808102250099182,0.35,3,0,0,0,0.5457525253295898,0.43902233242988586,20.610300064086914,0.5798072218894958,1.0,0.26915074825360374,filtered,0.16622708545022483,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,3.469446951953614e-18,valid,0.26915074825360374,0.0021543586626648903
49,2.5,-0.26711916407446124,0.10983742773532867,0.298755943775177,0.3971453309059143,0.1015685647726059,0.35,3,0,0,0,0.5481969118118286,0.8642067909240723,18.054794311523438,0.5849208831787109,1.0,0.2639152062813794,filtered,0.17967131398316433,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,3.469446951953614e-18,valid,0.2639152062813794,0.002119123935699463
50,2.5500000000000003,-0.2662541972417719,0.11440484970808029,0.29736465215682983,0.3918064832687378,0.10577701032161713,0.35,3,0,0,0,0.5348131060600281,0.6412796378135681,17.560062408447266,0.5729268789291382,1.0,0.25866107513871994,filtered,0.18556633794844787,0,1,12,workspace_y_lower,workspace_y_lower,2,0,0,inaccurate_solution,,0.0,valid,0.25866107513871994,0.0025115329772233963
51,2.6,-0.2631802816586856,0.11968830227851868,0.295621782541275,0.38639402389526367,0.1106790080666542,0.35,3,0,0,0,0.5337207913398743,0.8896956443786621,16.219968795776367,0.5672822594642639,1.0,0.2533563677093274,filtered,0.17601782603804267,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.393015099057322e-07,valid,0.2533563677093274,0.0018930798396468163
52,2.6500000000000004,-0.2596553156123236,0.12499361485242844,0.29352477192878723,0.3809223175048828,0.11558103561401367,0.35,3,0,0,0,0.5451996326446533,0.9711247086524963,7.016289234161377,0.5753412842750549,1.0,0.24797537723861646,filtered,0.17057365962114465,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.740706565688039e-07,valid,0.24797537723861646,0.002133646048605442
53,2.7,-0.259209183342912,0.12997913360595703,0.2912725806236267,0.3754216134548187,0.12014488130807877,0.35,3,0,0,0,0.558159351348877,0.9490035176277161,10.709969520568848,0.586164653301239,1.0,0.24253450007910476,filtered,0.16824196341004014,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.354125812567309e-07,valid,0.24253450007910476,0.002438710071146488
54,2.75,-0.2630221541923518,0.13478219509124756,0.2891086935997009,0.36991551518440247,0.1245083436369896,0.35,3,0,0,0,0.55966717004776,0.471721351146698,12.396430969238281,0.5924229621887207,1.0,0.23706811770061703,filtered,0.18542991904446407,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.759119887935193e-07,valid,0.23706811770061703,0.0025313254445791245
55,2.8000000000000003,-0.27039584738495825,0.13999907672405243,0.2871879041194916,0.36439797282218933,0.12926353514194489,0.35,3,0,0,0,0.5497642755508423,0.4146897792816162,13.389171600341797,0.5919094085693359,1.0,0.2315986472031723,filtered,0.21209964093950737,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.359802483144622e-07,valid,0.2315986472031723,0.002284873276948929
56,2.85,-0.2727143415715867,0.14519430696964264,0.2852322459220886,0.35888269543647766,0.13397566974163055,0.35,3,0,0,0,0.5523799061775208,0.26483818888664246,9.715315818786621,0.5973687171936035,1.0,0.22611540983386252,filtered,0.22148070811981627,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,9.154334707243625e-07,valid,0.22611540983386252,0.002473187632858753
57,2.9000000000000004,-0.2742686048738018,0.15082287788391113,0.2831786572933197,0.35335928201675415,0.1390991359949112,0.35,3,0,0,0,0.5616770386695862,0.5478906631469727,9.975308418273926,0.6053680181503296,1.0,0.22063307178324432,filtered,0.22091310741823894,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.611988327475797e-07,valid,0.22063307178324432,0.0023951828479766846
58,2.95,-0.27949805717079135,0.15749305486679077,0.2811676561832428,0.347791463136673,0.14523698389530182,0.35,3,0,0,0,0.5818579792976379,0.961875855922699,11.042521476745605,0.6272971034049988,1.0,0.2151432719644491,filtered,0.23035757288402925,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,8.438707482412433e-07,valid,0.2151432719644491,0.0024148067459464073
59,3.0,-0.2916581327479628,0.164224773645401,0.2795480489730835,0.3421889543533325,0.1514129787683487,0.35,3,0,0,0,0.6269726753234863,1.7089923620224,17.97300910949707,0.6687151789665222,1.0,0.2096091365124097,filtered,0.2292170305715254,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,7.837105509053005e-07,valid,0.2096091365124097,0.0026654405519366264
60,3.0500000000000003,-0.3183661494273685,0.17199823260307312,0.27899429202079773,0.3365183472633362,0.15860304236412048,0.35,3,0,0,0,0.6899054050445557,2.568875312805176,25.153078079223633,0.7300084829330444,1.0,0.2040461120853429,filtered,0.23582238787177198,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,7.17536124253404e-07,valid,0.2040461120853429,0.0031502973288297653
61,3.1,-0.3508532232392966,0.17889374494552612,0.27981024980545044,0.3308386504650116,0.16489312052726746,0.35,3,0,0,0,0.7663301825523376,2.6166510581970215,16.878070831298828,0.8032753467559814,1.0,0.1984213408220455,filtered,0.23836175102342774,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,5.989623366418895e-07,valid,0.1984213408220455,0.0030017150565981865
62,3.1500000000000004,-0.37403353011782314,0.18427161872386932,0.28152549266815186,0.32523423433303833,0.1696529984474182,0.35,3,0,0,0,0.851140558719635,1.9347707033157349,25.2020320892334,0.8854391574859619,1.0,0.19279403419862068,filtered,0.24172807004100397,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,4.631021898598986e-07,valid,0.19279403419862068,0.002877587452530861
63,3.2,-0.3959644386399398,0.19356225430965424,0.283799946308136,0.3195609450340271,0.1782795488834381,0.35,3,0,0,0,0.8834283351898193,1.9421629905700684,35.50350570678711,0.9287353157997131,1.0,0.18724833107961958,filtered,0.2841675093750704,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,3.8933002823038354e-07,valid,0.18724833107961958,0.0027743466198444366
64,3.25,-0.4138182820337568,0.20352649688720703,0.28635868430137634,0.313810259103775,0.18752886354923248,0.35,3,0,0,0,0.9105242490768433,1.5228562355041504,9.342818260192871,0.9582509994506836,1.0,0.1816226171154881,filtered,0.2963131478111256,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,2.9762388494697367e-07,valid,0.1816226171154881,0.002683214843273163
65,3.3000000000000003,-0.42315786010432505,0.21232450008392334,0.288798987865448,0.3080500364303589,0.19557279348373413,0.35,3,0,0,0,0.9459564089775085,0.9908838272094727,26.341869354248047,0.9909285306930542,1.0,0.1759086309834612,filtered,0.29288945736478816,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,2.2219011806129396e-07,valid,0.1759086309834612,0.0034326547756791115
66,3.35,-0.4273067227965365,0.22183002531528473,0.2908133864402771,0.30226951837539673,0.20428043603897095,0.35,3,0,0,0,0.9670617580413818,0.8524767756462097,9.215437889099121,1.0130424499511719,1.0,0.17018068806348519,filtered,0.2995956071093047,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,1.7375882332970605e-07,valid,0.17018068806348519,0.0020033717155456543
67,3.4000000000000004,-0.4342722030745384,0.23255334794521332,0.2925112843513489,0.2964392304420471,0.21415351331233978,0.35,3,0,0,0,0.9716550707817078,0.556684672832489,10.720911026000977,1.0223965644836426,1.0,0.16442737981860883,filtered,0.3078995136408454,0,1,12,workspace_y_lower|joint_3_velocity_lower,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.16442737981860883,0.0020561786368489265
68,3.45,-0.4479496302774516,0.24352721869945526,0.2942464053630829,0.29057177901268005,0.2242252379655838,0.35,3,0,0,0,0.982206404209137,0.5323460102081299,10.94522476196289,1.0334019660949707,1.0,0.15861821102519935,filtered,0.31125107901102833,0,1,12,workspace_y_lower|joint_3_velocity_lower,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.15861821102519935,0.0026924945414066315
69,3.5,-0.4609468715459048,0.2546585202217102,0.29597195982933044,0.28468385338783264,0.2344040721654892,0.35,3,0,0,0,0.9911981821060181,0.5437731146812439,4.791237831115723,1.0400137901306152,1.0,0.1527678248800005,filtered,0.31313029305324963,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,1.009029890128299e-07,valid,0.1527678248800005,0.002530318684875965
70,3.5500000000000003,-0.4760006272736246,0.2658121585845947,0.2977938652038574,0.27879661321640015,0.24455872178077698,0.35,3,0,0,0,0.9946268796920776,0.5639117360115051,4.6392502784729,1.0430989265441895,1.0,0.14689474326174984,filtered,0.31260777852144306,0,1,12,workspace_y_lower,workspace_y_lower,0,0,1,solved,osqp,8.461866460307554e-08,valid,0.14689474326174984,0.002192155458033085
