step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
13,0.7000000000000001,-0.48225443472766816,0.3297397792339325,0.2194238156080246,0.3120063543319702,0.29514279961586,0.35,2,0,0,0,0.4960072338581085,4.180328369140625,82.97713470458984,0.4960072338581085,1.0,0.1674327950838017,filtered,1.1397392264213327e-08,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1674327950838017,0.0035033617168664932
14,0.75,-0.5181596391559237,0.3449666202068329,0.22339007258415222,0.3007814884185791,0.30778825283050537,0.35,2,0,0,0,0.5103152394294739,4.4655842781066895,113.98774719238281,0.5103152394294739,1.0,0.1566410317705706,passthrough,5.072920718748026e-10,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1566410317705706,0.0019246144220232964
15,0.8,-0.5275541236277002,0.36074599623680115,0.22682695090770721,0.2898307740688324,0.32089319825172424,0.35,2,0,0,0,0.5688233971595764,4.520382881164551,50.223751068115234,0.5688231587409973,1.0,0.14607190765026695,filtered,4.717549484340307e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.14607190765026695,0.0018281126394867897
16,0.8500000000000001,-0.5850510482192808,0.3785921335220337,0.23222817480564117,0.27908065915107727,0.3360242545604706,0.35,2,0,0,0,0.6403889060020447,3.710840940475464,95.23805236816406,0.640388548374176,1.0,0.1357726269538434,filtered,6.049297360711945e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1357726269538434,0.0029538897797465324
17,0.9,-0.593792051314249,0.38275957107543945,0.23760271072387695,0.2692698836326599,0.3380511403083801,0.35,2,0,0,0,0.6774033308029175,3.715827465057373,85.6754150390625,0.6774025559425354,1.0,0.1257183589683053,filtered,1.3426672298789454e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1257183589683053,0.0028465520590543747
18,0.9500000000000001,-0.6449496714164472,0.3897131085395813,0.24509574472904205,0.2601844072341919,0.3432534635066986,0.35,2,0,0,0,0.7295591235160828,1.4768297672271729,73.65788269042969,0.7295591235160828,1.0,0.11684809333918794,passthrough,1.287841408715914e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.11684809333918794,0.002958882600069046
19,1.0,-0.6405984108161646,0.3944384455680847,0.2516975402832031,0.2518266439437866,0.346883088350296,0.35,2,0,0,0,0.6928992867469788,2.498682975769043,65.37493896484375,0.733526885509491,1.0,0.10880709792688531,filtered,0.06179821546648686,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.1043733538773637e-08,valid,0.10880709792688531,0.0030825287103652954
20,1.05,-0.6631556837760009,0.406279057264328,0.25849440693855286,0.24381215870380402,0.3580630421638489,0.35,2,0,0,0,0.6731489896774292,2.9905014038085938,73.571533203125,0.7472787499427795,1.0,0.10170610250260226,filtered,0.1257770632644601,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.5723645496734662e-08,valid,0.10170610250260226,0.0026611927896738052
21,1.1,-0.6654493125930051,0.4177563786506653,0.2644192576408386,0.23614244163036346,0.3693682551383972,0.35,2,0,0,0,0.6313373446464539,3.4792726039886475,46.073368072509766,0.7102989554405212,1.0,0.09507432321147252,filtered,0.14631069180191958,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3864806663876905e-08,valid,0.09507432321147252,0.0019017569720745087
22,1.1500000000000001,-0.7015444835475211,0.44504931569099426,0.27049800753593445,0.22826708853244781,0.39433562755584717,0.35,2,0,0,0,0.526202917098999,2.7190542221069336,97.90524291992188,0.6378556489944458,1.0,0.08891073641646574,filtered,0.19560770476567094,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3816483707129734e-08,valid,0.08891073641646574,0.0018769875168800354
23,1.2000000000000002,-0.6576906069971303,0.4451978802680969,0.2738235592842102,0.22164596617221832,0.38534384965896606,0.35,2,0,0,0,0.5236297249794006,5.171181678771973,131.63601684570312,0.6148948669433594,1.0,0.08248050892193037,filtered,0.1843236482051629,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.0525205804134963e-08,valid,0.08248050892193037,0.001968175172805786
24,1.25,-0.6430173779545615,0.4566531777381897,0.2756649851799011,0.2158580869436264,0.39483267068862915,0.35,2,0,0,0,0.5981489419937134,3.5159151554107666,130.2468719482422,0.6652524471282959,0.9725720990783004,0.07780576792626404,filtered,0.17577799951697354,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.782075497897445e-09,valid,0.07780576792626404,0.0018278146162629128
25,1.3,-0.6457898843364257,0.48854315280914307,0.2759053409099579,0.21018727123737335,0.4243182837963104,0.35,2,0,0,0,0.6096116304397583,2.5938661098480225,60.605072021484375,0.6828712821006775,0.927380991044216,0.07419047928353728,filtered,0.20765017766530536,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.930858706399867e-09,valid,0.07419047928353728,0.00187629833817482
26,1.35,-0.655933747827042,0.5246581435203552,0.27475860714912415,0.2046690136194229,0.45737990736961365,0.35,2,0,0,0,0.508760392665863,3.0532402992248535,75.60347747802734,0.5915445685386658,0.8501433525869844,0.06801146820695875,filtered,0.2179041542949826,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.861195181977585e-09,valid,0.06801146820695875,0.00193890742957592
27,1.4000000000000001,-0.6730738404136759,0.5546759366989136,0.27301838994026184,0.1997903734445572,0.48400238156318665,0.35,2,0,0,0,0.43469539284706116,2.5371851921081543,37.561065673828125,0.5016482472419739,0.7522442145646839,0.06017953716517471,filtered,0.1826129560674257,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.06017953716517471,0.0021303771063685417
28,1.4500000000000002,-0.7154104007286447,0.5909326672554016,0.27171221375465393,0.1931704431772232,0.5164362788200378,0.35,3,0,0,0,0.350889652967453,1.8271578550338745,40.4103889465332,0.4069755971431732,0.6533631143277756,0.052269049146222046,filtered,0.15148578890769257,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,9.130438435797639e-07,valid,0.052269049146222046,0.00184695515781641
29,1.5,-0.7630992997848797,0.6288221478462219,0.2709943354129791,0.18432946503162384,0.5501291155815125,0.35,3,0,0,0,0.265217125415802,1.7975049018859863,11.213369369506836,0.31428927183151245,0.5512193964326075,0.04409755171460861,filtered,0.12461456587217994,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,7.026405570015326e-07,valid,0.04409755171460861,0.0019918233156204224
30,1.55,-0.8145999628835552,0.6714758276939392,0.2707814872264862,0.1752145141363144,0.5881707668304443,0.35,3,0,0,0,0.18936295807361603,1.7611782550811768,15.746224403381348,0.23409044742584229,0.4467524794934542,0.03574019835947634,filtered,0.1022338181975911,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,5.468208206863001e-07,valid,0.03574019835947634,0.001931566745042801
31,1.6,-0.863851631113999,0.7142041325569153,0.27092912793159485,0.16600389778614044,0.6260846853256226,0.35,3,0,0,0,0.13063761591911316,1.3593422174453735,11.135016441345215,0.16546615958213806,0.338812936317022,0.027105034905361758,filtered,0.07362746977944609,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,3.8322879684221656e-07,valid,0.027105034905361758,0.002474904991686344
32,1.6500000000000001,-0.9145268364191864,0.7581253051757812,0.27142494916915894,0.15679948031902313,0.6651671528816223,0.35,3,0,0,0,0.08345236629247665,1.1564726829528809,8.54130744934082,0.10630196332931519,0.23007204887616414,0.01840576391009313,filtered,0.04443091015854052,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.30153313986875e-07,valid,0.01840576391009313,0.0029604844748973846
33,1.7000000000000002,-0.9608290659699722,0.8025065660476685,0.27199655771255493,0.14774705469608307,0.7048630714416504,0.35,3,0,0,0,0.04743785783648491,0.8324141502380371,11.143659591674805,0.05534522980451584,0.12211523931245291,0.009769219144996233,filtered,0.014298864981730976,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.690704431975726e-08,valid,0.009769219144996233,0.0018887845799326897
34,1.75,-0.9711659908469563,0.8204599022865295,0.2721368372440338,0.13878996670246124,0.7479901313781738,0.35,3,0,0,0,0.007982158102095127,0.8008784651756287,10.650330543518066,0.007982158102095127,0.01682268191186692,0.0013458145529493537,passthrough,1.2593545664505281e-11,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.0013458145529493537,0.0019337069243192673
35,1.8,-0.997573243367774,0.8194437026977539,0.27368903160095215,0.13134253025054932,0.7743479609489441,0.35,3,0,0,0,0.09811563789844513,1.9459450244903564,40.922813415527344,0.0,0.0,-0.00696512371019703,filtered,0.09811563913276247,0,0,12,,predictive_link_3,0,0,1,solved,osqp,5.105048855348626e-07,valid,-0.00696512371019703,0.0030759889632463455
36,1.85,-1.029575184334317,0.8186293840408325,0.276864618062973,0.12546734511852264,0.7963598966598511,0.35,3,0,0,0,0.2062889188528061,2.1845147609710693,9.63321304321289,0.0,0.0,-0.013660638732229169,filtered,0.206288924153811,0,0,12,,predictive_link_3,0,0,1,solved,osqp,5.536217391882703e-07,valid,-0.013660638732229169,0.0028918953612446785
37,1.9000000000000001,-1.0634977408876285,0.8222672939300537,0.2814508378505707,0.12086599320173264,0.8186720013618469,0.35,3,0,0,0,0.2846090495586395,1.579058289527893,12.727677345275879,0.0,0.0,-0.018726165235162184,filtered,0.2846090473075156,0,0,12,,predictive_link_3,0,0,1,solved,osqp,3.0889797264510577e-07,valid,-0.018726165235162184,0.002877826802432537
38,1.9500000000000002,-4.087725489261761,3.8192076683044434,0.2871973514556885,0.11728858202695847,0.8192076683044434,0.35,3,1,0,0,0.33734679222106934,1.0767483711242676,10.635748863220215,0.0,0.0,-0.022476621023099164,filtered,0.3373467788855293,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.022476621023099164,0.0018972335383296013
39,2.0,-4.106614843985299,3.814417839050293,0.2938346862792969,0.11453061550855637,0.814417839050293,0.35,3,1,0,0,0.3695054352283478,0.687985360622406,8.5307035446167,0.0,0.0,-0.025167662639583588,filtered,0.3695054472666751,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,8.128797635009732e-11,valid,-0.025167662639583588,0.0018495526164770126
40,2.0500000000000003,-4.130136852519504,3.8181488513946533,0.30109333992004395,0.11242774873971939,0.8105973601341248,0.35,3,1,0,0,0.3857775032520294,0.4223375916481018,6.610202789306641,0.0,0.0,-0.027004165509388056,filtered,0.3857775233856078,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,5.1903384368223726e-11,valid,-0.027004165509388056,0.0018155155703425407
41,2.1,-4.147123472829966,3.8190997838974,0.30872616171836853,0.11084916442632675,0.8075487613677979,0.35,3,1,0,0,0.39015480875968933,0.30349141359329224,4.999082565307617,0.0,0.0,-0.02814867237509927,filtered,0.3901548126565944,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,1.807219651706049e-11,valid,-0.02814867237509927,0.0028007114306092262
42,2.15,-4.160951011263917,3.8203413486480713,0.3165169060230255,0.10969135910272598,0.8051087856292725,0.35,3,1,0,0,0.385799765586853,0.3218933939933777,3.7452714443206787,0.0,0.0,-0.028728907044141994,filtered,0.38579977765195067,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.028728907044141994,0.0018779877573251724
43,2.2,-4.17258580696924,3.822458326816559,0.3242831826210022,0.10887285321950912,0.8031434416770935,0.35,3,1,0,0,0.37511518597602844,0.39161622524261475,2.8193044662475586,0.0,0.0,-0.028844752048385325,filtered,0.3751151957629059,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.028844752048385325,0.0023171305656433105
44,2.25,-4.183413915168211,3.82650625705719,0.33187249302864075,0.10832948237657547,0.8185780048370361,0.35,3,1,0,0,0.35981255769729614,0.46225008368492126,2.188796043395996,0.0,0.0,-0.028573129662814445,filtered,0.35981255917521915,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,4.450117913057383e-10,valid,-0.028573129662814445,0.002850120887160301
45,2.3000000000000003,-4.184802867867695,3.823573887348175,0.3391583263874054,0.10801137238740921,0.8235738277435303,0.35,3,1,0,0,0.3411080837249756,0.5219132900238037,1.768852710723877,0.0,0.0,-0.027973377757280815,filtered,0.3411080751959529,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.027973377757280815,0.0030059702694416046
46,2.35,-4.179156801778552,3.8158618807792664,0.34603509306907654,0.10788024216890335,0.8158618807792664,0.35,3,1,0,0,0.3198021650314331,0.5705212950706482,1.5198827981948853,0.0,0.0,-0.027090169140999765,filtered,0.3198021459436168,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,2.4417041999402755e-10,valid,-0.027090169140999765,0.003110703080892563
47,2.4000000000000004,-4.1723787860291734,3.8108209371566772,0.35232260823249817,0.10781005769968033,0.8108209371566772,0.35,3,1,0,0,0.29657062888145447,1.0960628986358643,11.903368949890137,0.0,0.0,-0.025872953195603288,filtered,0.2965706232616995,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,8.699792073546542e-07,valid,-0.025872953195603288,0.003291051834821701
48,2.45,-4.158134185668721,3.8057318329811096,0.35767751932144165,0.10777577012777328,0.8057318329811096,0.35,3,1,0,0,0.2712496817111969,1.2146497964859009,15.44257926940918,0.0,0.0,-0.024908904097317275,filtered,0.2712496675302884,0,3,12,predictive_link_4|workspace_x_lower|workspace_y_upper,predictive_link_4,58,0,0,inaccurate_solution,,7.410636063132081e-09,valid,-0.024908904097317275,0.005560477264225483
49,2.5,-4.147756765204267,3.8037343621253967,0.36220407485961914,0.10775361210107803,0.8011969923973083,0.35,3,1,0,0,0.23254798352718353,1.2681471109390259,28.977806091308594,0.0,0.0,-0.02281837287724503,filtered,0.23254798265203697,0,2,12,workspace_x_lower|workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,2.6015879686647203e-07,valid,-0.02281837287724503,0.0021699098870158195
50,2.5500000000000003,-4.140151144768283,3.8075990676879883,0.36580634117126465,0.10796263068914413,0.8075990676879883,0.35,4,1,0,0,0.1909371316432953,0.9095327854156494,17.63778305053711,0.0,0.0,-0.019778873488842663,filtered,0.19093714434609368,0,2,12,predictive_link_4|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.019778873488842663,0.002894500270485878
51,2.6,-4.124658239452653,3.802757143974304,0.368590384721756,0.10844521969556808,0.8027570843696594,0.35,4,1,0,0,0.1498735398054123,0.8400484919548035,4.988189220428467,0.0,0.0,-0.016068141092774435,filtered,0.1498735444839678,0,2,12,predictive_link_4|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.4508757891641386e-09,valid,-0.016068141092774435,0.0021929852664470673
52,2.6500000000000004,-4.11616567665309,3.800000011920929,0.370870441198349,0.10978909581899643,0.800000011920929,0.35,4,1,0,0,0.12042339146137238,0.5905916094779968,6.373818874359131,0.0,0.0,-0.012871015320090828,filtered,0.12042338637348964,0,2,12,predictive_link_4|workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,2.1512340520057904e-10,valid,-0.012871015320090828,0.002140800468623638
53,2.7,-4.111299833360651,3.800000011920929,0.3727274239063263,0.11200419813394547,0.800000011920929,0.35,4,1,0,0,0.09665901958942413,0.47610539197921753,2.310769557952881,0.0,0.0,-0.010307176913365579,filtered,0.09665901750592464,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,1.1100359197796505e-07,valid,-0.010307176913365579,0.0019231075420975685
54,2.75,-4.1047339252171975,3.800000011920929,0.3741052746772766,0.11500021070241928,0.800000011920929,0.35,4,1,0,0,0.07292429357767105,0.48048239946365356,1.7516076564788818,0.0,0.0,-0.007995805555444047,filtered,0.07292429676836604,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,1.3184091294388134e-07,valid,-0.007995805555444047,0.002047962509095669
55,2.8000000000000003,-4.0954209289760435,3.800000011920929,0.3748989999294281,0.11855147033929825,0.800000011920929,0.35,4,1,0,0,0.04348013177514076,0.5944932103157043,2.411186695098877,0.0,0.0,-0.0049997883759583805,filtered,0.043480130388800595,0,0,12,,predictive_link_4,0,0,1,solved,osqp,3.3711742025363534e-07,valid,-0.0049997883759583805,0.0023515215143561363
56,2.85,-0.7899932517321071,0.5047176480293274,0.3751111328601837,0.12247783690690994,0.5047176480293274,0.35,4,0,0,0,0.011731119826436043,0.6362936496734619,2.0387015342712402,0.0,0.0,-0.0014485333476051965,filtered,0.011731119396125695,0,0,12,,predictive_link_4,0,0,1,solved,osqp,8.549380517645228e-07,valid,-0.0014485333476051965,0.0023516127839684486
57,2.9000000000000004,-0.7652998637525332,0.48570024967193604,0.37501731514930725,0.12723010778427124,0.48570024967193604,0.35,4,0,0,0,0.015174465253949165,0.351561576128006,10.570693969726562,0.015376945957541466,0.030973113030970806,0.0024778490424776645,filtered,0.0017993061618282893,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.5510975891490277e-07,valid,0.0024778490424776645,0.001786508597433567
58,2.95,-0.7378611244332246,0.46359720826148987,0.37465617060661316,0.13300082087516785,0.46359723806381226,0.35,4,0,0,0,0.04230423644185066,0.547956109046936,6.06510591506958,0.043771687895059586,0.09037634991790958,0.007230107993432766,filtered,0.010595501374922593,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,8.55137878174499e-07,valid,0.007230107993432766,0.0017870627343654633
59,3.0,-0.7041566522115708,0.43902960419654846,0.37385326623916626,0.13975849747657776,0.43902960419654846,0.35,4,0,0,0,0.0752745121717453,0.6840853095054626,4.394802093505859,0.0790005698800087,0.16251046362650637,0.01300083709012051,filtered,0.023456697900285792,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,3.602420857277966e-10,valid,0.01300083709012051,0.0018877256661653519
60,3.0500000000000003,-0.6635491829792637,0.4135127067565918,0.37233614921569824,0.14720499515533447,0.4135127365589142,0.35,4,0,0,0,0.11505714058876038,0.8727348446846008,6.439944267272949,0.12070060521364212,0.246981254626584,0.01975850037012672,filtered,0.036048184887275424,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.569787144861117e-10,valid,0.01975850037012672,0.002872341312468052
61,3.1,-0.6245001598619115,0.38735395669937134,0.37027445435523987,0.15535098314285278,0.3873539865016937,0.35,4,0,0,0,0.14339612424373627,0.7097010612487793,7.719255447387695,0.15448307991027832,0.3400625877938185,0.02720500702350548,filtered,0.05709684245825713,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3375026884643315e-09,valid,0.02720500702350548,0.002739456482231617
62,3.1500000000000004,-0.5885375070093914,0.36097151041030884,0.367875337600708,0.16416805982589722,0.36097145080566406,0.35,4,0,0,0,0.14858347177505493,0.9250413775444031,18.108264923095703,0.17491155862808228,0.4418875346979337,0.035351002775834695,filtered,0.0919452298518833,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.890240604139227e-09,valid,0.035351002775834695,0.0026411348953843117
63,3.2,-0.5557404464147158,0.33464768528938293,0.36531901359558105,0.17366266250610352,0.33464768528938293,0.35,4,0,0,0,0.14481161534786224,1.3806877136230469,17.174659729003906,0.2034248262643814,0.5521006398524937,0.0441680511881995,filtered,0.1425294408406454,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.025117502004218e-09,valid,0.0441680511881995,0.0026886994019150734
64,3.25,-0.5232315287945656,0.3084143400192261,0.36262601613998413,0.18393653631210327,0.30841439962387085,0.35,4,0,0,0,0.17355284094810486,1.7201389074325562,10.547586441040039,0.255696177482605,0.6707832853047269,0.05366266282437815,filtered,0.18743106604704285,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.0478648026536475e-08,valid,0.05366266282437815,0.0029113981872797012
65,3.3000000000000003,-0.4907820657879529,0.28218039870262146,0.3598160743713379,0.19517338275909424,0.28218042850494385,0.35,4,0,0,0,0.22128573060035706,1.5665380954742432,9.019460678100586,0.322796493768692,0.7992070149406983,0.06393656119525587,filtered,0.23465111934593416,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.7298093405587744e-08,valid,0.06393656119525587,0.0028274916112422943
66,3.35,-0.4646218868197213,0.25535133481025696,0.3572556674480438,0.20786887407302856,0.25535133481025696,0.35,4,0,0,0,0.2500947117805481,0.9728966355323792,18.875770568847656,0.38650447130203247,0.9396674330605592,0.07517339464484474,filtered,0.294299238267307,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.8861940425291277e-08,valid,0.07517339464484474,0.0028289053589105606
67,3.4000000000000004,-0.4476387602950309,0.22772900760173798,0.3554283082485199,0.22251465916633606,0.2277289777994156,0.35,4,0,0,0,0.26095542311668396,1.1985561847686768,16.212617874145508,0.4138774275779724,1.0,0.08786886734848065,filtered,0.32081639763993075,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.1888974689971437e-08,valid,0.08786886734848065,0.003039608709514141
68,3.45,-0.43753012859701385,0.2001263052225113,0.3546326756477356,0.23918694257736206,0.20012634992599487,0.35,4,0,0,0,0.25157034397125244,1.4019304513931274,17.27978515625,0.40245321393013,1.0,0.10251464975410951,filtered,0.3136395877797838,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.3640199951937584e-08,valid,0.10251464975410951,0.002987596206367016
