step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
10,0.55,-0.12780140825226302,0.14476604759693146,0.0889236256480217,0.3723014295101166,0.1316337138414383,0.35,2,0,0,0,0.46153873205184937,2.6503193378448486,99.22142028808594,0.46153873205184937,1.0,0.23440710647564794,passthrough,7.644809509237796e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23440710647564794,0.0028561027720570564
11,0.6000000000000001,-0.19738557125795225,0.16053761541843414,0.09001018106937408,0.36571747064590454,0.14700847864151,0.35,2,0,0,0,0.47403156757354736,3.295895576477051,70.11039733886719,0.4740310311317444,1.0,0.22893006954317235,filtered,7.461584747323062e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22893006954317235,0.0029155435040593147
12,0.65,-0.21721242270255064,0.16533292829990387,0.09194107353687286,0.3592122793197632,0.15141946077346802,0.35,2,0,0,0,0.5132036209106445,1.4734584093093872,55.845001220703125,0.5132033824920654,1.0,0.22287363905096458,filtered,2.8812267629132627e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22287363905096458,0.0028752684593200684
13,0.7000000000000001,-0.2470205720385995,0.1796024739742279,0.09466979652643204,0.35234078764915466,0.16525191068649292,0.35,2,0,0,0,0.5341991782188416,1.939957618713379,40.42638397216797,0.5341988801956177,1.0,0.21690754803464168,filtered,3.373668432833331e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21690754803464168,0.0028670765459537506
14,0.75,-0.2712756096746569,0.18638017773628235,0.09830871224403381,0.34550756216049194,0.17159198224544525,0.35,2,0,0,0,0.5521001815795898,0.8108218908309937,36.822811126708984,0.5520998239517212,1.0,0.21056613859809842,filtered,4.277425463445376e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21056613859809842,0.00286963302642107
15,0.8,-0.2841663480783958,0.19911447167396545,0.10184983164072037,0.3384348750114441,0.18388403952121735,0.35,2,0,0,0,0.5235025882720947,2.3768694400787354,45.1096076965332,0.5235023498535156,1.0,0.20426269181924284,filtered,2.0003285397772754e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20426269181924284,0.002857660874724388
16,0.8500000000000001,-0.31587272148058615,0.20117990672588348,0.10688696056604385,0.33167967200279236,0.18552075326442719,0.35,2,0,0,0,0.580949068069458,3.427607536315918,106.22652435302734,0.5809488892555237,1.0,0.1977568200056426,filtered,4.3751798328421243e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1977568200056426,0.0018879417330026627
17,0.9,-0.28216812032762423,0.20667356252670288,0.10966713726520538,0.32504746317863464,0.1903548240661621,0.35,2,0,0,0,0.4324778616428375,3.738469123840332,135.76661682128906,0.4324778616428375,1.0,0.19153711356492553,passthrough,8.492995208879001e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19153711356492553,0.002334090881049633
18,0.9500000000000001,-0.32399234259290455,0.19921785593032837,0.1150284856557846,0.31913527846336365,0.18298719823360443,0.35,2,0,0,0,0.5412655472755432,4.251012325286865,152.63815307617188,0.5817434191703796,1.0,0.18556077388215825,filtered,0.10038936524739507,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.6542776735961606e-07,valid,0.18556077388215825,0.002339092083275318
19,1.0,-0.2904858136537166,0.19741785526275635,0.11855058372020721,0.313604474067688,0.18108902871608734,0.35,2,0,0,0,0.37895089387893677,3.9518492221832275,150.90077209472656,0.37895089387893677,1.0,0.18023003882750527,passthrough,6.495922184324353e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18023003882750527,0.0019113775342702866
20,1.05,-0.28469983019545025,0.19678938388824463,0.12177294492721558,0.3085201382637024,0.1782790720462799,0.35,2,0,0,0,0.42402032017707825,1.5831750631332397,96.36038970947266,0.4665052890777588,1.0,0.17538804964626503,filtered,0.10931384588258541,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.848064609399902e-07,valid,0.17538804964626503,0.002405109815299511
21,1.1,-0.27050898231109066,0.19510537385940552,0.12420443445444107,0.3039529323577881,0.1762164682149887,0.35,2,0,0,0,0.4213477075099945,2.798774480819702,58.128684997558594,0.42134761810302734,1.0,0.17107148073576012,filtered,1.787133463921625e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17107148073576012,0.0018073795363307
22,1.1500000000000001,-0.2879287576599927,0.19755271077156067,0.1274094581604004,0.2995416224002838,0.17835327982902527,0.35,2,0,0,0,0.39161768555641174,1.4808109998703003,65.87480163574219,0.39161768555641174,1.0,0.16734202028957668,passthrough,7.4921330983855e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16734202028957668,0.002774427644908428
23,1.2000000000000002,-0.2748309130383204,0.1921081840991974,0.13010118901729584,0.2958144247531891,0.17269267141819,0.35,2,0,0,0,0.4175094664096832,2.0467894077301025,61.39791488647461,0.4359012246131897,1.0,0.16374414222422723,filtered,0.07553411337868172,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.2439692059773577e-07,valid,0.16374414222422723,0.0028770985081791878
24,1.25,-0.2605349902870564,0.19174109399318695,0.13192960619926453,0.29256635904312134,0.17213517427444458,0.35,2,0,0,0,0.4589659571647644,3.2734460830688477,90.04287719726562,0.45896583795547485,1.0,0.16065102379215412,filtered,2.454614980683641e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16065102379215412,0.0028232987970113754
25,1.3,-0.28176686175100374,0.1825614869594574,0.13537156581878662,0.28968048095703125,0.1629824936389923,0.35,2,0,0,0,0.5167526006698608,2.447815179824829,75.29388427734375,0.5172146558761597,1.0,0.15695840616523182,filtered,0.004739317148376827,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.1526347314105845e-08,valid,0.15695840616523182,0.0027883807197213173
26,1.35,-0.27110199460324824,0.17704826593399048,0.1384480744600296,0.28743457794189453,0.15758201479911804,0.35,2,0,0,0,0.5400024056434631,1.8461703062057495,57.565982818603516,0.5486633777618408,1.0,0.15394125861237123,filtered,0.0659121146339908,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.0013666369018681e-07,valid,0.15394125861237123,0.0028026383370161057
27,1.4000000000000001,-0.2695759299498063,0.17487037181854248,0.14147184789180756,0.28563597798347473,0.1555905044078827,0.35,2,0,0,0,0.6008803844451904,1.5781915187835693,33.90739440917969,0.6059914231300354,1.0,0.1513296244581056,filtered,0.05343922101263878,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,7.814453770529917e-08,valid,0.1513296244581056,0.002865840680897236
28,1.4500000000000002,-0.2835527276035634,0.17610743641853333,0.14509133994579315,0.2835879623889923,0.15709446370601654,0.35,3,0,0,0,0.6227074265480042,1.383619785308838,32.44529342651367,0.6253726482391357,1.0,0.1490206227169878,filtered,0.0379124869347162,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.495657322621139e-08,valid,0.1490206227169878,0.002937586046755314
29,1.5,-0.2917838952450661,0.17731478810310364,0.14897969365119934,0.2811533510684967,0.15862922370433807,0.35,3,0,0,0,0.6477112174034119,0.9425614476203918,12.57902717590332,0.6538227796554565,1.0,0.14695895095761868,filtered,0.07136969557465084,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,9.402267599212255e-08,valid,0.14695895095761868,0.0028817346319556236
30,1.55,-0.29944246943910974,0.17848612368106842,0.1530906856060028,0.2788861393928528,0.1601807177066803,0.35,3,0,0,0,0.6691932678222656,0.9218162894248962,6.771559715270996,0.6780121922492981,1.0,0.14509957208309843,filtered,0.09403627274353064,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.1737058036934145e-07,valid,0.14509957208309843,0.003034268505871296
31,1.6,-0.307121941583273,0.1807675063610077,0.15735283493995667,0.2766067087650299,0.16284672915935516,0.35,3,0,0,0,0.6596832871437073,1.076651692390442,16.779138565063477,0.6735426783561707,1.0,0.14341501231126408,filtered,0.12349995784473655,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.4708278756308396e-07,valid,0.14341501231126408,0.002587144263088703
32,1.6500000000000001,-0.3159922336782893,0.18260833621025085,0.16184577345848083,0.27438393235206604,0.16509519517421722,0.35,3,0,0,0,0.6389982104301453,1.108581781387329,10.124493598937988,0.6555178761482239,1.0,0.14170932274948067,filtered,0.1360343387595386,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.5803507897715202e-07,valid,0.14170932274948067,0.0022676410153508186
33,1.7000000000000002,-0.3188475642416517,0.18459956347942352,0.1662236452102661,0.27219027280807495,0.16749636828899384,0.35,3,0,0,0,0.6028468012809753,1.3627500534057617,16.687667846679688,0.6271283626556396,1.0,0.14005787401001374,filtered,0.16443659209454073,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.8732377785653925e-07,valid,0.14005787401001374,0.002088552340865135
34,1.75,-0.3229413816853963,0.1862143576145172,0.17057375609874725,0.27007901668548584,0.1695370227098465,0.35,3,0,0,0,0.570655345916748,1.5304101705551147,4.651405334472656,0.5971115827560425,1.0,0.1384204639941356,filtered,0.16892814633769376,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.9101527602271434e-07,valid,0.1384204639941356,0.004491440020501614
35,1.8,-0.3298681986106411,0.18795841932296753,0.17502743005752563,0.2680232524871826,0.17171746492385864,0.35,3,0,0,0,0.5437893867492676,2.1781768798828125,13.869183540344238,0.5672003030776978,1.0,0.13685561021598563,filtered,0.15571044758850563,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.764075140994574e-07,valid,0.13685561021598563,0.0018894895911216736
36,1.85,-0.33363161184293333,0.19027240574359894,0.1793961375951767,0.2659398913383484,0.17445248365402222,0.35,3,0,0,0,0.5301827788352966,1.8881791830062866,8.509261131286621,0.5511084794998169,1.0,0.13533579221858877,filtered,0.14591453916436686,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.6638798705070207e-07,valid,0.13533579221858877,0.0018669608980417252
37,1.9000000000000001,-0.33964418711606414,0.1934785544872284,0.18375396728515625,0.2637205123901367,0.17804381251335144,0.35,3,0,0,0,0.5135677456855774,1.3916077613830566,20.593841552734375,0.5323350429534912,1.0,0.13376749980030045,filtered,0.1364640350185696,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.5740326914136585e-07,valid,0.13376749980030045,0.0025972742587327957
38,1.9500000000000002,-0.33968785630564363,0.19771377742290497,0.18772098422050476,0.2612769603729248,0.18260180950164795,0.35,3,0,0,0,0.5085725784301758,0.9457177519798279,26.563566207885742,0.5283742547035217,1.0,0.13203790898297935,filtered,0.14036388054007806,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.6430058014343767e-07,valid,0.13203790898297935,0.0018958710134029388
39,2.0,-0.3457916557957468,0.19950290024280548,0.19175316393375397,0.2589649260044098,0.18474407494068146,0.35,3,0,0,0,0.5391438603401184,1.3075510263442993,20.67485809326172,0.5605352520942688,1.0,0.13004767092104125,filtered,0.15102398099546724,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.8166731368535194e-07,valid,0.13004767092104125,0.0018754350021481514
40,2.0500000000000003,-0.34693086955495467,0.2076874077320099,0.19524893164634705,0.25643134117126465,0.19321587681770325,0.35,3,0,0,0,0.5099356770515442,0.8680574893951416,34.53547286987305,0.5324087142944336,1.0,0.12818680132201427,filtered,0.15117545064758794,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.8726479738477401e-07,valid,0.12818680132201427,0.002078719437122345
41,2.1,-0.3563249147133617,0.20364175736904144,0.19930706918239594,0.2543552815914154,0.189570352435112,0.35,3,0,0,0,0.5570185780525208,1.378644347190857,40.759403228759766,0.5716513991355896,1.0,0.12606571797568666,filtered,0.12702641020786473,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.652628736814772e-07,valid,0.12606571797568666,0.0020566359162330627
42,2.15,-0.3513529141488219,0.2139277309179306,0.202376589179039,0.25186657905578613,0.2001403272151947,0.35,3,0,0,0,0.5014852285385132,1.6163402795791626,59.00895309448242,0.5234361886978149,1.0,0.12443066143149195,filtered,0.14881471361457563,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.9828899847995976e-07,valid,0.12443066143149195,0.0019364217296242714
43,2.2,-0.36570288237166104,0.20622514188289642,0.20645293593406677,0.2502094507217407,0.19291819632053375,0.35,3,0,0,0,0.6020047068595886,2.928940773010254,89.39530181884766,0.6083785891532898,1.0,0.12232637400764357,filtered,0.08690366461388786,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.2482542854777914e-07,valid,0.12232637400764357,0.0018943250179290771
44,2.25,-0.3524419996729806,0.21375074982643127,0.20925258100032806,0.2479545921087265,0.20076832175254822,0.35,3,0,0,0,0.5208405256271362,2.6913812160491943,111.48175811767578,0.5399413108825684,1.0,0.1211110414111769,filtered,0.1415997611974169,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,2.03532599168596e-07,valid,0.1211110414111769,0.0018881643190979958
45,2.3000000000000003,-0.37257313227247046,0.20890659093856812,0.21323874592781067,0.2465873807668686,0.1964479386806488,0.35,3,0,0,0,0.6244335770606995,3.1209726333618164,115.85679626464844,0.6283053159713745,1.0,0.11922957123410438,filtered,0.06904493039748727,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.083548994695871e-07,valid,0.11922957123410438,0.004088511690497398
46,2.35,-0.353492816122977,0.2183702290058136,0.2155480533838272,0.24437730014324188,0.2062303125858307,0.35,3,0,0,0,0.5586103200912476,2.516200065612793,110.05437469482422,0.5699209570884705,1.0,0.11829414323416776,filtered,0.11249885716443996,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.7406857685505275e-07,valid,0.11829414323416776,0.0019910670816898346
47,2.4000000000000004,-0.37223142695634015,0.2111475020647049,0.21910028159618378,0.24330909550189972,0.19956377148628235,0.35,3,0,0,0,0.6634441018104553,3.367417812347412,114.82210540771484,0.6644749641418457,1.0,0.11643204940386392,filtered,0.03661131442022589,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,6.575216875744777e-08,valid,0.11643204940386392,0.0018010372295975685
48,2.45,-0.3578212062895285,0.21763847768306732,0.2214154154062271,0.2415180653333664,0.20644477009773254,0.35,3,0,0,0,0.5912393927574158,2.146503448486328,109.21504211425781,0.5963259339332581,1.0,0.11578180312791814,filtered,0.07737774601256396,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.3015426831739993e-07,valid,0.11578180312791814,0.0018420713022351265
49,2.5,-0.37684660762555583,0.21391190588474274,0.2248186320066452,0.2405390590429306,0.20326407253742218,0.35,3,0,0,0,0.6725009679794312,2.4289262294769287,90.64061737060547,0.6727540493011475,1.0,0.11434138202795918,filtered,0.0181684852945227,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,3.888347074355869e-08,valid,0.11434138202795918,0.0018040947616100311
50,2.5500000000000003,-0.3668497498213465,0.22040201723575592,0.22719110548496246,0.23882614076137543,0.21014711260795593,0.35,3,0,0,0,0.607650637626648,2.2618865966796875,92.88654327392578,0.6128921508789062,1.0,0.11375660352886735,filtered,0.07973303303208278,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.4351079208503592e-07,valid,0.11375660352886735,0.0030511729419231415
51,2.6,-0.3828100083788657,0.21826575696468353,0.23041854798793793,0.2377026528120041,0.20850956439971924,0.35,3,0,0,0,0.6720452904701233,1.627488374710083,75.70012664794922,0.6723018884658813,1.0,0.112377484304576,filtered,0.01836561801748728,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,4.1119027593874286e-08,valid,0.112377484304576,0.0018188320100307465
52,2.6500000000000004,-0.3873942234083897,0.22091913223266602,0.2335958629846573,0.2363971322774887,0.21162444353103638,0.35,3,0,0,0,0.66754549741745,1.2221572399139404,47.92741775512695,0.6719157695770264,1.0,0.11161554368496379,filtered,0.07632874397703349,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.499908147736123e-07,valid,0.11161554368496379,0.0026776129379868507
53,2.7,-0.40467388043762076,0.2222812920808792,0.23745279014110565,0.23512761294841766,0.21345515549182892,0.35,3,0,0,0,0.6840056777000427,1.4150774478912354,17.300222396850586,0.6883609294891357,1.0,0.11065244831150323,filtered,0.07715410541881736,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.586642073619568e-07,valid,0.11065244831150323,0.003061640076339245
54,2.75,-0.4158438874892639,0.24040023982524872,0.24073904752731323,0.232856884598732,0.2318699061870575,0.35,3,0,0,0,0.7104423642158508,1.9504786729812622,28.787832260131836,0.7164985537528992,1.0,0.10972225212938791,filtered,0.09283503667051271,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.953834395159587e-07,valid,0.10972225212938791,0.002838665619492531
55,2.8000000000000003,-0.42917542869803416,0.22912228107452393,0.24515506625175476,0.23134608566761017,0.2210165113210678,0.35,3,0,0,0,0.7855257987976074,1.9047245979309082,53.86792755126953,0.7959933280944824,1.0,0.10772471453811783,filtered,0.05643275394326925,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,6.57685691398454e-07,valid,0.10772471453811783,0.002800285816192627
56,2.85,-0.4728864696869033,0.29034316539764404,0.2483953982591629,0.2279672771692276,0.28235965967178345,0.35,3,0,0,0,0.7958109378814697,2.8579370975494385,76.41148376464844,0.8100219368934631,1.0,0.10652410508704308,filtered,0.1007150756832427,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,6,0,0,inaccurate_solution,,6.331707380624607e-11,valid,0.10652410508704308,0.003325152210891247
57,2.9000000000000004,-0.4526167652571059,0.27701663970947266,0.2511002719402313,0.22515352070331573,0.26926448941230774,0.35,3,0,0,0,0.8338699340820312,2.8455333709716797,90.3635482788086,0.8538122773170471,1.0,0.10334598786481619,filtered,0.12285794834018565,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,9.28242824271841e-09,valid,0.10334598786481619,0.002903316169977188
58,2.95,-0.4540442118173007,0.28521546721458435,0.2533360719680786,0.22230900824069977,0.2777133584022522,0.35,3,0,0,0,0.8769978284835815,1.5033740997314453,32.830108642578125,0.9060643911361694,1.0,0.10076584669957817,filtered,0.15509732171198562,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,1.4849945023653888e-08,valid,0.10076584669957817,0.0029114671051502228
59,3.0,-0.4674561068635149,0.30284175276756287,0.25523892045021057,0.21930505335330963,0.29174885153770447,0.35,3,0,0,0,0.8822191953659058,0.8322763442993164,22.047550201416016,0.9160662293434143,1.0,0.09815821912837797,filtered,0.18074297541863482,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,1.936344844882809e-08,valid,0.09815821912837797,0.0028792424127459526
60,3.0500000000000003,-0.48362671459525364,0.3211188018321991,0.2569297254085541,0.2161380499601364,0.3067658841609955,0.35,3,0,0,0,0.8843133449554443,0.6903326511383057,4.824127674102783,0.9168145656585693,1.0,0.09539126534888565,filtered,0.18944002290302986,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.17749474840101e-08,valid,0.09539126534888565,0.0028257127851247787
61,3.1,-0.5037827306642862,0.3412975072860718,0.2585276663303375,0.21267764270305634,0.3278464078903198,0.35,3,0,0,0,0.8906858563423157,0.701272189617157,10.671121597290039,0.9203991293907166,1.0,0.0924644872711799,filtered,0.18737821713226294,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.3757621640807525e-08,valid,0.0924644872711799,0.002876065671443939
62,3.1500000000000004,-0.5273826249065499,0.36251309514045715,0.26016122102737427,0.20887140929698944,0.35194382071495056,0.35,3,0,0,0,0.8967538475990295,0.9890570044517517,7.652616024017334,0.92240971326828,1.0,0.08924404702832428,filtered,0.18021158046858957,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.4810683396658817e-08,valid,0.08924404702832428,0.0026405835524201393
63,3.2,-0.5495416479467969,0.38057056069374084,0.26192256808280945,0.20489154756069183,0.37072545289993286,0.35,3,0,0,0,0.9033344388008118,0.7744476795196533,4.85488748550415,0.926811933517456,1.0,0.08567976644259412,filtered,0.17780061854091905,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.7162979233941176e-08,valid,0.08567976644259412,0.0026635462418198586
64,3.25,-0.5776757862809043,0.40300023555755615,0.2638865113258362,0.20083807408809662,0.3867890238761902,0.35,3,0,0,0,0.9183623194694519,0.7238137125968933,5.362921714782715,0.9372466206550598,1.0,0.08195450854099096,filtered,0.16353140590337742,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.7365218105424027e-08,valid,0.08195450854099096,0.0028380732983350754
65,3.3000000000000003,-0.6082723877465586,0.4265208840370178,0.2661108374595642,0.19670341908931732,0.4039294421672821,0.35,3,0,0,0,0.9081220626831055,0.9147549867630005,12.657278060913086,0.9219843149185181,0.9771797833590063,0.07817438266872051,filtered,0.1404305532875953,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,2.5215325598348937e-08,valid,0.07817438266872051,0.0028565330430865288
66,3.35,-0.6379895493394816,0.44926154613494873,0.26857033371925354,0.1926187127828598,0.41720274090766907,0.35,3,0,0,0,0.8603677749633789,1.4036459922790527,16.294084548950195,0.8670966625213623,0.929137653163372,0.07433101225306976,filtered,0.0951225130048423,0,2,12,workspace_y_upper|workspace_z_lower,workspace_y_upper,0,0,1,solved,osqp,1.545457462004407e-08,valid,0.07433101225306976,0.002284005284309387
67,3.4000000000000004,-0.661093338071644,0.4681892395019531,0.2711101174354553,0.18893416225910187,0.43175050616264343,0.35,3,0,0,0,0.7964962720870972,1.3660165071487427,14.743266105651855,0.7993670701980591,0.8819540310257119,0.07055632248205695,filtered,0.06403092790260526,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,4.306344716167865e-07,valid,0.07055632248205695,0.0018295329064130783
68,3.45,-0.678478992225835,0.4929899573326111,0.27311331033706665,0.18557749688625336,0.45537009835243225,0.35,3,0,0,0,0.7229773998260498,1.5805128812789917,17.29371452331543,0.7241626977920532,0.8401095331396421,0.06720876265117137,filtered,0.04056137765311172,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.0045696614575245e-07,valid,0.06720876265117137,0.0017693405970931053
69,3.5,-0.6905075383098711,0.5169991254806519,0.274364709854126,0.1826421171426773,0.47861960530281067,0.35,3,0,0,0,0.6279212832450867,2.0766162872314453,10.22131633758545,0.6281734704971313,0.8027362172562135,0.06421889738049708,filtered,0.016987902734614802,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,3.1281321636288106e-08,valid,0.06421889738049708,0.00510130450129509
