step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.3917751061398543,0.4025591015815735,0.2918265759944916,0.19682766497135162,0.3526376783847809,0.35,5,0,0,0,0.39383307099342346,7.87666130065918,157.53321838378906,0.4483659565448761,filtered,0.06288900917201079,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.059018166766859864,0.009894558228552341
1,0.1,-0.14258080882151516,0.3240109384059906,0.27323299646377563,0.1988620012998581,0.2740907073020935,0.35,5,0,0,0,0.6816912293434143,6.278344631195068,82.5533218383789,0.6816911697387695,filtered,2.816393995345223e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05601442970745088,0.0043320851400494576
2,0.15000000000000002,-0.01237449393480361,0.3090801239013672,0.24970398843288422,0.2051287442445755,0.2609042227268219,0.35,5,0,0,0,0.8911697864532471,4.596031665802002,51.127464294433594,0.8911697268486023,filtered,1.1605336661286484e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05772295648838585,0.004874657839536667
3,0.2,0.07443622648762116,0.28559815883636475,0.22407092154026031,0.21532516181468964,0.24086759984493256,0.35,5,0,0,0,1.0383716821670532,3.0745129585266113,42.049110412597656,1.0383714437484741,filtered,4.0542499787308584e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.06366463584150872,0.004625983536243439
4,0.25,0.10721146766547207,0.2570202052593231,0.19938045740127563,0.22875742614269257,0.21694187819957733,0.35,5,0,0,0,1.1409752368927002,2.629729986190796,38.174800872802734,1.1409748792648315,filtered,6.119787726135759e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07364845660742603,0.0038192300125956535
5,0.30000000000000004,0.0873188447979707,0.22584329545497894,0.17843784391880035,0.24517063796520233,0.19111844897270203,0.35,5,0,0,0,1.188205599784851,1.1170235872268677,42.84291458129883,1.188205599784851,filtered,2.6903481896110725e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.08703876470289468,0.008337344042956829
6,0.35000000000000003,0.00228493846136843,0.19517798721790314,0.1644567847251892,0.26374146342277527,0.16585801541805267,0.35,5,0,0,0,1.196435570716858,1.0201555490493774,22.147201538085938,1.196435570716858,passthrough,1.2328667339094165e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.10358278352516392,0.005201166495680809
7,0.4,-0.1457467047627324,0.16712945699691772,0.16040372848510742,0.2836296260356903,0.14280787110328674,0.35,5,0,0,0,1.1823855638504028,1.065588355064392,17.97797203063965,1.1823855638504028,passthrough,1.1661455673146753e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12243700815580305,0.008802859112620354
8,0.45,-0.32311039202858416,0.14315372705459595,0.16727523505687714,0.3036920726299286,0.12312090396881104,0.35,5,0,0,0,1.1462329626083374,1.7536765336990356,21.750795364379883,1.1462328433990479,filtered,1.4930967615637736e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1427347780646071,0.004120305180549622
9,0.5,-0.48772809463685074,0.12461505830287933,0.18364068865776062,0.3218258023262024,0.10794791579246521,0.35,5,0,0,0,1.0696418285369873,3.2970693111419678,36.05997848510742,1.0696417093276978,filtered,4.402062234132548e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.163305508556647,0.009439848363399506
10,0.55,-0.5719133043352748,0.110677070915699,0.2045556604862213,0.33748894929885864,0.09656638652086258,0.35,5,0,0,0,0.9858435988426208,3.2874062061309814,24.40384292602539,0.9858433604240417,filtered,6.770089473668289e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18204607729249228,0.015139217488467693
11,0.6000000000000001,-0.5503686146826529,0.10122281312942505,0.22386421263217926,0.34938326478004456,0.0888633131980896,0.35,5,0,0,0,0.8580331206321716,3.6898393630981445,49.44308090209961,0.8580327033996582,filtered,7.185202198629715e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1983554477947,0.006838370114564896
12,0.65,-0.4469165328656895,0.09655845165252686,0.2369537204504013,0.3556223213672638,0.0851178914308548,0.35,5,0,0,0,0.6691358685493469,4.952584266662598,38.032283782958984,0.6645512580871582,filtered,0.01570841928258624,0,0,12,joint_1_acceleration_upper,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.21083190138471808,0.004903546534478664
13,0.7000000000000001,-0.32578991417954967,0.0959782525897026,0.2429819107055664,0.35620275139808655,0.08477924764156342,0.35,5,0,0,0,0.48106756806373596,5.677868366241455,61.93796157836914,0.48420894145965576,filtered,0.05759908938290564,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2175006205585775,0.004611369222402573
14,0.75,-0.2360159746238834,0.12406156957149506,0.2425006777048111,0.35211071372032166,0.11257120966911316,0.35,5,0,0,0,0.47497206926345825,5.480366230010986,30.07000160217285,0.48231807351112366,filtered,0.017064104275777925,0,0,12,joint_1_acceleration_upper,workspace_z_upper,1,0,0,inaccurate_solution,,0.0,valid,0.21835666690212763,0.003704344853758812
15,0.8,-0.1620967234779667,0.1356881707906723,0.23759299516677856,0.347637414932251,0.12374468147754669,0.35,5,0,0,0,0.5196226835250854,4.296482086181641,98.39517211914062,0.5196226835250854,passthrough,7.424592656325386e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2144036998698164,0.00361589714884758
16,0.8500000000000001,-0.159593700989346,0.11023437976837158,0.23417390882968903,0.3463246524333954,0.09813584387302399,0.35,5,0,0,0,0.6016548275947571,3.5043344497680664,62.109130859375,0.6016548275947571,passthrough,7.894577710060771e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20990732310208499,0.003015579655766487
17,0.9,-0.147575649906292,0.1647351235151291,0.2273995578289032,0.34075483679771423,0.15200048685073853,0.35,5,0,0,0,0.528876781463623,3.684734344482422,130.65333557128906,0.528876781463623,passthrough,6.789634024886104e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20856226301174557,0.00461701862514019
18,0.9500000000000001,-0.23411602273329182,0.10669662058353424,0.22851459681987762,0.34120669960975647,0.09407614916563034,0.35,5,0,0,0,0.569781482219696,5.395236968994141,162.27122497558594,0.5676177740097046,filtered,0.009140377306460308,0,0,12,joint_1_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2029125962473195,0.0032609058544039726
19,1.0,-0.17176387020887154,0.17911532521247864,0.22245410084724426,0.33526137471199036,0.16580338776111603,0.35,5,0,0,0,0.46352696418762207,5.259105205535889,202.88912963867188,0.46352696418762207,passthrough,6.886323849938161e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.203451135586608,0.004455928690731525
20,1.05,-0.24537720605554683,0.1112724170088768,0.2241586446762085,0.33534058928489685,0.09804096817970276,0.35,5,0,0,0,0.5151392221450806,5.4118428230285645,208.99595642089844,0.5096426010131836,filtered,0.0390564431161972,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19744305801367074,0.005578548647463322
21,1.1,-0.1922043298632736,0.19166503846645355,0.21872833371162415,0.32916590571403503,0.17768903076648712,0.35,5,0,0,0,0.4272286891937256,5.09972620010376,206.5392303466797,0.4272286891937256,passthrough,7.525693956572175e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19761155316031148,0.010090610943734646
22,1.1500000000000001,-0.2695848968256497,0.11572141945362091,0.22161731123924255,0.3298860192298889,0.10190565139055252,0.35,5,0,0,0,0.5013377666473389,6.027782440185547,216.32778930664062,0.4984669089317322,filtered,0.06180103644147821,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19138256184835045,0.010087019763886929
23,1.2000000000000002,-0.20648500198074798,0.1531773954629898,0.21912342309951782,0.32573431730270386,0.1388719379901886,0.35,5,0,0,0,0.39631012082099915,4.655581474304199,205.45370483398438,0.39631012082099915,passthrough,6.724747204573035e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19219386900858076,0.00357928778976202
24,1.25,-0.31092586877767825,0.11850447952747345,0.22410014271736145,0.32644954323768616,0.10443222522735596,0.35,5,0,0,0,0.4036533832550049,4.897640228271484,174.42251586914062,0.40426820516586304,filtered,0.016560244519440055,0,0,12,joint_1_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18803832537089765,0.004831136204302311
25,1.3,-0.2372713450954257,0.14025893807411194,0.2238275557756424,0.32313627004623413,0.125846266746521,0.35,5,0,0,0,0.3760489523410797,4.149003028869629,166.20846557617188,0.3760489523410797,passthrough,9.33745113342978e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18892514067596794,0.01318158395588398
26,1.35,-0.28563434556232026,0.12992483377456665,0.22673369944095612,0.3218006193637848,0.11548078060150146,0.35,5,0,0,0,0.4051249325275421,2.413679361343384,109.69842529296875,0.4051249325275421,passthrough,7.790072737518669e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18567223712962494,0.005619341507554054
