step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.872269456630502,0.17253358662128448,0.6437738537788391,0.4057425260543823,0.15163293480873108,0.35,5,0,0,0,0.47131916880607605,9.426383018493652,188.5276641845703,0.5313122272491455,filtered,0.07172556489562144,0,0,12,joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24959940270069508,0.0041319699957966805
1,0.1,-0.6349370916850057,0.10401223599910736,0.6290364265441895,0.402431845664978,0.10148461908102036,0.35,5,0,0,0,0.7947216629981995,6.946145534515381,92.90483856201172,0.7947211265563965,filtered,1.1349360180647639e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24097332845812924,0.00350887980312109
2,0.15000000000000002,-0.4958733171305292,0.10438051074743271,0.6093210577964783,0.4023287892341614,0.10167164355516434,0.35,5,0,0,0,0.9911274313926697,6.18477201461792,109.94483184814453,0.9931040406227112,filtered,0.07174793194540381,0,0,12,joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23744893756798002,0.007137814536690712
3,0.2,-0.38945598822195393,0.1047074943780899,0.5867365598678589,0.4037884473800659,0.10181231796741486,0.35,5,0,0,0,1.1395421028137207,5.243925094604492,44.98187255859375,1.1423386335372925,filtered,0.01599659604818532,0,0,12,joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23702813192519545,0.004757738672196865
4,0.25,-0.2962895507253518,0.10498389601707458,0.56218421459198,0.4064062833786011,0.10189853608608246,0.35,5,0,0,0,1.2670460939407349,3.3848001956939697,48.730464935302734,1.2670460939407349,passthrough,6.215972210175308e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.23813718217918928,0.009057819843292236
5,0.30000000000000004,-0.21988680382493042,0.10519925504922867,0.5365477800369263,0.4099138379096985,0.10192128270864487,0.35,5,0,0,0,1.3419396877288818,1.9399232864379883,40.94591522216797,1.3419396877288818,passthrough,7.0686738935663086e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24040280356307253,0.006940510123968124
6,0.35000000000000003,-0.16101582164720185,0.10534180700778961,0.5106561183929443,0.4138789772987366,0.10187051445245743,0.35,5,0,0,0,1.3776494264602661,1.358608603477478,18.46554946899414,1.3776487112045288,filtered,1.26944882045651e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24359443496860045,0.003422769717872143
7,0.4,-0.11929478682451083,0.10539841651916504,0.48525986075401306,0.41779375076293945,0.10173506289720535,0.35,5,0,0,0,1.4037057161331177,0.8645396828651428,15.091224670410156,1.4037057161331177,passthrough,6.36648469225242e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24730968913546936,0.003974690102040768
8,0.45,-0.09264385557459555,0.10535454750061035,0.4609434902667999,0.4213520288467407,0.10150265693664551,0.35,5,0,0,0,1.4174257516860962,0.6795175075531006,8.557093620300293,1.4174249172210693,filtered,1.300906127964491e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2510594115157881,0.015384342521429062
9,0.5,-0.0804566210766646,0.10519428551197052,0.4382278323173523,0.4243584871292114,0.10115993767976761,0.35,5,0,0,0,1.4116649627685547,0.7544045448303223,10.322674751281738,1.4116649627685547,filtered,2.523087303360186e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25454904693208363,0.0034394646063447
10,0.55,-0.08145093919482435,0.1049003005027771,0.4175484776496887,0.4266147017478943,0.10069235414266586,0.35,5,0,0,0,1.3952487707138062,0.9249882698059082,7.550032138824463,1.3952490091323853,filtered,5.666119293366959e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2575911071809337,0.01728695072233677
11,0.6000000000000001,-0.09263877313618146,0.10445394366979599,0.39917996525764465,0.42795878648757935,0.1000843420624733,0.35,5,0,0,0,1.3673617839813232,1.1347386837005615,10.689797401428223,1.3673624992370605,filtered,1.4988049624328522e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25998695037025804,0.009046729654073715
12,0.65,-0.10466288236139867,0.10383553057909012,0.38291695713996887,0.4283847212791443,0.0993194505572319,0.35,5,0,0,0,1.3253751993179321,1.7626848220825195,16.60828399658203,1.3253756761550903,filtered,1.0372684692129541e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2615650295392234,0.0033959802240133286
13,0.7000000000000001,-0.11287099582420097,0.10302452743053436,0.36835354566574097,0.4277340769767761,0.0983806625008583,0.35,5,0,0,0,1.2762349843978882,2.488384485244751,15.643354415893555,1.2762349843978882,passthrough,6.176833474577282e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.262292021313257,0.0034416019916534424
14,0.75,-0.1212426056127859,0.10333532840013504,0.35530179738998413,0.4262753129005432,0.0972505658864975,0.35,5,0,0,0,1.2376257181167603,1.897397518157959,15.483043670654297,1.2376257181167603,passthrough,1.8104490169697177e-11,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.26197588493419655,0.008391646668314934
15,0.8,-0.1318046782956961,0.10638371109962463,0.34357017278671265,0.42444467544555664,0.09966433048248291,0.35,5,0,0,0,1.1750588417053223,2.2567293643951416,29.550682067871094,1.1750588417053223,passthrough,1.3740813882591737e-11,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.26088705525095907,0.004104189574718475
16,0.8500000000000001,-0.13933533932290237,0.11000857502222061,0.3328649699687958,0.421896755695343,0.10322510451078415,0.35,5,0,0,0,1.1179066896438599,2.054844379425049,22.514663696289062,1.1179066896438599,passthrough,5.9215346775125e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2594549616166676,0.005098935216665268
17,0.9,-0.14092930198074582,0.1136505976319313,0.32278889417648315,0.4187582731246948,0.10682059824466705,0.35,5,0,0,0,1.0757973194122314,1.6208893060684204,17.51463508605957,1.0757973194122314,filtered,6.21219385133932e-08,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25730482072585853,0.004674588330090046
18,0.9500000000000001,-0.1381394541619313,0.1171453446149826,0.3130500018596649,0.4152214527130127,0.11028889566659927,0.35,5,0,0,0,1.0237623453140259,1.7133708000183105,15.881806373596191,1.0237623453140259,passthrough,5.534946452262315e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25455166847309313,0.010569915175437927
19,1.0,-0.14397940010854682,0.11918241530656815,0.3041068911552429,0.41187846660614014,0.11233162134885788,0.35,5,0,0,0,0.9296869039535522,2.847762107849121,41.96168899536133,0.9296869039535522,passthrough,4.795471926881121e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25137797529944594,0.0035833921283483505
20,1.05,-0.1495904108209141,0.12102815508842468,0.2958900034427643,0.4086923599243164,0.11421805620193481,0.35,5,0,0,0,0.8096831440925598,3.693840980529785,28.495948791503906,0.8096831440925598,passthrough,8.877748724056454e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24841615214522206,0.005427251569926739
21,1.1,-0.13830322666997774,0.12513220310211182,0.2873165011405945,0.40559327602386475,0.11838170140981674,0.35,5,0,0,0,0.6910938620567322,4.891340732574463,46.88522720336914,0.6761859059333801,filtered,0.037706482534067616,0,0,12,joint_4_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24562155407945158,0.006330633535981178
22,1.1500000000000001,-0.12512899212504303,0.12860354781150818,0.27833905816078186,0.4033079743385315,0.1219378262758255,0.35,5,0,0,0,0.6800422668457031,5.6339640617370605,31.222675323486328,0.6741933226585388,filtered,0.08408254707318887,0,0,12,joint_4_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2428551121745932,0.004108765162527561
23,1.2000000000000002,-0.07738770736158024,0.13664798438549042,0.2669288218021393,0.4015974998474121,0.1300516128540039,0.35,5,0,0,0,0.7583422660827637,6.018293380737305,50.119197845458984,0.7704831957817078,filtered,0.06478634790232689,0,0,12,joint_4_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2408604190653888,0.021829125471413136
24,1.25,-0.005768362645003716,0.1552128940820694,0.25138646364212036,0.3977908492088318,0.141409769654274,0.35,3,0,0,0,0.8792709112167358,6.267062187194824,70.32015228271484,0.8808876872062683,filtered,0.0045440673389098305,0,0,12,joint_4_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23927414595976454,0.01247579324990511
