step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
15,0.8,-0.5275529328472521,0.3607456386089325,0.22682690620422363,0.2898307740688324,0.3208928406238556,0.35,2,0,0,0,0.5688227415084839,4.5203962326049805,50.22469711303711,0.5688225626945496,1.0,0.1460718889410505,filtered,4.7208538245957304e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1460718889410505,0.0031297774985432625
16,0.8500000000000001,-0.5850506049907566,0.378592312335968,0.2322281002998352,0.27908065915107727,0.3360244333744049,0.35,2,0,0,0,0.6403891444206238,3.7108190059661865,95.23799896240234,0.6403887271881104,1.0,0.1357726296547178,filtered,6.049088806696717e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1357726296547178,0.0024069780483841896
17,0.9,-0.5937930504309854,0.3827595114707947,0.23760269582271576,0.2692698836326599,0.33805108070373535,0.35,2,0,0,0,0.6774017214775085,3.715827465057373,85.67515563964844,0.6774009466171265,1.0,0.12571835197776188,filtered,1.3426789198027485e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.12571835197776188,0.0030027590692043304
18,0.9500000000000001,-0.6449493873273191,0.3897134065628052,0.24509570002555847,0.2601843476295471,0.34325382113456726,0.35,2,0,0,0,0.7295581102371216,1.4768235683441162,73.65637969970703,0.7295581102371216,1.0,0.116848079137504,passthrough,1.2878407904941833e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.116848079137504,0.0030244728550314903
19,1.0,-0.6405964779010151,0.39443743228912354,0.25169745087623596,0.251826673746109,0.34688204526901245,0.35,2,0,0,0,0.6929003596305847,2.4986329078674316,65.37300109863281,0.7335275411605835,1.0,0.10880707672093765,filtered,0.061797551570721435,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.1043644054797852e-08,valid,0.10880707672093765,0.0030703404918313026
20,1.05,-0.66315635278055,0.4062798023223877,0.2584943175315857,0.24381215870380402,0.3580636978149414,0.35,2,0,0,0,0.6731488108634949,2.9905288219451904,73.56954956054688,0.747279167175293,1.0,0.10170612949256325,filtered,0.12577796034467661,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.572373697911189e-08,valid,0.10170612949256325,0.003207506611943245
21,1.1,-0.6654526633531759,0.41775715351104736,0.2644193172454834,0.23614241182804108,0.3693689703941345,0.35,2,0,0,0,0.6313329339027405,3.4790291786193848,46.068931579589844,0.7102953791618347,1.0,0.09507431042603454,filtered,0.1463114226075795,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3864873193991656e-08,valid,0.09507431042603454,0.002650707960128784
22,1.1500000000000001,-0.7015426881066089,0.4450486898422241,0.27049800753593445,0.22826705873012543,0.3943351209163666,0.35,2,0,0,0,0.5261994004249573,2.718876361846924,97.89647674560547,0.637851357460022,1.0,0.08891068349620546,filtered,0.19560557850950658,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.3816375238340228e-08,valid,0.08891068349620546,0.0023232363164424896
23,1.2000000000000002,-0.6576899324303338,0.44519680738449097,0.2738235890865326,0.2216459959745407,0.3853428363800049,0.35,2,0,0,0,0.5236332416534424,5.171016216278076,131.62808227539062,0.6148968935012817,1.0,0.08248049741173802,filtered,0.18432211221846487,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.0525135263339536e-08,valid,0.08248049741173802,0.0020815534517169
24,1.25,-0.6430197822712359,0.4566543698310852,0.2756650745868683,0.21585805714130402,0.39483386278152466,0.35,2,0,0,0,0.5981510281562805,3.5159733295440674,130.24423217773438,0.6652552485466003,0.9725725986083067,0.07780580788866454,filtered,0.17577979326738677,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.782125638344795e-09,valid,0.07780580788866454,0.0023810192942619324
25,1.3,-0.6457892573289837,0.4885435700416565,0.2759053707122803,0.21018724143505096,0.42431867122650146,0.35,2,0,0,0,0.6096113920211792,2.593857765197754,60.607269287109375,0.6828715801239014,0.9273806593002553,0.07419045274402042,filtered,0.2076512545943062,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.9308752279062524e-09,valid,0.07419045274402042,0.0024116812273859978
26,1.35,-0.6559327613413964,0.524657130241394,0.27475863695144653,0.2046690136194229,0.45737889409065247,0.35,2,0,0,0,0.5087601542472839,3.0532305240631104,75.60151672363281,0.5915441513061523,0.8501429670743049,0.0680114373659444,filtered,0.21790374150837463,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.861178972721426e-09,valid,0.0680114373659444,0.002299443818628788
27,1.4000000000000001,-0.6730741936329949,0.5546762943267822,0.27301841974258423,0.1997903734445572,0.4840027987957001,0.35,2,0,0,0,0.43469589948654175,2.5371124744415283,37.56033706665039,0.5016484260559082,0.75224443527862,0.060179554822289594,filtered,0.18261244520596243,0,1,12,workspace_y_upper,workspace_y_upper,2,0,0,inaccurate_solution,,0.0,valid,0.060179554822289594,0.0027415715157985687
28,1.4500000000000002,-0.7154110669952634,0.5909327268600464,0.2717122733592987,0.1931704431772232,0.5164363384246826,0.35,3,0,0,0,0.3508896827697754,1.8271727561950684,40.40809631347656,0.40697574615478516,0.6533630973545798,0.052269047788366385,filtered,0.15148581377398648,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,9.130433529964954e-07,valid,0.052269047788366385,0.002368212677538395
29,1.5,-0.7630989143731225,0.6288222670555115,0.2709943652153015,0.18432946503162384,0.5501292943954468,0.35,3,0,0,0,0.26521724462509155,1.7975035905838013,11.213668823242188,0.3142894208431244,0.5512193280864531,0.04409754624691625,filtered,0.12461461874590977,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,7.026404223939298e-07,valid,0.04409754624691625,0.0026725484058260918
30,1.55,-0.8146003290424023,0.6714755892753601,0.270781546831131,0.1752145141363144,0.5881705284118652,0.35,3,0,0,0,0.18936289846897125,1.7611883878707886,15.746554374694824,0.2340904027223587,0.4467524286484718,0.03574019429187775,filtered,0.10223383605205619,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,5.468205422388961e-07,valid,0.03574019429187775,0.002478252165019512
31,1.6,-0.8638511259822648,0.7142041325569153,0.27092915773391724,0.16600389778614044,0.6260846853256226,0.35,3,0,0,0,0.13063764572143555,1.359338641166687,11.135334014892578,0.16546617448329926,0.33881310595045494,0.027105048476036397,filtered,0.07362746144457195,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,3.8322855742782547e-07,valid,0.027105048476036397,0.003614937886595726
32,1.6500000000000001,-0.9145271069892517,0.7581255435943604,0.2714249789714813,0.15679948031902313,0.6651673316955566,0.35,3,0,0,0,0.08345240354537964,1.1564717292785645,8.541173934936523,0.10630199313163757,0.23007210403747994,0.018405768322998395,filtered,0.0444309163791001,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.3015320763791758e-07,valid,0.018405768322998395,0.002043679356575012
33,1.7000000000000002,-0.960829098194256,0.8025065660476685,0.2719965875148773,0.14774705469608307,0.7048630714416504,0.35,3,0,0,0,0.04743778333067894,0.8324128985404968,11.143709182739258,0.05534521862864494,0.12211524993030118,0.009769219994424094,filtered,0.014298946815083433,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.690736497298345e-08,valid,0.009769219994424094,0.0027010254561901093
34,1.75,-0.9711658442879982,0.8204597234725952,0.2721368670463562,0.13878999650478363,0.7479898929595947,0.35,3,0,0,0,0.007982161827385426,0.8008772134780884,10.650155067443848,0.007982161827385426,0.0168226963992317,0.001345815711938536,passthrough,1.2593555346745593e-11,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.001345815711938536,0.0033990545198321342
35,1.8,-0.997572824086351,0.8194438219070435,0.27368903160095215,0.1313425451517105,0.7743480205535889,0.35,3,0,0,0,0.09811536967754364,1.9459397792816162,40.92267608642578,0.0,0.0,-0.006965106955272082,filtered,0.09811537244355692,0,0,12,,predictive_link_3,0,0,1,solved,osqp,5.105035107838551e-07,valid,-0.006965106955272082,0.005789067596197128
36,1.85,-1.0295766819730545,0.8186297416687012,0.2768646776676178,0.12546731531620026,0.796360433101654,0.35,3,0,0,0,0.20628878474235535,2.1845173835754395,9.633301734924316,0.0,0.0,-0.01366062854533412,filtered,0.20628878028013453,0,0,12,,predictive_link_3,0,0,1,solved,osqp,5.536220418350668e-07,valid,-0.01366062854533412,0.003580051474273205
37,1.9000000000000001,-1.0634972404560732,0.8222672939300537,0.28145086765289307,0.12086599320173264,0.8186719417572021,0.35,3,0,0,0,0.28460928797721863,1.5790660381317139,12.727581024169922,0.0,0.0,-0.018726178716790665,filtered,0.2846092917760159,0,0,12,,predictive_link_3,0,0,1,solved,osqp,3.088995684241702e-07,valid,-0.018726178716790665,0.0027193045243620872
38,1.9500000000000002,-4.0877261529525235,3.819207727909088,0.28719741106033325,0.11728859692811966,0.8192076683044434,0.35,3,1,0,0,0.3373468220233917,1.0767444372177124,10.635985374450684,0.0,0.0,-0.022476621667564478,filtered,0.3373468251163254,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.022476621667564478,0.003275853581726551
39,2.0,-4.106614401649769,3.8144178986549377,0.29383471608161926,0.11453061550855637,0.814417839050293,0.35,3,1,0,0,0.36950528621673584,0.6879815459251404,8.530699729919434,0.0,0.0,-0.02516765016204575,filtered,0.3695052947013163,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,8.12881151279754e-11,valid,-0.02516765016204575,0.002490447834134102
40,2.0500000000000003,-4.130136828704375,3.8181487917900085,0.30109336972236633,0.11242774873971939,0.8105974793434143,0.35,3,1,0,0,0.3857772648334503,0.4223363399505615,6.61015510559082,0.0,0.0,-0.027004146044818045,filtered,0.3857772845926513,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,5.190378682407015e-11,valid,-0.027004146044818045,0.002333136275410652
41,2.1,-4.147124321332496,3.819100022315979,0.3087262213230133,0.11084917932748795,0.8075486421585083,0.35,3,1,0,0,0.3901546001434326,0.30349200963974,4.999041557312012,0.0,0.0,-0.028148652625347603,filtered,0.39015459372002226,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,1.8072543461755686e-11,valid,-0.028148652625347603,0.0025569070130586624
42,2.15,-4.1609506316607145,3.820341467857361,0.3165169358253479,0.10969134420156479,0.8051088452339172,0.35,3,1,0,0,0.38579973578453064,0.32189178466796875,3.7452099323272705,0.0,0.0,-0.02872890250288923,filtered,0.3857997343396811,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.02872890250288923,0.0032595470547676086
43,2.2,-4.172585666708101,3.8224581480026245,0.3242832124233246,0.10887283831834793,0.8031435012817383,0.35,3,1,0,0,0.37511542439460754,0.3916149139404297,2.8192756175994873,0.0,0.0,-0.02884476543188169,filtered,0.3751154266590996,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.02884476543188169,0.003971440717577934
44,2.25,-4.183414193202627,3.826506495475769,0.33187252283096313,0.10832945257425308,0.81857830286026,0.35,3,1,0,0,0.3598126471042633,0.462250679731369,2.1889445781707764,0.0,0.0,-0.02857313559585528,filtered,0.359812659069001,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,4.4503548068952625e-10,valid,-0.02857313559585528,0.0024035992100834846
45,2.3000000000000003,-4.184802212395883,3.8235737681388855,0.3391583263874054,0.1080113872885704,0.8235737681388855,0.35,3,1,0,0,0.34110820293426514,0.5219149589538574,1.7687932252883911,0.0,0.0,-0.027973386605495365,filtered,0.3411082200626499,0,2,12,predictive_link_3|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.027973386605495365,0.002236386761069298
46,2.35,-4.179156623169509,3.815861701965332,0.34603509306907654,0.10788027197122574,0.815861701965332,0.35,3,1,0,0,0.3198021352291107,0.5705231428146362,1.5199651718139648,0.0,0.0,-0.027090165537389466,filtered,0.3198021236316161,0,2,12,predictive_link_3|workspace_y_upper,predictive_link_3,0,0,1,solved,osqp,2.44174430674704e-10,valid,-0.027090165537389466,0.002855956554412842
47,2.4000000000000004,-4.172379081873102,3.810821235179901,0.35232260823249817,0.10781005769968033,0.8108211755752563,0.35,3,1,0,0,0.2965700924396515,1.096052885055542,11.90308952331543,0.0,0.0,-0.025872902301714074,filtered,0.29657007784100314,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,8.698451967048548e-07,valid,-0.025872902301714074,0.003054405562579632
48,2.45,-4.158134645493154,3.80573171377182,0.35767754912376404,0.10777579993009567,0.8057316541671753,0.35,3,1,0,0,0.27124977111816406,1.2146496772766113,15.44232177734375,0.0,0.0,-0.02490888191815188,filtered,0.2712497753155879,0,3,12,predictive_link_4|workspace_x_lower|workspace_y_upper,predictive_link_4,58,0,0,inaccurate_solution,,7.410915714434196e-09,valid,-0.02490888191815188,0.0070082079619169235
49,2.5,-4.147756170554803,3.803734302520752,0.36220407485961914,0.10775364190340042,0.8011969923973083,0.35,3,1,0,0,0.2325476109981537,1.2681525945663452,28.978069305419922,0.0,0.0,-0.022818337159328905,filtered,0.2325476031598649,0,2,12,workspace_x_lower|workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,2.603147038343634e-07,valid,-0.022818337159328905,0.00314907543361187
50,2.5500000000000003,-4.140151844073458,3.807599186897278,0.36580637097358704,0.10796264559030533,0.8075991272926331,0.35,4,1,0,0,0.190936878323555,0.9095330238342285,17.637746810913086,0.0,0.0,-0.019778846603722644,filtered,0.19093687302419274,0,2,12,predictive_link_4|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,-0.019778846603722644,0.0030151233077049255
51,2.6,-4.1246575834430015,3.8027570247650146,0.368590384721756,0.10844523459672928,0.8027570247650146,0.35,4,1,0,0,0.14987339079380035,0.8400464057922363,4.988309383392334,0.0,0.0,-0.01606812580603978,filtered,0.14987338780374035,0,2,12,predictive_link_4|workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.453046585367522e-09,valid,-0.01606812580603978,0.005419757217168808
52,2.6500000000000004,-4.116165676545988,3.800000011920929,0.370870441198349,0.1097891554236412,0.800000011920929,0.35,4,1,0,0,0.12042328715324402,0.5905906558036804,6.373824596405029,0.0,0.0,-0.01287100227007515,filtered,0.12042328657512004,0,2,12,predictive_link_4|workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,2.1512611136920157e-10,valid,-0.01287100227007515,0.003919526934623718
53,2.7,-4.11130041502898,3.800000011920929,0.3727274537086487,0.11200421303510666,0.800000011920929,0.35,4,1,0,0,0.09665850549936295,0.4761137068271637,2.310581684112549,0.0,0.0,-0.010307148436727032,filtered,0.09665850810337762,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,1.1100258995311307e-07,valid,-0.010307148436727032,0.0032573919743299484
54,2.75,-4.10473280722687,3.800000011920929,0.3741052448749542,0.11500022560358047,0.800000011920929,0.35,4,1,0,0,0.07292404025793076,0.48047712445259094,1.7516008615493774,0.0,0.0,-0.007995777228342382,filtered,0.07292404204158172,0,1,12,workspace_y_upper,predictive_link_4,0,0,1,solved,osqp,1.3184019283241089e-07,valid,-0.007995777228342382,0.0024471497163176537
55,2.8000000000000003,-4.095422046318264,3.800000011920929,0.3748990297317505,0.11855148524045944,0.800000011920929,0.35,4,1,0,0,0.043479979038238525,0.5944912433624268,2.4112396240234375,0.0,0.0,-0.004999771482235349,filtered,0.04347997862116735,0,0,12,,predictive_link_4,0,0,1,solved,osqp,3.3711494324545344e-07,valid,-0.004999771482235349,0.002328830771148205
56,2.85,-0.7899925959645993,0.5047175288200378,0.3751111328601837,0.12247788161039352,0.5047174692153931,0.35,4,0,0,0,0.011731011793017387,0.6362926959991455,2.038717746734619,0.0,0.0,-0.0014485202838416256,filtered,0.011731011382777287,0,0,12,,predictive_link_4,0,0,1,solved,osqp,8.549283403548949e-07,valid,-0.0014485202838416256,0.0029885442927479744
57,2.9000000000000004,-0.7652997147805025,0.4857001006603241,0.37501731514930725,0.12723013758659363,0.4857001304626465,0.35,4,0,0,0,0.015174574218690395,0.35156211256980896,10.570744514465332,0.015377056784927845,0.030973339418292195,0.0024778671534633756,filtered,0.0017993253154255948,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.5511142422911092e-07,valid,0.0024778671534633756,0.0030429083853960037
58,2.95,-0.7378609754798203,0.46359705924987793,0.37465617060661316,0.13300088047981262,0.46359702944755554,0.35,4,0,0,0,0.04230436682701111,0.547956645488739,6.06504487991333,0.04377182573080063,0.09037662892312504,0.007230130313850003,filtered,0.010595547234016723,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,8.551421723564795e-07,valid,0.007230130313850003,0.004389968700706959
59,3.0,-0.7041565929701417,0.4390295445919037,0.37385326623916626,0.13975852727890015,0.4390294849872589,0.35,4,0,0,0,0.07527478784322739,0.6840879917144775,4.394809246063232,0.07900086045265198,0.16251106877216218,0.013000885501772974,filtered,0.023456788176048914,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,3.602442606373546e-10,valid,0.013000885501772974,0.0025972239673137665
60,3.0500000000000003,-0.6635490635324868,0.41351258754730225,0.37233614921569824,0.14720502495765686,0.413512647151947,0.35,4,0,0,0,0.1150573343038559,0.8727335333824158,6.439924240112305,0.12070079892873764,0.24698156150723752,0.019758524920579,filtered,0.036048558183459825,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.569872792495934e-10,valid,0.019758524920579,0.0026109423488378525
61,3.1,-0.6245001599177908,0.38735395669937134,0.37027445435523987,0.15535098314285278,0.3873539865016937,0.35,4,0,0,0,0.1433963030576706,0.7097013592720032,7.7192606925964355,0.15448322892189026,0.3400629329155816,0.027205034633246528,filtered,0.05709685644803976,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.337506808432587e-09,valid,0.027205034633246528,0.0029451390728354454
62,3.1500000000000004,-0.5885375070932105,0.36097151041030884,0.367875337600708,0.16416803002357483,0.3609715402126312,0.35,4,0,0,0,0.14858345687389374,0.9250417947769165,18.108306884765625,0.1749115288257599,0.44188752764455774,0.03535100221156462,filtered,0.0919452037521438,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.89024823128467e-09,valid,0.03535100221156462,0.002840478904545307
63,3.2,-0.5557404162212378,0.33464765548706055,0.36531901359558105,0.17366266250610352,0.33464768528938293,0.35,4,0,0,0,0.14481154084205627,1.3806861639022827,17.174571990966797,0.20342479646205902,0.5521006207993389,0.044168049663947107,filtered,0.1425294690717797,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.0251367366994345e-09,valid,0.044168049663947107,0.0019991155713796616
64,3.25,-0.5232315288690714,0.3084143400192261,0.36262601613998413,0.18393656611442566,0.3084143102169037,0.35,4,0,0,0,0.17355282604694366,1.7201392650604248,10.547638893127441,0.255696177482605,0.6707834508122408,0.053662676064979264,filtered,0.1874310844313124,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.0478680031317245e-08,valid,0.053662676064979264,0.0023105284199118614
65,3.3000000000000003,-0.4907813961144434,0.2821803092956543,0.3598160445690155,0.19517341256141663,0.2821803390979767,0.35,4,0,0,0,0.22128568589687347,1.5665351152420044,9.019386291503906,0.32279646396636963,0.7992071059291527,0.06393656847433221,filtered,0.23465111638217373,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.7298146205366183e-08,valid,0.06393656847433221,0.002590867690742016
66,3.35,-0.464621814578218,0.25535130500793457,0.35725563764572144,0.20786887407302856,0.25535133481025696,0.35,4,0,0,0,0.2500947117805481,0.9728973507881165,18.875669479370117,0.386504590511322,0.9396678194090874,0.07517342555272699,filtered,0.29429942823893546,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.88620507684495e-08,valid,0.07517342555272699,0.0036427928134799004
67,3.4000000000000004,-0.44763920792591316,0.2277289181947708,0.3554283082485199,0.22251471877098083,0.22772887349128723,0.35,4,0,0,0,0.260955274105072,1.1985585689544678,16.21275520324707,0.41387730836868286,1.0,0.08786888472868215,filtered,0.3208163753564732,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.1889103960697505e-08,valid,0.08786888472868215,0.002949753776192665
68,3.45,-0.43753005371867887,0.20012623071670532,0.3546326756477356,0.23918700218200684,0.20012624561786652,0.35,4,0,0,0,0.25157028436660767,1.4019291400909424,17.279691696166992,0.40245306491851807,1.0,0.10251470479409591,filtered,0.31363912976215663,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.36402915661538e-08,valid,0.10251470479409591,0.0029214955866336823
