step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
12,0.65,-0.33363304441646197,0.15762959420681,0.12381786853075027,0.353739470243454,0.1456669121980667,0.35,2,0,0,0,0.8303344249725342,0.9552571773529053,6.866396903991699,0.8303344249725342,1.0,0.2210917049272711,passthrough,1.5009679720120268e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2210917049272711,0.002789795398712158
13,0.7000000000000001,-0.3602502160612068,0.15856623649597168,0.13305144011974335,0.3480980694293976,0.14597398042678833,0.35,2,0,0,0,0.8445946574211121,0.8620877265930176,6.456412315368652,0.8445945978164673,1.0,0.21512497278713905,filtered,1.1715727279711248e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21512497278713905,0.0023422110825777054
14,0.75,-0.3796365441622531,0.1610163450241089,0.14292289316654205,0.3426302969455719,0.14778223633766174,0.35,2,0,0,0,0.8535334467887878,0.8951955437660217,6.311805725097656,0.8535333871841431,1.0,0.20940967551746031,filtered,2.25355990826456e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20940967551746031,0.0030410410836338997
15,0.8,-0.39242787992073147,0.16720902919769287,0.15283532440662384,0.3371638357639313,0.15330129861831665,0.35,2,0,0,0,0.8596631288528442,0.8821316957473755,7.101810455322266,0.8596629500389099,1.0,0.20386991127348325,filtered,3.0522491130400627e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20386991127348325,0.002871878445148468
16,0.8500000000000001,-0.40580512055736817,0.17253628373146057,0.1628437638282776,0.3317504823207855,0.15792936086654663,0.35,2,0,0,0,0.8651401996612549,0.8985788822174072,5.304984092712402,0.8651400208473206,1.0,0.19833225562950402,filtered,3.2605358303508756e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19833225562950402,0.0027876850217580795
17,0.9,-0.4084540589822109,0.18149453401565552,0.1721523255109787,0.3262445032596588,0.16614636778831482,0.35,2,0,0,0,0.8522812128067017,1.1513831615447998,11.830093383789062,0.8522810339927673,1.0,0.19285013419207037,filtered,3.377265576393001e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19285013419207037,0.002804739400744438
18,0.9500000000000001,-0.4056096106729098,0.19679829478263855,0.1801266223192215,0.3203985393047333,0.18062949180603027,0.35,2,0,0,0,0.8224341869354248,1.9564589262008667,19.55858039855957,0.8224339485168457,1.0,0.1872807907159545,filtered,4.7207513494999076e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1872807907159545,0.0027635935693979263
19,1.0,-0.40110297337361495,0.21004511415958405,0.1868315041065216,0.31434929370880127,0.1929912567138672,0.35,2,0,0,0,0.8042279481887817,2.362128496170044,13.539420127868652,0.8042274117469788,1.0,0.18137560014060172,filtered,7.750367497155367e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18137560014060172,0.0025355322286486626
20,1.05,-0.38956333232740026,0.2133347988128662,0.19247494637966156,0.3085554540157318,0.19540520012378693,0.35,2,0,0,0,0.7855116724967957,2.3523659706115723,26.946792602539062,0.785511314868927,1.0,0.1752755877025456,filtered,5.220759738002859e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1752755877025456,0.010009871795773506
21,1.1,-0.38749611291956426,0.2147766351699829,0.1976962685585022,0.30307939648628235,0.19599255919456482,0.35,2,0,0,0,0.7451453804969788,2.383378505706787,23.09646987915039,0.7451453804969788,1.0,0.16945006446076338,passthrough,1.4202511724418423e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16945006446076338,0.0022953562438488007
22,1.1500000000000001,-0.39887866584084153,0.2041666954755783,0.2038692831993103,0.29837489128112793,0.1846364438533783,0.35,2,0,0,0,0.718669056892395,2.173332691192627,17.942584991455078,0.718669056892395,1.0,0.16395773416151838,passthrough,1.3303358287349425e-09,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.16395773416151838,0.0022946642711758614
23,1.2000000000000002,-0.41125556269020425,0.21201255917549133,0.2100280523300171,0.29366037249565125,0.1917060762643814,0.35,2,0,0,0,0.7432301640510559,1.2711948156356812,34.38138961791992,0.7432300448417664,1.0,0.15925759406648687,filtered,1.843569768974214e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.15925759406648687,0.0023036878556013107
24,1.25,-0.42942165605557997,0.20217269659042358,0.21739545464515686,0.2896157503128052,0.18119503557682037,0.35,2,0,0,0,0.7803093791007996,1.0684118270874023,28.70009422302246,0.7803092002868652,1.0,0.15454860581493113,filtered,2.526375847692016e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.15454860581493113,0.0023012403398752213
25,1.3,-0.4283231671911273,0.21987751126289368,0.2234170138835907,0.28516873717308044,0.19813014566898346,0.35,2,0,0,0,0.8062183856964111,1.5075325965881348,36.580108642578125,0.8062177896499634,1.0,0.1505249508969298,filtered,8.598495249348124e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.1505249508969298,0.003197302110493183
26,1.35,-0.44462085619391645,0.1998792439699173,0.23105521500110626,0.2817402482032776,0.17755718529224396,0.35,2,0,0,0,0.7923193573951721,2.19309663772583,49.748985290527344,0.7923189997673035,1.0,0.14609600180488125,filtered,5.554094886551572e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.14609600180488125,0.006440805271267891
27,1.4000000000000001,-0.44768997855280335,0.21089205145835876,0.23791152238845825,0.2781248986721039,0.18794690072536469,0.35,2,0,0,0,0.7974823713302612,1.3439090251922607,58.32668685913086,0.7974817156791687,1.0,0.14271135213108532,filtered,9.628188902484272e-07,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.14271135213108532,0.002857392653822899
28,1.4500000000000002,-0.47515261320879293,0.191917285323143,0.2468612641096115,0.2754433751106262,0.16854418814182281,0.35,2,0,0,0,0.7819638252258301,1.6093770265579224,43.918575286865234,0.7819631099700928,1.0,0.13914166610255696,filtered,1.0026559649580064e-06,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.13914166610255696,0.003106820397078991
29,1.5,-0.4707157528814153,0.20556363463401794,0.2543695569038391,0.27241450548171997,0.18168890476226807,0.35,2,0,0,0,0.8079752326011658,2.4394774436950684,65.7680435180664,0.8135672211647034,1.0,0.13652788586791925,filtered,0.015836039498037906,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,3.0335091077970944e-08,valid,0.13652788586791925,0.002864491194486618
30,1.55,-0.4731328548037189,0.2261561006307602,0.26052433252334595,0.2688571512699127,0.2016538828611374,0.35,2,0,0,0,0.733095109462738,2.10935378074646,69.87537384033203,0.7792171835899353,1.0,0.13356900655691362,filtered,0.12257570841342216,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.99746238327414e-07,valid,0.13356900655691362,0.0023333122953772545
31,1.6,-0.4833643984224457,0.24621684849262238,0.26575833559036255,0.26486238837242126,0.22096674144268036,0.35,2,0,0,0,0.6122695803642273,4.099400997161865,59.79433059692383,0.6824145913124084,1.0,0.13007612756594944,filtered,0.17146543813593745,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.7443090756806843e-07,valid,0.13007612756594944,0.002321036532521248
32,1.6500000000000001,-0.48899077152586706,0.2647690773010254,0.2700783908367157,0.2605309784412384,0.23866863548755646,0.35,2,0,0,0,0.5092198252677917,2.400052785873413,53.41140365600586,0.570946216583252,1.0,0.12613728676877906,filtered,0.15176891018543898,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.3969035617410483e-07,valid,0.12613728676877906,0.002368493936955929
33,1.7000000000000002,-0.49434053377364995,0.2796315550804138,0.273644357919693,0.2560236155986786,0.2526176869869232,0.35,2,0,0,0,0.42977631092071533,2.7551803588867188,59.88550567626953,0.4803829789161682,1.0,0.12185735020342209,filtered,0.12825082502895585,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.0006523702986723e-07,valid,0.12185735020342209,0.002976037561893463
34,1.75,-0.5017130063583852,0.29316121339797974,0.276682049036026,0.25141313672065735,0.2651853561401367,0.35,2,0,0,0,0.3858480751514435,2.7702713012695312,5.3120903968811035,0.4555722177028656,1.0,0.1174046361515863,filtered,0.16663419712037267,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.5484866873759504e-07,valid,0.1174046361515863,0.002373785711824894
35,1.8,-0.5102254880430764,0.30559051036834717,0.27935126423835754,0.24675942957401276,0.27661827206611633,0.35,2,0,0,0,0.3575441837310791,2.2690224647521973,24.280868530273438,0.4399566054344177,1.0,0.11285320748888095,filtered,0.1924808664029166,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.892643031840447e-07,valid,0.11285320748888095,0.0027335966005921364
36,1.85,-0.5192505685940376,0.314854234457016,0.2818649709224701,0.24217917025089264,0.28489023447036743,0.35,2,0,0,0,0.34389784932136536,1.593393087387085,23.57231903076172,0.42568305134773254,1.0,0.10826445869189244,filtered,0.19804042144494877,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.929056945391584e-07,valid,0.10826445869189244,0.0031888671219348907
37,1.9000000000000001,-0.5325168835545913,0.3251588046550751,0.2843896150588989,0.237645223736763,0.29420536756515503,0.35,2,0,0,0,0.3934134542942047,1.2632423639297485,45.56568908691406,0.4635763466358185,1.0,0.103761350345079,filtered,0.20167682959686514,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.9189166053655846e-07,valid,0.103761350345079,0.0026573864743113518
38,1.9500000000000002,-0.5452340483877414,0.3310939073562622,0.2871178090572357,0.23329798877239227,0.299203485250473,0.35,2,0,0,0,0.4125048518180847,1.262444019317627,32.883026123046875,0.47863054275512695,1.0,0.09931763156937645,filtered,0.20690998376704342,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.9307935885472536e-07,valid,0.09931763156937645,0.0025809668004512787
39,2.0,-0.5578539734311665,0.3350212574005127,0.2901369631290436,0.22918187081813812,0.3022829294204712,0.35,2,0,0,0,0.432190477848053,1.1359049081802368,16.574989318847656,0.4949626624584198,1.0,0.09507896784976977,filtered,0.21176446382059694,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.92143883116186e-07,valid,0.09507896784976977,0.006527680903673172
40,2.0500000000000003,-0.5756443720843825,0.34049543738365173,0.2936139702796936,0.22523455321788788,0.3069920837879181,0.35,2,0,0,0,0.47129058837890625,1.201993703842163,33.438934326171875,0.5311376452445984,1.0,0.09109861304751432,filtered,0.22064605525593436,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.940420975768021e-07,valid,0.09109861304751432,0.0023149698972702026
41,2.1,-0.5869057066082116,0.3423911929130554,0.29735973477363586,0.22154296934604645,0.308238685131073,0.35,2,0,0,0,0.47845458984375,1.5656598806381226,43.727970123291016,0.5343156456947327,1.0,0.08731504603078533,filtered,0.21784663976627935,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.8039205639089626e-07,valid,0.08731504603078533,0.002879492938518524
42,2.15,-0.598750459977107,0.34644395112991333,0.30128470063209534,0.2180287390947342,0.3117388188838959,0.35,2,0,0,0,0.4780503809452057,1.0591588020324707,27.257009506225586,0.5341557264328003,1.0,0.08381513498577481,filtered,0.22178216550879665,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.739609488173339e-07,valid,0.08381513498577481,0.002612452022731304
43,2.2,-0.6139723851626213,0.3532944619655609,0.3053998649120331,0.21461261808872223,0.31810739636421204,0.35,2,0,0,0,0.4932810366153717,0.8173810839653015,22.2003173828125,0.5480344891548157,1.0,0.08051773740295526,filtered,0.22511515588203151,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.6598315914887205e-07,valid,0.08051773740295526,0.002050844021141529
44,2.25,-0.6256001735446637,0.3546375334262848,0.30978837609291077,0.2114204615354538,0.31909000873565674,0.35,2,0,0,0,0.49256154894828796,0.5635861754417419,22.817733764648438,0.5405203104019165,0.966740541879798,0.07733924335038384,filtered,0.21128730866925793,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.397246186783969e-07,valid,0.07733924335038384,0.002688257023692131
45,2.3000000000000003,-0.6410372189856617,0.3581271767616272,0.3145129680633545,0.20838190615177155,0.32232072949409485,0.35,2,0,0,0,0.4801212251186371,0.5529249310493469,20.904644012451172,0.5253357887268066,0.9301151806017254,0.07440921444813803,filtered,0.20381468621298388,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.2073713897702296e-07,valid,0.07440921444813803,0.005075402557849884
46,2.35,-0.6563333873629524,0.3618548810482025,0.31952646374702454,0.20547889173030853,0.3258874714374542,0.35,2,0,0,0,0.46670252084732056,0.6423545479774475,8.96591854095459,0.5090693235397339,0.895686451628129,0.07165491613025032,filtered,0.195452055626922,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,2.013604651239162e-07,valid,0.07165491613025032,0.0023628100752830505
47,2.4000000000000004,-0.6669520300927732,0.36602485179901123,0.32453781366348267,0.20269347727298737,0.32998234033584595,0.35,2,0,0,0,0.43811750411987305,0.8561238646507263,14.511823654174805,0.4786209464073181,0.8632122682554699,0.0690569814604376,filtered,0.18606207332337113,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.8192120211559665e-07,valid,0.0690569814604376,0.0027836645022034645
48,2.45,-0.6738523740387112,0.37146836519241333,0.3292815089225769,0.1999921053647995,0.3354230523109436,0.35,2,0,0,0,0.4071618616580963,1.203619360923767,8.139677047729492,0.446283757686615,0.8324104755158018,0.06659283804126415,filtered,0.17712031967485653,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.6389071440942038e-07,valid,0.06659283804126415,0.002466132864356041
49,2.5,-0.6776520975382505,0.3758045732975006,0.3336668908596039,0.19739370048046112,0.3398323953151703,0.35,2,0,0,0,0.38398775458335876,1.5603244304656982,18.552446365356445,0.4193641245365143,0.8028271555136391,0.06422617244109113,filtered,0.16384859508889135,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.438728494118635e-07,valid,0.06422617244109113,0.0023304466158151627
50,2.5500000000000003,-0.6844706816862893,0.38119515776634216,0.3378250002861023,0.1948704868555069,0.34536248445510864,0.35,2,0,0,0,0.37257805466651917,1.3345133066177368,10.056488990783691,0.4043155014514923,0.774676076206221,0.06197408609649768,filtered,0.15302617508970778,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.27538599695165e-07,valid,0.06197408609649768,0.0026010246947407722
51,2.6,-0.6973516313718279,0.39214420318603516,0.3417948782444,0.1923128217458725,0.3564753532409668,0.35,2,0,0,0,0.35114943981170654,1.0106797218322754,16.92203140258789,0.38178882002830505,0.7475928417195833,0.059807427337566665,filtered,0.1464666803203309,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.1548291040542474e-07,valid,0.059807427337566665,0.0025100093334913254
52,2.6500000000000004,-0.707398530999809,0.4032031297683716,0.34542834758758545,0.18972648680210114,0.3677266836166382,0.35,2,0,0,0,0.3294614255428314,1.2307169437408447,11.316739082336426,0.35801610350608826,0.7201522881660344,0.05761218305328275,filtered,0.1372348768755797,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,1.0263332699423505e-07,valid,0.05761218305328275,0.002418079413473606
53,2.7,-0.7180376131776371,0.419297993183136,0.3485182821750641,0.1870841234922409,0.3815262019634247,0.35,2,0,0,0,0.3147988021373749,1.3813450336456299,7.334149360656738,0.3392465114593506,0.6924308855176857,0.055394470841414856,filtered,0.12401952616168453,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,8.834937098058104e-08,valid,0.055394470841414856,0.0036439141258597374
54,2.75,-0.7330569314954645,0.4394162595272064,0.35112661123275757,0.18441031873226166,0.40072715282440186,0.35,2,0,0,0,0.30584123730659485,1.0533503293991089,8.333797454833984,0.32538360357284546,0.6640639081505403,0.05312511265204323,filtered,0.10902256195084403,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,7.494055415200457e-08,valid,0.05312511265204323,0.002585791051387787
55,2.8000000000000003,-0.7484787575545955,0.4547731280326843,0.3535510301589966,0.18183673918247223,0.41513001918792725,0.35,2,0,0,0,0.3018203675746918,0.8332286477088928,8.730827331542969,0.3187195658683777,0.6353764245574808,0.05083011396459847,filtered,0.10069366239706123,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.723823154199463e-08,valid,0.05083011396459847,0.0026085050776600838
56,2.85,-0.7679643051090796,0.47320106625556946,0.3558538854122162,0.17929379642009735,0.4325510859489441,0.35,2,0,0,0,0.28512248396873474,0.6918726563453674,9.918490409851074,0.30238085985183716,0.6080851807926376,0.048646814463411014,filtered,0.0992559036321374,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.406099940878957e-08,valid,0.048646814463411014,0.002777300775051117
57,2.9000000000000004,-0.790305802965868,0.4890981614589691,0.3583194613456726,0.17685841023921967,0.44742512702941895,0.35,2,0,0,0,0.26977109909057617,0.6449956893920898,9.62459659576416,0.28802475333213806,0.5812665681371759,0.046501325450974074,filtered,0.09969258484645041,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,6.218645929060782e-08,valid,0.046501325450974074,0.0028762100264430046
58,2.95,-0.8122197919696601,0.5032329559326172,0.3610036373138428,0.17458780109882355,0.46054431796073914,0.35,2,0,0,0,0.2549005150794983,0.494128555059433,5.9442572593688965,0.2721429467201233,0.5522783398763865,0.044182267190110924,filtered,0.09429767702530131,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.6881108090583304e-08,valid,0.044182267190110924,0.0026211589574813843
59,3.0,-0.8358743202010968,0.5172141790390015,0.36398380994796753,0.17247764766216278,0.47353148460388184,0.35,2,0,0,0,0.23091623187065125,0.6971795558929443,5.767112731933594,0.24702715873718262,0.511123559384425,0.040889884750754,filtered,0.0868616956827254,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,5.054622190432418e-08,valid,0.040889884750754,0.002663775347173214
60,3.0500000000000003,-0.8604423591548448,0.5326480865478516,0.36720967292785645,0.1696806102991104,0.4879845976829529,0.35,3,0,0,0,0.21105174720287323,0.6546081304550171,2.054797649383545,0.2265717089176178,0.4707650420128349,0.037661203361026796,filtered,0.08163134534641804,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.550754788528854e-08,valid,0.037661203361026796,0.002288646064698696
61,3.1,-0.8863762810964966,0.5511318445205688,0.37057337164878845,0.16638953983783722,0.505474865436554,0.35,3,0,0,0,0.19242742657661438,0.6972233653068542,2.7961907386779785,0.20736676454544067,0.4308739477314541,0.03446991581851633,filtered,0.07658084472847704,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,4.065566608867609e-08,valid,0.03446991581851633,0.0030345208942890167
62,3.1500000000000004,-0.9112045324210715,0.5709185004234314,0.3739398717880249,0.16305814683437347,0.524243175983429,0.35,3,0,0,0,0.1760803461074829,0.519365668296814,4.7969465255737305,0.18943475186824799,0.390702098197003,0.03125616785576024,filtered,0.06922454818053829,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,3.495183362428166e-08,valid,0.03125616785576024,0.0027329549193382263
63,3.2,-0.9359096481523154,0.5924006104469299,0.3772127330303192,0.15966616570949554,0.5446669459342957,0.35,3,0,0,0,0.16017740964889526,0.43178030848503113,2.947943925857544,0.17162910103797913,0.35007082876376755,0.028005666301101406,filtered,0.061052077682496105,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.9297644573399173e-08,valid,0.028005666301101406,0.008808862417936325
64,3.25,-0.9606618650351768,0.6151716709136963,0.3803332448005676,0.15620489418506622,0.5663290619850159,0.35,3,0,0,0,0.14497777819633484,0.3772009313106537,2.1131558418273926,0.15430936217308044,0.30870185782568144,0.024696148626054515,filtered,0.05230440951288189,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,2.3889233185603667e-08,valid,0.024696148626054515,0.0023725079372525215
65,3.3000000000000003,-0.9854263530321226,0.6401011943817139,0.3832012712955475,0.15264342725276947,0.5900766253471375,0.35,3,0,0,0,0.12733811140060425,0.3775327205657959,2.807947874069214,0.1347653716802597,0.2664674992911606,0.021317399943292847,filtered,0.043624103698219646,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.899757702539251e-08,valid,0.021317399943292847,0.0029720375314354897
66,3.35,-1.0102048032120923,0.6680371761322021,0.38568174839019775,0.14892683923244476,0.6167166829109192,0.35,3,0,0,0,0.10637972503900528,0.4268172085285187,2.3298888206481934,0.11229507625102997,0.2229556941856073,0.017836455534848583,filtered,0.03551562754018448,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.4773104794053686e-08,valid,0.017836455534848583,0.0027562323957681656
67,3.4000000000000004,-1.0345283707929305,0.6992548704147339,0.3876130282878876,0.1449887603521347,0.6464676260948181,0.35,3,0,0,0,0.08362986892461777,0.476894348859787,4.107975482940674,0.08842319250106812,0.17743599420006195,0.014194879536004956,filtered,0.02832005502250797,0,1,12,workspace_y_upper,workspace_y_upper,0,0,1,solved,osqp,1.1260816631161047e-08,valid,0.014194879536004956,0.002294914796948433
68,3.45,-1.058978782261799,0.7330050468444824,0.388915091753006,0.14078398048877716,0.6785356998443604,0.35,3,0,0,0,0.059898555278778076,0.5166803598403931,1.1181950569152832,0.06358487904071808,0.12901185964578968,0.010320948771663174,filtered,0.020994236586079656,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,9.6956823426701e-07,valid,0.010320948771663174,0.00320427305996418
69,3.5,-1.084737703758583,0.7685688734054565,0.38961219787597656,0.13629715144634247,0.7121776938438416,0.35,3,0,0,0,0.035803407430648804,0.5058721899986267,2.555863857269287,0.03812841325998306,0.07708464162737363,0.006166771330189891,filtered,0.012830305776755755,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,5.794219557743127e-07,valid,0.006166771330189891,0.0026577450335025787
