step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.7825431155948581,0.13353750109672546,0.6022913455963135,0.5351938605308533,0.13253553211688995,0.35,2,0,0,0,0,,,nan,0,0.38464340567588806,7.692867755889893,153.85736083984375,0.4360329210758209,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,0.059080493295258336,0,0,12,joint_4_acceleration_lower,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.36801876676217893,0.469795458|0.484795458|0.368018767|0.375050028|0.504806421|0.535511888,0.619795458|0.634795458|0.518018767|0.525050028|0.654806421|0.685511888,0.589795458|0.604795458|0.488018767|0.495050028|0.624806421|0.655511888,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00963633914|-0.00978145877|-0.111660543|-0.127998705,-0.136660235|0|-0.176267773|-0.176455038|-0.180845533|-0.17528156,1.7425216|1.93918183|1.28617095|1.31396361|1.72671961|1.83876729,0.390189826|-0.604026079|0.405308634,-0.00661799964|0.185324654|0.0152236633,0.003941711038351059,0.0010658632963895798,0.001054651103913784,0.0017867432907223701
1,0.1,-0.7645633811455093,0.193456768989563,0.5945039987564087,0.5258071422576904,0.1922750473022461,0.35,2,0,0,0,0,,,nan,0,0.7118525505065918,6.639914512634277,39.21086502075195,0.7118517756462097,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,1.2528319601673085e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.35878880382799994,0.462988796|0.477988796|0.358788804|0.36580631|0.490398341|0.520597273,0.612988796|0.627988796|0.508788804|0.51580631|0.640398341|0.670597273,0.582988796|0.597988796|0.478788804|0.48580631|0.610398341|0.640597273,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0131408892|-0.0132874542|-0.200210167|-0.230342743,-0.13560373|0|-0.175644834|-0.175781918|-0.180752963|-0.175055264,1.71635146|1.91195519|1.24636949|1.27415587|1.58063023|1.67699109,0.389859021|-0.594759941|0.406069666,-0.00661799964|0.185324654|0.0152236633,0.005238886922597885,0.0016399510204792023,0.0014663562178611755,0.0020968960598111153
2,0.15000000000000002,-0.7627602992589666,0.22091415524482727,0.5863249897956848,0.5170192122459412,0.2194938063621521,0.35,2,0,0,0,0,,,nan,0,0.8937553763389587,3.8914237022399902,64.59709167480469,0.8937548995018005,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,8.109017447112472e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3495504721724866,0.456235675|0.471235675|0.349550472|0.356369494|0.471603917|0.500580843,0.606235675|0.621235675|0.499550472|0.506369494|0.621603917|0.650580843,0.576235675|0.591235675|0.469550472|0.476369494|0.591603917|0.620580843,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.00378296841|-0.0141567085|-0.23596831|-0.275139797,-0.134518491|0|-0.174602042|-0.176200789|-0.180665704|-0.174824059,1.69042421|1.8849427|1.21981688|1.23512048|1.46978165|1.55235951,0.389528215|-0.585493803|0.406830698,-0.00661799964|0.185324654|0.0152236633,0.0036629633978009224,0.0012030014768242836,0.0009891046211123466,0.0014400286599993706
3,0.2,-0.7841627413254355,0.2276918590068817,0.5797953605651855,0.5090087056159973,0.225982666015625,0.35,2,0,0,0,0,,,nan,0,0.9711732268333435,4.097423553466797,80.49083709716797,0.9711730480194092,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,3.993409916896391e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.34096376161643127,0.449537549|0.464537539|0.340963762|0.346739595|0.451083122|0.478365507,0.599537549|0.614537539|0.490963762|0.496739595|0.601083122|0.628365507,0.569537549|0.584537539|0.460963762|0.466739595|0.571083122|0.598365507,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00937195992|-0.0179533844|-0.238244568|-0.28236633,-0.133403709|0|-0.173190438|-0.177139081|-0.180541945|-0.174567276,1.66474649|1.85815016|1.20003657|1.19186592|1.38554598|1.45652842,0.389197409|-0.576227665|0.40759173,-0.00661799964|0.185324654|0.0152236633,0.004751095548272133,0.0015757884830236435,0.001261644996702671,0.0018763858824968338
4,0.25,-0.8126301251468658,0.23053976893424988,0.5752809047698975,0.5018128156661987,0.22848865389823914,0.35,2,0,0,0,0,,,nan,0,1.0491878986358643,3.8135571479797363,17.433279037475586,1.0491876602172852,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,6.395979977815467e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3331916963938337,0.442895917|0.457895917|0.333191696|0.33695181|0.430586155|0.455935551,0.592895917|0.607895917|0.483191696|0.48695181|0.580586155|0.605935551,0.562895917|0.577895917|0.453191696|0.45695181|0.550586155|0.575935551,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0237146348|-0.0211359839|-0.233953351|-0.282371021,-0.13225856|0|-0.171520746|-0.177929408|-0.180295032|-0.174192444,1.63932511|1.83158367|1.18496067|1.14874185|1.30809624|1.36717874,0.388866603|-0.566961527|0.408352762,-0.00661799964|0.185324654|0.0152236633,0.003690440207719803,0.0009636906906962395,0.0011257417500019073,0.0015768762677907944
5,0.30000000000000004,-0.851434249013696,0.22609342634677887,0.5734336376190186,0.4941931962966919,0.22365374863147736,0.35,3,0,0,0,0,,,nan,0,1.1095696687698364,3.064894437789917,30.021026611328125,1.1095696687698364,1.0,nan,0,0,0,0,0.36801876676217893,0.0,passthrough,1.2261792370095073e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.32626754874814445,0.436312319|0.451312319|0.326267549|0.327049947|0.410477209|0.43370917,0.586312319|0.601312319|0.476267549|0.477049947|0.560477209|0.58370917,0.556312319|0.571312319|0.446267549|0.447049947|0.530477209|0.55370917,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0420076728|-0.0186703144|-0.218097705|-0.269622108,-0.131082207|0|-0.169619674|-0.178498306|-0.179841547|-0.173599998,1.61416707|1.80524927|1.17745819|1.11103117|1.24396958|1.29161457,0.388535798|-0.557695389|0.409113795,-0.00661799964|0.185324654|0.0152236633,0.003941012546420097,0.0010106349363923073,0.0010637454688549042,0.0018459577113389969
6,0.35000000000000003,-0.8928604037189691,0.21351604163646698,0.5744869112968445,0.4851565361022949,0.2106577306985855,0.35,3,0,0,0,0,,,nan,0,1.1453701257705688,1.7748615741729736,40.98611068725586,1.1453701257705688,1.0,nan,0,0,0,0,0.36801876676217893,0.0,passthrough,1.138767155099809e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3173699556651559,0.429788335|0.444788335|0.320389383|0.317369956|0.391372402|0.412375103,0.579788335|0.594788335|0.470389383|0.467369956|0.541372402|0.562375103,0.549788335|0.564788335|0.440389383|0.437369956|0.511372402|0.532375103,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0644907972|-0.00831413258|-0.190752041|-0.243406821,-0.129873798|0|-0.16748462|-0.178729915|-0.179112279|-0.172720009,1.58927954|1.77915334|1.17856371|1.08243577|1.19562529|1.23337358,0.388204992|-0.548429251|0.409874827,-0.00661799964|0.185324654|0.0152236633,0.0034095728769898415,0.0008753100410103798,0.0010128039866685867,0.0015003755688667297
7,0.4,-0.9206380406778817,0.20212125778198242,0.5773499011993408,0.4766770005226135,0.19882269203662872,0.35,3,0,0,0,0,,,nan,0,1.1196346282958984,1.7808643579483032,37.122528076171875,1.1196346282958984,1.0,nan,0,0,0,0,0.36801876676217893,0.0,passthrough,9.640470604604918e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3083567946083723,0.423325589|0.438325585|0.315765407|0.308356795|0.373870671|0.392642907,0.573325589|0.588325585|0.465765407|0.458356795|0.523870671|0.542642907,0.543325589|0.558325585|0.435765407|0.428356795|0.493870671|0.512642907,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0827428911|0.00131207646|-0.164031323|-0.216543061,-0.12863247|0|-0.165113032|-0.178519122|-0.178046822|-0.17148831,1.56466989|1.75330234|1.18069149|1.05622013|1.15340454|1.18254026,0.387874186|-0.539163113|0.410635859,-0.00661799964|0.185324654|0.0152236633,0.0049912938848137856,0.0016218237578868866,0.0012835608795285225,0.0020490335300564766
8,0.45,-0.9251261550914387,0.19661663472652435,0.5803523063659668,0.4686087965965271,0.1928536593914032,0.35,3,0,0,0,0,,,nan,0,1.0408843755722046,2.9131226539611816,43.719825744628906,1.0408843755722046,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,6.059647277597068e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2999622592539388,0.416925751|0.431925739|0.312165654|0.299962259|0.357880439|0.374473946,0.566925751|0.581925739|0.462165654|0.449962259|0.507880439|0.524473946,0.536925751|0.551925739|0.432165654|0.419962259|0.477880439|0.494473946,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0972218405|0.00885223678|-0.14248016|-0.194769592,-0.127357349|0|-0.162590651|-0.177881177|-0.176618515|-0.169853283,1.54034565|1.72770296|1.18329381|1.0308201|1.11242308|1.13327291,0.38754338|-0.529896975|0.411396891,-0.00661799964|0.185324654|0.0152236633,0.008569600991904736,0.0010646441951394081,0.0010242583230137825,0.006457265466451645
9,0.5,-0.9267114637123817,0.18783171474933624,0.5835350155830383,0.46103835105895996,0.18359532952308655,0.35,3,0,0,0,0,,,nan,0,0.9917103052139282,2.3764560222625732,21.026823043823242,0.9917102456092834,1.0,nan,0,0,0,0,0.36801876676217893,0.0,filtered,1.0049500438616075e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2920283550144773,0.410590531|0.425590531|0.309382126|0.292028355|0.343039054|0.357482568,0.560590531|0.575590531|0.459382126|0.442028355|0.493039054|0.507482568,0.530590531|0.545590531|0.429382126|0.412028355|0.463039054|0.477482568,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.109278081|0.0179626339|-0.118071711|-0.169184603,-0.12604755|0|-0.159995328|-0.176900971|-0.174908076|-0.167892222,1.51631457|1.70236212|1.18681126|1.00917508|1.07917643|1.09285345,0.387212574|-0.520630836|0.412157923,-0.00661799964|0.185324654|0.0152236633,0.005341643467545509,0.0016076620668172836,0.0014963634312152863,0.0022033201530575752
