step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.35138421955090227,0.20319527387619019,0.2341594398021698,0.304526686668396,0.17647892236709595,0.35,5,0,0,0,0,,,nan,0,0.3567928671836853,7.135857105255127,142.71713256835938,0.3659214973449707,1.0,nan,0,0,0,0,0.1325425587058513,0.0,filtered,0.014971469611527014,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1325425587058513,0.461157505|0.476157505|0.444739397|0.227121904|0.187807151|0.132542559,0.611157505|0.626157505|0.594739397|0.377121904|0.337807151|0.282542559,0.581157505|0.596157505|0.564739397|0.347121904|0.307807151|0.252542559,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0158443118|0.104210174|0.110450048|0.0836934931,-0.13567158|0|-0.156271129|-0.170273411|-0.172162616|-0.177961889,1.70895844|1.90463002|1.63853077|0.842424381|0.689516037|0.435901839,0.552112281|0.523714244|0.244683459,-0.047616832|-0.168918714|0.0464382283,0.0031997468322515488,0.0009003616869449615,0.000933782197535038,0.0013419883325695992
1,0.1,-0.3070942473499227,0.24335892498493195,0.23148362338542938,0.298498272895813,0.21525989472866058,0.35,5,0,0,0,0,,,nan,0,0.4818761944770813,6.877995014190674,203.5413360595703,0.48217180371284485,1.0,nan,0,0,0,0,0.1325425587058513,0.0,filtered,0.0037035999129967113,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12787677762597086,0.454398146|0.469398146|0.437725965|0.22383213|0.184744277|0.127876778,0.604398146|0.619398146|0.587725965|0.37383213|0.334744277|0.277876778,0.574398146|0.589398146|0.557725965|0.34383213|0.304744277|0.247876778,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0071712097|0.0395077911|0.0624275329|0.0531048218,-0.134696404|0|-0.15558974|-0.169573309|-0.171494809|-0.177396894,1.68289618|1.87759258|1.58814291|0.765263002|0.629909832|0.387215038,0.549731195|0.515268505|0.247005358,-0.047616832|-0.168918714|0.0464382283,0.0047237565740942955,0.0014560557901859283,0.0012588510289788246,0.0019617872312664986
2,0.15000000000000002,-0.24028616239808004,0.16802172362804413,0.22952108085155487,0.2967422306537628,0.13955014944076538,0.35,5,0,0,0,0,,,nan,0,0.586501955986023,4.722659111022949,184.54052734375,0.586501955986023,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,4.4925174707157995e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1218430431123835,0.447688206|0.462688206|0.429697066|0.217557556|0.179484704|0.121843043,0.597688206|0.612688206|0.579697066|0.367557556|0.329484704|0.271843043,0.567688206|0.582688206|0.549697066|0.337557556|0.299484704|0.241843043,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0225581714|0.141480103|0.163412139|0.144160246,-0.133694579|0|-0.155213073|-0.169618286|-0.171449662|-0.177430666,1.65705824|1.85075282|1.58613336|0.84209204|0.709901295|0.454101753,0.547350109|0.506822765|0.249327257,-0.047616832|-0.168918714|0.0464382283,0.004914296790957451,0.001480759121477604,0.001312892884016037,0.002087845467031002
3,0.2,-0.2559797065717247,0.22933754324913025,0.22520850598812103,0.29182884097099304,0.19965317845344543,0.35,5,0,0,0,0,,,nan,0,0.6027947664260864,5.320496559143066,157.05018615722656,0.6033470630645752,1.0,nan,0,0,0,0,0.1325425587058513,0.0,filtered,0.0020967080276893453,0,0,12,joint_2_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12012192689972731,0.44102901|0.45602901|0.423027572|0.216059798|0.179002706|0.120121927,0.59102901|0.60602901|0.573027572|0.366059798|0.329002706|0.270121927,0.56102901|0.57602901|0.543027572|0.336059798|0.299002706|0.240121927,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0240364253|0.0663620348|0.0736127143|0.0789269513,-0.132665311|0|-0.154466578|-0.169383741|-0.171206179|-0.177180413,1.63145073|1.82411604|1.56168014|0.761217486|0.61841736|0.382234246,0.544969022|0.498376936|0.25164929,-0.047616832|-0.168918714|0.0464382283,0.004934615455567837,0.0014063604176044464,0.00141106266528368,0.0020862622186541557
4,0.25,-0.19171959150445292,0.1847761571407318,0.22012649476528168,0.2889569103717804,0.15434221923351288,0.35,5,0,0,0,0,,,nan,0,0.6726259589195251,3.88366961479187,139.38026428222656,0.6726247072219849,1.0,nan,0,0,0,0,0.1325425587058513,0.0,filtered,1.4845686900832103e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11519017716942667,0.434421819|0.449421819|0.416518171|0.210894661|0.174103882|0.115190177,0.584421819|0.599421819|0.566518171|0.360894661|0.324103882|0.265190177,0.554421819|0.569421819|0.536518171|0.330894661|0.294103882|0.235190177,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0255983849|0.0966277824|0.120600774|0.119558906,-0.1316078|0|-0.15362359|-0.169356669|-0.171335717|-0.177307537,1.60607948|1.79768728|1.53804748|0.770849756|0.645680583|0.403012077,0.542587936|0.489930838|0.253971368,-0.047616832|-0.168918714|0.0464382283,0.0031061628833413124,0.0008476646617054939,0.0009133275598287582,0.001324538141489029
5,0.30000000000000004,-0.2118113239633797,0.23287536203861237,0.21377819776535034,0.28443247079849243,0.20121009647846222,0.35,5,0,0,0,0,,,nan,0,0.7268980741500854,4.246259689331055,133.33175659179688,0.7268980741500854,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,4.5449756840381036e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11229423820475196,0.427868227|0.442868227|0.410125089|0.207248216|0.171551871|0.112294238,0.577868227|0.592868227|0.560125089|0.357248216|0.321551871|0.262294238,0.547868227|0.562868227|0.530125089|0.327248216|0.291551871|0.232294238,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0401416989|0.066739487|0.0709276816|0.0866669643,-0.130521277|0|-0.152758948|-0.169534597|-0.171508066|-0.17747688,1.58095163|1.77147291|1.52788311|0.726197756|0.585627101|0.358367037,0.54020685|0.481484741|0.256293446,-0.047616832|-0.168918714|0.0464382283,0.003253018483519554,0.0010065380483865738,0.0008762264624238014,0.001350095495581627
6,0.35000000000000003,-0.1542195730303559,0.18854519724845886,0.2070404589176178,0.2823082506656647,0.15625305473804474,0.35,5,0,0,0,0,,,nan,0,0.7667106986045837,3.495957136154175,145.57647705078125,0.7667106986045837,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,5.913713963750989e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10772293598680618,0.421369704|0.436369704|0.404497887|0.202072432|0.166482833|0.107722936,0.571369704|0.586369704|0.554497887|0.352072432|0.316482833|0.257722936,0.541369704|0.556369704|0.524497887|0.322072432|0.286482833|0.227722936,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.034718418|0.105463512|0.130839199|0.134892916,-0.129404924|0|-0.151605577|-0.169672936|-0.171897306|-0.177808315,1.55607389|1.74547882|1.50110439|0.744080303|0.624873225|0.387976345,0.537825763|0.473038644|0.258615524,-0.047616832|-0.168918714|0.0464382283,0.0030801352113485336,0.0008231103420257568,0.0008196849375963211,0.001417691819369793
7,0.4,-0.15102353230697746,0.20952753722667694,0.19930051267147064,0.27907153964042664,0.17627070844173431,0.35,5,0,0,0,0,,,nan,0,0.8219972252845764,3.706263303756714,135.72198486328125,0.8219972252845764,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,6.032710291129246e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.105553134905887,0.414927763|0.429927745|0.398653211|0.198834893|0.164396119|0.105553135,0.564927763|0.579927745|0.548653211|0.348834893|0.314396119|0.255553135,0.534927763|0.549927745|0.518653211|0.318834893|0.284396119|0.225553135,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0480999006|0.0869018731|0.0945245646|0.113143683,-0.128257908|0|-0.150528117|-0.170039683|-0.172301717|-0.178133104,1.53145314|1.71971098|1.49218463|0.712201762|0.579807325|0.357223119,0.535444677|0.464592546|0.260937601,-0.047616832|-0.168918714|0.0464382283,0.0033508939668536186,0.0009486423805356026,0.001059885136783123,0.0013211565092206001
8,0.45,-0.12051274295300118,0.19927029311656952,0.1908576488494873,0.27648741006851196,0.16519978642463684,0.35,5,0,0,0,0,,,nan,0,0.8757596015930176,1.8992483615875244,79.41693115234375,0.8757596015930176,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,5.22777331129402e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.10225728845568419,0.408543958|0.423543958|0.393523646|0.194621893|0.160447297|0.102257288,0.558543958|0.573543958|0.543523646|0.344621893|0.310447297|0.252257288,0.528543958|0.543543958|0.513523646|0.314621893|0.280447297|0.222257288,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0512730214|0.0952437665|0.107287847|0.126679698,-0.127079385|0|-0.149159249|-0.170326177|-0.172867691|-0.178554414,1.50709645|1.69417583|1.47620836|0.70340516|0.576209344|0.357154438,0.533063591|0.456146449|0.263259679,-0.047616832|-0.168918714|0.0464382283,0.003089064732193947,0.0008292859420180321,0.0008276915177702904,0.0014099683612585068
9,0.5,-0.10492446895520446,0.20162412524223328,0.181793674826622,0.274090051651001,0.16677433252334595,0.35,5,0,0,0,0,,,nan,0,0.9308762550354004,1.8814774751663208,38.13022994995117,0.9308762550354004,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,5.496398896485764e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09960969647602205,0.402219885|0.417219885|0.388613719|0.190800516|0.15709669|0.0996096965,0.552219885|0.567219885|0.538613719|0.340800516|0.30709669|0.249609696,0.522219885|0.537219885|0.508613719|0.310800516|0.27709669|0.219609696,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0586723111|0.0987053018|0.105235734|0.131010132,-0.125868493|0|-0.147676941|-0.170711789|-0.173509685|-0.179007513,1.48301105|1.66887954|1.46545025|0.691195577|0.560112809|0.350441405,0.530682504|0.447700351|0.265581757,-0.047616832|-0.168918714|0.0464382283,0.0029548387974500656,0.0008413214236497879,0.000818849541246891,0.0012753764167428017
10,0.55,-0.08406522801420964,0.19902582466602325,0.17210151255130768,0.2725439667701721,0.1636354923248291,0.35,5,0,0,0,0,,,nan,0,0.9816136360168457,1.6138867139816284,24.102697372436523,0.9816136360168457,1.0,nan,0,0,0,0,0.1325425587058513,0.0,passthrough,6.0000527804035356e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.09714878623601622,0.395957186|0.410957186|0.384137985|0.187116786|0.153596676|0.0971487862,0.545957186|0.560957186|0.534137985|0.337116786|0.303596676|0.247148786,0.515957186|0.530957186|0.504137985|0.307116786|0.273596676|0.217148786,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0620727492|0.111820881|0.12035396|0.14881362,-0.124624363|0|-0.14598369|-0.171063189|-0.174224801|-0.179461847,1.45920438|1.64382875|1.452641|0.689224838|0.560515862|0.357946918,0.528301418|0.439254254|0.267903835,-0.047616832|-0.168918714|0.0464382283,0.003266400657594204,0.0008544623851776123,0.00092292670160532,0.0014673946425318718
