step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-0.7224793907326605,0.24083790183067322,0.5973350405693054,0.29671454429626465,0.2241414189338684,0.35,2,0,0,0,0,0,0,,,,nan,0,1.1159816980361938,4.513691425323486,99.74906921386719,1.1231180429458618,1.0,0.1203614077242123,0,0,0,0,0.1781087483025986,0.0,filtered,0.047280292759646896,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1203614077242123,0.329471708|0.324784551|0.120361408|0.212527462|0.214561993|0.21686094,0.479471708|0.474784551|0.270361408|0.362527462|0.364561993|0.36686094,0.449471708|0.444784551|0.240361408|0.332527462|0.334561993|0.33686094,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0197727139|0.0946479253|0.0495486347|-0.054131004,-0.0607011354|-0.123849576|-0.178750713|-0.201578469|-0.20918927|-0.216858341,1.2571857|1.17528863|0.322467632|0.743179305|0.698607336|0.596454413,0.487133235|-0.373547226|0.327839702,0.0641099215|0.210621133|0.0268855467,0.004249974153935909,0.0008686734363436699,0.0009783990681171417,0.0013800300657749176
11,0.6000000000000001,-0.6616478980556647,0.2851531505584717,0.580718457698822,0.29604965448379517,0.2665559947490692,0.35,2,0,0,0,0,0,0,,,,nan,0,1.1837854385375977,3.354675769805908,53.62902069091797,1.18378484249115,1.0,0.12067335197482534,0,0,0,0,0.1781087483025986,0.0,filtered,8.45499111161157e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.12067335197482534,0.326444176|0.321608877|0.120673352|0.207764167|0.205652936|0.204490008,0.476444176|0.471608877|0.270673352|0.357764167|0.355652936|0.354490008,0.446444176|0.441608877|0.240673352|0.327764167|0.325652936|0.324490008,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0200207473|0.0708290332|0.00813260147|-0.0971176717,-0.0571130948|-0.119764544|-0.170561198|-0.196574553|-0.20546588|-0.214533014,1.24866361|1.16667096|0.332152958|0.705311146|0.625278464|0.506309348,0.490338653|-0.363016158|0.329184026,0.0641099215|0.210621133|0.0268855467,0.0063393088057637215,0.0013380330055952072,0.0014266576617956161,0.0020458493381738663
12,0.65,-0.6327979209376147,0.19193212687969208,0.5690733790397644,0.30109703540802,0.1724081188440323,0.35,2,0,0,0,0,0,0,,,,nan,0,1.145180583000183,5.280329704284668,152.76113891601562,1.145180583000183,1.0,0.12144439527998671,0,0,0,0,0.1781087483025986,0.0,passthrough,6.864804679270027e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.12144439527998671,0.3235055|0.318044656|0.121444395|0.202148629|0.195364887|0.190020366,0.4735055|0.468044656|0.271444395|0.352148629|0.345364887|0.340020366,0.4435055|0.438044656|0.241444395|0.322148629|0.315364887|0.310020366,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0443725056|0.187424278|0.146727689|0.0291328907,-0.0534937106|-0.115562025|-0.160377512|-0.190095231|-0.200397856|-0.211176197,1.24052829|1.1566166|0.369772574|0.805923564|0.72778938|0.578038159,0.493544072|-0.35248509|0.330528349,0.0641099215|0.210621133|0.0268855467,0.007113427855074406,0.001683911308646202,0.001545947976410389,0.001966802403330803
13,0.7000000000000001,-0.6254816239709182,0.13931035995483398,0.5610153079032898,0.30862957239151,0.11875990778207779,0.35,2,0,0,0,0,0,0,,,,nan,0,1.1020668745040894,4.171562194824219,50.27577590942383,1.1020660400390625,1.0,0.1279769362357461,0,0,0,0,0.1781087483025986,0.0,filtered,1.190144941452568e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1279769362357461,0.320861825|0.316518906|0.127976936|0.202985804|0.191738535|0.182119527,0.470861825|0.466518906|0.277976936|0.352985804|0.341738535|0.332119527,0.440861825|0.436518906|0.247976936|0.322985804|0.311738535|0.302119527,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0586969765|0.241457151|0.216966189|0.0977243939,-0.0498025955|-0.111010517|-0.149969644|-0.183036894|-0.194402308|-0.206747711,1.23364471|1.15506511|0.420635078|0.870363471|0.789518021|0.619454793,0.49674949|-0.341954023|0.331872672,0.0641099215|0.210621133|0.0268855467,0.006565370596945286,0.0015554260462522507,0.0013185488060116768,0.0018976228311657906
14,0.75,-0.7113218194723595,0.26065361499786377,0.5519142150878906,0.30903372168540955,0.23941385746002197,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9060723781585693,7.258975982666016,196.64064025878906,0.9070332050323486,1.0,0.13695755478721838,0,0,0,0,0.1781087483025986,0.0,filtered,0.004301891927008897,0,0,12,joint_0_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13695755478721838,0.318464941|0.316099137|0.136957555|0.206978408|0.191616078|0.177732178,0.468464941|0.466099137|0.286957555|0.356978408|0.341616078|0.327732178,0.438464941|0.436099137|0.256957555|0.326978408|0.311616078|0.297732178,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0246948813|0.0924320046|0.0519358972|-0.018748588,-0.0460548005|-0.106274163|-0.13990911|-0.175801408|-0.187880776|-0.201528251,1.22780496|1.15812239|0.43261599|0.744544229|0.630519433|0.490651872,0.499954909|-0.331422955|0.333216995,0.0641099215|0.210621133|0.0268855467,0.0061270324513316154,0.0013578440994024277,0.001479579135775566,0.001866077072918415
15,0.8,-0.6267341963681292,0.2687035799026489,0.5393612384796143,0.31231117248535156,0.24623918533325195,0.35,2,0,0,0,0,0,0,,,,nan,0,1.041746735572815,4.650918483734131,174.87831115722656,1.041746735572815,1.0,0.1386238307000096,0,0,0,0,0.1781087483025986,0.0,passthrough,5.1665473756759396e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1386238307000096,0.316135596|0.312288612|0.138623831|0.203459778|0.184859896|0.167275263,0.466135596|0.462288612|0.288623831|0.353459778|0.334859896|0.317275263,0.436135596|0.432288612|0.258623831|0.323459778|0.304859896|0.287275263,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.046434884|0.122175415|0.0686076495|-0.0201313793,-0.0422871301|-0.102512068|-0.131082262|-0.169554444|-0.182224363|-0.196946212,1.22225525|1.14664238|0.469847945|0.766460082|0.625822869|0.45202346,0.503160655|-0.320891887|0.334561318,0.0641099215|0.210621133|0.0268855467,0.006494170054793358,0.0016425885260105133,0.001306965947151184,0.0020453492179512978
16,0.8500000000000001,-0.5496023723532971,0.22215905785560608,0.5266282558441162,0.31944262981414795,0.19925354421138763,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0194870233535767,4.429855823516846,120.98448181152344,1.0194863080978394,1.0,0.14352537362410756,0,0,0,0,0.1781087483025986,0.0,filtered,1.1283603632423103e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14352537362410756,0.313900848|0.308977794|0.143525374|0.20162724|0.179133665|0.157157321,0.463900848|0.458977794|0.293525374|0.35162724|0.329133665|0.307157321,0.433900848|0.428977794|0.263525374|0.32162724|0.299133665|0.277157321,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.067344282|0.17602161|0.130239593|0.0282969173,-0.0384943765|-0.0983653586|-0.119789122|-0.161053468|-0.174358229|-0.190217391,1.21710902|1.13754582|0.521656654|0.821477101|0.672416022|0.466708809,0.506366432|-0.310360819|0.335905641,0.0641099215|0.210621133|0.0268855467,0.0065614040940999985,0.0015247268602252007,0.0014137038961052895,0.0020586056634783745
17,0.9,-0.5626803517685224,0.18903608620166779,0.5174495577812195,0.3218083679676056,0.16611981391906738,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8389370441436768,5.790286064147949,96.08170318603516,0.8384367227554321,1.0,0.1502011860392365,0,0,0,0,0.1781087483025986,0.0,filtered,0.0019567879621432047,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1502011860392365,0.311828259|0.306627732|0.152465496|0.203529213|0.176862981|0.150201186,0.461828259|0.456627732|0.302465496|0.353529213|0.326862981|0.300201186,0.431828259|0.426627732|0.272465496|0.323529213|0.296862981|0.270201186,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0636943586|0.181774613|0.15687686|0.0678191978,-0.0346658325|-0.0939007391|-0.107320867|-0.150981712|-0.164778303|-0.181454046,1.2126472|1.13261019|0.566235477|0.844909755|0.699550482|0.487169896,0.509572208|-0.299829751|0.337249964,0.0641099215|0.210621133|0.0268855467,0.0068316226825118065,0.0015210648998618126,0.001560470089316368,0.001976300962269306
18,0.9500000000000001,-0.5783215183629731,0.22543132305145264,0.5083152651786804,0.3146410882472992,0.20234689116477966,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8020023703575134,2.3208718299865723,116.86442565917969,0.8020023703575134,1.0,0.14538257959217415,0,0,0,0,0.1781087483025986,0.0,passthrough,1.2311330296927065e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14538257959217415,0.310003013|0.304218814|0.160740301|0.206167178|0.175977193|0.14538258,0.460003013|0.454218814|0.310740301|0.356167178|0.325977193|0.29538258,0.430003013|0.424218814|0.280740301|0.326167178|0.295977193|0.26538258,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0470544167|0.140701695|0.114150961|0.0412996221,-0.0307922374|-0.0896500338|-0.0965916453|-0.141901824|-0.155908449|-0.172880569,1.20921981|1.12722522|0.593423975|0.823468584|0.662151284|0.449949372,0.512777984|-0.289298683|0.338594288,0.0641099215|0.210621133|0.0268855467,0.006815382279455662,0.00154208205640316,0.0016080420464277267,0.001986728049814701
19,1.0,-0.5561923143187977,0.22207945585250854,0.49916836619377136,0.30796366930007935,0.1991579532623291,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8167108297348022,2.046764612197876,57.17654037475586,0.8167108297348022,1.0,0.13943267139735271,0,0,0,0,0.1781087483025986,0.0,passthrough,1.1542737436383007e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13943267139735271,0.308338087|0.300434129|0.166944582|0.206976241|0.173600132|0.139432671,0.458338087|0.450434129|0.316944582|0.356976241|0.323600132|0.289432671,0.428338087|0.420434129|0.286944582|0.326976241|0.293600132|0.259432671,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0570596788|0.142440868|0.112753833|0.045111851,-0.026889953|-0.0858116319|-0.086604193|-0.133233214|-0.147266058|-0.164203045,1.2064624|1.11592488|0.638233815|0.83711262|0.659888302|0.438639492,0.51598376|-0.278767616|0.339938611,0.0641099215|0.210621133|0.0268855467,0.006464146077632904,0.0015250574797391891,0.0015739873051643372,0.0016394061967730522
20,1.05,-0.5121044214635242,0.19969329237937927,0.4898468554019928,0.30249154567718506,0.17742155492305756,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8294521570205688,1.7275410890579224,52.49309539794922,0.8294521570205688,1.0,0.13414570809270765,0,0,0,0,0.1781087483025986,0.0,passthrough,1.0900721957754745e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13414570809270765,0.30682188|0.296697557|0.173945563|0.208226178|0.171807759|0.134145708,0.45682188|0.446697557|0.323945563|0.358226178|0.321807759|0.284145708,0.42682188|0.416697557|0.293945563|0.328226178|0.291807759|0.254145708,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0608220988|0.151471889|0.12621054|0.0579786173,-0.022962428|-0.0818999868|-0.0764504386|-0.123976062|-0.137784898|-0.154318117,1.20432509|1.10489024|0.680153913|0.86040054|0.675656677|0.440243333,0.519189537|-0.268236548|0.341282934,0.0641099215|0.210621133|0.0268855467,0.004198081791400909,0.0009430795907974243,0.0008886391296982765,0.0013590659946203232
21,1.1,-0.47794341833565407,0.19454720616340637,0.4799644649028778,0.2974776327610016,0.173211932182312,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8494170904159546,2.339799165725708,26.883319854736328,0.8494170308113098,1.0,0.13023175258327868,0,0,0,0,0.1781087483025986,0.0,filtered,6.57932446876862e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13023175258327868,0.305464649|0.292756528|0.181884696|0.210532553|0.171098254|0.130231753,0.455464649|0.442756528|0.331884696|0.360532553|0.321098254|0.280231753,0.425464649|0.412756528|0.301884696|0.330532553|0.291098254|0.250231753,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0498239333|0.140592842|0.120505187|0.0544430043,-0.0190103359|-0.0780085916|-0.0663552689|-0.114266791|-0.127623765|-0.143286203,1.20284826|1.09301752|0.711007449|0.868456262|0.677274439|0.432083812,0.522395313|-0.25770548|0.342627257,0.0641099215|0.210621133|0.0268855467,0.0042194947600364685,0.0008998671546578407,0.0008750483393669128,0.0014309501275420189
22,1.1500000000000001,-0.45988960835713244,0.20077398419380188,0.46979624032974243,0.29246199131011963,0.18056796491146088,0.35,5,0,0,0,0,0,0,,,,nan,0,0.8957717418670654,2.695647716522217,62.87293243408203,0.8957715034484863,1.0,0.12688003687390378,0,0,0,0,0.1781087483025986,0.0,filtered,5.53131470329518e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12688003687390378,0.304271866|0.287920048|0.189397925|0.212852106|0.170474428|0.126880037,0.454271866|0.437920048|0.339397925|0.362852106|0.320474428|0.276880037,0.424271866|0.407920048|0.309397925|0.332852106|0.290474428|0.246880037,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0347349187|0.12202373|0.100220704|0.0446169749,-0.0150352672|-0.0743147712|-0.056708341|-0.104534848|-0.117216359|-0.131560622,1.2020522|1.07736542|0.735618279|0.868897308|0.664902057|0.420576501,0.525601089|-0.247174412|0.34397158,0.0641099215|0.210621133|0.0268855467,0.006376978941261768,0.0013399729505181313,0.0014810580760240555,0.0019690915942192078
23,1.2000000000000002,-0.43434037359542144,0.20589447021484375,0.45902150869369507,0.28749528527259827,0.18701250851154327,0.35,5,0,0,0,0,0,0,,,,nan,0,0.9359280467033386,3.1457619667053223,35.253021240234375,0.9359276294708252,1.0,0.12361260542153227,0,0,0,0,0.1781087483025986,0.0,filtered,7.493640649763942e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12361260542153227,0.303247762|0.282082614|0.196001504|0.214579287|0.169535331|0.123612605,0.453247762|0.432082614|0.346001504|0.364579287|0.319535331|0.273612605,0.423247762|0.402082614|0.316001504|0.334579287|0.289535331|0.243612605,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0170502419|0.0998897769|0.0795356702|0.0326462471,-0.011039191|-0.0708051794|-0.0475839752|-0.0948973921|-0.106609014|-0.119271693,1.20195186|1.05752528|0.753472282|0.863309534|0.651067982|0.407824975,0.528806865|-0.236643344|0.345315903,0.0641099215|0.210621133|0.0268855467,0.005631129257380962,0.0008757999166846275,0.0014418158680200577,0.001919764094054699
