step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.5739093524117374,0.2699749171733856,0.48893311619758606,0.3400801420211792,0.24910013377666473,0.35,2,0,0,0,0,0,0,,,,nan,0,0.45334795117378235,9.0669584274292,181.33917236328125,0.5094618201255798,1.0,0.17141075839557451,0,0,0,0,0.17141075839557451,0.0,filtered,0.06711054470588261,0,0,12,joint_1_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17141075839557451,0.229447782|0.271213287|0.171410758|0.34036056|0.385940888|0.386195203,0.379447782|0.421213287|0.321410758|0.49036056|0.535940888|0.536195203,0.349447782|0.391213287|0.291410758|0.46036056|0.505940888|0.506195203,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0160707777|-0.0594994154|-0.105970868|-0.111355847,-0.127079306|-0.163438279|-0.186229577|-0.215993273|-0.237498884|-0.237830073,0.790711821|0.92141487|0.483342679|1.08594955|1.2002938|1.19559489,0.233180389|-0.432349741|0.390403092,0.118853971|0.217089206|-0.0364754274,0.00588630698621273,0.001345667988061905,0.0011992231011390686,0.001969137229025364
1,0.1,-0.421006946723038,0.2994701564311981,0.4707707166671753,0.3283407688140869,0.2768877446651459,0.35,2,0,0,0,0,0,0,,,,nan,0,0.800462007522583,7.217926979064941,70.20165252685547,0.8004612922668457,1.0,0.16222245139428315,0,0,0,0,0.17141075839557451,0.0,filtered,1.034989176095823e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.16222245139428315,0.231077063|0.26848164|0.162222451|0.323327671|0.362891721|0.363523372,0.381077063|0.41848164|0.312222451|0.473327671|0.512891721|0.513523372,0.351077063|0.38848164|0.282222451|0.443327671|0.482891721|0.483523372,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0266497412|-0.0995976614|-0.182371558|-0.191328862,-0.117404219|-0.15506391|-0.183374192|-0.210897422|-0.235209596|-0.235415141,0.806904032|0.91886265|0.438865873|0.9828156|1.03398573|1.02734949,0.254952252|-0.421495378|0.38857919,0.118853971|0.217089206|-0.0364754274,0.005462503992021084,0.001287706196308136,0.0011492595076560974,0.0016579190269112587
2,0.15000000000000002,-0.28899053293820776,0.3044777512550354,0.4475279748439789,0.3171405494213104,0.2804739475250244,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0180931091308594,4.816178798675537,68.17289733886719,1.0180920362472534,1.0,0.15095675457963165,0,0,0,0,0.17141075839557451,0.0,filtered,1.8212221055854072e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15095675457963165,0.225208261|0.260350442|0.150956755|0.308650793|0.342446656|0.342351872,0.375208261|0.410350442|0.300956755|0.458650793|0.492446656|0.492351872,0.345208261|0.380350442|0.270956755|0.428650793|0.462446656|0.462351872,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0236441155|-0.0937499987|-0.203591963|-0.215793508,-0.112884587|-0.150768086|-0.179738381|-0.205488292|-0.232274101|-0.232745046,0.787948456|0.890633684|0.400444522|0.93536488|0.933920562|0.920868933,0.260894954|-0.410641015|0.386755288,0.118853971|0.217089206|-0.0364754274,0.005394564941525459,0.001089397817850113,0.0010640835389494896,0.0017345445230603218
3,0.2,-0.2107484300578301,0.24256113171577454,0.4255138635635376,0.30964726209640503,0.2345317006111145,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0861133337020874,4.8137359619140625,115.14690399169922,1.0861124992370605,1.0,0.14053712299384924,0,0,0,0,0.17141075839557451,0.0,filtered,1.4407599224263516e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.14053712299384924,0.219537981|0.252964356|0.140537123|0.294653738|0.321260897|0.320039288,0.369537981|0.402964356|0.290537123|0.444653738|0.471260897|0.470039288,0.339537981|0.372964356|0.260537123|0.414653738|0.441260897|0.440039288,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00214001853|0.0150275869|-0.10421908|-0.125775613,-0.108234164|-0.145816207|-0.173872973|-0.197975402|-0.227805459|-0.228664685,0.76991776|0.866041218|0.390415538|0.995667137|0.953019049|0.925716856,0.266837656|-0.399786651|0.384931386,0.118853971|0.217089206|-0.0364754274,0.007767820730805397,0.00187684316188097,0.001713806763291359,0.0023516472429037094
4,0.25,-0.19177866892444512,0.191351979970932,0.4069920778274536,0.30579638481140137,0.1829863339662552,0.35,2,0,0,0,0,0,0,,,,nan,0,1.1037640571594238,5.033616542816162,68.36209869384766,1.1030136346817017,1.0,0.13425697149745752,0,0,0,0,0.17141075839557451,0.0,filtered,0.03557245283791152,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13425697149745752,0.214162571|0.247672614|0.134256971|0.285927883|0.304829314|0.302137917,0.364162571|0.397672614|0.284256971|0.435927883|0.454829314|0.452137917,0.334162571|0.367672614|0.254256971|0.405927883|0.424829314|0.422137917,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0256731472|0.111274588|-0.0068392964|-0.0372301626,-0.103383934|-0.139930002|-0.165035226|-0.189354899|-0.221811605|-0.223008152,0.753266351|0.850760456|0.397665807|1.06563122|0.990666355|0.948313355,0.272780359|-0.388932288|0.383107483,0.118853971|0.217089206|-0.0364754274,0.007912449538707733,0.0019190562888979912,0.0017594760283827782,0.002409336157143116
5,0.30000000000000004,-0.20800544495255535,0.14355126023292542,0.3932364583015442,0.30507299304008484,0.12248196452856064,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0709058046340942,5.27779483795166,58.46903991699219,1.0709048509597778,1.0,0.13193096164381568,0,0,0,0,0.17141075839557451,0.0,filtered,1.31473822517013e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13193096164381568,0.209103548|0.244294689|0.131930962|0.281654328|0.293048401|0.288902259,0.359103548|0.394294689|0.281930962|0.431654328|0.443048401|0.438902259,0.329103548|0.364294689|0.251930962|0.401654328|0.413048401|0.408902259,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.042116638|0.178635407|0.0875981137|0.0577364755,-0.0983325453|-0.133305993|-0.154119029|-0.183812634|-0.214691844|-0.216057983,0.738081646|0.843872762|0.415721456|1.12144008|1.04509987|0.997287528,0.278723061|-0.378077924|0.381283581,0.118853971|0.217089206|-0.0364754274,0.008535110391676426,0.0020262999460101128,0.002061176113784313,0.0022038659080863
6,0.35000000000000003,-0.21781396588332036,0.14138789474964142,0.38126012682914734,0.305305153131485,0.12206444889307022,0.35,2,0,0,0,0,0,0,,,,nan,0,1.0745996236801147,3.579761028289795,80.2052993774414,1.0745996236801147,1.0,0.13293405036144135,0,0,0,0,0.17141075839557451,0.0,passthrough,5.138507321773324e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13293405036144135,0.204372376|0.242290841|0.13293405|0.281076876|0.286071176|0.280782811,0.354372376|0.392290841|0.28293405|0.431076876|0.436071176|0.430782811,0.324372376|0.362290841|0.25293405|0.401076876|0.406071176|0.400782811,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0457951847|0.176771588|0.104314797|0.0711247969,-0.0930840644|-0.126247701|-0.141919239|-0.177521679|-0.206718278|-0.20807595,0.724405439|0.842915665|0.435612147|1.12355742|1.04188122|0.986180091,0.284665763|-0.367223561|0.379459679,0.118853971|0.217089206|-0.0364754274,0.007692753337323666,0.0017878962680697441,0.0017993887886404991,0.0021746400743722916
7,0.4,-0.21164924282391895,0.1592755913734436,0.3689124584197998,0.3038763105869293,0.15001808106899261,0.35,2,0,0,0,0,0,0,,,,nan,0,0.9972134828567505,4.93850040435791,127.69287872314453,0.9984079003334045,1.0,0.13496966123823972,0,0,0,0,0.17141075839557451,0.0,filtered,0.019607151903847226,0,0,12,joint_0_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.13496966123823972,0.199909944|0.24051683|0.134969661|0.281098321|0.280214748|0.274089962,0.349909944|0.39051683|0.284969661|0.431098321|0.430214748|0.424089962,0.319909944|0.36051683|0.254969661|0.401098321|0.400214748|0.394089962,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0379337228|0.0953882171|0.0305943827|-0.00270896894,-0.0876897782|-0.119270588|-0.129243754|-0.171219531|-0.198051482|-0.199306801,0.711949999|0.842796731|0.448568614|1.04856197|0.953401894|0.894344078,0.290608466|-0.356369197|0.377635777,0.118853971|0.217089206|-0.0364754274,0.008611796423792839,0.0020334022119641304,0.002147193066775799,0.0021933652460575104
8,0.45,-0.17169633124828834,0.18646857142448425,0.3540434241294861,0.30239924788475037,0.17677249014377594,0.35,2,0,0,0,0,0,0,,,,nan,0,1.069812536239624,4.665709495544434,74.82987213134766,1.0698119401931763,1.0,0.1352099324238214,0,0,0,0,0.17141075839557451,0.0,filtered,8.675891016622902e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1352099324238214,0.195641614|0.237631342|0.135209932|0.277572496|0.271391563|0.264551825,0.345641614|0.387631342|0.285209932|0.427572496|0.421391563|0.414551825,0.315641614|0.357631342|0.255209932|0.397572496|0.391391563|0.384551825,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0386686575|0.0577659884|-0.0064423365|-0.0389050251,-0.0822082079|-0.113140663|-0.117491405|-0.166311051|-0.189603224|-0.190715994,0.700358248|0.837384706|0.462016982|1.00174492|0.889520691|0.82858628,0.296551168|-0.345514834|0.375811875,0.118853971|0.217089206|-0.0364754274,0.008012819103896618,0.0019732825458049774,0.0016727978363633156,0.0022942684590816498
9,0.5,-0.14852474790364795,0.14027319848537445,0.34151363372802734,0.30296188592910767,0.13047555088996887,0.35,2,0,0,0,0,0,0,,,,nan,0,1.034684419631958,2.290529727935791,118.65174102783203,1.034684419631958,1.0,0.13550782653949522,0,0,0,0,0.17141075839557451,0.0,passthrough,4.276502437007981e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13550782653949522,0.191572258|0.234131343|0.135507827|0.272363432|0.261511632|0.253837292,0.341572258|0.384131343|0.285507827|0.422363432|0.411511632|0.403837292,0.311572258|0.354131343|0.255507827|0.392363432|0.381511632|0.373837292,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0450974495|0.0911650888|0.053324875|0.0223984336,-0.0766391172|-0.107584536|-0.105001673|-0.160254653|-0.179960362|-0.18094375,0.689649916|0.828940835|0.482127083|1.02036417|0.91941104|0.856803851,0.30249387|-0.33466047|0.373987973,0.118853971|0.217089206|-0.0364754274,0.007975255139172077,0.0020545190200209618,0.0017175925895571709,0.00235698651522398
