step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
92,4.65,-0.4260942193931766,0.48788392543792725,0.21641011536121368,0.17238478362560272,0.4409734308719635,0.35,3,0,0,0,1.3237050771713257,0.5873085856437683,9.616390228271484,1.3402988910675049,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.24905484535289682,0,2,12,predictive_link_3|workspace_y_lower|joint_3_velocity_lower,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.006601547897742338,0.276985802|0.291985802|0.0886552174|0.0066015479|0.0312655474|0.0342655474,0.426985802|0.441985802|0.238655217|0.156601548|0.181265547|0.184265547,0.396985802|0.411985802|0.208655217|0.126601548|0.151265547|0.154265547,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0729232282|0.0884404555|0.0198675712|0.0198675712,-0.0249151167|0|-0.0395101985|-0.114846625|-0.128688364|-0.128688364,1.08302809|1.16794321|0.388033899|2.1968132e-08|0.0162413966|0.0282413966,0.434170038|-0.0895701498|0.457028896,-0.0356687307|-0.125761181|-0.0347223654,0.003773381933569908,0.0010380111634731293,0.000960102304816246,0.0017412323504686356
93,4.7,-0.4348975729964156,0.49642640352249146,0.20817258954048157,0.17118693888187408,0.44746485352516174,0.35,3,0,0,0,1.3178060054779053,0.8659109473228455,16.201017379760742,1.329541563987732,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.200491128488843,0,2,12,predictive_link_3|workspace_y_lower,predictive_link_3,0,0,1,solved,osqp,2.037913933439217e-08,valid,0.005313306407055546,0.275778611|0.290778611|0.0904011988|0.00531330641|0.0258600625|0.0288600625,0.425778611|0.440778611|0.240401199|0.155313306|0.175860062|0.178860062,0.395778611|0.410778611|0.210401199|0.125313306|0.145860062|0.148860062,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0724685206|0.0925564092|0.0291332721|0.0291332721,-0.0233652655|0|-0.0362151736|-0.113809653|-0.129091092|-0.129091092,1.07974918|1.16311445|0.397858142|-1.83617403e-08|0.00348242983|0.0154824298,0.432386547|-0.0958582312|0.455292612,-0.0356687307|-0.125761181|-0.0347223654,0.003848135471343994,0.0011011119931936264,0.0010473402217030525,0.0016752742230892181
94,4.75,-0.45351296356977855,0.4906611442565918,0.20157599449157715,0.17054669559001923,0.44005516171455383,0.35,3,0,0,0,1.2999353408813477,1.8021295070648193,26.373294830322266,1.3069167137145996,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.15441418918188,0,0,12,,workspace_y_lower,0,0,1,solved,osqp,0.0,valid,0.0042867022092794305,0.274649155|0.289649133|0.0922859292|0.00428670221|0.020907438|0.023907438,0.424649155|0.439649133|0.242285929|0.154286702|0.170907438|0.173907438,0.394649155|0.409649133|0.212285929|0.124286702|0.140907438|0.143907438,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0841948479|0.103212875|0.0456834826|0.0456834826,-0.0218058686|0|-0.032959059|-0.112663714|-0.129313042|-0.129313042,1.07679075|1.15859653|0.420379506|0.00769596973|1.92450484e-07|0.0120001925,0.430603057|-0.102146313|0.453556329,-0.0356687307|-0.125761181|-0.0347223654,0.0036697378382086754,0.0010685967281460762,0.0010245861485600471,0.0015520919114351273
95,4.800000000000001,-0.4794834820084175,0.4775213897228241,0.197334423661232,0.17036260664463043,0.4257485866546631,0.35,3,0,0,0,1.2614325284957886,2.0703084468841553,14.987245559692383,1.263507604598999,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.17209659665990001,0,2,12,predictive_link_4|workspace_y_lower,predictive_link_4,0,0,1,solved,osqp,4.108472617669889e-09,valid,0.0038473278575566205,0.273597895|0.288597887|0.0949185327|0.00384732786|0.0167783425|0.0197783425,0.423597895|0.438597887|0.244918533|0.153847328|0.166778343|0.169778343,0.393597895|0.408597887|0.214918533|0.123847328|0.136778343|0.139778343,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0934459361|0.111480105|0.0619867679|0.0619867679,-0.0202374919|0|-0.029493002|-0.111316279|-0.129100139|-0.129100139,1.07415409|1.15439155|0.443627065|0.0155531381|-1.30564501e-09|0.0119999987,0.428819567|-0.108434394|0.451820046,-0.0356687307|-0.125761181|-0.0347223654,0.0035860659554600716,0.0009768679738044739,0.0010431762784719467,0.0015417048707604408
96,4.8500000000000005,-0.506900735833236,0.4635244309902191,0.19547788798809052,0.1704295426607132,0.41099584102630615,0.35,3,0,0,0,1.218178629875183,1.9254547357559204,20.43378448486328,1.219584345817566,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.21193718650510143,0,2,12,predictive_link_4|workspace_y_lower,predictive_link_4,0,0,1,solved,osqp,8.467257062161337e-09,valid,0.0038858617535144357,0.272625268|0.287625268|0.0981839339|0.00388586175|0.0134825789|0.0164825789,0.422625268|0.437625268|0.248183934|0.153885862|0.163482579|0.166482579,0.392625268|0.407625268|0.218183934|0.123885862|0.133482579|0.136482579,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0941785712|0.115167674|0.0744648716|0.0744648716,-0.0186607198|0|-0.0258647265|-0.109823673|-0.128395197|-0.128395197,1.07184035|1.15050107|0.46104958|0.0208874479|-1.01332821e-08|0.0119999899,0.427036077|-0.114722475|0.450083762,-0.0356687307|-0.125761181|-0.0347223654,0.0044305529445409775,0.0015842132270336151,0.0010813772678375244,0.0017246026545763016
97,4.9,-0.5437549680212399,0.45026105642318726,0.19633179903030396,0.17051325738430023,0.3973260521888733,0.35,3,0,0,0,1.1245445013046265,3.2111716270446777,39.42991256713867,1.1735508441925049,1.0,nan,0,0,0,0,0.08561910235296297,0.0,filtered,0.2521589849169066,0,0,12,,predictive_link_4,0,0,1,solved,osqp,8.080367552287804e-07,valid,0.004183497723680124,0.271731677|0.286731677|0.101663143|0.00418349772|0.0108527616|0.0138527616,0.421731677|0.436731677|0.251663143|0.154183498|0.160852762|0.163852762,0.391731677|0.406731677|0.221663143|0.124183498|0.130852762|0.133852762,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0868504494|0.113725628|0.0838730587|0.0838730587,-0.017076153|0|-0.0222517292|-0.108278513|-0.127284915|-0.127284915,1.06985056|1.14692671|0.47125129|0.0221811056|-8.09641678e-07|0.0119991904,0.425252587|-0.121010557|0.448347479,-0.0356687307|-0.125761181|-0.0347223654,0.003994091413915157,0.001122322864830494,0.000991801731288433,0.001856612041592598
98,4.95,-0.742728761520816,0.6124199628829956,0.1964719295501709,0.16542066633701324,0.5635361671447754,0.35,3,0,0,0,0.0,22.490890502929688,418.91278076171875,1.1243712902069092,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,1.1243712593387802,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,0.004489547526831478,0.27091749|0.28591749|0.104942353|0.00448954753|0.00875333018|0.0117533302,0.42091749|0.43591749|0.254942353|0.154489548|0.15875333|0.16175333,0.39091749|0.40591749|0.224942353|0.124489548|0.12875333|0.13175333,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0154844152|0|-0.018843712|-0.106793804|-0.125837174|-0.125837174,1.06818554|1.14366996|0.400925699|-0.0888356136|-0.0908238533|-0.0788238533,0.423469096|-0.127298608|0.446611196,-0.0356687307|-0.125761181|-0.0347223654,0.003547648899257183,0.0010084537789225578,0.0009589195251464844,0.0015573110431432724
99,5.0,-0.7235839951900971,0.6463815569877625,0.1964719295501709,0.16008208692073822,0.594620943069458,0.35,3,0,0,0,0.0,0.0,449.8177795410156,0.5256569385528564,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5256569387860638,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.0005919259851245029,0.27018304|0.28518304|0.104149261|-0.000591925985|0.00277660754|0.00577660754,0.42018304|0.43518304|0.254149261|0.149408074|0.152776608|0.155776608,0.39018304|0.40518304|0.224149261|0.119408074|0.122776608|0.125776608,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0138861445|0|-0.0164660244|-0.106718066|-0.125344965|-0.125344965,1.06684602|1.14073216|0.400131021|-0.109085769|-0.114238535|-0.102238535,0.421685606|-0.1335866|0.444874913,-0.0356687307|-0.125761181|-0.0347223654,0.003735407255589962,0.00124265905469656,0.001020359806716442,0.0014491211622953415
100,5.050000000000001,-0.755298136558963,0.6780956983566284,0.1964719295501709,0.154744490981102,0.6214510798454285,0.35,3,0,0,0,0.0,0.0,0.0,0.5509883165359497,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5509882731173928,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.005927269372288685,0.269528654|0.284528654|0.103385891|-0.00592726937|-0.00347817296|-0.00047817296,0.419528654|0.434528654|0.253385891|0.144072731|0.146521827|0.149521827,0.389528654|0.404528654|0.223385891|0.114072731|0.116521827|0.119521827,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0122819725|0|-0.0140648995|-0.106694297|-0.124841413|-0.124841413,1.06583264|1.13811462|0.399478663|-0.130403375|-0.138754104|-0.126754104,0.419902116|-0.139874592|0.443138629,-0.0356687307|-0.125761181|-0.0347223654,0.0035415897145867348,0.0009930618107318878,0.0010209307074546814,0.0015026219189167023
101,5.1000000000000005,-0.7885836947826874,0.7113812565803528,0.1964719295501709,0.1494079977273941,0.6495595574378967,0.35,3,0,0,0,0.0,0.0,0.0,0.5501692295074463,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5501692186859903,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.011261387403857376,0.26895461|0.28395461|0.102742923|-0.0112613874|-0.00970684765|-0.00670684765,0.41895461|0.43395461|0.252742923|0.138738613|0.140293152|0.143293152,0.38895461|0.40395461|0.222742923|0.108738613|0.110293152|0.113293152,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0106725564|0|-0.0116502447|-0.106669015|-0.124300176|-0.124300176,1.06514588|1.13581844|0.399321449|-0.151714564|-0.163127567|-0.151127567,0.418118626|-0.146162584|0.441402346,-0.0356687307|-0.125761181|-0.0347223654,0.003584441728889942,0.0010608918964862823,0.0009941551834344864,0.0015045152977108955
102,5.15,-0.8235096920399201,0.7463072538375854,0.1964719295501709,0.14407263696193695,0.6791024208068848,0.35,3,0,0,0,0.0,0.0,0.0,0.5531221032142639,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.553122108575983,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.016594201142151405,0.268461154|0.283461154|0.10222098|-0.0165942011|-0.0159074423|-0.0129074423,0.418461154|0.433461154|0.25222098|0.133405799|0.134092558|0.137092558,0.388461154|0.403461154|0.22222098|0.103405799|0.104092558|0.107092558,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.00905856486|0|-0.00922430554|-0.106642086|-0.123717589|-0.123717589,1.06478605|1.13384461|0.399659615|-0.173018891|-0.187347358|-0.175347358,0.416335136|-0.152450576|0.439666063,-0.0356687307|-0.125761181|-0.0347223654,0.0037586474791169167,0.001092403195798397,0.0010276902467012405,0.0016151871532201767
103,5.2,-0.8601473558811676,0.782944917678833,0.1964719295501709,0.13873852789402008,0.7125332355499268,0.35,3,0,0,0,0.0,0.0,0.0,0.5547301769256592,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5547301930096546,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.02207778886216097,0.268048497|0.283048497|0.101820568|-0.0219256247|-0.0220777889|-0.0190777889,0.418048497|0.433048497|0.251820568|0.128074375|0.127922211|0.130922211,0.388048497|0.403048497|0.221820568|0.0980743753|0.0979222111|0.100922211,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.00744067595|0|-0.00678938184|-0.106613366|-0.123089554|-0.123089554,1.06475331|1.13219399|0.40049289|-0.194315865|-0.211400709|-0.199400709,0.414551646|-0.158738568|0.437929779,-0.0356687307|-0.125761181|-0.0347223654,0.0036588869988918304,0.0010041240602731705,0.001116436906158924,0.0015134280547499657
104,5.25,-0.8802518833546173,0.8030494451522827,0.1964719295501709,0.13340571522712708,0.7476468682289124,0.35,3,0,0,0,0.0,0.0,0.0,0.5562169551849365,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5562169643933946,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.02821550243411794,0.267716818|0.282716818|0.101542078|-0.0272555647|-0.0282155024|-0.0252155024,0.417716818|0.432716818|0.251542078|0.122744435|0.121784498|0.124784498,0.387716818|0.402716818|0.221542078|0.0927444353|0.0917844976|0.0947844976,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.00581957623|0|-0.00434781671|-0.106582693|-0.122411487|-0.122411487,1.0650477|1.13086727|0.401820493|-0.215604952|-0.235273497|-0.223273497,0.412768155|-0.16502656|0.436193496,-0.0356687307|-0.125761181|-0.0347223654,0.0036434028297662735,0.001150805503129959,0.0009899064898490906,0.0014801369979977608
105,5.300000000000001,-0.8936704386143219,0.8164680004119873,0.1964719295501709,0.12792229652404785,0.7845245003700256,0.35,4,0,0,0,0.0,0.0,0.0,0.5545169711112976,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5545170018934396,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.03431795545858099,0.26746626|0.28246626|0.101385782|-0.0325839189|-0.0343179555|-0.0313179555,0.41746626|0.43246626|0.251385782|0.117416081|0.115682045|0.118682045,0.38746626|0.40246626|0.221385782|0.0874160811|0.0856820445|0.0886820445,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.0041959591|0|-0.00190198566|-0.106549886|-0.121678252|-0.121678252,1.06566908|1.12986504|0.403641142|-0.236885562|-0.258950074|-0.246950074,0.410984665|-0.171314552|0.434457213,-0.0356687307|-0.125761181|-0.0347223654,0.0034365523606538773,0.0009648483246564865,0.001024126075208187,0.0014241598546504974
106,5.3500000000000005,-0.9078352440266144,0.8306328058242798,0.1964719295501709,0.12178459018468857,0.8232520818710327,0.35,4,0,0,0,0.0,0.0,0.0,0.551885724067688,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5518857366281595,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.04038224820404576,0.26729693|0.28229693|0.101348793|-0.0379105757|-0.0403822482|-0.0373822482,0.41729693|0.43229693|0.251348793|0.112089424|0.109617752|0.112617752,0.38729693|0.40229693|0.221348793|0.0820894243|0.0796177518|0.0826177518,0.15|0.15|0.138853303|0.15|0.15|0.15,0|0|0|0|0|0,-0.00257052342|0|-2.15006757e-17|-0.106514744|-0.120884086|-0.120884086,1.0666172|1.12918772|0.405395171|-0.258157047|-0.282413079|-0.270413079,0.409201175|-0.177602544|0.432720929,-0.0356687307|-0.125761181|-0.0347223654,0.007496480830013752,0.0024900557473301888,0.0022787190973758698,0.002676920033991337
107,5.4,-3.9119676340488923,3.8347651958465576,0.1964719295501709,0.11568214744329453,0.8347651958465576,0.35,4,1,0,0,0.0,0.0,0.0,0.5477259159088135,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.547725926622806,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.04640517537487579,0.267208903|0.282208903|0.101348755|-0.0432354129|-0.0464051754|-0.0434051754,0.417208903|0.432208903|0.251348755|0.106764587|0.103594825|0.106594825,0.387208903|0.402208903|0.221348755|0.0767645871|0.0735948246|0.0765948246,0.15|0.15|0.0888533857|0.15|0.15|0.15,0|0|0|0|0|0,-0.000943971945|0|-1.9380478e-17|-0.106477039|-0.120022515|-0.120022515,1.06789164|1.12883561|0.405395018|-0.279418691|-0.305643216|-0.293643216,0.407417685|-0.183890536|0.430984646,-0.0356687307|-0.125761181|-0.0347223654,0.004103243350982666,0.0010808669030666351,0.001017194241285324,0.0019782530143857002
108,5.45,-3.9117407191662323,3.8345382809638977,0.1964719295501709,0.10961785167455673,0.8345382809638977,0.35,4,1,0,0,0.0,0.0,0.0,0.5455541610717773,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5455541480214081,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.05238318819535501,0.267195049|0.282195049|0.101348716|-0.0485582962|-0.0523831882|-0.0493831882,0.417195049|0.432195049|0.251348716|0.101441704|0.0976168118|0.100616812,0.387195049|0.402195049|0.221348716|0.0714417038|0.0676168118|0.0706168118,0.129010426|0.129010426|0.0388534679|0.15|0.15|0.15,0|0|0|0|0|0,7.3749645e-18|0|-2.09224465e-17|-0.106436519|-0.119086256|-0.119086256,1.0687802|1.1287802|0.405394866|-0.300669703|-0.328619009|-0.316619009,0.405634195|-0.190178528|0.429248363,-0.0356687307|-0.125761181|-0.0347223654,0.005624575540423393,0.0017659785225987434,0.001651974394917488,0.0021573761478066444
109,5.5,-3.91149455198331,3.8342921137809753,0.1964719295501709,0.10359493643045425,0.8342921137809753,0.35,4,1,0,0,0.0,0.0,0.0,0.5450460314750671,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5450460138026715,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.05831235138440857,0.267194888|0.282194888|0.10135172|-0.0538790776|-0.0583123514|-0.0553123514,0.417194888|0.432194888|0.25135172|0.0961209224|0.0916876486|0.0946876486,0.387194888|0.402194888|0.22135172|0.0661209224|0.0616876486|0.0646876486,0.0790104689|0.0790104689|0|0.15|0.15|0.15,0|0|0|0|0|0,-5.9015449e-19|0|0.00054570307|-0.106392896|-0.118067112|-0.118067112,1.06877955|1.12877955|0.405952581|-0.321909206|-0.351316518|-0.339316518,0.403850704|-0.19646652|0.427512079,-0.0356687307|-0.125761181|-0.0347223654,0.006051454693078995,0.0018749162554740906,0.0017672432586550713,0.0023675551638007164
110,5.550000000000001,-3.911227105942203,3.834024667739868,0.1964719295501709,0.09761691838502884,0.8340246081352234,0.35,4,1,0,0,0.0,0.0,0.0,0.544352114200592,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5443521376312893,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.06418829436507492,0.267194726|0.282194726|0.101440153|-0.0591975943|-0.0641882944|-0.0611882944,0.417194726|0.432194726|0.251440153|0.0908024057|0.0858117056|0.0888117056,0.387194726|0.402194726|0.221440153|0.0608024057|0.0558117056|0.0588117056,0.029010512|0.029010512|0|0.15|0.15|0.15,0|0|0|0|0|0,-5.84425354e-18|0|0.00299286849|-0.106345847|-0.116955848|-0.116955848,1.06877891|1.12877891|0.40875348|-0.343136224|-0.373709025|-0.361709025,0.402067214|-0.202754512|0.425775796,-0.0356687307|-0.125761181|-0.0347223654,0.005633317865431309,0.0019275639206171036,0.0017356500029563904,0.0019290745258331299
111,5.6000000000000005,-3.9109358776478302,3.8337334394454956,0.1964719295501709,0.09168776124715805,0.8337334394454956,0.35,4,1,0,0,0.0,0.0,0.0,0.5433679223060608,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5433679346931519,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.07000615600538432,0.267201733|0.282201733|0.101650881|-0.064513666|-0.070006156|-0.067006156,0.417201733|0.432201733|0.251650881|0.085486334|0.079993844|0.082993844,0.387201733|0.402201733|0.221650881|0.055486334|0.049993844|0.052993844,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.000682986503|0|0.00543709505|-0.106295005|-0.115742052|-0.115742052,1.06948992|1.12880693|0.412040618|-0.364349669|-0.395766676|-0.383766676,0.400283724|-0.209042504|0.424039513,-0.0356687307|-0.125761181|-0.0347223654,0.005355174653232098,0.0016350364312529564,0.001591765321791172,0.002093055285513401
112,5.65,-3.9106183637051117,3.833415925502777,0.1964719295501709,0.08581181615591049,0.8334159255027771,0.35,4,1,0,0,0.0,0.0,0.0,0.5420021414756775,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5420021531106634,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.0757605221572393,0.26727639|0.28227639|0.101983696|-0.0698270929|-0.0757605222|-0.0727605222,0.41727639|0.43227639|0.251983696|0.0801729071|0.0742394778|0.0772394778,0.38727639|0.40227639|0.221983696|0.0501729071|0.0442394778|0.0472394778,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.00230965449|0|0.00787599424|-0.106239954|-0.114413989|-0.114413989,1.07141521|1.12910556|0.41581078|-0.385548326|-0.417456078|-0.405456078,0.398500234|-0.215330496|0.42230323,-0.0356687307|-0.125761181|-0.0347223654,0.005590334534645081,0.0018095970153808594,0.0016772942617535591,0.0020642364397644997
113,5.7,-3.9102715838818085,3.833069145679474,0.1964719295501709,0.07999395579099655,0.8330691456794739,0.35,4,1,0,0,0.0,0.0,0.0,0.5405707955360413,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5405707826516207,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.08144535526045335,0.267432359|0.282432359|0.102438274|-0.0751376529|-0.0814453553|-0.0784453553,0.417432359|0.432432359|0.252438274|0.0748623471|0.0685546447|0.0715546447,0.387432359|0.402432359|0.222438274|0.0448623471|0.0385546447|0.0415546447,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.00393532156|0|0.0103072036|-0.106180219|-0.11295843|-0.11295843,1.07366476|1.12972943|0.420060301|-0.406730831|-0.438739851|-0.426739851,0.396716744|-0.221618488|0.420566946,-0.0356687307|-0.125761181|-0.0347223654,0.005655212327837944,0.0016879839822649956,0.0016800034791231155,0.002251189202070236
114,5.75,-3.9098921407131684,3.8326897025108337,0.1964719295501709,0.0742395892739296,0.8326897025108337,0.35,4,1,0,0,0.0,0.0,0.0,0.5387819409370422,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5387819540353779,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.08705391532961584,0.267669571|0.282669571|0.103014172|-0.0804450986|-0.0870539153|-0.0840539153,0.417669571|0.432669571|0.253014172|0.0695549014|0.0629460847|0.0659460847,0.387669571|0.402669571|0.223014172|0.0395549014|0.0329460847|0.0359460847,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.00555928442|0|0.0127283979|-0.106115255|-0.111360475|-0.111360475,1.07623757|1.13067828|0.424785086|-0.427895649|-0.459576136|-0.447576136,0.394933254|-0.22790648|0.418830663,-0.0356687307|-0.125761181|-0.0347223654,0.005722743459045887,0.0017749229446053505,0.0017091026529669762,0.002201952040195465
115,5.800000000000001,-3.9094762791065705,3.832273840904236,0.1964719295501709,0.06855476647615433,0.8322738409042358,0.35,4,1,0,0,0.0,0.0,0.0,0.5369784832000732,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5369784650477355,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.09259438984373522,0.267987924|0.282987924|0.103710831|-0.0857491534|-0.0925943898|-0.0895786718,0.417987924|0.432987924|0.253710831|0.0642508466|0.0574056102|0.0604213282,0.387987924|0.402987924|0.223710831|0.0342508466|0.0274056102|0.0304213282,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0071808435|0|0.0151373004|-0.106044437|-0.110531965|-0.109603368,1.07913254|1.1319517|0.429980625|-0.449041051|-0.480909524|-0.467918055,0.393149763|-0.234194472|0.41709438,-0.0356687307|-0.125761181|-0.0347223654,0.0052047064527869225,0.0016327546909451485,0.0014603957533836365,0.0020764386281371117
116,5.8500000000000005,-3.909019707527591,3.8318172693252563,0.1964719295501709,0.06294620782136917,0.8318172693252563,0.35,4,1,0,0,0.0,0.0,0.0,0.5352393388748169,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5352393585064559,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.09810955103333648,0.268387281|0.283387281|0.104527582|-0.0910495069|-0.098109551|-0.0950112057,0.418387281|0.433387281|0.254527582|0.0589504931|0.051890449|0.0549887943,0.388387281|0.403387281|0.224527582|0.0289504931|0.021890449|0.0249887943,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.00879930439|0|0.0175316925|-0.105967046|-0.110068392|-0.107668303,1.08234843|1.13354912|0.43564202|-0.470165074|-0.502506597|-0.487713126,0.391366273|-0.240482464|0.415358096,-0.0356687307|-0.125761181|-0.0347223654,0.005753697827458382,0.0017414875328540802,0.0017704665660858154,0.0022019241005182266
117,5.9,-3.908783017483188,3.8315805792808533,0.1964719295501709,0.05740566924214363,0.8315805792808533,0.35,4,1,0,0,0.0,0.0,0.0,0.5336107015609741,1.0,nan,0,0,0,0,0.08561910235296297,0.0,safe_stop_infeasible,0.5336106663125986,1,0,12,,qp_solver,0,0,0,primal infeasible,osqp,0.0,valid,-0.10360034053695856,0.268867468|0.283867468|0.105463644|-0.0963458104|-0.103600341|-0.100342103,0.418867468|0.433867468|0.255463644|0.0536541896|0.0463996595|0.049657897,0.388867468|0.403867468|0.225463644|0.0236541896|0.0163996595|0.019657897,0|0|0|0.15|0.15|0.15,0|0|0|0|0|0,0.0104139793|0|0.0199094244|-0.105882248|-0.109555983|-0.105534245,1.08588385|1.13546987|0.441764001|-0.49126549|-0.523957345|-0.506902657,0.389582783|-0.246770456|0.413621813,-0.0356687307|-0.125761181|-0.0347223654,0.005613401532173157,0.0018144771456718445,0.0016353726387023926,0.002126431092619896
