step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.3521185178392887,0.2082153558731079,0.2682379186153412,0.46247372031211853,0.19623252749443054,0.35,2,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.3452221155166626,1.0,nan,0,0,0,0,0.2846331528559626,0.0,safe_stop_compute_budget,0.3452221155166626,1,0,12,joint_2_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2846331528559626,0.715600027|0.4653891|0.284633153|0.291633153|0.333011207|0.336542468,0.865600027|0.6153891|0.434633153|0.441633153|0.483011207|0.486542468,0.835600027|0.5853891|0.404633153|0.411633153|0.453011207|0.456542468,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.191928775|-0.209851323|-0.278086455|-0.278086455|-0.270530193|0,2.67047133|1.65170508|0.860446156|0.888446156|1.06151464|1.34616987,0.699872196|0.564369321|0.611644566,0.00321007427|-0.258181304|-0.119922251,0.14239151775836945,0.001434805803000927,0.0014446135610342026,0.13946256879717112
1,0.1,-0.3356182481384389,0.13929058611392975,0.2707476317882538,0.45364901423454285,0.1264154314994812,0.35,2,0,0,0,0,,,nan,0,0.3370558023452759,6.741116046905518,134.82232666015625,0.3457878530025482,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.014388950264778466,0,0,12,joint_2_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2707375053401392,0.706058725|0.454959412|0.270737505|0.277737505|0.319485766|0.323231202,0.856058725|0.604959412|0.420737505|0.427737505|0.469485766|0.473231202,0.826058725|0.574959412|0.390737505|0.397737505|0.439485766|0.443231202,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00600812718|0.102690812|0.102690812|0.124426232|0,-0.189709962|-0.207315497|-0.277739655|-0.277739655|-0.270492031|0,2.63452494|1.61853028|0.907901177|0.935901177|1.13187726|1.29292481,0.700032413|0.551460385|0.605648577,0.00321007427|-0.258181304|-0.119922251,0.004602237604558468,0.0013318564742803574,0.0013246973976492882,0.0019063036888837814
2,0.15000000000000002,-0.42660645804579417,0.17314422130584717,0.2761867046356201,0.4430532157421112,0.15911875665187836,0.35,2,0,0,0,0,,,nan,0,0.4575081765651703,5.477895736694336,163.92007446289062,0.5406008362770081,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.17491333723728247,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.2619731707269991,0.696629952|0.444969738|0.261973171|0.268973171|0.312144377|0.316081703,0.846629952|0.594969738|0.411973171|0.418973171|0.462144377|0.466081703,0.816629952|0.564969738|0.381973171|0.388973171|0.432144377|0.436081703,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00333790088|0.0664462454|0.0664462454|0.0871474649|0,-0.187427174|-0.20510523|-0.277297608|-0.277297608|-0.269876175|0,2.59909264|1.57143582|0.83704132|0.86504132|1.0658488|1.26432681,0.70019263|0.53855145|0.599652588,0.00321007427|-0.258181304|-0.119922251,0.004539191722869873,0.001308545470237732,0.0012052133679389954,0.001993970014154911
3,0.2,-0.5181357187443713,0.222640722990036,0.2835489809513092,0.42972442507743835,0.20702774822711945,0.35,2,0,0,0,0,,,nan,0,0.5952639579772949,4.662588119506836,136.68527221679688,0.6573882102966309,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.18290731321757836,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.25147320773050275,0.68731695|0.434606422|0.251473208|0.258473208|0.303062336|0.307066579,0.83731695|0.584606422|0.401473208|0.408473208|0.453062336|0.457066579,0.80731695|0.554606422|0.371473208|0.378473208|0.423062336|0.427066579,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0146146333|0.0112421785|0.0112421785|0.0422041891|0,-0.185078744|-0.202571722|-0.276596843|-0.276596843|-0.268363768|0,2.56418906|1.52123933|0.740538166|0.768538166|0.986089766|1.22826632,0.700352848|0.525642514|0.5936566,0.00321007427|-0.258181304|-0.119922251,0.004493361338973045,0.0013008452951908112,0.0012072548270225525,0.001954910345375538
4,0.25,-0.5190448523998842,0.22525936365127563,0.2904508709907532,0.4169614017009735,0.2079659104347229,0.35,2,0,0,0,0,,,nan,0,0.7046295404434204,2.8775877952575684,61.99505615234375,0.7570592761039734,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.19521601441653566,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.23827935004338796,0.678123042|0.423823673|0.23827935|0.24527935|0.291812893|0.296343077,0.828123042|0.573823673|0.38827935|0.39527935|0.441812893|0.446343077,0.798123042|0.543823673|0.35827935|0.36527935|0.411812893|0.416343077,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00661530016|0.021911091|0.021911091|0.0532572322|0,-0.182663001|-0.199610093|-0.275608845|-0.275608845|-0.267499724|0,2.52982917|1.4890693|0.699419646|0.727419646|0.953009082|1.18537231,0.700513065|0.512733579|0.587660611,0.00321007427|-0.258181304|-0.119922251,0.004474827088415623,0.0012247050181031227,0.001318049617111683,0.001904357224702835
5,0.30000000000000004,-0.5390847442019105,0.2404739409685135,0.29719626903533936,0.4039457142353058,0.22128568589687347,0.35,2,0,0,0,0,,,nan,0,0.7230640053749084,2.328934907913208,78.19380187988281,0.7686274647712708,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.19226256612141854,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.22566095750736248,0.669051636|0.413593651|0.225660958|0.232660958|0.281141222|0.28631549,0.819051636|0.563593651|0.375660958|0.382660958|0.431141222|0.43631549,0.789051636|0.533593651|0.345660958|0.352660958|0.401141222|0.40631549,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00951419907|0.0159872107|0.0159872107|0.0443393375|0,-0.180178277|-0.196471476|-0.274547091|-0.274547091|-0.266657253|0,2.49602827|1.44838893|0.64408395|0.67208395|0.902246971|1.14526196,0.700673282|0.499824643|0.581664622,0.00321007427|-0.258181304|-0.119922251,0.004347328096628189,0.001286436803638935,0.0011622263118624687,0.001867835409939289
6,0.35000000000000003,-0.5565799315534039,0.2592868208885193,0.30344873666763306,0.39052262902259827,0.23792821168899536,0.35,2,0,0,0,0,,,nan,0,0.7100868821144104,2.421614408493042,24.308080673217773,0.7375368475914001,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.14399832044452907,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.21280201893751305,0.660106221|0.403378419|0.212802019|0.219802019|0.270100334|0.275763515,0.810106221|0.553378419|0.362802019|0.369802019|0.420100334|0.425763515,0.780106221|0.523378419|0.332802019|0.339802019|0.390100334|0.395763515,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0170672798|0.00684000752|0.00684000752|0.033586557|0,-0.177622913|-0.193227977|-0.273391933|-0.273391933|-0.265246355|0,2.46280197|1.40321842|0.58465615|0.61265615|0.848741539|1.10305406,0.700833499|0.486915708|0.575668633,0.00321007427|-0.258181304|-0.119922251,0.004233693704009056,0.001224311999976635,0.0011537401005625725,0.0018251286819577217
7,0.4,-0.5309256157329139,0.26040247082710266,0.30790507793426514,0.37797075510025024,0.23678497970104218,0.35,2,0,0,0,0,,,nan,0,0.6765444278717041,2.6418328285217285,34.69536590576172,0.6925888657569885,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.10374602834494037,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,7.761326229621668e-07,valid,0.19954247137158954,0.651290372|0.392944147|0.199542471|0.206542471|0.258608696|0.264571128,0.801290372|0.542944147|0.349542471|0.356542471|0.408608696|0.414571128,0.771290372|0.512944147|0.319542471|0.326542471|0.378608696|0.384571128,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0180307884|0.0229916935|0.0229916935|0.0460551976|0,-0.174995268|-0.189968825|-0.272181438|-0.272181438|-0.263321504|0,2.43016622|1.36377697|0.548980141|0.576980141|0.817168479|1.05828451,0.700993717|0.474006772|0.569672644,0.00321007427|-0.258181304|-0.119922251,0.004201767034828663,0.0012679575011134148,0.0011630533263087273,0.0017441380769014359
8,0.45,-0.5032650995106727,0.2660607695579529,0.3103330731391907,0.3659838140010834,0.24004292488098145,0.35,2,0,0,0,0,,,nan,0,0.6360157132148743,2.978562831878662,27.83704376220703,0.6399556398391724,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.039387838509821534,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,3.205655928796569e-07,valid,0.18713157387988344,0.642607742|0.38261403|0.187131574|0.194131574|0.247806384|0.253726533,0.792607742|0.53261403|0.337131574|0.344131574|0.397806384|0.403726533,0.762607742|0.50261403|0.307131574|0.314131574|0.367806384|0.373726533,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0229289276|0.0328279321|0.0328279321|0.0516809968|0,-0.172293719|-0.186870185|-0.271130562|-0.271130562|-0.260940812|0,2.39813725|1.32065701|0.510223666|0.538223666|0.78196572|1.01490613,0.701153934|0.461097836|0.563676655,0.00321007427|-0.258181304|-0.119922251,0.004092203453183174,0.0012112464755773544,0.0011471938341856003,0.0017066318541765213
9,0.5,-0.4867106581672124,0.27025771141052246,0.31154727935791016,0.35465431213378906,0.24173955619335175,0.35,2,0,0,0,0,,,nan,0,0.5915592312812805,2.176741361618042,40.97102355957031,0.594602108001709,1.0,nan,0,0,0,0,0.2846331528559626,0.0,filtered,0.0340671721905434,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,2.95139500228192e-07,valid,0.1752516770617979,0.634062066|0.372185869|0.175251677|0.182251677|0.23737205|0.243072805,0.784062066|0.522185869|0.325251677|0.332251677|0.38737205|0.393072805,0.754062066|0.492185869|0.295251677|0.302251677|0.35737205|0.363072805,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0189350559|0.0449485181|0.0449485181|0.0591657189|0,-0.169516674|-0.183998366|-0.270321601|-0.270321601|-0.258444578|0,2.36673159|1.28581005|0.475633625|0.503633625|0.75020934|0.972291221,0.701314151|0.448188901|0.557680666,0.00321007427|-0.258181304|-0.119922251,0.004238455556333065,0.0012281732633709908,0.001223699189722538,0.0017599361017346382
