step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.12499276641847701,0.11576832830905914,0.2293684482574463,0.5838407874107361,0.11463136225938797,0.35,2,0,0,0,0,,,nan,0,0.4206523895263672,8.413047790527344,168.2609405517578,0.45399850606918335,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.04281656908388635,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4209042768833716,0.597522038|0.42808905|0.420904277|0.475535595|0.4979291|0.558166395,0.747522038|0.57808905|0.570904277|0.625535595|0.6479291|0.708166395,0.717522038|0.54808905|0.540904277|0.595535595|0.6179291|0.678166395,0.15|0.15|0.15|0.15|0.15|0.15,0|0.00167631366|-0.0337921729|-0.0911346136|-0.108606197|0,-0.134783612|-0.136936637|-0.146352272|-0.147691602|-0.145828461|0,2.25530454|1.57709588|1.50347266|1.66331616|1.73728174|2.23266558,0.512826622|-0.580360413|0.572271943,-0.0349794254|0.138806731|-0.0523388274,0.003366127610206604,0.0009343093261122704,0.0010277889668941498,0.0013816189020872116
1,0.1,-0.07724492232045466,0.1424475610256195,0.22023515403270721,0.574067234992981,0.14116621017456055,0.35,2,0,0,0,0,,,nan,0,0.5898913741111755,4.679328441619873,135.88555908203125,0.5898905992507935,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.0546101064818036e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.4118521427468481,0.590790136|0.421347828|0.411852143|0.46362511|0.485232949|0.544901147,0.740790136|0.571347828|0.561852143|0.61362511|0.635232949|0.694901147,0.710790136|0.541347828|0.531852143|0.58362511|0.605232949|0.664901147,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0028419456|-0.0481535787|-0.122620434|-0.149137309|0,-0.134496709|-0.136466362|-0.146490087|-0.147392369|-0.145515229|0,2.22866383|1.5517669|1.4527649|1.58448764|1.64627926|2.17960459,0.511077821|-0.573420286|0.569654822,-0.0349794254|0.138806731|-0.0523388274,0.0034165624529123306,0.0010923538357019424,0.0009046802297234535,0.0013974392786622047
2,0.15000000000000002,-0.02132634608788836,0.14035136997699738,0.20864160358905792,0.5647225379943848,0.1389138251543045,0.35,2,0,0,0,0,,,nan,0,0.634789764881134,5.095337390899658,103.31731414794922,0.6360468864440918,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,0.0054066562585400706,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.402055253663672,0.584072743|0.414709809|0.402055254|0.45017662|0.470538259|0.529392011,0.734072743|0.564709809|0.552055254|0.60017662|0.620538259|0.679392011,0.704072743|0.534709809|0.522055254|0.57017662|0.590538259|0.649392011,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0141391357|-0.0396030359|-0.109908654|-0.142029367|0,-0.134203198|-0.135931804|-0.146633892|-0.146960577|-0.145033574|0,2.20208777|1.53704657|1.42198409|1.54383725|1.5950901|2.11756804,0.509329021|-0.56648016|0.567037702,-0.0349794254|0.138806731|-0.0523388274,0.004544542171061039,0.0012747086584568024,0.0013815676793456078,0.0018603326752781868
3,0.2,-0.009613987255002315,0.13864201307296753,0.19713717699050903,0.5555444955825806,0.13703569769859314,0.35,2,0,0,0,0,,,nan,0,0.6847041249275208,1.804216742515564,118.39268493652344,0.684704065322876,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,1.7884361999157079e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.39271017405966313,0.577370194|0.40866967|0.392710174|0.437427975|0.456270967|0.514478783,0.727370194|0.55866967|0.542710174|0.587427975|0.606270967|0.664478783,0.697370194|0.52866967|0.512710174|0.557427975|0.576270967|0.634478783,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0190717867|-0.0363959383|-0.101453357|-0.134783692|0,-0.133902887|-0.135326152|-0.146621122|-0.146405879|-0.144396687|0,2.17557789|1.51842431|1.38782364|1.50185266|1.54590349|2.05791513,0.507580221|-0.559540033|0.564420581,-0.0349794254|0.138806731|-0.0523388274,0.00484352745115757,0.001518608070909977,0.001374884508550167,0.0019155656918883324
4,0.25,-0.020889364712962294,0.11379307508468628,0.1879999339580536,0.5474708080291748,0.11266382783651352,0.35,2,0,0,0,0,,,nan,0,0.673139214515686,2.964310646057129,49.62912368774414,0.6731390357017517,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,3.510283001280612e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3835492320336459,0.570682835|0.402907801|0.383549232|0.425153572|0.442425348|0.499589623,0.720682835|0.552907801|0.533549232|0.575153572|0.592425348|0.649589623,0.690682835|0.522907801|0.503549232|0.545153572|0.562425348|0.619589623,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0219494928|-0.0147980309|-0.0543993961|-0.0802868757|0,-0.133595582|-0.134683817|-0.146488342|-0.145767034|-0.143679649|0,2.14913576|1.49889688|1.37291056|1.50044786|1.54573487|1.99835849,0.50583142|-0.552599907|0.56180346,-0.0349794254|0.138806731|-0.0523388274,0.004824817180633545,0.0015781829133629799,0.0013843849301338196,0.0018259109929203987
5,0.30000000000000004,-0.018282856803008535,0.09627720713615417,0.18004120886325836,0.5400679111480713,0.09504365921020508,0.35,2,0,0,0,0,,,nan,0,0.6866084933280945,2.0809314250946045,51.716941833496094,0.6866081953048706,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,4.1493137902542464e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3755171880074858,0.564011019|0.397303905|0.375517188|0.41525867|0.43134343|0.486980747,0.714011019|0.547303905|0.525517188|0.56525867|0.58134343|0.636980747,0.684011019|0.517303905|0.495517188|0.53525867|0.55134343|0.606980747,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0201915401|-0.00173484235|-0.0244854583|-0.045026008|0,-0.133281081|-0.134076977|-0.146191406|-0.145096284|-0.142969373|0,2.122763|1.47533018|1.3541425|1.49145294|1.53737834|1.94792299,0.50408262|-0.545659781|0.559186339,-0.0349794254|0.138806731|-0.0523388274,0.004856599494814873,0.0015567829832434654,0.0013564219698309898,0.0019088201224803925
6,0.35000000000000003,-0.02335190754938425,0.1119350790977478,0.17182211577892303,0.5317745804786682,0.11057574301958084,0.35,2,0,0,0,0,,,nan,0,0.6863617300987244,1.7743308544158936,53.189483642578125,0.6863614916801453,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,3.542060698518358e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.36817228448210526,0.557355113|0.391631639|0.368172284|0.406892326|0.422063217|0.476049361,0.707355113|0.541631639|0.518172284|0.556892326|0.572063217|0.626049361,0.677355113|0.511631639|0.488172284|0.526892326|0.542063217|0.596049361,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0110837613|-0.0198285783|-0.0489913178|-0.0712234671|0,-0.132959174|-0.133512351|-0.145783743|-0.144365073|-0.142215125|0,2.09646128|1.44409797|1.30707682|1.43421292|1.47481428|1.90419744,0.50233382|-0.538719654|0.556569219,-0.0349794254|0.138806731|-0.0523388274,0.004862217232584953,0.0014545600861310959,0.001428821124136448,0.00194613728672266
7,0.4,-0.030997475411461722,0.08613283187150955,0.16566699743270874,0.5240742564201355,0.0827004685997963,0.35,2,0,0,0,0,,,nan,0,0.6455088257789612,2.767066478729248,69.55625915527344,0.6455087661743164,1.0,nan,0,0,0,0,0.4209042768833716,0.0,filtered,8.422263805129917e-08,0,0,12,,workspace_y_upper,0,0,1,solved,osqp,0.0,valid,0.35993475433059163,0.55071549|0.385534135|0.359934754|0.397335774|0.411506594|0.464009486,0.70071549|0.535534135|0.509934754|0.547335774|0.561506594|0.614009486,0.67071549|0.505534135|0.479934754|0.517335774|0.531506594|0.584009486,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00781434265|-0.00827445955|-0.00793512536|-0.0158451955|0,-0.132629647|-0.13296185|-0.145388662|-0.143571457|-0.141362729|0,2.07023231|1.40136035|1.2860759|1.43783652|1.48881845|1.85603794,0.50058502|-0.531779528|0.553952098,-0.0349794254|0.138806731|-0.0523388274,0.00504877045750618,0.0015242276713252068,0.0014746319502592087,0.0020142998546361923
8,0.45,-0.04108789181331936,0.10801355540752411,0.15910056233406067,0.515268862247467,0.10641021281480789,0.35,2,0,0,0,0,,,nan,0,0.6274721622467041,2.538090467453003,88.58092498779297,0.6274721622467041,1.0,nan,0,0,0,0,0.4209042768833716,0.0,passthrough,1.3587900964640316e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3522881720625676,0.544092539|0.378510301|0.352288172|0.389823072|0.403717028|0.454717209,0.694092539|0.528510301|0.502288172|0.539823072|0.553717028|0.604717209,0.664092539|0.498510301|0.472288172|0.509823072|0.523717028|0.574717209,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0146250013|-0.0306157|-0.0428467828|-0.0546179654|0,-0.132292275|-0.132603232|-0.145012279|-0.142872417|-0.140562687|0,2.04407788|1.36681297|1.23352471|1.37357309|1.41968746|1.81886884,0.498836219|-0.524839401|0.551334977,-0.0349794254|0.138806731|-0.0523388274,0.0030942754819989204,0.0008793380111455917,0.0008572470396757126,0.0013238945975899696
9,0.5,-0.05544470669634039,0.09288174659013748,0.15431378781795502,0.507490336894989,0.0889584943652153,0.35,2,0,0,0,0,,,nan,0,0.5911468863487244,3.315736770629883,100.61835479736328,0.5911468863487244,1.0,nan,0,0,0,0,0.4209042768833716,0.0,passthrough,1.3141564943135538e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3435306273349261,0.537486657|0.371154925|0.343530627|0.380597919|0.394025298|0.443422158,0.687486657|0.521154925|0.493530627|0.530597919|0.544025298|0.593422158,0.657486657|0.491154925|0.463530627|0.500597919|0.514025298|0.563422158,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0266644629|-0.0103873481|0.00567122813|0.00810584587|0,-0.131946831|-0.132231866|-0.144673353|-0.14212059|-0.139689364|0,2.0179998|1.32572337|1.21906181|1.38594231|1.44451768|1.77368863,0.497087419|-0.517899275|0.548717856,-0.0349794254|0.138806731|-0.0523388274,0.003725423477590084,0.0011330638080835342,0.001180015504360199,0.0013889698311686516
