step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0301070242214272,0.2195848822593689,0.6469350457191467,0.4651564061641693,0.20529212057590485,0.35,2,0,0,0,0,,,nan,0,0.4081677198410034,8.16335391998291,163.26707458496094,0.4488203823566437,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,0.048729928490416664,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_lower|joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2806768869986992,0.590249735|0.333797703|0.280676887|0.305167578|0.332048029|0.382506705,0.740249735|0.483797703|0.430676887|0.455167578|0.482048029|0.532506705,0.710249735|0.453797703|0.400676887|0.425167578|0.452048029|0.502506705,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0398749866|0.0323558593|0.0252945243|0.00734638165|0,-0.224505172|-0.273012415|-0.328048512|-0.330624168|-0.319656286|0,2.13649377|1.10205338|0.827014896|0.91534067|1.01588221|1.53002682,0.539581001|-0.545603514|0.596073806,-0.0111018056|0.327886403|-0.0602595136,0.003128296695649624,0.0007875962182879448,0.00084676593542099,0.0014734864234924316
1,0.1,-0.9823456117090257,0.19698591530323029,0.6442397832870483,0.4526354968547821,0.18374554812908173,0.35,2,0,0,0,0,,,nan,0,0.7031822204589844,6.1519293785095215,66.89418029785156,0.7031813263893127,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,1.1293697867977746e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2659139740640032,0.579111695|0.322134115|0.265913974|0.289980579|0.316543264|0.365935865,0.729111695|0.472134115|0.415913974|0.439980579|0.466543264|0.515935865,0.699111695|0.442134115|0.385913974|0.409980579|0.436543264|0.485935865,0.15|0.15|0.15|0.15|0.15|0.15,0|0.081192886|0.0757378501|0.0659979275|0.0331907512|0,-0.221001445|-0.26965243|-0.328177756|-0.330967871|-0.32000881|0,2.09544533|1.10007692|0.81121599|0.894952371|0.979354996|1.46374346,0.539025962|-0.529209137|0.593061149,-0.0111018056|0.327886403|-0.0602595136,0.0043687960132956505,0.001195424236357212,0.0012914538383483887,0.0018532443791627884
2,0.15000000000000002,-0.954766684562965,0.20659378170967102,0.6401206851005554,0.4408188760280609,0.19848373532295227,0.35,2,0,0,0,0,,,nan,0,0.7753181457519531,5.298761367797852,136.8709259033203,0.7774572968482971,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,0.028527136166071235,0,0,12,joint_5_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2533769323265783,0.568152209|0.312749374|0.253376932|0.276873744|0.302331661|0.349723659,0.718152209|0.462749374|0.403376932|0.426873744|0.452331661|0.499723659,0.688152209|0.432749374|0.373376932|0.396873744|0.422331661|0.469723659,0.15|0.15|0.15|0.15|0.15|0.15,0|0.113824369|0.0893359482|0.0682960987|0.0238193735|0,-0.217362302|-0.265739133|-0.328326872|-0.331694824|-0.321394689|0,2.05524653|1.09908273|0.774516805|0.844096251|0.911751329|1.39889464,0.538470924|-0.51281476|0.590048492,-0.0111018056|0.327886403|-0.0602595136,0.0048971353098750114,0.0014556162059307098,0.0014545097947120667,0.0019525708630681038
3,0.2,-0.9537879192761932,0.18172508478164673,0.6376789808273315,0.4317370355129242,0.1725229173898697,0.35,2,0,0,0,0,,,nan,0,0.8666776418685913,5.238841533660889,56.47344970703125,0.8671559691429138,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,0.0016937322845536062,0,0,12,joint_5_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2415546860446215,0.557378166|0.305305191|0.241554686|0.263872153|0.287557106|0.332721989,0.707378166|0.455305191|0.391554686|0.413872153|0.437557106|0.482721989,0.677378166|0.425305191|0.361554686|0.383872153|0.407557106|0.452721989,0.15|0.15|0.15|0.15|0.15|0.15,0|0.151977781|0.144670425|0.128008487|0.0767896444|0,-0.213583081|-0.260882428|-0.328403121|-0.332469763|-0.323264885|0,2.01592958|1.11231612|0.782486048|0.851027335|0.903753183|1.33088796,0.537915885|-0.496420383|0.587035835,-0.0111018056|0.327886403|-0.0602595136,0.004660734906792641,0.0014018528163433075,0.0014274315908551216,0.0018008723855018616
4,0.25,-0.9525332050082514,0.17797239124774933,0.6356920599937439,0.4239378869533539,0.16759194433689117,0.35,2,0,0,0,0,,,nan,0,0.8785344362258911,4.600650310516357,83.73674774169922,0.8785340785980225,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,9.744059769060252e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2325416029830376,0.546796684|0.300027606|0.232541603|0.253853637|0.275374046|0.318118175,0.696796684|0.450027606|0.382541603|0.403853637|0.425374046|0.468118175,0.666796684|0.420027606|0.352541603|0.373853637|0.395374046|0.438118175,0.15|0.15|0.15|0.15|0.15|0.15,0|0.177270201|0.170015618|0.151433508|0.0888192667|0,-0.209659127|-0.255326197|-0.327967941|-0.333087254|-0.325518387|0,1.97752761|1.12205443|0.772214089|0.833760804|0.864797065|1.2724727,0.537360847|-0.480026007|0.584023178,-0.0111018056|0.327886403|-0.0602595136,0.004682284779846668,0.0014318712055683136,0.001425737515091896,0.0017932653427124023
5,0.30000000000000004,-0.9375371057193763,0.19932225346565247,0.6322461366653442,0.41629382967948914,0.18750180304050446,0.35,2,0,0,0,0,,,nan,0,0.9179959297180176,2.776900291442871,92.39396667480469,0.9179959297180176,1.0,nan,0,0,0,0,0.2806768869986992,0.0,passthrough,1.3600484254422633e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.22487979514172474,0.536415118|0.296318531|0.224879795|0.245052885|0.263766585|0.304236004,0.686415118|0.446318531|0.374879795|0.395052885|0.413766585|0.454236004,0.656415118|0.416318531|0.344879795|0.365052885|0.383766585|0.424236004,0.15|0.15|0.15|0.15|0.15|0.15,0|0.192213284|0.1709863|0.146605266|0.0686618508|0,-0.205585824|-0.248995255|-0.327044295|-0.333292155|-0.327840023|0,1.94007465|1.12849215|0.743461186|0.79352465|0.795888169|1.21694402,0.536805809|-0.46363163|0.58101052,-0.0111018056|0.327886403|-0.0602595136,0.003955777734518051,0.0010607372969388962,0.0012335358187556267,0.0016406578943133354
6,0.35000000000000003,-0.9177702685804899,0.24287916719913483,0.6261197328567505,0.4074353873729706,0.2291325032711029,0.35,2,0,0,0,0,,,nan,0,0.9354116916656494,3.3384580612182617,46.392478942871094,0.9354116916656494,1.0,nan,0,0,0,0,0.2806768869986992,0.0,passthrough,1.3928787622792218e-09,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.2174492268584287,0.526241047|0.293709773|0.217449227|0.23619079|0.251215485|0.289230693,0.676241047|0.443709773|0.367449227|0.38619079|0.401215485|0.439230693,0.646241047|0.413709773|0.337449227|0.35619079|0.371215485|0.409230693,0.15|0.15|0.15|0.15|0.15|0.15,0|0.196343241|0.143805553|0.110054248|0.0174125337|0,-0.201358622|-0.241873266|-0.325553678|-0.332720883|-0.329979931|0,1.90360557|1.12930907|0.688048782|0.722096524|0.692294543|1.15692277,0.53625077|-0.447237253|0.577997863,-0.0111018056|0.327886403|-0.0602595136,0.003099619410932064,0.0008545601740479469,0.0009410632774233818,0.001283237710595131
7,0.4,-0.9086240684498363,0.2520557641983032,0.6198643445968628,0.3993596136569977,0.23611485958099365,0.35,2,0,0,0,0,,,nan,0,0.9629125595092773,2.6489272117614746,40.14680862426758,0.9629125595092773,1.0,nan,0,0,0,0,0.2806768869986992,0.0,passthrough,1.4011985492153537e-09,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.2088855851244067,0.51628228|0.29173554|0.208885585|0.225741757|0.236193704|0.271603933,0.66628228|0.44173554|0.358885585|0.375741757|0.386193704|0.421603933,0.63628228|0.41173554|0.328885585|0.345741757|0.356193704|0.391603933,0.15|0.15|0.15|0.15|0.15|0.15,0|0.206419941|0.157926642|0.124253757|0.0272200844|0,-0.19697308|-0.233887411|-0.32342653|-0.331207955|-0.331431643|0,1.86815604|1.13947469|0.670042452|0.696012829|0.640563258|1.08641573,0.535695732|-0.430842876|0.574985206,-0.0111018056|0.327886403|-0.0602595136,0.002973763272166252,0.0007883850485086441,0.0008957171812653542,0.0012706108391284943
8,0.45,-0.8899161428125637,0.28278303146362305,0.6119009256362915,0.3908497989177704,0.26411813497543335,0.35,2,0,0,0,0,,,nan,0,0.9982767105102539,4.036293983459473,39.80106735229492,0.99827641248703,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,7.839706564680112e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.20127269534156955,0.506546839|0.290691542|0.201272695|0.215474356|0.221762838|0.254170887,0.656546839|0.440691542|0.351272695|0.365474356|0.371762838|0.404170887,0.626546839|0.410691542|0.321272695|0.335474356|0.341762838|0.374170887,0.15|0.15|0.15|0.15|0.15|0.15,0|0.210224778|0.145367188|0.0777825417|0.00149957752|0,-0.192424903|-0.225263434|-0.320051823|-0.330490385|-0.331854265|0,1.83376245|1.14772751|0.630406147|0.609189579|0.556696666|1.01668355,0.535140693|-0.4144485|0.571972549,-0.0111018056|0.327886403|-0.0602595136,0.0029093902558088303,0.0008423291146755219,0.0008005835115909576,0.0012483131140470505
9,0.5,-0.8692906867706836,0.3031098246574402,0.6029070615768433,0.38264748454093933,0.28125,0.35,2,0,0,0,0,,,nan,0,1.0319782495498657,3.2811055183410645,25.846384048461914,1.0319780111312866,1.0,nan,0,0,0,0,0.2806768869986992,0.0,filtered,5.738243842398673e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.19341443317594886,0.497042962|0.290330857|0.193414433|0.203013512|0.206306001|0.235362352,0.647042962|0.440330857|0.343414433|0.353013512|0.356306001|0.385362352,0.617042962|0.410330857|0.313414433|0.323013512|0.326306001|0.355362352,0.15|0.15|0.15|0.15|0.15|0.15,0|0.215797067|0.146944226|0.0420132661|-0.00255595612|0,-0.187709989|-0.215953003|-0.315244273|-0.329309803|-0.330712976|0,1.80046186|1.16116749|0.605357686|0.524757512|0.491955071|0.941449407,0.534585655|-0.398054123|0.568959892,-0.0111018056|0.327886403|-0.0602595136,0.0032302234321832657,0.0007824478670954704,0.0010190848261117935,0.0014101704582571983
