step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.32314735814355144,0.12360113114118576,0.41379374265670776,0.3909553289413452,0.11116952449083328,0.35,5,0,0,0,0.44257140159606934,8.851428031921387,177.028564453125,0.5027194619178772,1.0,0.24544781711868352,0,0,0,0.0,filtered,0.06911083043403243,0,0,12,joint_2_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24544781711868352,0.00215297844260931
1,0.1,-0.1407839085954049,0.10214226692914963,0.39808428287506104,0.3896270990371704,0.09554824978113174,0.35,5,0,0,0,0.7578853368759155,6.6855998039245605,80.83063507080078,0.7578847408294678,1.0,0.24050391698584989,0,0,0,0.0,filtered,1.1888366953553782e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24050391698584989,0.0019085146486759186
2,0.15000000000000002,-0.04918481505457862,0.09492965042591095,0.3794628381729126,0.38983747363090515,0.09121247380971909,0.35,5,0,0,0,0.9093826413154602,3.817169427871704,82.13024139404297,0.9093826413154602,1.0,0.23908375230979728,0,0,0,0.0,passthrough,4.5898285194570344e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23908375230979728,0.0019242679700255394
3,0.2,-0.052750249504160324,0.09638376533985138,0.3623146712779999,0.3884563744068146,0.09248358011245728,0.35,5,0,0,0,0.9134764671325684,4.989635467529297,100.70059967041016,0.911927342414856,1.0,0.23911563863986107,0,0,0,0.0,filtered,0.015081483126908157,0,0,12,joint_2_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23911563863986107,0.0025855647400021553
4,0.25,-0.06326439279736355,0.10916507244110107,0.34636542201042175,0.3843034505844116,0.09379175305366516,0.35,5,0,0,0,0.9017663598060608,3.5324153900146484,45.78428649902344,0.9017657041549683,1.0,0.23750812274089078,0,0,0,0.0,filtered,1.0332093642857548e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.23750812274089078,0.0024553490802645683
5,0.30000000000000004,-0.05931304704583916,0.15339593589305878,0.329075425863266,0.3776095509529114,0.13591748476028442,0.35,5,0,0,0,0.8685519695281982,2.3574771881103516,82.32380676269531,0.8685517311096191,1.0,0.2331160611878238,0,0,0,0.0,filtered,4.719196936995778e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2331160611878238,0.002498847432434559
6,0.35000000000000003,-0.07353290339862839,0.22600720822811127,0.3098491430282593,0.3673490881919861,0.20684859156608582,0.35,5,0,0,0,0.8620800971984863,3.9822144508361816,46.2874755859375,0.8620795607566833,1.0,0.2262066274781353,0,0,0,0.0,filtered,8.534597630655429e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2262066274781353,0.002383085899055004
7,0.4,-0.022504821232690292,0.26188018918037415,0.28730133175849915,0.35555437207221985,0.24066047370433807,0.35,5,0,0,0,0.8831424117088318,3.743159532546997,70.432373046875,0.8831415772438049,1.0,0.21577222394611772,0,0,0,0.0,filtered,1.3407984509449436e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.21577222394611772,0.0026712222024798393
8,0.45,0.04461146840303504,0.2724273204803467,0.26194700598716736,0.3438549339771271,0.24902062118053436,0.35,5,0,0,0,0.9139611721038818,4.589778900146484,61.718318939208984,0.9139603972434998,1.0,0.2038693981704609,0,0,0,0.0,filtered,1.3164235123763604e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2038693981704609,0.002689989283680916
9,0.5,0.14796827669378643,0.24892374873161316,0.23370711505413055,0.33412015438079834,0.22363130748271942,0.35,5,0,0,0,0.98759925365448,4.677584648132324,29.100954055786133,0.9875985980033875,1.0,0.19215336584683285,0,0,0,0.0,filtered,1.1289804545348718e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.19215336584683285,0.0023882677778601646
10,0.55,0.2238372779410993,0.24627751111984253,0.20292185246944427,0.32498571276664734,0.2192305326461792,0.35,5,0,0,0,1.0190433263778687,4.080907821655273,72.05690002441406,1.01904296875,1.0,0.18251982635286879,0,0,0,0.0,filtered,9.189381157314588e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.18251982635286879,0.0028323866426944733
11,0.6000000000000001,0.2799642457846101,0.24047420918941498,0.17061753571033478,0.3165496587753296,0.2119017392396927,0.35,5,0,0,0,1.0289671421051025,5.3090105056762695,53.189388275146484,1.0189732313156128,1.0,0.17363593247871156,0,0,0,0.0,filtered,0.054093915273554394,0,0,12,joint_5_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.17363593247871156,0.0024392390623688698
12,0.65,0.3376625811828038,0.19504648447036743,0.13874347507953644,0.3104962110519409,0.16562867164611816,0.35,5,0,0,0,1.035459041595459,5.0244622230529785,49.73406219482422,1.0364738702774048,1.0,0.16562313364161274,0,0,0,0.0,filtered,0.06486422127164936,0,0,12,joint_5_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16562313364161274,0.0031565185636281967
13,0.7000000000000001,0.28321591058802426,0.18370798230171204,0.1112843006849289,0.3053796887397766,0.15382249653339386,0.35,5,0,0,0,1.020201325416565,5.07233190536499,42.74266052246094,1.0732942819595337,1.0,0.16014532912705198,0,0,0,0.0,filtered,0.06780354398331835,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.59409056907667e-08,valid,0.16014532912705198,0.0025168880820274353
14,0.75,0.11185243907257353,0.199459969997406,0.09292015433311462,0.30036765336990356,0.169157013297081,0.35,5,0,0,0,0.8778586387634277,4.44287633895874,92.28374481201172,1.0241937637329102,1.0,0.15574176081970859,0,0,0,0.0,filtered,0.2001379192445469,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.823562680504438e-08,valid,0.15574176081970859,0.00265579205006361
15,0.8,-0.02273532039809939,0.2179632931947708,0.08128137141466141,0.295194536447525,0.187214657664299,0.35,5,0,0,0,0.7607759237289429,3.2508416175842285,60.54460906982422,0.9146277904510498,1.0,0.15145434849534295,0,0,0,0.0,filtered,0.22652113743934685,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.864040801885963e-08,valid,0.15145434849534295,0.0025028781965374947
16,0.8500000000000001,-0.1440966925403479,0.2531648576259613,0.07453187555074692,0.2891145944595337,0.22177951037883759,0.35,5,0,0,0,0.642332911491394,3.623202085494995,51.57044982910156,0.8130894303321838,1.0,0.1470055570300145,0,0,0,0.0,filtered,0.25768765727676235,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.436872614952073e-08,valid,0.1470055570300145,0.0029824059456586838
17,0.9,-0.2081783403106147,0.2654076814651489,0.07069855183362961,0.2830600440502167,0.23341557383537292,0.35,5,0,0,0,0.5386353731155396,4.211787223815918,47.721595764160156,0.7127910256385803,1.0,0.14167460637457252,0,0,0,0.0,filtered,0.2662151834917596,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.67044882385337e-08,valid,0.14167460637457252,0.002803442068397999
18,0.9500000000000001,-0.24763683947723097,0.26904115080833435,0.0689377635717392,0.2773887813091278,0.23645879328250885,0.35,5,0,0,0,0.505418062210083,2.8018686771392822,68.02033996582031,0.6521852016448975,1.0,0.13637846774354156,0,0,0,0.0,filtered,0.24875589447991092,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.600837413299864e-08,valid,0.13637846774354156,0.0028764093294739723
19,1.0,-0.31684581276416685,0.3056352138519287,0.06901344656944275,0.2707718312740326,0.27217239141464233,0.35,5,0,0,0,0.5039797425270081,1.7960883378982544,47.55437469482422,0.6385623216629028,1.0,0.13139247953634703,0,0,0,0.0,filtered,0.2564938111529307,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.3239470915178444e-08,valid,0.13139247953634703,0.002702748402953148
20,1.05,-0.35282302065153004,0.3301328420639038,0.06969086825847626,0.26373228430747986,0.29571449756622314,0.35,5,0,0,0,0.5104795694351196,2.798131227493286,44.29484176635742,0.6385936141014099,1.0,0.12543354467998352,0,0,0,0.0,filtered,0.271053334731811,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.35001143248115e-08,valid,0.12543354467998352,0.0028483830392360687
21,1.1,-0.36521455053438406,0.34206467866897583,0.07040708512067795,0.2568580210208893,0.3067551553249359,0.35,5,0,0,0,0.5367113351821899,1.8537882566452026,32.624603271484375,0.6484091877937317,1.0,0.11908228574164059,0,0,0,0.0,filtered,0.2714788699903776,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.16876715178638e-08,valid,0.11908228574164059,0.002924712374806404
22,1.1500000000000001,-0.3860811808805822,0.36100152134895325,0.07123304158449173,0.24987085163593292,0.324804425239563,0.35,5,0,0,0,0.5591967701911926,0.8009416460990906,27.138704299926758,0.6639973521232605,1.0,0.11290584031148626,0,0,0,0.0,filtered,0.28227305054605434,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.222555604644796e-08,valid,0.11290584031148626,0.0026350291445851326
23,1.2000000000000002,-0.39488023451929116,0.37273579835891724,0.07188555598258972,0.24310661852359772,0.3357616066932678,0.35,5,0,0,0,0.5833492875099182,0.8006914258003235,8.562712669372559,0.6798906922340393,1.0,0.10663404256508618,0,0,0,0.0,filtered,0.2874606416120209,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.2274425031695326e-08,valid,0.10663404256508618,0.002237587235867977
24,1.25,-0.40433022689056924,0.3853529989719391,0.07235216349363327,0.2365245372056961,0.34775587916374207,0.35,5,0,0,0,0.6228015422821045,1.0422168970108032,13.568779945373535,0.7127447724342346,1.0,0.10060122641405722,0,0,0,0.0,filtered,0.2963936585224673,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.338711004526653e-08,valid,0.10060122641405722,0.002226531505584717
