step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.5788956567364892,0.24742761254310608,0.4681941568851471,0.526251494884491,0.24342228472232819,0.35,2,0,0,0,0.38029342889785767,7.605868816375732,152.11737060546875,0.4129636883735657,1.0,0.3742032056197631,0,0,0,0.0,filtered,0.04577156927070896,0,0,12,joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3742032056197631,0.0023797573521733284
1,0.1,-0.5546803003226524,0.2890636622905731,0.45931053161621094,0.5103260278701782,0.28528696298599243,0.35,2,0,0,0,0.6624695658683777,5.991297245025635,69.11843872070312,0.6624689698219299,1.0,0.3576520274266572,0,0,0,0.0,filtered,1.0836350287995382e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3576520274266572,0.0029506990686059
2,0.15000000000000002,-0.563071314244263,0.28508472442626953,0.45188868045806885,0.4954950213432312,0.2803640365600586,0.35,3,0,0,0,0.8520011305809021,5.633073329925537,87.78097534179688,0.8520005345344543,1.0,0.34200539518581113,0,0,0,0.0,filtered,1.0481395625841301e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.34200539518581113,0.002868073992431164
3,0.2,-0.5917042154935059,0.2504008412361145,0.44837358593940735,0.4809154272079468,0.24468068778514862,0.35,3,0,0,0,0.9727438688278198,4.997330188751221,62.254608154296875,0.9727434515953064,1.0,0.324921519183016,0,0,0,0.0,filtered,1.036120452189059e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.324921519183016,0.002540377900004387
4,0.25,-0.624414822235001,0.2221246361732483,0.4482785165309906,0.46824610233306885,0.21536573767662048,0.35,3,0,0,0,1.0162591934204102,4.57621955871582,79.65812683105469,1.0162588357925415,1.0,0.3103620966724527,0,0,0,0.0,filtered,6.755402845490727e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3103620966724527,0.0027826866135001183
5,0.30000000000000004,-0.6573308448910866,0.19460386037826538,0.45125386118888855,0.4572402834892273,0.18680723011493683,0.35,3,0,0,0,1.0549921989440918,4.3711395263671875,40.819664001464844,1.0573410987854004,1.0,0.29785633458429783,0,0,0,0.0,filtered,0.04257565293231021,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.29785633458429783,0.0028031980618834496
6,0.35000000000000003,-0.6834890353422554,0.20293015241622925,0.45489227771759033,0.4465128779411316,0.19395266473293304,0.35,3,0,0,0,1.0873081684112549,3.4834132194519043,56.00068283081055,1.0873078107833862,1.0,0.2871723053891201,0,0,0,0.0,filtered,8.69832233457113e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2871723053891201,0.0027283085510134697
7,0.4,-0.7164358255556909,0.19440822303295135,0.46031904220581055,0.4367157816886902,0.1841631382703781,0.35,3,0,0,0,1.105516791343689,2.3634729385375977,44.904327392578125,1.1055163145065308,1.0,0.27688477896744546,0,0,0,0.0,filtered,6.254415572627757e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.27688477896744546,0.0028106095269322395
8,0.45,-0.7539124733395927,0.22348755598068237,0.465650349855423,0.42695164680480957,0.21160666644573212,0.35,3,0,0,0,1.112561821937561,2.8299875259399414,41.64253234863281,1.1125614643096924,1.0,0.26769784781058303,0,0,0,0.0,filtered,5.097555530556525e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.26769784781058303,0.0025942362844944
9,0.5,-0.7911859077913937,0.2277584671974182,0.4721737802028656,0.4182412028312683,0.21407032012939453,0.35,3,0,0,0,1.1127190589904785,1.0465989112854004,37.912208557128906,1.1127188205718994,1.0,0.2586926172395225,0,0,0,0.0,filtered,3.5391341683138965e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2586926172395225,0.003066473640501499
10,0.55,-0.8245171660835303,0.25336605310440063,0.47843077778816223,0.4099469780921936,0.2375061810016632,0.35,3,0,0,0,1.1103925704956055,2.7076525688171387,39.21168899536133,1.1103925704956055,1.0,0.2509527357456312,0,0,0,0.0,filtered,1.7300589790850708e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2509527357456312,0.0029162149876356125
11,0.6000000000000001,-0.8594888876935067,0.26910704374313354,0.48503315448760986,0.40252405405044556,0.25089484453201294,0.35,3,0,0,0,1.086792230606079,3.201158046722412,28.92499351501465,1.0867921113967896,1.0,0.24382466288708177,0,0,0,0.0,filtered,1.8197271211379663e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.24382466288708177,0.003330628387629986
12,0.65,-0.8856747007265949,0.27267980575561523,0.49206066131591797,0.39602363109588623,0.25217297673225403,0.35,3,0,0,0,1.0738028287887573,4.745927810668945,36.3751106262207,1.0738025903701782,1.0,0.23778563122776591,0,0,0,0.0,filtered,5.271504644207317e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.23778563122776591,0.0018406584858894348
13,0.7000000000000001,-0.8935929170862899,0.27847597002983093,0.4984752833843231,0.38932251930236816,0.25568830966949463,0.35,3,0,0,0,1.0086055994033813,5.1947407722473145,66.6836166381836,1.0918548107147217,1.0,0.23287318522843004,0,0,0,0.0,filtered,0.10359145483195051,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.7928181434155874e-09,valid,0.23287318522843004,0.0018854262307286263
14,0.75,-0.8918121168594564,0.2852743864059448,0.5038388967514038,0.3824939727783203,0.2602238357067108,0.35,3,0,0,0,0.9159967303276062,4.780608654022217,81.72671508789062,1.0394461154937744,1.0,0.227803886228854,0,0,0,0.0,filtered,0.16253199855465553,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.2874352695035896e-09,valid,0.227803886228854,0.0018221158534288406
15,0.8,-0.8907167949303701,0.2918627858161926,0.5083356499671936,0.3714679479598999,0.26460132002830505,0.35,5,0,0,0,0.8742092251777649,3.3199172019958496,44.208866119384766,1.0063456296920776,1.0,0.2208373215508742,0,0,0,0.0,filtered,0.19222067976845345,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.121662928151636e-10,valid,0.2208373215508742,0.0018217219039797783
16,0.8500000000000001,-0.8917048519832872,0.30191197991371155,0.5119444131851196,0.35718438029289246,0.2724742591381073,0.35,5,0,0,0,0.8591514229774475,2.5709333419799805,19.578933715820312,0.9935349822044373,1.0,0.2074382709816014,0,0,0,0.0,filtered,0.21996288776528702,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,1.9649132321220009e-10,valid,0.2074382709816014,0.0018756315112113953
17,0.9,-0.8947931021522356,0.3144955039024353,0.5147215127944946,0.3433283567428589,0.28291359543800354,0.35,5,0,0,0,0.8538989424705505,2.081667184829712,22.6971378326416,0.9945884346961975,1.0,0.19468839825432627,0,0,0,0.0,filtered,0.2574894014029961,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,3.476139931457567e-10,valid,0.19468839825432627,0.002825784496963024
