step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.27972631074057125,0.2541447877883911,0.31815263628959656,0.43707576394081116,0.23860178887844086,0.35,2,0,0,0,0.43245160579681396,8.649031639099121,172.9806365966797,0.476068377494812,1.0,0.2854218657468015,0,0,0,0.0,filtered,0.050078312895091306,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2854218657468015,0.0020755454897880554
1,0.1,-0.11472566063682799,0.2629321217536926,0.29970911145210266,0.4217641055583954,0.2450919896364212,0.35,2,0,0,0,0.7278704047203064,6.423303127288818,89.913330078125,0.727869987487793,1.0,0.26964526300955094,0,0,0,0.0,filtered,9.746374489329431e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.26964526300955094,0.002284979447722435
2,0.15000000000000002,0.0015704244788400934,0.26206445693969727,0.27644646167755127,0.40741804242134094,0.2549877464771271,0.35,2,0,0,0,0.9309284090995789,4.7408037185668945,49.814640045166016,0.9309277534484863,1.0,0.25448018946257417,0,0,0,0.0,filtered,1.223682973866137e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.25448018946257417,0.0019553126767277718
3,0.2,0.08233088460978805,0.27554261684417725,0.24958409368991852,0.3938610255718231,0.2671888470649719,0.35,2,0,0,0,1.0439698696136475,3.2629475593566895,59.24589920043945,1.043969750404358,1.0,0.24037243819072246,0,0,0,0.0,filtered,3.2749474705775276e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24037243819072246,0.001984677277505398
4,0.25,0.1384044165813066,0.2798633873462677,0.22089624404907227,0.38114842772483826,0.2699134647846222,0.35,2,0,0,0,1.082995057106018,2.2873311042785645,39.394168853759766,1.082995057106018,1.0,0.22714597457566665,0,0,0,0.0,filtered,1.0921277012418075e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.22714597457566665,0.0021642744541168213
5,0.30000000000000004,0.1703699218218705,0.27662140130996704,0.1919606328010559,0.36934125423431396,0.26490518450737,0.35,2,0,0,0,1.079175353050232,1.2325187921524048,33.45995330810547,1.0791752338409424,1.0,0.21486046013079202,0,0,0,0.0,filtered,1.2868719214840796e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.21486046013079202,0.002161288633942604
6,0.35000000000000003,0.17776443090020821,0.26721298694610596,0.16423708200454712,0.358415424823761,0.25363704562187195,0.35,2,0,0,0,1.0591626167297363,0.9942750334739685,19.17310333251953,1.0591626167297363,1.0,0.20357979345380595,0,0,0,0.0,passthrough,2.44554816825576e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20357979345380595,0.002802289091050625
7,0.4,0.14970564515851087,0.26255127787590027,0.13915780186653137,0.348143994808197,0.2427171915769577,0.35,2,0,0,0,1.0260452032089233,2.0984084606170654,26.70015525817871,1.0260452032089233,1.0,0.19327650303031946,0,0,0,0.0,passthrough,9.433940579976558e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.19327650303031946,0.0027648471295833588
8,0.45,0.09072486308546002,0.26671120524406433,0.11774446815252304,0.33840712904930115,0.23190723359584808,0.35,2,0,0,0,1.0178581476211548,1.6625851392745972,14.281281471252441,1.0178581476211548,1.0,0.18370813952757137,0,0,0,0.0,passthrough,1.0029234994845256e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.18370813952757137,0.002986920066177845
9,0.5,-0.002794181150750197,0.2711738348007202,0.10166622698307037,0.3291650414466858,0.23368749022483826,0.35,2,0,0,0,1.0380185842514038,1.8885018825531006,27.989187240600586,1.0380185842514038,1.0,0.17475239470451115,0,0,0,0.0,passthrough,1.1384187359377762e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.17475239470451115,0.0029240483418107033
10,0.55,-0.13557980448544713,0.2755773961544037,0.09290383011102676,0.32039642333984375,0.2363133579492569,0.35,2,0,0,0,1.062095284461975,2.152460813522339,18.06730842590332,1.062095046043396,1.0,0.16637456948289048,0,0,0,0.0,filtered,5.335297792806291e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16637456948289048,0.003138306550681591
11,0.6000000000000001,-0.2891653374526777,0.27879798412323,0.09248172491788864,0.3121357560157776,0.23797275125980377,0.35,2,0,0,0,1.0696601867675781,2.931736469268799,33.735530853271484,1.0696598291397095,1.0,0.15855939781154366,0,0,0,0.0,filtered,9.92042178841906e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15855939781154366,0.0029075834900140762
12,0.65,-0.43124023330312833,0.27990448474884033,0.09975596517324448,0.3044465184211731,0.24097122251987457,0.35,2,0,0,0,1.0963847637176514,2.2291676998138428,16.406179428100586,1.0963844060897827,1.0,0.15134194191115669,0,0,0,0.0,filtered,9.826061231711297e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.15134194191115669,0.00299932062625885
13,0.7000000000000001,-0.5425798681391543,0.27944207191467285,0.11294672638177872,0.2973470091819763,0.24083355069160461,0.35,2,0,0,0,1.1132243871688843,1.3790158033370972,23.682626724243164,1.1132240295410156,1.0,0.1447874241524157,0,0,0,0.0,filtered,6.924117887674658e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1447874241524157,0.003134218044579029
14,0.75,-0.6074737933069002,0.2809523344039917,0.12921631336212158,0.290697306394577,0.24450330436229706,0.35,2,0,0,0,1.1039069890975952,1.6588610410690308,22.41521644592285,1.1039068698883057,1.0,0.13891203895055143,0,0,0,0.0,filtered,2.118566825241348e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13891203895055143,0.0028706062585115433
