step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.5912144317775528,0.22581538558006287,0.5125112533569336,0.36653655767440796,0.20665676891803741,0.35,3,0,0,0,0.4073791801929474,8.147583961486816,162.95167541503906,0.43758270144462585,1.0,0.22516844678474057,0,0,0,0.0,filtered,0.043770386803776366,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22516844678474057,0.003410283476114273
1,0.1,-0.4324099258700489,0.24347326159477234,0.4954690635204315,0.3560824692249298,0.22242207825183868,0.35,3,0,0,0,0.7033427357673645,6.867966175079346,108.12537384033203,0.7033426761627197,1.0,0.21514721267219816,0,0,0,0.0,filtered,2.0924327570939685e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21514721267219816,0.002897181548178196
2,0.15000000000000002,-0.3083974973397813,0.24835315346717834,0.4737490713596344,0.3462667167186737,0.23401901125907898,0.35,3,0,0,0,0.9110647439956665,4.612849235534668,53.37281799316406,0.9110643267631531,1.0,0.20449686004774087,0,0,0,0.0,filtered,8.926922284047972e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20449686004774087,0.0020112143829464912
3,0.2,-0.20237353515000023,0.23968076705932617,0.4492195248603821,0.3386770188808441,0.22360937297344208,0.35,3,0,0,0,1.0146089792251587,2.5064756870269775,73.60955810546875,1.01460862159729,1.0,0.19445875267760387,0,0,0,0.0,filtered,7.059911057905368e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19445875267760387,0.001921357586979866
4,0.25,-0.12669167576856588,0.23844432830810547,0.4231065809726715,0.3328635096549988,0.2205773890018463,0.35,3,0,0,0,1.0794105529785156,1.5555697679519653,30.630046844482422,1.0794099569320679,1.0,0.18668158541329982,0,0,0,0.0,filtered,1.1075667489461679e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18668158541329982,0.002650020644068718
5,0.30000000000000004,-0.05962419493950166,0.23446358740329742,0.3959658145904541,0.3285526633262634,0.214686319231987,0.35,3,0,0,0,1.1150438785552979,1.0795822143554688,16.37479591369629,1.1150434017181396,1.0,0.18075292894354522,0,0,0,0.0,filtered,1.1374859505926636e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18075292894354522,0.0029227687045931816
6,0.35000000000000003,0.019525529118329527,0.2141207456588745,0.3679131865501404,0.32606470584869385,0.19252483546733856,0.35,3,0,0,0,1.1113439798355103,2.4099879264831543,51.93077850341797,1.1113438606262207,1.0,0.1764212809440005,0,0,0,0.0,filtered,2.5046275289834314e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.1764212809440005,0.0030087754130363464
7,0.4,0.07721643374595005,0.19149582087993622,0.34011703729629517,0.3252047598361969,0.1682845652103424,0.35,3,0,0,0,1.1116466522216797,1.6100739240646362,48.01840591430664,1.1116466522216797,1.0,0.17402406003264642,0,0,0,0.0,passthrough,7.420769926472619e-10,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17402406003264642,0.0029500145465135574
8,0.45,0.10657490187779894,0.16661891341209412,0.31396374106407166,0.32558417320251465,0.14209139347076416,0.35,3,0,0,0,1.1194205284118652,2.047084331512451,35.493751525878906,1.1194205284118652,1.0,0.173384073530287,0,0,0,0.0,filtered,9.105357925175434e-08,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.173384073530287,0.002923312596976757
9,0.5,0.07689350972916423,0.16495577991008759,0.291075736284256,0.32596853375434875,0.13926391303539276,0.35,3,0,0,0,1.1000710725784302,2.616539478302002,38.90345764160156,1.100070834159851,1.0,0.17410826947066588,0,0,0,0.0,filtered,7.471002932583806e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.17410826947066588,0.002827051095664501
10,0.55,0.052856563357655595,0.1563176065683365,0.2712651789188385,0.32657188177108765,0.12969554960727692,0.35,3,0,0,0,1.0626875162124634,1.5692931413650513,48.99726867675781,1.0626869201660156,1.0,0.17493136184525238,0,0,0,0.0,filtered,1.0538643879155247e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17493136184525238,0.0030280351638793945
11,0.6000000000000001,0.0013048797659728772,0.1652759462594986,0.25477859377861023,0.3237972855567932,0.1377851516008377,0.35,5,0,0,0,1.028396487236023,1.8800075054168701,23.922712326049805,1.0283958911895752,1.0,0.17605164000286028,0,0,0,0.0,filtered,1.324236896398074e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17605164000286028,0.0029030824080109596
12,0.65,-0.01793843708337256,0.1549689918756485,0.24071916937828064,0.3199189603328705,0.12691865861415863,0.35,5,0,0,0,1.0307552814483643,1.2151024341583252,33.64473342895508,1.030754566192627,1.0,0.17227127944818477,0,0,0,0.0,filtered,1.16679193749476e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17227127944818477,0.0029679834842681885
13,0.7000000000000001,-0.10912132115248342,0.2048017680644989,0.22950465977191925,0.31388425827026367,0.17580264806747437,0.35,5,0,0,0,1.0273126363754272,2.8912770748138428,50.82094955444336,1.0273115634918213,1.0,0.16872881707969972,0,0,0,0.0,filtered,1.6218335743982439e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16872881707969972,0.0028022266924381256
14,0.75,-0.1089451285128459,0.16128067672252655,0.22112376987934113,0.31029605865478516,0.13210022449493408,0.35,5,0,0,0,1.042380452156067,2.70004940032959,98.72859954833984,1.0423799753189087,1.0,0.16315862216480248,0,0,0,0.0,filtered,9.850965492661202e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16315862216480248,0.0029690302908420563
15,0.8,-0.2585710798020898,0.24374207854270935,0.21663923561573029,0.3029939830303192,0.21368169784545898,0.35,5,0,0,0,1.012648344039917,4.105485439300537,104.33352661132812,1.0126475095748901,1.0,0.16020617819772914,0,0,0,0.0,filtered,1.4152015955743385e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.16020617819772914,0.001986350864171982
16,0.8500000000000001,-0.3386506243813904,0.22857074439525604,0.21746766567230225,0.29661157727241516,0.19812214374542236,0.35,5,0,0,0,1.0205533504486084,2.416128396987915,105.27783966064453,1.0205527544021606,1.0,0.1537228764099171,0,0,0,0.0,filtered,1.184589497113434e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1537228764099171,0.0018082549795508385
17,0.9,-0.4472729910628358,0.2420445680618286,0.22331036627292633,0.2900799810886383,0.21142226457595825,0.35,5,0,0,0,0.9648453593254089,1.8021453619003296,57.102020263671875,0.9648450016975403,1.0,0.1483722355280993,0,0,0,0.0,filtered,8.181708010972868e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1483722355280993,0.0020144646987318993
18,0.9500000000000001,-0.4967525152923807,0.19374115765094757,0.2340182662010193,0.28566932678222656,0.1637948900461197,0.35,5,0,0,0,0.9102873206138611,2.7204062938690186,56.486228942871094,0.9102870225906372,1.0,0.14304371233708835,0,0,0,0.0,filtered,5.665434702545989e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14304371233708835,0.002898150123655796
19,1.0,-0.6014601942925049,0.21169202029705048,0.24871385097503662,0.28064513206481934,0.182691290974617,0.35,5,0,0,0,0.8818926215171814,3.9121458530426025,67.9637680053711,0.8818926215171814,1.0,0.14002985028789533,0,0,0,0.0,passthrough,1.1117593163415571e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14002985028789533,0.0018695797771215439
20,1.05,-0.6668917311947473,0.19373951852321625,0.2670353651046753,0.27637919783592224,0.16634276509284973,0.35,5,0,0,0,0.874233067035675,2.737126111984253,54.478248596191406,0.874233067035675,1.0,0.1366626641936342,0,0,0,0.0,passthrough,1.005149394343426e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1366626641936342,0.00251881405711174
21,1.1,-0.7451546699492299,0.18776990473270416,0.2887018024921417,0.27314919233322144,0.162689670920372,0.35,5,0,0,0,0.8735471963882446,2.629507064819336,19.491775512695312,0.9060113430023193,1.0,0.1343317517202019,0,0,0,0.0,filtered,0.03791962697217948,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,5.537168501490441e-10,valid,0.1343317517202019,0.002967572771012783
22,1.1500000000000001,-0.729304391623248,0.17854584753513336,0.3086429238319397,0.27181994915008545,0.15603229403495789,0.35,5,0,0,0,0.7156394720077515,3.6020147800445557,77.52030181884766,0.8579557538032532,1.0,0.13331468209332287,0,0,0,0.0,filtered,0.16214109725485296,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.610781035805587e-10,valid,0.13331468209332287,0.002939491532742977
23,1.2000000000000002,-0.6914350475040334,0.1764144003391266,0.32544687390327454,0.27149343490600586,0.15641672909259796,0.35,5,0,0,0,0.5945807695388794,2.6799447536468506,55.4760627746582,0.7104269862174988,1.0,0.1340548915286816,0,0,0,0.0,filtered,0.1336026169887791,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,8.622574876326894e-11,valid,0.1340548915286816,0.003138982690870762
24,1.25,-0.6584378260989013,0.17644767463207245,0.3393734395503998,0.27048128843307495,0.15872417390346527,0.35,5,0,0,0,0.5251583456993103,3.1037185192108154,37.533103942871094,0.6188533902168274,1.0,0.13562850659829173,0,0,0,0.0,filtered,0.11532659354736827,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,4.8764881022123063e-11,valid,0.13562850659829173,0.0030027292668819427
25,1.3,-0.6432669706166052,0.17809543013572693,0.35144519805908203,0.26920387148857117,0.1624995470046997,0.35,5,0,0,0,0.4826609790325165,2.919645309448242,28.07967185974121,0.5378880500793457,1.0,0.13643063984842135,0,0,0,0.0,filtered,0.07630620191939964,0,1,12,workspace_z_upper,workspace_z_upper,0,0,1,solved,osqp,2.705285995219242e-11,valid,0.13643063984842135,0.0028511295095086098
26,1.35,-0.6044637706860387,0.17288200557231903,0.3608786463737488,0.26910170912742615,0.15926487743854523,0.35,5,0,0,0,0.4803234934806824,3.623396873474121,53.304893493652344,0.48032328486442566,1.0,0.13688084178418825,0,0,0,0.0,filtered,2.655336453993547e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13688084178418825,0.002639593556523323
27,1.4000000000000001,-0.5031911601659752,0.1711062788963318,0.36443644762039185,0.2693707048892975,0.15894171595573425,0.35,5,0,0,0,0.5476484298706055,4.915902614593506,51.583152770996094,0.5476481914520264,1.0,0.138282655769422,0,0,0,0.0,filtered,3.1065203018193066e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.138282655769422,0.0028296271339058876
28,1.4500000000000002,-0.38119872729683724,0.1695869117975235,0.36153388023376465,0.26984959840774536,0.15836815536022186,0.35,5,0,0,0,0.6948034763336182,4.9442243576049805,60.103946685791016,0.6948025822639465,1.0,0.1396394337779796,0,0,0,0.0,filtered,1.0526348230923678e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1396394337779796,0.002828489989042282
29,1.5,-0.29893845403372354,0.23249545693397522,0.35136526823043823,0.26718321442604065,0.22307606041431427,0.35,5,0,0,0,0.7757792472839355,5.062519073486328,98.00467681884766,0.7757782340049744,1.0,0.1408126228027647,0,0,0,0.0,filtered,1.4633649477775388e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1408126228027647,0.0028556259348988533
30,1.55,-0.21653070214703377,0.31349098682403564,0.33337658643722534,0.2603529393672943,0.3029038906097412,0.35,5,0,0,0,0.855160117149353,6.749881744384766,81.10340118408203,0.8658888936042786,1.0,0.13849032825584578,0,0,0,0.0,filtered,0.033126053263942586,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13849032825584578,0.0018784748390316963
31,1.6,-0.18472022573859084,0.33772486448287964,0.3139097988605499,0.25396832823753357,0.32565534114837646,0.35,5,0,0,0,0.9221710562705994,1.785536289215088,134.22776794433594,0.9221699237823486,1.0,0.1314967496330664,0,0,0,0.0,filtered,1.5773349826233485e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1314967496330664,0.0018430938944220543
32,1.6500000000000001,-0.1964409979827363,0.338647723197937,0.296151340007782,0.24916104972362518,0.32510560750961304,0.35,5,0,0,0,0.8883109092712402,4.510323524475098,97.70384216308594,0.8883103728294373,1.0,0.12484418171180656,0,0,0,0.0,filtered,7.594768526388552e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.12484418171180656,0.001895420253276825
33,1.7000000000000002,-0.18041850044074473,0.38119667768478394,0.2764527499675751,0.24242796003818512,0.3657366931438446,0.35,5,0,0,0,0.8821569681167603,3.072779655456543,120.52167510986328,0.8821569681167603,1.0,0.11992748542835263,0,0,0,0.0,passthrough,5.5808635684484066e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.11992748542835263,0.0018580518662929535
34,1.75,-0.23743502662000793,0.37440988421440125,0.2612014412879944,0.23815380036830902,0.3573457896709442,0.35,5,0,0,0,0.8538926839828491,3.311061382293701,121.73161315917969,0.8538926839828491,1.0,0.11292510799235161,0,0,0,0.0,passthrough,6.674557595184428e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11292510799235161,0.0018137237057089806
35,1.8,-0.25050868681904037,0.3837158679962158,0.24693691730499268,0.2336185723543167,0.3649410307407379,0.35,5,0,0,0,0.8123301863670349,3.9982099533081055,135.92832946777344,0.8123301863670349,1.0,0.10871531043052046,0,0,0,0.0,passthrough,6.732375654648701e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10871531043052046,0.0019539743661880493
36,1.85,-0.2970656425153078,0.34121936559677124,0.23813442885875702,0.2316349297761917,0.32137051224708557,0.35,5,0,0,0,0.7440193295478821,2.9581356048583984,81.44004821777344,0.7440184950828552,1.0,0.10407466224731071,0,0,0,0.0,filtered,9.517162875413626e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10407466224731071,0.002118133008480072
37,1.9000000000000001,-0.29835314524389106,0.33801987767219543,0.22991371154785156,0.22967688739299774,0.31699785590171814,0.35,5,0,0,0,0.6787524819374084,5.084830284118652,92.74999237060547,0.678752064704895,1.0,0.10213959337059358,0,0,0,0.0,filtered,5.421298123313983e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10213959337059358,0.0028008846566081047
38,1.9500000000000002,-0.3115547963433357,0.3430618345737457,0.22256243228912354,0.22786016762256622,0.3208537995815277,0.35,5,0,0,0,0.5569816827774048,4.180808067321777,82.25021362304688,0.5569816827774048,1.0,0.09995205841777982,0,0,0,0.0,passthrough,1.3585289145420138e-11,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09995205841777982,0.002751961350440979
