step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.46317064122896007,0.30736613273620605,0.3639163076877594,0.42356282472610474,0.2916339039802551,0.35,5,0,0,0,0.40923792123794556,8.184758186340332,163.69515991210938,0.48590582609176636,1.0,0.28059331109311925,0,0,0,0.0,filtered,0.07909911169255376,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.28059331109311925,0.0019275136291980743
1,0.1,-0.4088757428974254,0.3712018132209778,0.3519645035266876,0.40158408880233765,0.3518993556499481,0.35,5,0,0,0,0.7494977116584778,7.10519552230835,64.0294189453125,0.7494962811470032,1.0,0.2614652184171914,0,0,0,0.0,filtered,1.7934026487006753e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2614652184171914,0.0018712077289819717
2,0.15000000000000002,-0.38096731893335184,0.38942450284957886,0.3386017978191376,0.38173845410346985,0.3658672869205475,0.35,5,0,0,0,0.9759805798530579,5.262284755706787,69.1164779663086,0.9759805798530579,1.0,0.23998785065875994,0,0,0,0.0,passthrough,6.620088435331481e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23998785065875994,0.0018614670261740685
3,0.2,-0.3697472488158116,0.436292439699173,0.32320520281791687,0.36023762822151184,0.40713024139404297,0.35,3,0,0,0,1.1373704671859741,4.0869460105896,87.47968292236328,1.1627789735794067,1.0,0.22098812843556925,0,0,0,0.0,filtered,0.05030576724431738,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,2.5653185953267155e-07,valid,0.22098812843556925,0.0018498599529266357
4,0.25,-0.4004952346699526,0.4770761728286743,0.3083331882953644,0.3328397572040558,0.440832257270813,0.35,3,0,0,0,1.166530966758728,3.1250810623168945,68.6286392211914,1.2254074811935425,1.0,0.19716440109300387,0,0,0,0.0,filtered,0.13713079362958555,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,9.031106539825196e-07,valid,0.19716440109300387,0.0021037068217992783
5,0.30000000000000004,-0.45772347883440667,0.5040793418884277,0.2959689795970917,0.30688485503196716,0.4596237242221832,0.35,3,0,0,0,1.0923787355422974,3.1695735454559326,67.61111450195312,1.1623971462249756,1.0,0.17016011658778885,0,0,0,0.0,filtered,0.17746517920211372,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.17016011658778885,0.002101050689816475
6,0.35000000000000003,-0.5271263213334061,0.5345585346221924,0.2863938510417938,0.282478392124176,0.48078587651252747,0.35,3,0,0,0,1.0001541376113892,2.9617981910705566,45.10494613647461,1.0813738107681274,1.0,0.14463687274085107,0,0,0,0.0,filtered,0.21497823761856946,0,1,12,workspace_z_lower,workspace_z_lower,2,0,0,inaccurate_solution,,0.0,valid,0.14463687274085107,0.0022692233324050903
7,0.4,-0.605002261058939,0.5411919355392456,0.28107592463493347,0.26212823390960693,0.47837892174720764,0.35,3,0,0,0,0.8948235511779785,3.905956983566284,57.37541580200195,0.9856678247451782,1.0,0.12069525539931952,0,0,0,0.0,filtered,0.24321691899317188,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.767380434340552e-09,valid,0.12069525539931952,0.0018813582137227058
8,0.45,-0.6499353793538604,0.5173206329345703,0.2796350419521332,0.2475530356168747,0.44746389985084534,0.35,3,0,0,0,0.9017201066017151,4.646634578704834,87.91816711425781,0.9899927973747253,1.0,0.10084320765302413,0,0,0,0.0,filtered,0.2720267822681067,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,4.044673040937141e-09,valid,0.10084320765302413,0.001860019750893116
9,0.5,-0.6546370657501075,0.4607069492340088,0.2814595699310303,0.23874597251415253,0.3866922855377197,0.35,3,0,0,0,0.9871025681495667,5.147459030151367,36.973777770996094,1.061505913734436,1.0,0.08679527002628662,0,0,0,0.0,filtered,0.26500312774258455,0,1,12,workspace_z_lower|joint_0_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,5.182936385628167e-09,valid,0.08679527002628662,0.001903533935546875
