reset_seed,static_candidate_path_status,ik_status,goal_x_m,goal_y_m,goal_z_m,obstacle_x_m,obstacle_y_m,obstacle_z_m,obstacle_goal_distance_m,obstacle_goal_y_opposite_side,actor_count,success_count,timeout_count,collision_count,failure_mode_counts,mean_final_goal_error_m,mean_best_goal_error_m,mean_tail_qdot_norm_radps,mean_tail_goal_progress_m,mean_min_distance_m
9038,candidate_path_found,reachable,0.32626909017562866,0.14946982264518738,0.312423437833786,0.5720755457878113,-0.618523895740509,0.5097479820251465,0.8301639240781549,1,3,3,0,0,"{""success"": 3}",0.0488405687113603,0.0488405687113603,1.4031379934729333,0.23926311110456785,0.5196683208147684
9039,candidate_path_found,reachable,0.5532888174057007,0.19757574796676636,0.531785249710083,0.4969531297683716,0.5214964747428894,0.44935187697410583,0.3389595962314255,0,3,3,0,0,"{""success"": 3}",0.047456707805395126,0.047456707805395126,1.2052805569436815,0.06441217785080273,0.2511119842529297
9040,candidate_path_found,reachable,0.32572832703590393,-0.21703818440437317,0.7312261462211609,0.7162571549415588,-0.5780218839645386,0.566010057926178,0.556882709917451,0,3,3,0,0,"{""success"": 3}",0.04576257119576136,0.04576257119576136,1.4287986795043846,0.42292918513218564,0.4353240132331848
9041,candidate_path_found,reachable,0.3044472932815552,-0.38619500398635864,0.41494813561439514,0.37275612354278564,0.570326566696167,0.4243955910205841,0.9590041010789658,1,3,3,0,0,"{""success"": 3}",0.043614860624074936,0.043614860624074936,1.33756299121767,0.5610772011180719,0.2728667954603831
9042,candidate_path_found,reachable,0.7544011473655701,0.18776242434978485,0.4563242495059967,0.3150252401828766,0.5402816534042358,0.48614218831062317,0.564101147082964,0,3,3,0,0,"{""success"": 3}",0.048143635193506874,0.048143635193506874,1.4082150890495315,0.20557758212089539,0.36317480603853863
9043,candidate_path_found,reachable,0.6448178291320801,-0.2675127685070038,0.2827971577644348,0.5132134556770325,-0.6020484566688538,0.40568995475769043,0.3799164083311534,0,3,3,0,0,"{""success"": 3}",0.049898661673069,0.049898661673069,1.3372074501556261,0.35379580905040103,0.30308210849761963
9044,candidate_path_found,reachable,0.34894514083862305,0.4230002462863922,0.614364743232727,0.46219924092292786,-0.45020192861557007,0.4649299681186676,0.8931065342123594,1,3,3,0,0,"{""success"": 3}",0.0415469246606032,0.0415469246606032,1.4271998596827877,0.41456762577096623,0.4070933957894643
9045,candidate_path_found,reachable,0.4878550171852112,-0.04714209958910942,0.7278083562850952,0.38070476055145264,0.561149537563324,0.3711848855018616,0.7132181946920226,1,3,3,0,0,"{""success"": 3}",0.046767796079317726,0.046767796079317726,1.4200382679700851,0.4304131716489792,0.3949109613895416
9046,candidate_path_found,reachable,0.5680921077728271,0.3989013433456421,0.4589257836341858,0.46575239300727844,-0.46575525403022766,0.2137090265750885,0.9045638211571868,1,3,3,0,0,"{""success"": 3}",0.050596932570139565,0.050596932570139565,1.3017577377904175,0.26307205359141034,0.4555957019329071
9047,candidate_path_found,reachable,0.6277483701705933,-0.2547810971736908,0.25147631764411926,0.30009356141090393,0.6078774929046631,0.2308121919631958,0.9230192429356383,1,3,3,0,0,"{""success"": 3}",0.04492065807183584,0.04492065807183584,1.3498126938939095,0.46953106423219043,0.34431299567222595
