step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-2.9804398151307216,0.40890997648239136,0.8755443692207336,0.2175569087266922,0.26497727632522583,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.37953680753707886,7.590736389160156,151.81472778320312,0.0,0.0,0.8863287267104584,0.8755443692207336,0.010784357489724727,0.0,0.23292550407117985,0.0,0.2241875904997221,-0.2241875904997221,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.043630423196683255,0,0,0,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.3795368103223223,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.22918758723849605,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.043630423196683255,0.9203323844684604,0|0|0|0|0|0,0.487103614|0.18906091|0.0436304232|0.0541055639|0.120005027|0.14553347,0.663120234|0.36507753|0.219647042|0.230122183|0.296021646|0.321550089,0.607103614|0.30906091|0.163630423|0.174105564|0.240005027|0.26553347,0|0|0|0|0|0,0|0.0721718798|-0.0461279475|-0.0660055747|-0.0954877355|-0.104370968,0|0|0|0|0|0,1.94841446|0.828415521|0.128393745|0.150416681|0.384532372|0.477762911,optimal,0.22918758723849605,0.22418759049972212,0.0049999967387739375,0.497474849|0.433837742|0.555379868,0|-0|-0,0.023186324979178607,0.004455044982023537,0.0019352559465914965,0.009787329006940126
1,0.1,-3.0245808156596765,0.4902287721633911,0.8533902764320374,0.21367017924785614,0.3387007713317871,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.763197660446167,7.674287796020508,3.9843082427978516,0.3499999940395355,0.0,0.8755443776653881,0.8533902764320374,0.02215410123335071,0.2226210252721888,0.46707109244529377,-0.006582037768024785,0.45058698413159115,-0.45716902189961595,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.03598394923031836,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,0.8864196697063947,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.4555869803561582,1,continuity_tiebreak,0.9999290108680725,0,goal_velocity_linprog,0.0,valid,0.03598394923031836,0.9219270794352281,0|0.095306856|0.203512358|0.220409732|0.250542874|0.233491243,0.48702388|0.192373398|0.0359839492|0.0435429582|0.103549174|0.126801113,0.663120234|0.368469752|0.212080303|0.219639312|0.279645528|0.302897467,0.60702388|0.312373398|0.155983949|0.163542958|0.223549174|0.246801113,0|0|0.15|0.15|0.15|0.15,0|0.144618001|-0.0617138104|-0.0797466226|-0.138585275|-0.167190631,0|0|0|0|0|0,1.94809552|0.914111594|0.0822219865|0.0944252101|0.27561142|0.340013821,optimal,0.4555869803561582,0.45058698413159115,0.004999996224567038,0.497474849|0.433837742|0.555379868,0|-0|-0,0.02512434497475624,0.004925451939925551,0.0018035299144685268,0.010606381925754249
2,0.15000000000000002,-2.7211658689124305,0.49456605315208435,0.8196687698364258,0.20911158621311188,0.3432125449180603,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1556578874588013,7.8581109046936035,8.147482872009277,0.3499999940395355,0.0,0.8533902897265836,0.8196687698364258,0.033721519890157814,0.22058493198436332,0.7039967972509459,0.026204153969947422,0.6813660561317534,-0.6551619021618059,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.03096373807623412,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.2158267999753851,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.6863660376677556,1,continuity_tiebreak,0.9998016953468323,0,goal_velocity_linprog,0.0,valid,0.03096373807623412,0.9248083163831626,0|0.189317403|0.418110204|0.44158746|0.502555061|0.468991502,0.486879818|0.199246003|0.0309637381|0.0376519674|0.0900462084|0.10919949,0.663120234|0.375486419|0.207204154|0.213892383|0.266286624|0.285439905,0.606879818|0.319246003|0.150963738|0.157651967|0.210046208|0.22919949,0|0|0.15|0.15|0.15|0.15,0|0.217448247|-0.0203356384|-0.0147198375|-0.100296625|-0.162235757,0|0|0|0|0|0,1.94751927|1.01443226|0.103519314|0.135888032|0.259888208|0.274562202,optimal,0.6863660376677556,0.6813660561317535,0.004999981536002118,0.497474849|0.433837742|0.555379868,0|-0|-0,0.024840897996909916,0.004940144019201398,0.0020265430212020874,0.00997003901284188
3,0.2,-2.136068772164149,0.4107944369316101,0.7794029712677002,0.20624767243862152,0.304372638463974,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.40021812915802,5.23203182220459,70.07807159423828,0.3499999940395355,0.0,0.8196687627356255,0.7794029712677002,0.040265791467925305,0.22284138007065227,0.8295483759527738,0.03478851026016308,0.8051518418896374,-0.7703633316294743,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0300334464786689,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.4434688864007108,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.810151855609881,1,continuity_tiebreak,0.9973347187042236,0,goal_velocity_linprog,0.0,valid,0.0300334464786689,0.9285255660782255,0|0.281142681|0.650107302|0.663714214|0.75678093|0.707877487,0.486693955|0.209702377|0.0300334465|0.0369866891|0.0830881518|0.0979107404,0.663120234|0.386128655|0.206459725|0.213412967|0.25951443|0.274337019,0.606693955|0.329702377|0.150033446|0.156986689|0.203088152|0.21791074,0|0|0.0666104652|0.065777012|0.15|0.15,0|0.253594372|-0.000818610798|1.860066e-05|0.00762198313|-0.0450120404,0|0|0|0|0|0,1.94677582|1.09240388|0.119315175|0.147965357|0.339974591|0.346630921,optimal,0.810151855609881,0.8051518418896374,0.005000013720243612,0.497474849|0.433837742|0.555379868,0|-0|-0,0.025960792088881135,0.004873588914051652,0.001943747978657484,0.01035959692671895
4,0.25,-1.9863777957799948,0.4047914743423462,0.739098310470581,0.2071639746427536,0.25676774978637695,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4027997255325317,1.2773710489273071,105.34324645996094,0.3499999940395355,0.0,0.7794029432792743,0.739098310470581,0.04030463280869323,0.2260491898105945,0.8367389248964474,0.03834560141536465,0.8080437680147244,-0.7696981665993597,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.02940056384235687,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.4457964624320079,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.8130437816073405,1,continuity_tiebreak,0.9989632964134216,0,goal_velocity_linprog,0.0,valid,0.02940056384235687,0.9344246830593156,0|0.324199031|0.7752809|0.7752809|0.887676747|0.834605963,0.486398999|0.222033803|0.0294005638|0.0364005638|0.0822209991|0.0965749508,0.663120234|0.398755037|0.206121798|0.213121798|0.258942233|0.273296185,0.606398999|0.342033803|0.149400564|0.156400564|0.202220999|0.216574951,0|0|0.0117245677|0.0117245677|0.0886103286|0.108945416,0|0.25202691|1.72807138e-05|1.72807138e-05|0.0226451347|0.000553365244,0|0|0|0|0|0,1.945596|1.14016212|0.117619536|0.145619536|0.351529131|0.386853168,optimal,0.8130437816073405,0.8080437680147244,0.005000013592616037,0.497474849|0.433837742|0.555379868,0|-0|-0,0.02508774504531175,0.004794804030098021,0.001968040014617145,0.009533448959700763
5,0.30000000000000004,-1.8217945053062796,0.3914399743080139,0.6990135312080383,0.21191366016864777,0.24738283455371857,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.411287784576416,1.7910922765731812,10.27442455291748,0.3499999940395355,0.0,0.7390983050577947,0.6990135312080383,0.040084773849756394,0.22561693160046414,0.8449324701551152,0.0600738769339425,0.80683298978459,-0.7467591128506474,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.02985985933985355,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.430846788335868,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.8118330033491135,1,continuity_tiebreak,0.9979926943778992,0,goal_velocity_linprog,0.0,valid,0.02985985933985355,0.9460816793302979,3.03590484e-19|0.320558281|0.775418438|0.775418438|0.894343475|0.841733515,0.48581615|0.23398325|0.0298598593|0.0368598593|0.0807211748|0.0948398227,0.663120233|0.411287334|0.207163943|0.214163943|0.258025259|0.272143907,0.60581615|0.35398325|0.149859859|0.156859859|0.200721175|0.214839823,0|0|0|0|0.0287389539|0.0654743823,-1.52089235e-19|0.248981046|0.0575415747|0.0575415747|-0.00167362067|0.000536364783,0|0|0|0|0|0,1.9432646|1.18491405|0.176981012|0.204981012|0.321211078|0.379895656,optimal,0.8118330033491135,0.8068329897845901,0.005000013564523398,0.497474849|0.433837742|0.555379868,0|-0|-0,0.02454044099431485,0.003972930018790066,0.0018101759487763047,0.009956400957889855
6,0.35000000000000003,-1.6298033568146377,0.3680635690689087,0.659424901008606,0.2201632410287857,0.23193983733654022,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.428836703300476,2.1494743824005127,7.167642116546631,0.3500000238418579,0.0,0.699013520132965,0.659424901008606,0.03958861912435907,0.22291330990729571,0.8543493962615712,0.08750372698482031,0.8007490879823825,-0.7132453609975622,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.034041578357276114,1,1,0,0,0.043630423196683255,0.3500000238418579,filtered,linprog goal-velocity priority optimal,1.4165868163322395,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.8057491014131414,1,continuity_tiebreak,0.9972124099731445,0,goal_velocity_linprog,0.0,valid,0.034041578357276114,0.9574420427571771,5.82893134e-17|0.317107105|0.774793527|0.774793527|0.902283233|0.850198132,0.485248132|0.245761091|0.0340415784|0.0410415784|0.0799101543|0.0935704694,0.663120234|0.423633193|0.21191368|0.21891368|0.257782256|0.271442572,0.605248132|0.365761091|0.154041578|0.161041578|0.199910154|0.213570469,0|0|0|0|0|0.0236233174,3.65566153e-17|0.244594414|0.131335681|0.131335681|0.0164183991|0.000420909577,0|0|0|0|0|0,1.94099253|1.22763878|0.267501994|0.295501994|0.336059016|0.374702787,optimal,0.8057491014131414,0.8007490879823825,0.005000013430758843,0.497474849|0.433837742|0.555379868,0|-0|-0,0.02205067197792232,0.003793435054831207,0.001983803929761052,0.0070796438958495855
7,0.4,-1.4251218888874075,0.33779630064964294,0.620693564414978,0.23146562278270721,0.21243402361869812,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4576821327209473,2.407785654067993,5.166225433349609,0.3499999940395355,0.0,0.6594248872128611,0.620693564414978,0.03873132279788305,0.21908146114273636,0.8652568887039713,0.11286818679861847,0.7884130461844067,-0.6755448593857882,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.04173349279857669,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.415002396265981,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.7934130589213506,1,continuity_tiebreak,0.9967204332351685,0,goal_velocity_linprog,0.0,valid,0.04173349279857669,0.9685947983454359,0|0.31386882|0.773455322|0.773455322|0.907982385|0.860177986,0.484690494|0.257299225|0.0417334928|0.0487334928|0.0821689154|0.0932179995,0.663120233|0.435728965|0.220163233|0.227163233|0.260598655|0.271647739,0.604690494|0.377299225|0.161733493|0.168733493|0.202168915|0.213217999,0|0|0|0|0|0,0|0.239000878|0.197143898|0.197143898|0.0917090472|0.0318605611,0|0|0|0|0|0,1.93876197|1.26819778|0.364077869|0.392077869|0.420384709|0.404732559,optimal,0.7934130589213506,0.7884130461844067,0.005000012736943948,0.497474849|0.433837742|0.555379868,0|-0|-0,0.016404094989411533,0.00314716505818069,0.0012444820022210479,0.005979301990009844
8,0.45,-1.2239230220170896,0.30390337109565735,0.583311915397644,0.24531491100788116,0.19090677797794342,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4990177154541016,2.5954549312591553,3.753385543823242,0.3499999940395355,0.0,0.6206935650194156,0.583311915397644,0.037381649621771595,0.21431758073935683,0.8779355698635841,0.13465546611247398,0.7676725287743543,-0.6330170626618803,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.05248665019596008,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.4289386517276332,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.7726725420124875,1,continuity_tiebreak,0.9965373277664185,0,goal_velocity_linprog,0.0,valid,0.05248665019596008,0.9795794901132618,0|0.31087645|0.771478588|0.771478588|0.907649455|0.871938378,0.484141259|0.268538688|0.0524866502|0.0594866502|0.0878395783|0.0961270692,0.663120233|0.447517663|0.231465625|0.238465625|0.266818553|0.275106044,0.604141259|0.388538688|0.17248665|0.17948665|0.207839578|0.216127069,0|0|0|0|0|0,0|0.232322524|0.25324595|0.25324595|0.15547491|0.106725824,0|0|0|0|0|0,1.93656504|1.30647728|0.463192551|0.491192551|0.506833223|0.491234101,optimal,0.7726725420124875,0.7676725287743542,0.005000013238133261,0.497474849|0.433837742|0.555379868,0|-0|-0,0.021524139912799,0.004492505919188261,0.0017884779954329133,0.008491678978316486
9,0.5,-1.0442913897034862,0.26918527483940125,0.5481065511703491,0.26119422912597656,0.16909587383270264,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5378696918487549,2.013115882873535,11.646780967712402,0.3499999940395355,0.0,0.5833119439705352,0.5481065511703491,0.035205392800186086,0.20887170755326098,0.8907600840262098,0.15153126346073295,0.7325512211674914,-0.5810199577067584,0.0,1,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.2910833250498399,0.2910833250498399,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14128523513379584,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.06579537284450968,1,1,0,0,0.043630423196683255,0.3499999940395355,filtered,linprog goal-velocity priority optimal,1.4434512110171687,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_4_velocity_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.7375512320257801,1,continuity_tiebreak,0.9981300234794617,0,goal_velocity_linprog,0.0,valid,0.06579537284450968,0.9903907100579329,6.07181072e-19|0.308128913|0.76889877|0.76889877|0.909741384|0.885677799,0.483600698|0.279427984|0.0657953728|0.0727953728|0.0965643106|0.102696394,0.663120234|0.45894752|0.245314908|0.252314908|0.276083846|0.28221593,0.603600698|0.399427984|0.185795373|0.192795373|0.216564311|0.222696394,0|0|0|0|0|0,3.55860836e-19|0.22467121|0.298980301|0.298980301|0.214264056|0.177713405,0|0|0|0|0|0,1.93440279|1.34238315|0.562161793|0.590161793|0.600521298|0.588498982,optimal,0.7375512320257801,0.7325512211674915,0.005000010858288606,0.497474849|0.433837742|0.555379868,0|-0|-0,0.019951133988797665,0.003880791016854346,0.0018995730206370354,0.006807493045926094
