step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8342865802710242,0.1230812519788742,0.4772469103336334,0.35598963499069214,0.08490340411663055,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4030574858188629,8.061149597167969,161.22299194335938,0.8347197771072388,0.8347197771072388,0.48391724452186086,0.4772469103336334,0.006670334188227434,0.39046496571519157,0.13828099637859417,0.36465657615330466,0.13397957949973915,0.2306769966535655,0.36465658232770687,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6325170090422034,1.6325170090422034,65,1,1,1,0,1.015383974597547,0.3535446226596832,0.0008117343478947759;0.0009367599054608734;0.0025685480094768294;0.0015440838631877614;0.004156987989246503;0.005858072567139112;0.002006434084875207;0.006395352056684071;0.010367962729308821;0.003581309384580939;0.004154691991155766;0.004817426507966469;0.005458094178689515;0.006168358543484698;0.00851673725716322;0.006604297371246179;0.00583579242618396;0.006618224484663878;0.0040344633543410585;0.009702125065151293;0.00176365155984731;0.0051281098423239845;0.0028795722436623125;0.006518363624323361;0.0009175952593516792;0.005290257635642915;0.0037427511044647787;0.005153090228222057;0.006761263713987937;0.003538776621580405;0.00868235859879156;0.00460975443734538;0.0027047649083510004;0.005400748747505469;0.005555960495046063;0.0081442040321289;0.008025972978431276;0.0032851122778634824;0.0027397350804246687;0.0015925860651965001;0.00733336016144799;0.003314973153891746;0.005903344385387464;0.004940361699701014;0.002100900461696568;0.006249274303805076;0.004599219737937523;0.003521455550691881;0.0037737574037589676;0.0032574365554475094;0.008883832134896623;0.008025718787532275;0.004584650519842305;0.003231117523797733;0.006743167868543819;0.005606360491670872;0.0016679006303713508;0.005084674910655517;0.003451345005396365;0.0033820450592505066;0.003469329053365595;0.0037271315071753922;0.005327487650858097;0.0031652079019439845;0.003527769241271677,0.5120908617973328;0.5122984051704407;0.5339420437812805;0.5230929255485535;0.4739207625389099;0.5669673085212708;0.4710875153541565;0.5225501656532288;0.5692373514175415;0.5474221706390381;0.49932289123535156;0.5257647633552551;0.485043466091156;0.47026896476745605;0.4897194504737854;0.5292765498161316;0.4755745530128479;0.5397331714630127;0.5127980709075928;0.5642896294593811;0.535560667514801;0.5795584917068481;0.4922712445259094;0.48074454069137573;0.4941778779029846;0.5434403419494629;0.48721611499786377;0.47466951608657837;0.5380376577377319;0.46717649698257446;0.5321939587593079;0.5628254413604736;0.5514227151870728;0.5281901359558105;0.5801520943641663;0.5723004341125488;0.5926063060760498;0.5113779306411743;0.49283653497695923;0.478277325630188;0.5596461892127991;0.4804014563560486;0.48395615816116333;0.538270890712738;0.5659857988357544;0.48771989345550537;0.49499136209487915;0.5242398977279663;0.49949944019317627;0.4654191732406616;0.5061699151992798;0.5295084714889526;0.5434321761131287;0.4733521342277527;0.5840548872947693;0.5784749388694763;0.5486440658569336;0.5389698147773743;0.47342419624328613;0.5325040817260742;0.49741989374160767;0.58615642786026;0.5637837052345276;0.5383535623550415;0.5114445686340332,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0008117343478947759,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.8816924566346038,0.8347197771072388,0.0,1.0,0.18107079306153662,0,0,0,0,0.18107079306153662,0.0,filtered,linprog goal-velocity priority optimal,0.532502280150019,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_4_acceleration_lower,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.13897957789880616,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.18107079306153662,0.8494766599431055,0|0|0|0|0|0,0.441254788|0.238656274|0.181070793|0.210846271|0.250234481|0.253234481,0.613728621|0.411130107|0.353544626|0.383320104|0.422708314|0.425708314,0.561254788|0.358656274|0.301070793|0.330846271|0.370234481|0.373234481,0|0|0|0|0|0,6.51756551e-18|0.0452275007|0.0491000522|0.0455542456|0.038450582|0.038450582,0|0|0|0|0|0,1.76501915|0.999852597|0.773383224|0.88893933|1.03938851|1.05138851,optimal,0.13897957789880616,0.13397957949973915,0.004999998399067007,0.303337604|0.507189453|0.56498909,0|-0|-0,0.021509913029149175,0.003616969916038215,0.0018163890345022082,0.009867892949841917
1,0.1,-0.6741623405930114,0.11838894337415695,0.46409377455711365,0.36086907982826233,0.08211545646190643,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8084747195243835,8.122159957885742,13.426414489746094,0.8175744414329529,0.8175744414329529,0.47724692489147885,0.46409377455711365,0.013153150334365205,0.3854584852189115,0.2739363439375396,0.35884575345058184,0.2654869916427218,0.09335876180786001,0.3588457643967417,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6325170090422034,1.6325170090422034,65,1,1,1,0,1.015383974597547,0.3535446226596832,0.0008117343478947759;0.0009367599054608734;0.0025685480094768294;0.0015440838631877614;0.004156987989246503;0.005858072567139112;0.002006434084875207;0.006395352056684071;0.010367962729308821;0.003581309384580939;0.004154691991155766;0.004817426507966469;0.005458094178689515;0.006168358543484698;0.00851673725716322;0.006604297371246179;0.00583579242618396;0.006618224484663878;0.0040344633543410585;0.009702125065151293;0.00176365155984731;0.0051281098423239845;0.0028795722436623125;0.006518363624323361;0.0009175952593516792;0.005290257635642915;0.0037427511044647787;0.005153090228222057;0.006761263713987937;0.003538776621580405;0.00868235859879156;0.00460975443734538;0.0027047649083510004;0.005400748747505469;0.005555960495046063;0.0081442040321289;0.008025972978431276;0.0032851122778634824;0.0027397350804246687;0.0015925860651965001;0.00733336016144799;0.003314973153891746;0.005903344385387464;0.004940361699701014;0.002100900461696568;0.006249274303805076;0.004599219737937523;0.003521455550691881;0.0037737574037589676;0.0032574365554475094;0.008883832134896623;0.008025718787532275;0.004584650519842305;0.003231117523797733;0.006743167868543819;0.005606360491670872;0.0016679006303713508;0.005084674910655517;0.003451345005396365;0.0033820450592505066;0.003469329053365595;0.0037271315071753922;0.005327487650858097;0.0031652079019439845;0.003527769241271677,0.5120908617973328;0.5122984051704407;0.5339420437812805;0.5230929255485535;0.4739207625389099;0.5669673085212708;0.4710875153541565;0.5225501656532288;0.5692373514175415;0.5474221706390381;0.49932289123535156;0.5257647633552551;0.485043466091156;0.47026896476745605;0.4897194504737854;0.5292765498161316;0.4755745530128479;0.5397331714630127;0.5127980709075928;0.5642896294593811;0.535560667514801;0.5795584917068481;0.4922712445259094;0.48074454069137573;0.4941778779029846;0.5434403419494629;0.48721611499786377;0.47466951608657837;0.5380376577377319;0.46717649698257446;0.5321939587593079;0.5628254413604736;0.5514227151870728;0.5281901359558105;0.5801520943641663;0.5723004341125488;0.5926063060760498;0.5113779306411743;0.49283653497695923;0.478277325630188;0.5596461892127991;0.4804014563560486;0.48395615816116333;0.538270890712738;0.5659857988357544;0.48771989345550537;0.49499136209487915;0.5242398977279663;0.49949944019317627;0.4654191732406616;0.5061699151992798;0.5295084714889526;0.5434321761131287;0.4733521342277527;0.5840548872947693;0.5784749388694763;0.5486440658569336;0.5389698147773743;0.47342419624328613;0.5325040817260742;0.49741989374160767;0.58615642786026;0.5637837052345276;0.5383535623550415;0.5114445686340332,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0008117343478947759,65,65,nan,nan,0.6379413723674202,filtered,0,0,1,0,0,0,1,2,1.0,0.8983504064678177,0.8175744414329529,0.0,1.0,0.18373606503485085,0,0,0,0,0.18107079306153662,0.0,filtered,linprog goal-velocity priority optimal,0.4702607416297119,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_4_acceleration_lower|joint_2_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.27048699048169633,1,continuity_tiebreak,0.9991398453712463,0,goal_velocity_linprog,0.0,valid,0.18373606503485085,0.8450715426127207,1.66647524e-17|0.0892673917|0.104436283|0.122065825|0.137529673|0.137529673,0.441475044|0.241120893|0.183736065|0.213341277|0.252386433|0.255386427,0.613728621|0.41337447|0.355989642|0.385594854|0.42464001|0.427640005,0.561475044|0.361120893|0.303736065|0.333341277|0.372386433|0.375386427,0|0|0|0|0|0,1.18646108e-17|0.0890244565|0.0984892614|0.0925509006|0.0811985023|0.0811985023,0|0|0|0|0|0,1.76590018|1.05350803|0.833433522|0.945916009|1.09074423|1.10274421,optimal,0.27048699048169633,0.2654869916427218,0.0049999988389745065,0.303337604|0.507189453|0.56498909,0|-0|-0,0.02140243398025632,0.0038698669523000717,0.0018794130301102996,0.009290970978327096
2,0.15000000000000002,-0.5036679946886262,0.1118559017777443,0.4448656141757965,0.36803171038627625,0.07822293788194656,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2122586965560913,8.087302207946777,4.365725517272949,0.7869564890861511,0.7869564890861511,0.46409377521363576,0.4448656141757965,0.019228161037839253,0.37623026373881857,0.405331505503962,0.34767401811374865,0.39046011108817963,-0.04278609297443098,0.3476740186055796,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6325170090422034,1.6325170090422034,65,1,1,1,0,1.015383974597547,0.3535446226596832,0.0008117343478947759;0.0009367599054608734;0.0025685480094768294;0.0015440838631877614;0.004156987989246503;0.005858072567139112;0.002006434084875207;0.006395352056684071;0.010367962729308821;0.003581309384580939;0.004154691991155766;0.004817426507966469;0.005458094178689515;0.006168358543484698;0.00851673725716322;0.006604297371246179;0.00583579242618396;0.006618224484663878;0.0040344633543410585;0.009702125065151293;0.00176365155984731;0.0051281098423239845;0.0028795722436623125;0.006518363624323361;0.0009175952593516792;0.005290257635642915;0.0037427511044647787;0.005153090228222057;0.006761263713987937;0.003538776621580405;0.00868235859879156;0.00460975443734538;0.0027047649083510004;0.005400748747505469;0.005555960495046063;0.0081442040321289;0.008025972978431276;0.0032851122778634824;0.0027397350804246687;0.0015925860651965001;0.00733336016144799;0.003314973153891746;0.005903344385387464;0.004940361699701014;0.002100900461696568;0.006249274303805076;0.004599219737937523;0.003521455550691881;0.0037737574037589676;0.0032574365554475094;0.008883832134896623;0.008025718787532275;0.004584650519842305;0.003231117523797733;0.006743167868543819;0.005606360491670872;0.0016679006303713508;0.005084674910655517;0.003451345005396365;0.0033820450592505066;0.003469329053365595;0.0037271315071753922;0.005327487650858097;0.0031652079019439845;0.003527769241271677,0.5120908617973328;0.5122984051704407;0.5339420437812805;0.5230929255485535;0.4739207625389099;0.5669673085212708;0.4710875153541565;0.5225501656532288;0.5692373514175415;0.5474221706390381;0.49932289123535156;0.5257647633552551;0.485043466091156;0.47026896476745605;0.4897194504737854;0.5292765498161316;0.4755745530128479;0.5397331714630127;0.5127980709075928;0.5642896294593811;0.535560667514801;0.5795584917068481;0.4922712445259094;0.48074454069137573;0.4941778779029846;0.5434403419494629;0.48721611499786377;0.47466951608657837;0.5380376577377319;0.46717649698257446;0.5321939587593079;0.5628254413604736;0.5514227151870728;0.5281901359558105;0.5801520943641663;0.5723004341125488;0.5926063060760498;0.5113779306411743;0.49283653497695923;0.478277325630188;0.5596461892127991;0.4804014563560486;0.48395615816116333;0.538270890712738;0.5659857988357544;0.48771989345550537;0.49499136209487915;0.5242398977279663;0.49949944019317627;0.4654191732406616;0.5061699151992798;0.5295084714889526;0.5434321761131287;0.4733521342277527;0.5840548872947693;0.5784749388694763;0.5486440658569336;0.5389698147773743;0.47342419624328613;0.5325040817260742;0.49741989374160767;0.58615642786026;0.5637837052345276;0.5383535623550415;0.5114445686340332,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0008117343478947759,65,65,nan,nan,0.5751901206763406,filtered,0,0,1,0,0,0,1,2,1.0,0.9316193079344738,0.7869564890861511,0.0,1.0,0.1890590892695158,0,0,0,0,0.18107079306153662,0.0,filtered,linprog goal-velocity priority optimal,0.7668458665177098,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_4_acceleration_lower|joint_2_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.39546010090870126,1,continuity_tiebreak,0.9997604489326477,0,goal_velocity_linprog,0.0,valid,0.1890590892695158,0.8362001384464158,0|0.177552321|0.205872795|0.240202625|0.270967766|0.270967766,0.441918614|0.245943116|0.189059089|0.218395284|0.25691446|0.25991446,0.613728621|0.417753123|0.360869096|0.390205291|0.428724467|0.431724467,0.561918614|0.365943116|0.309059089|0.338395284|0.37691446|0.37991446,0|0|0|0|0|0,0|0.129102574|0.1455194|0.138574517|0.125596927|0.125596927,0|0|0|0|0|0,1.76767446|1.11287504|0.901755757|1.01215565|1.15325477|1.16525477,optimal,0.39546010090870126,0.3904601110881796,0.004999989820521689,0.303337604|0.507189453|0.56498909,0|-0|-0,0.021005152026191354,0.003784731961786747,0.0019208980957046151,0.008872953010722995
3,0.2,-0.38998825506541834,0.10493142902851105,0.42321157455444336,0.3761328458786011,0.07409150898456573,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4247735738754272,4.265182971954346,77.03654479980469,0.7512240409851074,0.7512240409851074,0.44486562825762493,0.42321157455444336,0.021654053703181575,0.3643158725495422,0.4663218275707299,0.33219409577036285,0.4423339591807592,-0.11013986341039633,0.33219410628567375,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6325170090422034,1.6325170090422034,65,1,1,1,0,1.015383974597547,0.3535446226596832,0.0008117343478947759;0.0009367599054608734;0.0025685480094768294;0.0015440838631877614;0.004156987989246503;0.005858072567139112;0.002006434084875207;0.006395352056684071;0.010367962729308821;0.003581309384580939;0.004154691991155766;0.004817426507966469;0.005458094178689515;0.006168358543484698;0.00851673725716322;0.006604297371246179;0.00583579242618396;0.006618224484663878;0.0040344633543410585;0.009702125065151293;0.00176365155984731;0.0051281098423239845;0.0028795722436623125;0.006518363624323361;0.0009175952593516792;0.005290257635642915;0.0037427511044647787;0.005153090228222057;0.006761263713987937;0.003538776621580405;0.00868235859879156;0.00460975443734538;0.0027047649083510004;0.005400748747505469;0.005555960495046063;0.0081442040321289;0.008025972978431276;0.0032851122778634824;0.0027397350804246687;0.0015925860651965001;0.00733336016144799;0.003314973153891746;0.005903344385387464;0.004940361699701014;0.002100900461696568;0.006249274303805076;0.004599219737937523;0.003521455550691881;0.0037737574037589676;0.0032574365554475094;0.008883832134896623;0.008025718787532275;0.004584650519842305;0.003231117523797733;0.006743167868543819;0.005606360491670872;0.0016679006303713508;0.005084674910655517;0.003451345005396365;0.0033820450592505066;0.003469329053365595;0.0037271315071753922;0.005327487650858097;0.0031652079019439845;0.003527769241271677,0.5120908617973328;0.5122984051704407;0.5339420437812805;0.5230929255485535;0.4739207625389099;0.5669673085212708;0.4710875153541565;0.5225501656532288;0.5692373514175415;0.5474221706390381;0.49932289123535156;0.5257647633552551;0.485043466091156;0.47026896476745605;0.4897194504737854;0.5292765498161316;0.4755745530128479;0.5397331714630127;0.5127980709075928;0.5642896294593811;0.535560667514801;0.5795584917068481;0.4922712445259094;0.48074454069137573;0.4941778779029846;0.5434403419494629;0.48721611499786377;0.47466951608657837;0.5380376577377319;0.46717649698257446;0.5321939587593079;0.5628254413604736;0.5514227151870728;0.5281901359558105;0.5801520943641663;0.5723004341125488;0.5926063060760498;0.5113779306411743;0.49283653497695923;0.478277325630188;0.5596461892127991;0.4804014563560486;0.48395615816116333;0.538270890712738;0.5659857988357544;0.48771989345550537;0.49499136209487915;0.5242398977279663;0.49949944019317627;0.4654191732406616;0.5061699151992798;0.5295084714889526;0.5434321761131287;0.4733521342277527;0.5840548872947693;0.5784749388694763;0.5486440658569336;0.5389698147773743;0.47342419624328613;0.5325040817260742;0.49741989374160767;0.58615642786026;0.5637837052345276;0.5383535623550415;0.5114445686340332,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0008117343478947759,65,65,nan,nan,0.9744450641841779,filtered,0,0,1,0,0,0,1,2,1.0,0.9805433295922856,0.7512240409851074,0.0,1.0,0.1968869327347657,0,0,0,0,0.18107079306153662,0.0,filtered,linprog goal-velocity priority optimal,1.0499601533815548,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_4_velocity_lower|joint_2_velocity_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.44733396665049596,1,continuity_tiebreak,0.9999082684516907,0,goal_velocity_linprog,0.0,valid,0.1968869327347657,0.8228954400929259,6.50572123e-20|0.264283331|0.302999458|0.353275697|0.398680737|0.398680737,0.442583849|0.252891241|0.196886933|0.225936659|0.263896774|0.266896774,0.613728621|0.424036013|0.368031705|0.397081431|0.435041546|0.438041546,0.562583849|0.372891241|0.316886933|0.345936659|0.383896774|0.386896774,0|0|0|0|0|0,-2.60307396e-20|0.142471424|0.165540602|0.160867133|0.150458743|0.150458743,0|0|0|0|0|0,1.7703354|1.15403639|0.953088333|1.06461377|1.20604584|1.21804584,optimal,0.44733396665049596,0.4423339591807593,0.005000007469736667,0.303337604|0.507189453|0.56498909,0|-0|-0,0.023146364954300225,0.004003684967756271,0.002163561061024666,0.009825752931647003
4,0.25,-0.3475270917189164,0.09876088798046112,0.40256524085998535,0.38385865092277527,0.07040299475193024,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4247735738754272,0.0,85.30365753173828,0.7270243167877197,0.7270243167877197,0.42321157785369773,0.40256524085998535,0.020646336993712378,0.35353322912290686,0.45732024763645607,0.3161264798600453,0.4234566145100749,-0.10733013465002961,0.31612648232449037,0,0,disabled,0.0,1,TRACK,direct_path,0,1.6325170090422034,1.6325170090422034,65,1,1,1,0,1.015383974597547,0.3535446226596832,0.0008117343478947759;0.0009367599054608734;0.0025685480094768294;0.0015440838631877614;0.004156987989246503;0.005858072567139112;0.002006434084875207;0.006395352056684071;0.010367962729308821;0.003581309384580939;0.004154691991155766;0.004817426507966469;0.005458094178689515;0.006168358543484698;0.00851673725716322;0.006604297371246179;0.00583579242618396;0.006618224484663878;0.0040344633543410585;0.009702125065151293;0.00176365155984731;0.0051281098423239845;0.0028795722436623125;0.006518363624323361;0.0009175952593516792;0.005290257635642915;0.0037427511044647787;0.005153090228222057;0.006761263713987937;0.003538776621580405;0.00868235859879156;0.00460975443734538;0.0027047649083510004;0.005400748747505469;0.005555960495046063;0.0081442040321289;0.008025972978431276;0.0032851122778634824;0.0027397350804246687;0.0015925860651965001;0.00733336016144799;0.003314973153891746;0.005903344385387464;0.004940361699701014;0.002100900461696568;0.006249274303805076;0.004599219737937523;0.003521455550691881;0.0037737574037589676;0.0032574365554475094;0.008883832134896623;0.008025718787532275;0.004584650519842305;0.003231117523797733;0.006743167868543819;0.005606360491670872;0.0016679006303713508;0.005084674910655517;0.003451345005396365;0.0033820450592505066;0.003469329053365595;0.0037271315071753922;0.005327487650858097;0.0031652079019439845;0.003527769241271677,0.5120908617973328;0.5122984051704407;0.5339420437812805;0.5230929255485535;0.4739207625389099;0.5669673085212708;0.4710875153541565;0.5225501656532288;0.5692373514175415;0.5474221706390381;0.49932289123535156;0.5257647633552551;0.485043466091156;0.47026896476745605;0.4897194504737854;0.5292765498161316;0.4755745530128479;0.5397331714630127;0.5127980709075928;0.5642896294593811;0.535560667514801;0.5795584917068481;0.4922712445259094;0.48074454069137573;0.4941778779029846;0.5434403419494629;0.48721611499786377;0.47466951608657837;0.5380376577377319;0.46717649698257446;0.5321939587593079;0.5628254413604736;0.5514227151870728;0.5281901359558105;0.5801520943641663;0.5723004341125488;0.5926063060760498;0.5113779306411743;0.49283653497695923;0.478277325630188;0.5596461892127991;0.4804014563560486;0.48395615816116333;0.538270890712738;0.5659857988357544;0.48771989345550537;0.49499136209487915;0.5242398977279663;0.49949944019317627;0.4654191732406616;0.5061699151992798;0.5295084714889526;0.5434321761131287;0.4733521342277527;0.5840548872947693;0.5784749388694763;0.5486440658569336;0.5389698147773743;0.47342419624328613;0.5325040817260742;0.49741989374160767;0.58615642786026;0.5637837052345276;0.5383535623550415;0.5114445686340332,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0008117343478947759,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,1,2,1.0,1.0,0.7270243167877197,0.0,1.0,0.2057820604218386,0,0,0,0,0.18107079306153662,0.0,filtered,linprog goal-velocity priority optimal,1.1724136219982249,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_4_velocity_lower|joint_2_velocity_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.42834382108418617,1,continuity_tiebreak,1.0,0,goal_velocity_linprog,0.0,valid,0.2057820604218386,0.8070156003419745,7.77599968e-17|0.305844371|0.345685394|0.402754985|0.457274633|0.457274633,0.443377841|0.260560926|0.20578206|0.234676503|0.272231643|0.275231637,0.613728621|0.430911706|0.37613284|0.405027283|0.442582423|0.445582417,0.563377841|0.380560926|0.32578206|0.354676503|0.392231643|0.395231637,0|0|0|0|0|0,2.30106868e-17|0.132432472|0.158381032|0.156848048|0.150970827|0.150970827,0|0|0|0|0|0,1.77351136|1.17467618|0.981509273|1.09555406|1.2398974|1.25189738,optimal,0.42834382108418617,0.4234566145100748,0.004887206574111347,0.303337604|0.507189453|0.56498909,0|-0|-0,0.02279369905591011,0.0051202100003138185,0.0016901219496503472,0.008452459936961532
