step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.9386543859010683,0.16898466646671295,0.46245068311691284,0.3254152834415436,0.11210836470127106,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.3811473548412323,7.6229472160339355,152.4589385986328,1.6761709451675415,1.6761709451675415,0.4719404985840889,0.46245068311691284,0.009489815467176033,0.57247124036205,0.22917117327492376,0.414565771165364,0.19483161513368816,0.21973415603167587,0.41456578079370354,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.6946577691930232,1.6761709451675415,0.0,1.0,0.15114524307088373,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5787357776000719,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.1998316125073254,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.15114524307088373,0.9091604857148944,0|0|0|0|0|0,0.327155103|0.18698726|0.151145243|0.202345444|0.222977265|0.268526411,0.502613127|0.362445284|0.326603267|0.377803468|0.398435289|0.443984435,0.447155103|0.30698726|0.271145243|0.322345444|0.342977265|0.388526411,0|0|0|0|0|0,7.45354556e-18|0.0432118786|-0.0225448209|-0.0849368538|-0.113324165|-0.118694651,0|0|0|0|0|0,1.30862041|0.791160918|0.582036151|0.72444492|0.778584894|0.955410992,optimal,0.1998316125073254,0.19483161513368819,0.0049999973736372105,0.319593579|-0.434858054|0.447155058,-0|0|0,0.02432414097711444,0.00466970494017005,0.0021574320271611214,0.01098746305797249
1,0.1,-1.0562346447028974,0.2478329986333847,0.44384390115737915,0.32330217957496643,0.1933828741312027,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7629153728485107,7.635383605957031,0.5940341949462891,1.6618732213974,1.6618732213974,0.46245067458950406,0.44384390115737915,0.018606773432124912,0.5535098139101738,0.4594208931479018,0.40523520202343405,0.3830204328978398,0.022214769125594225,0.4052351945510563,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9418703874754669,filtered,0,0,1,0,0,0,1,2,1.0,0.667381362934122,1.6618732213974,0.0,1.0,0.14678101806945953,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5652227771302631,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower,predictive_link_2,,,0,0,0,optimal; continuity_tiebreak,0.3880204303191371,1,continuity_tiebreak,0.9999984502792358,0,goal_velocity_linprog,0.0,valid,0.14678101806945953,0.9129954978717131,1.11248796e-17|0.084817072|0.130801466|0.203225473|0.248186115|0.229713002,0.326963352|0.188796325|0.146781018|0.186712877|0.202015754|0.245934562,0.502613127|0.3644461|0.322430793|0.362362652|0.377665529|0.421584337,0.446963352|0.308796325|0.266781018|0.306712877|0.322015754|0.365934562,0|0|0.15|0.15|0.15|0.15,1.42217919e-17|0.089518601|-0.0400867433|-0.139904014|-0.188412357|-0.210483633,0|0|0|0|0|0,1.30785341|0.8447039|0.547037329|0.606947495|0.619650658|0.773254615,optimal,0.3880204303191371,0.38302043289783977,0.004999997421297309,0.319593579|-0.434858054|0.447155058,-0|0|0,0.01649232499767095,0.004194029024802148,0.0013139459770172834,0.006609078962355852
2,0.15000000000000002,-1.1310660447367964,0.31262844800949097,0.41750428080558777,0.320629745721817,0.24951869249343872,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.149843692779541,7.775454998016357,18.402875900268555,1.6442224979400635,1.6442224979400635,0.4438438975638501,0.41750428080558777,0.026339616758262352,0.5282130502635495,0.6832654941922164,0.3987623960744885,0.5501611810929204,-0.15139878501843196,0.3987623928459565,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.941842468473096,filtered,0,0,1,0,0,0,1,2,1.0,0.6425309370021433,1.6442224979400635,0.0,1.0,0.14280494992034293,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.6313546649812785,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.5551611634989018,1,continuity_tiebreak,0.9991845488548279,0,goal_velocity_linprog,0.0,valid,0.14280494992034293,0.9204304371487944,0|0.167006915|0.271469025|0.406202827|0.497595541|0.461312658,0.326591605|0.192840235|0.14280495|0.171735116|0.181107592|0.221179928,0.502613127|0.368861757|0.318826472|0.347756638|0.357129113|0.39720145,0.446591605|0.312840235|0.26280495|0.291735116|0.301107592|0.341179928,0|0|0.15|0.15|0.15|0.15,0|0.136404987|-0.0458454472|-0.155066787|-0.200547799|-0.256927195,0|0|0|0|0|0,1.30636642|0.907765927|0.525374353|0.531873677|0.523882567|0.627792519,optimal,0.5551611634989018,0.5501611810929204,0.004999982405981318,0.319593579|-0.434858054|0.447155058,-0|0|0,0.01737360202241689,0.003852373920381069,0.0016690780175849795,0.006535633001476526
3,0.2,-1.0557865629839234,0.31285959482192993,0.3896332085132599,0.31879863142967224,0.2571059763431549,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.381582260131836,4.898377895355225,67.6207046508789,1.6266134977340698,1.6266134977340698,0.4175043000286517,0.3896332085132599,0.0278710915153918,0.5003016843291272,0.8025002575710128,0.3979045518406645,0.5963284515095738,-0.19842389966890933,0.39790457016130215,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9921739101764474,filtered,0,0,1,0,0,0,1,2,1.0,0.6289645185896112,1.6266134977340698,0.0,1.0,0.1406343229743378,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.70364118866017,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,predictive_link_3,,,0,0,0,optimal; continuity_tiebreak,0.6013284590299682,1,continuity_tiebreak,0.998022735118866,0,goal_velocity_linprog,0.0,valid,0.1406343229743378,0.9313000471034596,3.55740999e-17|0.234990018|0.417823887|0.59621001|0.738389511|0.687148821,0.326048125|0.199233541|0.140634323|0.159006946|0.165284083|0.198063182,0.502613127|0.375798543|0.317199325|0.335571948|0.341849085|0.374628184,0.446048125|0.319233541|0.260634323|0.279006946|0.285284083|0.318063182,0|0|0.15|0.15|0.15|0.15,3.24835188e-17|0.169174586|-0.0144714447|-0.113273369|-0.106362648|-0.206718991,0|0|0|0|0|0,1.3041925|0.96610875|0.548065847|0.522754415|0.554773683|0.585533736,optimal,0.6013284590299682,0.5963284515095738,0.005000007520394423,0.319593579|-0.434858054|0.447155058,-0|0|0,0.01704081892967224,0.0029647439951077104,0.0018771910108625889,0.00737418991047889
4,0.25,-0.9852316626741242,0.28317883610725403,0.36651384830474854,0.3187999427318573,0.22972418367862701,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.381582260131836,0.0,97.9675521850586,1.5957869291305542,1.5957869291305542,0.3896332173817086,0.36651384830474854,0.02311936907696005,0.4716804190308973,0.8077529481207897,0.3991257243201039,0.514282358207604,-0.11515663388750014,0.3991257334046119,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,1,2,1.0,0.6322034515452086,1.5957869291305542,0.0,1.0,0.1411525522472334,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.7135624950236215,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.5189423080085647,1,continuity_tiebreak,1.0000001192092896,0,goal_velocity_linprog,0.0,valid,0.1411525522472334,0.9436932647437799,9.71504356e-18|0.261608073|0.508832181|0.721448031|0.865026009|0.807871283,0.325428464|0.207372212|0.141152552|0.154901504|0.161538395|0.185682861,0.502613127|0.384556875|0.318337215|0.332086167|0.338723058|0.362867524,0.445428464|0.327372212|0.261152552|0.274901504|0.281538395|0.305682861,0|0|0.0468138537|0.15|0.142884906|0.15,5.05232726e-18|0.181286768|-0.00316912528|-0.0203867581|-3.8679407e-05|-0.11631016,0|0|0|0|0|0,1.30171386|1.01077562|0.561441084|0.599219257|0.646114901|0.626421283,optimal,0.5189423080085647,0.5142823582076042,0.004659949800960517,0.319593579|-0.434858054|0.447155058,-0|0|0,0.018619469017721713,0.0037931010592728853,0.002107670996338129,0.006617879960685968
5,0.30000000000000004,-0.9354085163532045,0.2578556537628174,0.3476707935333252,0.31859290599823,0.203039288520813,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3020105361938477,3.7562291622161865,75.12458038330078,1.5584585666656494,1.5584585666656494,0.3665138547629126,0.3476707935333252,0.0188430612295874,0.4417697545675871,0.7201297992912582,0.3952818554644614,0.4250956794442818,-0.02981382397982041,0.3952818624295327,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,1,2,1.0,0.6315223085384807,1.5584585666656494,0.0,1.0,0.14104356936615692,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.5839199440745906,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.43009568820416827,1,continuity_tiebreak,0.9919554591178894,0,goal_velocity_linprog,0.0,valid,0.14104356936615692,0.9551272625799851,0|0.252652033|0.531683669|0.757228518|0.866574146|0.812244942,0.324856764|0.216102224|0.141043569|0.157172288|0.161576229|0.181442823,0.502613127|0.393858587|0.318799932|0.334928651|0.339332592|0.359199186,0.444856764|0.336102224|0.261043569|0.277172288|0.281576229|0.301442823,0|0|0|0.105637737|0.0893992532|0.15,0|0.133775436|-0.0233303474|-0.0258267237|-0.0348956557|-0.0731494573,0|0|0|0|0|0,1.29942706|0.998184332|0.54084393|0.602862429|0.61140926|0.652621834,optimal,0.43009568820416827,0.4250956794442818,0.005000008759886487,0.319593579|-0.434858054|0.447155058,-0|0|0,0.02642719296272844,0.004346049972809851,0.0022941200295463204,0.010751259047538042
6,0.35000000000000003,-0.91514771779799,0.24652498960494995,0.3314366042613983,0.3173293471336365,0.18797184526920319,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2436597347259521,3.9531266689300537,3.9379501342773438,1.5233898162841797,1.5233898162841797,0.34767080524528865,0.3314366042613983,0.016234200983890335,0.4134449349210328,0.6327129811294954,0.38462899878539253,0.36569855960124836,0.018930439184144165,0.38462901174236463,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,1.0,filtered,0,0,1,0,0,0,1,2,1.0,0.626731823935252,1.5233898162841797,0.0,1.0,0.14027709182964032,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.466009229835513,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.37069856422293873,1,continuity_tiebreak,0.9889878034591675,0,goal_velocity_linprog,0.0,valid,0.14027709182964032,0.9663166985920573,1.21435915e-18|0.176268886|0.457537144|0.674259438|0.756641598|0.721981675,0.324297292|0.222486498|0.140277092|0.154032233|0.157816378|0.174195806,0.502613127|0.400802333|0.318592927|0.332348068|0.336132213|0.352511641,0.444297292|0.342486498|0.260277092|0.274032233|0.277816378|0.294195806,0|0|0|0.0831499343|0.073528335|0.15,-8.32873974e-19|0.079437537|-0.0410706211|-0.0394652055|-0.0418753346|-0.0707437244,0|0|0|0|0|0,1.29718917|0.969383528|0.520037746|0.576663727|0.589390176|0.6260395,optimal,0.37069856422293873,0.3656985596012484,0.005000004621690313,0.319593579|-0.434858054|0.447155058,-0|0|0,0.020778786041773856,0.0037070929538458586,0.0018949599470943213,0.00838600902352482
7,0.4,-0.9434710066478976,0.25486189126968384,0.31602942943573,0.3142274022102356,0.18946778774261475,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.214908480644226,4.004232406616211,3.798645257949829,1.4902760982513428,1.4902760982513428,0.3314366113148128,0.31602942943573,0.015407181879082799,0.38660168880870666,0.5560286796901871,0.3683565390188107,0.3410913546534224,0.02726518436538833,0.36835654685793073,0,0,disabled,0.0,1,TRACK,direct_path,0,1.1452325240243226,1.1452325240243226,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",0.002439751433997604,65,65,nan,nan,0.9623336155754092,filtered,0,0,1,0,0,0,1,2,1.0,0.6121852848272645,1.4902760982513428,0.0,1.0,0.13794964557236233,0,0,0,0,0.15114524307088373,0.0,filtered,linprog goal-velocity priority optimal,1.3681884860530438,0,0,12,joint_0_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower|joint_1_acceleration_upper,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.34609135998687435,1,continuity_tiebreak,0.9870086908340454,0,goal_velocity_linprog,0.0,valid,0.13794964557236233,0.9812106041363535,0|0.101125585|0.377774005|0.576313395|0.644372105|0.632118553,0.323552597|0.225927526|0.137949646|0.149426466|0.153339485|0.165472282,0.502613127|0.404988057|0.317010176|0.328486996|0.332400015|0.344532813,0.443552597|0.345927526|0.257949646|0.269426466|0.273339485|0.285472282,0|0|0.0462584093|0.0876161304|0.0734315347|0.15,0|0.0214294164|-0.0638617795|-0.0505246742|-0.0495348184|-0.0845667821,0|0|0|0|0|0,1.29421039|0.925139522|0.487936803|0.547181188|0.56382312|0.577322348,optimal,0.34609135998687435,0.3410913546534225,0.005000005333451851,0.319593579|-0.434858054|0.447155058,-0|0|0,0.016713820048607886,0.0031095530139282346,0.0015148860402405262,0.007203320041298866
