step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.1346932805233908,0.08183810114860535,0.28241199254989624,0.5258297324180603,0.08066676557064056,0.35,3,0,0,0,0,,,nan,0,0.40988290309906006,8.19765853881836,163.9531707763672,0.4421427547931671,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,0.04516609160456341,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3457589656862665,0.527436567|0.449495759|0.36629196|0.345758966|0.347758966|0.379382842,0.677436567|0.599495759|0.51629196|0.495758966|0.497758966|0.529382842,0.647436567|0.569495759|0.48629196|0.465758966|0.467758966|0.499382842,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0663280163|0.130427505|0.124821278|0.124821278|0,-0.202379338|-0.224700284|-0.244289403|-0.240060564|-0.240060564|0,1.90736693|1.63961077|1.35130594|1.26779658|1.27579658|1.51753137,0.626148105|-0.557139814|0.248352617,-0.0704073235|0.244673222|0.0259681251,0.0031541110947728157,0.0007804017513990402,0.0009885244071483612,0.0013641631230711937
1,0.1,-0.0418032735257475,0.13424304127693176,0.269010066986084,0.5169216990470886,0.12906493246555328,0.35,3,0,0,0,0,,,nan,0,0.650676429271698,6.373429298400879,136.0771484375,0.6584529280662537,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,0.04126443366859436,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3398129390125114,0.517355215|0.441234519|0.360290404|0.339812939|0.341812939|0.371439766,0.667355215|0.591234519|0.510290404|0.489812939|0.491812939|0.521439766,0.637355215|0.561234519|0.480290404|0.459812939|0.461812939|0.491439766,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0904383932|0.10149683|0.0577187356|0.0577187356|0,-0.200859566|-0.223415613|-0.243404226|-0.239139499|-0.239139499|0,1.86856129|1.63196086|1.29925422|1.17783099|1.18583099|1.48575907,0.622627616|-0.54490608|0.249650985,-0.0704073235|0.244673222|0.0259681251,0.0032439036294817924,0.0010551102459430695,0.0008065449073910713,0.0013522626832127571
2,0.15000000000000002,0.0368309725047081,0.15816256403923035,0.2510550618171692,0.5073022246360779,0.15239432454109192,0.35,3,0,0,0,0,,,nan,0,0.8543846607208252,4.625222682952881,56.13203811645508,0.8543837666511536,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.3723356011911737e-06,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.33112843702281347,0.507351301|0.434558329|0.353493042|0.331128437|0.333128437|0.359638393,0.657351301|0.584558329|0.503493042|0.481128437|0.483128437|0.509638393,0.627351301|0.554558329|0.473493042|0.451128437|0.453128437|0.479638393,0.15|0.15|0.15|0.15|0.15|0.15,0|0.11337611|0.105954085|0.0396348216|0.0396348216|0,-0.199282361|-0.221586616|-0.241469567|-0.237545557|-0.237545557|0,1.83012284|1.63002281|1.27845668|1.12660301|1.13460301|1.43855357,0.619107127|-0.532672346|0.250949472,-0.0704073235|0.244673222|0.0259681251,0.004670607857406139,0.001331825740635395,0.0013685785233974457,0.0019395267590880394
3,0.2,0.10941223141516021,0.14773857593536377,0.2307848334312439,0.49943387508392334,0.14137987792491913,0.35,3,0,0,0,0,,,nan,0,0.9662506580352783,3.449673652648926,60.5142707824707,0.9662497043609619,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.4610056122581512e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.32181022509167156,0.497427747|0.4292035|0.347219366|0.321810225|0.323810225|0.346312277,0.647427747|0.5792035|0.497219366|0.471810225|0.473810225|0.496312277,0.617427747|0.5492035|0.467219366|0.441810225|0.443810225|0.466312277,0.15|0.15|0.15|0.15|0.15|0.15,0|0.131623353|0.142142907|0.0704531438|0.0704531438|0,-0.197645282|-0.219384833|-0.238750256|-0.235397646|-0.235397646|0,1.7920657|1.62905252|1.29227012|1.1222964|1.1302964|1.38524911,0.615586638|-0.520438612|0.252248019,-0.0704073235|0.244673222|0.0259681251,0.0051355380564928055,0.0014778980985283852,0.0014170436188578606,0.002208624966442585
4,0.25,0.16442275823913377,0.13109049201011658,0.20945580303668976,0.49352389574050903,0.12418007105588913,0.35,3,0,0,0,0,,,nan,0,1.0300827026367188,2.5803682804107666,27.374252319335938,1.0300827026367188,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,4.4438840372368796e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3143189464469558,0.487587596|0.424872896|0.343043623|0.314318946|0.316318946|0.334086953,0.637587596|0.574872896|0.493043623|0.464318946|0.466318946|0.484086953,0.607587596|0.544872896|0.463043623|0.434318946|0.436318946|0.454086953,0.15|0.15|0.15|0.15|0.15|0.15,0|0.143876363|0.178047817|0.106414131|0.106414131|0,-0.195945796|-0.216975094|-0.235484843|-0.23271534|-0.23271534|0,1.75440459|1.62639285|1.31473747|1.13097458|1.13897458|1.33634781,0.61206615|-0.508204877|0.253546566,-0.0704073235|0.244673222|0.0259681251,0.003489075228571892,0.0009303400292992592,0.0008091069757938385,0.001730533316731453
5,0.30000000000000004,0.20324819602626804,0.11450337618589401,0.18787364661693573,0.48935675621032715,0.1070982962846756,0.35,3,0,0,0,0,,,nan,0,1.059614896774292,1.158573031425476,42.95949935913086,1.0596140623092651,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.4939244092025283e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.30885933652867525,0.477834035|0.421248658|0.340896876|0.308859337|0.310859337|0.323387105,0.627834035|0.571248658|0.490896876|0.458859337|0.460859337|0.473387105,0.597834035|0.541248658|0.460896876|0.428859337|0.430859337|0.443387105,0.15|0.15|0.15|0.15|0.15|0.15,0|0.150591433|0.207635251|0.13829059|0.13829059|0,-0.194181268|-0.214413479|-0.231798338|-0.229517295|-0.229517295|0,1.71715487|1.62117259|1.33942442|1.14421064|1.15221064|1.29354842,0.608545661|-0.495971143|0.254845113,-0.0704073235|0.244673222|0.0259681251,0.00297638401389122,0.0008283006027340889,0.0007851235568523407,0.001341991126537323
6,0.35000000000000003,0.21621684029756688,0.11243082582950592,0.16652092337608337,0.48576319217681885,0.10454196482896805,0.35,3,0,0,0,0,,,nan,0,1.0744187831878662,1.5585774183273315,19.41299057006836,1.0744184255599976,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,5.692942099394139e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.30521458437067994,0.468170384|0.418060619|0.340446222|0.305214584|0.307050129|0.314163697,0.618170384|0.568060619|0.490446222|0.455214584|0.457050129|0.464163697,0.588170384|0.538060619|0.460446222|0.425214584|0.427050129|0.434163697,0.15|0.15|0.15|0.15|0.15|0.15,0|0.150804941|0.216195532|0.146285317|0.129755734|0,-0.19234897|-0.211727162|-0.227769017|-0.225813978|-0.228635031|0,1.68033256|1.61132025|1.3502114|1.14132968|1.12932122|1.25665479,0.605025172|-0.483737409|0.256143659,-0.0704073235|0.244673222|0.0259681251,0.002898808568716049,0.0007945923134684563,0.0008115116506814957,0.0012722453102469444
7,0.4,0.2187978297009459,0.10718285292387009,0.14602752029895782,0.47966042160987854,0.09884190559387207,0.35,4,0,0,0,0,,,nan,0,1.086910605430603,1.5890229940414429,20.696374893188477,1.086910605430603,1.0,nan,0,0,0,0,0.3457589656862665,0.0,passthrough,6.264078301277175e-12,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.3016752979676969,0.458600101|0.415006872|0.34066388|0.302221451|0.301675298|0.305399886,0.608600101|0.565006872|0.49066388|0.452221451|0.451675298|0.455399886,0.578600101|0.535006872|0.46066388|0.422221451|0.421675298|0.425399886,0.15|0.15|0.15|0.15|0.15|0.15,0|0.148774181|0.22378219|0.154781912|0.0909426146|0,-0.190446074|-0.208925559|-0.223375876|-0.221562952|-0.232691007|0,1.64395433|1.59987611|1.36306183|1.14210476|1.0649528|1.22159954,0.601504683|-0.471503675|0.257442206,-0.0704073235|0.244673222|0.0259681251,0.00481175072491169,0.0013692406937479973,0.0014201672747731209,0.0019907960668206215
8,0.45,0.21419578672157674,0.10027588158845901,0.12674686312675476,0.4719413220882416,0.09131339937448502,0.35,4,0,0,0,0,,,nan,0,1.1174582242965698,2.122795581817627,26.798978805541992,1.1174577474594116,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,7.273441089756399e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2943218535238403,0.449126789|0.411972861|0.341471628|0.299869331|0.294321854|0.297321854,0.599126789|0.561972861|0.491471628|0.449869331|0.444321854|0.447321854,0.569126789|0.531972861|0.461471628|0.419869331|0.414321854|0.417321854,0.15|0.15|0.15|0.15|0.15|0.15,0|0.144768522|0.230565238|0.161701379|0.0705542957|0,-0.188469662|-0.206040222|-0.218759223|-0.216924951|-0.234362743|0,1.60803749|1.58661974|1.37769253|1.14425375|1.01347897|1.18928741,0.597984195|-0.459269941|0.258740753,-0.0704073235|0.244673222|0.0259681251,0.004604156129062176,0.0012684045359492302,0.0013027982786297798,0.002003338187932968
9,0.5,0.19403476370486755,0.0882510393857956,0.10970674455165863,0.46580472588539124,0.08600059896707535,0.35,4,0,0,0,0,,,nan,0,1.1350950002670288,1.9109989404678345,22.922788619995117,1.1350942850112915,1.0,nan,0,0,0,0,0.3457589656862665,0.0,filtered,1.3127910485872582e-06,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2871215517823177,0.439754199|0.40885962|0.34280857|0.29805083|0.287121552|0.290121552,0.589754199|0.55885962|0.49280857|0.44805083|0.437121552|0.440121552,0.559754199|0.52885962|0.46280857|0.41805083|0.407121552|0.410121552,0.15|0.15|0.15|0.15|0.15|0.15,0|0.138606554|0.24797657|0.185454539|0.100487025|0,-0.186416721|-0.203089096|-0.214038128|-0.212086477|-0.23054902|0,1.57260008|1.57095594|1.40517272|1.16557138|1.01842421|1.16048621,0.594463706|-0.447036207|0.2600393,-0.0704073235|0.244673222|0.0259681251,0.004415444098412991,0.0012193750590085983,0.001178273931145668,0.0019873473793268204
