step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.7115870643442099,0.3981347978115082,0.4193058907985687,0.24743883311748505,0.33790716528892517,0.35,2,0,0,0,0,,,nan,0,0.44399940967559814,8.879987716674805,177.59974670410156,0.5304226875305176,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.1500348184231116,0,1,12,workspace_z_lower|joint_0_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,7.315518089218154e-08,valid,0.06852872226822568,0.451724358|0.268006399|0.0685287223|0.0755287223|0.0939190701|0.0969190651,0.601724358|0.418006399|0.218528722|0.225528722|0.24391907|0.246919065,0.571724358|0.388006399|0.188528722|0.195528722|0.21391907|0.216919065,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0245407178|0.100006288|0.100006288|0.0837239314|0,-0.143861141|-0.239846052|-0.236286841|-0.236286841|-0.169073405|0,1.66303629|0.856720261|0.137834336|0.165834336|0.290326806|0.387676261,0.538600147|0.473505706|0.367225051,-0.0243393518|-0.270267934|0.0780353025,0.004351249895989895,0.001042206771671772,0.0012670299038290977,0.0020174458622932434
1,0.1,-0.6746682985121197,0.40343233942985535,0.4149444103240967,0.24073763191699982,0.3406134843826294,0.35,2,0,0,0,0,,,nan,0,0.6681133508682251,7.338173866271973,186.3928985595703,0.6662886738777161,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.04051946609291247,0,1,12,workspace_z_lower|joint_4_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,3.4925773384486547e-10,valid,0.06157112938849782,0.444631322|0.257220554|0.0615711294|0.0685711294|0.0896001458|0.0926001458,0.594631322|0.407220554|0.211571129|0.218571129|0.239600146|0.242600146,0.564631322|0.377220554|0.181571129|0.188571129|0.209600146|0.212600146,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0135585433|0.105101657|0.105101657|0.0837670156|0,-0.139851182|-0.238177678|-0.234048151|-0.234048151|-0.164718336|0,1.63867411|0.777145996|0.117338023|0.145338023|0.277449263|0.370400583,0.537383497|0.459992379|0.371126771,-0.0243393518|-0.270267934|0.0780353025,0.002857774496078491,0.0007890015840530396,0.0007759882137179375,0.0012734327465295792
2,0.15000000000000002,-0.7148570011688173,0.4928886890411377,0.408500999212265,0.2307242900133133,0.4257502853870392,0.35,2,0,0,0,0,,,nan,0,0.8873079419136047,6.483501434326172,62.97163009643555,0.8862684965133667,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.046297801759511335,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,3.122349057915752e-07,valid,0.055293141066797086,0.437741664|0.244694838|0.0552931411|0.0622931411|0.0858312082|0.0888312082,0.587741664|0.394694838|0.205293141|0.212293141|0.235831208|0.238831208,0.557741664|0.364694838|0.175293141|0.182293141|0.205831208|0.208831208,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0628360287|0.0386196542|0.0386196542|0.0266918025|0,-0.135725886|-0.23688479|-0.230822137|-0.230822137|-0.159091964|0,1.61524077|0.679058534|0.0289700811|0.0569700811|0.210924672|0.355324833,0.536166847|0.446479052|0.375028491,-0.0243393518|-0.270267934|0.0780353025,0.0036345310509204865,0.001044522039592266,0.0010005198419094086,0.0015625720843672752
3,0.2,-0.6148142772546158,0.38733696937561035,0.40293702483177185,0.22640682756900787,0.31771859526634216,0.35,2,0,0,0,0,,,nan,0,1.0976195335388184,5.396623611450195,132.7021942138672,1.097172737121582,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.04534564073123802,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,3.3026253008078266e-07,valid,0.04579650695203011,0.431061173|0.229759678|0.045796507|0.0529123192|0.0796124863|0.0826124863,0.581061173|0.379759678|0.195796507|0.202912319|0.229612486|0.232612486,0.551061173|0.349759678|0.165796507|0.172912319|0.199612486|0.202612486,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.049715065|0.145392456|0.150184432|0.124076229|0,-0.131484387|-0.235594794|-0.229259916|-0.225977581|-0.150530558|0,1.5927603|0.633728853|0.0993185679|0.135856128|0.291995617|0.330449945,0.534950197|0.432965726|0.378930211,-0.0243393518|-0.270267934|0.0780353025,0.0035103140398859978,0.0010425867512822151,0.0009662909433245659,0.0014767823740839958
4,0.25,-0.5368351225676293,0.2909334599971771,0.39882364869117737,0.22658990323543549,0.23115956783294678,0.35,2,0,0,0,0,,,nan,0,1.2528361082077026,4.268287181854248,35.45192337036133,1.2528361082077026,1.0,nan,0,0,0,0,0.06852872226822568,0.0,passthrough,6.697868348469535e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.04147014324530643,0.424595674|0.215572036|0.0414701432|0.0493363588|0.0787142132|0.0817142095,0.574595674|0.365572036|0.191470143|0.199336359|0.228714213|0.23171421,0.544595674|0.335572036|0.161470143|0.169336359|0.198714213|0.20171421,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.0236227935|0.230166551|0.245740248|0.205556219|0,-0.127126119|-0.23475097|-0.229993436|-0.220808917|-0.142992894|0,1.57125658|0.603914379|0.166053688|0.222276766|0.377420177|0.326856838,0.533733547|0.419452399|0.382831931,-0.0243393518|-0.270267934|0.0780353025,0.0037192199379205704,0.0010165655985474586,0.0009857229888439178,0.0016927924007177353
5,0.30000000000000004,-0.4873200978279983,0.2885691523551941,0.3925972282886505,0.2280912548303604,0.21806642413139343,0.35,2,0,0,0,0,,,nan,0,1.2096410989761353,5.06097412109375,131.88125610351562,1.1993379592895508,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.08847834542805631,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.04137963837967071,0.418351015|0.202826141|0.0413796384|0.0509027371|0.082375359|0.0853753441,0.568351015|0.352826141|0.191379638|0.200902737|0.232375359|0.235375344,0.538351015|0.322826141|0.161379638|0.170902737|0.202375359|0.205375344,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0495797305|0.249571208|0.266215261|0.191601451|0,-0.122650841|-0.234169486|-0.231742437|-0.216004266|-0.137244935|0,1.55075322|0.62671481|0.183347324|0.253821944|0.383857952|0.341501376,0.532516897|0.405939072|0.386733651,-0.0243393518|-0.270267934|0.0780353025,0.004445166327059269,0.0011956235393881798,0.0013178074732422829,0.0019026780501008034
6,0.35000000000000003,-0.5172839278504745,0.28279608488082886,0.38874027132987976,0.23125024139881134,0.21278882026672363,0.35,2,0,0,0,0,,,nan,0,1.1719133853912354,4.0927629470825195,83.62033081054688,1.1719127893447876,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,1.097194886216831e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.04233842294963955,0.412333042|0.193651982|0.0423384229|0.0537487313|0.0857129891|0.0887129745,0.562333042|0.343651982|0.192338423|0.203748731|0.235712989|0.238712974,0.532333042|0.313651982|0.162338423|0.173748731|0.205712989|0.208712974,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0731481264|0.28708075|0.309119602|0.233635914|0,-0.118058671|-0.233093204|-0.235404185|-0.215112398|-0.136641924|0,1.5312735|0.61466285|0.221030257|0.309002129|0.439845946|0.354851898,0.531300247|0.392425746|0.390635371,-0.0243393518|-0.270267934|0.0780353025,0.004725339822471142,0.0014138054102659225,0.0013452712446451187,0.0019333083182573318
7,0.4,-0.5399889235048057,0.27594155073165894,0.38673606514930725,0.23496605455875397,0.20675617456436157,0.35,2,0,0,0,0,,,nan,0,1.1194511651992798,3.1520087718963623,65.98033905029297,1.119450569152832,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,1.184254954616011e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.04489724833805661,0.406547591|0.185805488|0.0448972483|0.0586478843|0.0909531669|0.0939531456,0.556547591|0.335805488|0.194897248|0.208647884|0.240953167|0.243953146,0.526547591|0.305805488|0.164897248|0.178647884|0.210953167|0.213953146,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0924708629|0.302538008|0.327650908|0.247371176|0,-0.113350108|-0.231966143|-0.23948533|-0.215351239|-0.138150512|0,1.51284026|0.603726671|0.242641671|0.346891207|0.473033331|0.375812582,0.530083597|0.378912419|0.394537091,-0.0243393518|-0.270267934|0.0780353025,0.004323718138039112,0.0012263311073184013,0.001160469837486744,0.0019071120768785477
8,0.45,-0.5405507786523507,0.2694237530231476,0.3851739764213562,0.23865048587322235,0.20095610618591309,0.35,2,0,0,0,0,,,nan,0,1.0496567487716675,5.0265679359436035,60.99862289428711,1.0455368757247925,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,0.012719172242597443,0,0,12,joint_5_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.048008016919272006,0.40100046|0.178973817|0.0480080169|0.0644093059|0.0967335558|0.0997335472,0.55100046|0.328973817|0.198008017|0.214409306|0.246733556|0.249733547,0.52100046|0.298973817|0.168008017|0.184409306|0.216733556|0.219733547,0.15|0.15|0.15|0.15|0.15|0.15,0|0.123054047|0.304980803|0.325920311|0.230317636|0,-0.108526067|-0.23068687|-0.243616824|-0.216535328|-0.141044407|0,1.49547577|0.608262444|0.253396047|0.367022206|0.476207451|0.398934189,0.528866947|0.365399092|0.398438811,-0.0243393518|-0.270267934|0.0780353025,0.004954992793500423,0.001613924279808998,0.0013611884787678719,0.0019479058682918549
9,0.5,-0.5362031622787902,0.2636704444885254,0.3838309049606323,0.2420894056558609,0.19570086896419525,0.35,2,0,0,0,0,,,nan,0,1.0412774085998535,4.533957004547119,24.364585876464844,1.0412771701812744,1.0,nan,0,0,0,0,0.06852872226822568,0.0,filtered,6.226541892813008e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.05104270102667194,0.39569739|0.173692923|0.051042701|0.0699705935|0.101466532|0.104466505,0.54569739|0.323692923|0.201042701|0.219970593|0.251466532|0.254466505,0.51569739|0.293692923|0.171042701|0.189970593|0.221466532|0.224466505,0.15|0.15|0.15|0.15|0.15|0.15,0|0.15244278|0.30299099|0.31604355|0.206091937|0,-0.103587895|-0.229013349|-0.248093755|-0.219535675|-0.146040704|0,1.47920167|0.618201125|0.259068039|0.376390249|0.465917363|0.417866018,0.527650297|0.351885766|0.402340531,-0.0243393518|-0.270267934|0.0780353025,0.004634978249669075,0.001478712074458599,0.0013881335034966469,0.0017343824729323387
