step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.665110610652414,0.11181934922933578,0.579268217086792,0.3501962721347809,0.09579295665025711,0.35,2,0,0,0,0,,,nan,0,0.41626405715942383,8.325281143188477,166.50563049316406,0.4502059817314148,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.04868301425335952,0,0,12,joint_3_acceleration_lower|joint_1_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18552869589620247,0.507912279|0.290996133|0.185528696|0.197198168|0.223298113|0.226298113,0.657912279|0.440996133|0.335528696|0.347198168|0.373298113|0.376298113,0.627912279|0.410996133|0.305528696|0.317198168|0.343298113|0.346298113,0.15|0.15|0.15|0.15|0.15|0.15,0|-0.00568900919|0.135268733|0.160937043|0.19196765|0,-0.0804895512|-0.121612592|-0.158411795|-0.158072141|-0.143396341|0,1.95115957|1.03668293|0.718971722|0.791657572|0.941763761|0.905192451,0.229462862|0.580025196|0.614103079,0.0726079196|-0.145154759|-0.00199129619,0.0050671277567744255,0.0014333967119455338,0.0012889383360743523,0.002312883734703064
1,0.1,-0.5459720167936192,0.10352537035942078,0.5677118897438049,0.3512928783893585,0.08769619464874268,0.35,2,0,0,0,0,,,nan,0,0.6709901094436646,7.659607410430908,174.2052764892578,0.6773171424865723,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,0.05840667600421643,0,0,12,joint_4_acceleration_lower,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17650546312989068,0.510229811|0.289788865|0.176505463|0.186953948|0.215048288|0.218048288,0.660229811|0.439788865|0.326505463|0.336953948|0.365048288|0.368048288,0.630229811|0.409788865|0.296505463|0.306953948|0.335048288|0.338048288,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0377120195|0.181870073|0.201561756|0.231997428|0,-0.0768247097|-0.117660983|-0.157723148|-0.157817038|-0.14239684|0,1.96409453|1.0792065|0.730168778|0.791560509|0.94979374|0.872193152,0.253025234|0.572767496|0.614003658,0.0726079196|-0.145154759|-0.00199129619,0.004743549972772598,0.0013910280540585518,0.0013230238109827042,0.001994835212826729
2,0.15000000000000002,-0.45989315615838705,0.10214364528656006,0.55340176820755,0.3531290590763092,0.08659133315086365,0.35,2,0,0,0,0,,,nan,0,0.8924878835678101,5.314756870269775,55.516815185546875,0.892486572265625,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,1.6610454697883121e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17767169294632024,0.506420544|0.285802033|0.177671693|0.189167825|0.219557048|0.222557048,0.656420544|0.435802033|0.327671693|0.339167825|0.369557048|0.372557048,0.626420544|0.405802033|0.297671693|0.309167825|0.339557048|0.342557048,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0698964596|0.196589714|0.214611563|0.241912331|0,-0.0755461937|-0.116732302|-0.157247031|-0.15759592|-0.142177564|0,1.95013598|1.09637229|0.750029454|0.813686943|0.977962958|0.890228191,0.256655514|0.565509796|0.613904238,0.0726079196|-0.145154759|-0.00199129619,0.004811333492398262,0.0014298493042588234,0.001309792511165142,0.002032540738582611
3,0.2,-0.38688967820071524,0.10031376034021378,0.5372051000595093,0.35562148690223694,0.0851183831691742,0.35,2,0,0,0,0,,,nan,0,1.0302194356918335,3.061544418334961,59.560611724853516,1.030218243598938,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,1.5448816477713021e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17955809785027177,0.502675658|0.283443623|0.179558098|0.191976188|0.224529982|0.227529982,0.652675658|0.433443623|0.329558098|0.341976188|0.374529982|0.377529982,0.622675658|0.403443623|0.299558098|0.311976188|0.344529982|0.347529982,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0824043096|0.210191601|0.229788388|0.257179854|0,-0.0742494726|-0.1152763|-0.156916315|-0.15774621|-0.142748665|0,1.93645316|1.1009025|0.771507677|0.839946928|1.01255112|0.910119928,0.260285795|0.558252096|0.613804817,0.0726079196|-0.145154759|-0.00199129619,0.004360232502222061,0.0012460779398679733,0.0011520767584443092,0.0019304361194372177
4,0.25,-0.3236345462174657,0.0980173870921135,0.5197110772132874,0.35881713032722473,0.08327407389879227,0.35,2,0,0,0,0,,,nan,0,1.096340298652649,1.761711597442627,36.96934127807617,1.0963393449783325,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,1.369944950284003e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18210287401343883,0.498996063|0.281777917|0.182102874|0.19548813|0.230200972|0.233200972,0.648996063|0.431777917|0.332102874|0.34548813|0.380200972|0.383200972,0.618996063|0.401777917|0.302102874|0.31548813|0.350200972|0.353200972,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0835132171|0.224751131|0.24930444|0.279600861|0,-0.0729345205|-0.113591094|-0.156579885|-0.158066818|-0.143745325|0,1.92304973|1.09703379|0.796582742|0.873190144|1.05665942|0.932803886,0.263916075|0.550994396|0.613705397,0.0726079196|-0.145154759|-0.00199129619,0.004403206519782543,0.0013754693791270256,0.00115886889398098,0.0018378635868430138
5,0.30000000000000004,-0.2647046827502734,0.09535219520330429,0.50119549036026,0.36262139678001404,0.08114159107208252,0.35,2,0,0,0,0,,,nan,0,1.1135292053222656,1.546647310256958,25.197219848632812,1.1135292053222656,1.0,nan,0,0,0,0,0.18552869589620247,0.0,passthrough,4.893649068661083e-12,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18537463905495888,0.495382671|0.28024627|0.185374639|0.199952835|0.236944097|0.239944097,0.645382671|0.43024627|0.335374639|0.349952835|0.386944097|0.389944097,0.615382671|0.40024627|0.305374639|0.319952835|0.356944097|0.359944097,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0784866598|0.237378753|0.26941043|0.303826885|0,-0.0716013261|-0.111875408|-0.156087133|-0.158385032|-0.144848524|0,1.90992936|1.08759633|0.822790176|0.910836738|1.10675475|0.959776387,0.267546356|0.543736696|0.613605976,0.0726079196|-0.145154759|-0.00199129619,0.00481641199439764,0.0014465032145380974,0.001396344043314457,0.0019405167549848557
6,0.35000000000000003,-0.2144077354571977,0.09281887859106064,0.4820961654186249,0.36633846163749695,0.07912227511405945,0.35,2,0,0,0,0,,,nan,0,1.1009122133255005,2.3308374881744385,35.104766845703125,1.1009116172790527,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,1.151094682394831e-06,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.18928727064100914,0.491836395|0.278555931|0.189287271|0.205410291|0.244848392|0.247848378,0.641836395|0.428555931|0.339287271|0.355410291|0.394848392|0.397848378,0.611836395|0.398555931|0.309287271|0.325410291|0.364848392|0.367848378,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0762403255|0.235130225|0.271563936|0.306046818|0,-0.070249893|-0.110255642|-0.155378817|-0.158644317|-0.145931777|0,1.89709569|1.08020841|0.836900491|0.934560782|1.13950861|0.991393514,0.271176636|0.536478996|0.613506556,0.0726079196|-0.145154759|-0.00199129619,0.004750238731503487,0.0013767378404736519,0.0014369217678904533,0.0019028279930353165
7,0.4,-0.1796202113682478,0.09084245562553406,0.46316400170326233,0.36929652094841003,0.07755939662456512,0.35,2,0,0,0,0,,,nan,0,1.121530294418335,2.269179582595825,30.697769165039062,1.1215299367904663,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,6.955670095820904e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19312841963787986,0.488358145|0.276836456|0.19312842|0.210970478|0.252827151|0.255827151,0.638358145|0.426836456|0.34312842|0.360970478|0.402827151|0.405827151,0.608358145|0.396836456|0.31312842|0.330970478|0.372827151|0.375827151,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0793740981|0.218731573|0.253636979|0.285363972|0,-0.068880241|-0.108627284|-0.154569937|-0.158956751|-0.147192418|0,1.88455234|1.07809264|0.836675315|0.93856214|1.14948016|1.0233086,0.274806917|0.529221296|0.613407135,0.0726079196|-0.145154759|-0.00199129619,0.005079532973468304,0.0014327289536595345,0.0014016982167959213,0.0022103311493992805
8,0.45,-0.15308898510122226,0.08925705403089523,0.4447181522846222,0.37168896198272705,0.0763232409954071,0.35,2,0,0,0,0,,,nan,0,1.154517650604248,1.7571300268173218,19.90597152709961,1.1545171737670898,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,6.070915129680567e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1962129638184107,0.484948831|0.275341749|0.196212964|0.215624846|0.25972766|0.26272766,0.634948831|0.425341749|0.346212964|0.365624846|0.40972766|0.41272766,0.604948831|0.395341749|0.316212964|0.335624846|0.37972766|0.38272766,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0793508129|0.206570879|0.241046096|0.273173507|0,-0.0674924057|-0.106768627|-0.153753185|-0.159382|-0.148777048|0,1.87230292|1.07394918|0.83766955|0.944163478|1.1633071|1.05091064,0.278437197|0.521963596|0.613307714,0.0726079196|-0.145154759|-0.00199129619,0.004896635189652443,0.001465427689254284,0.0014267927035689354,0.001969665288925171
9,0.5,-0.1273003096201876,0.08771670609712601,0.42668306827545166,0.37402909994125366,0.07513771951198578,0.35,2,0,0,0,0,,,nan,0,1.1571344137191772,0.9911315441131592,26.80176544189453,1.1571340560913086,1.0,nan,0,0,0,0,0.18552869589620247,0.0,filtered,6.892295092675987e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.19874585799216982,0.481609363|0.273931662|0.198745858|0.219635898|0.265951491|0.268951491,0.631609363|0.423931662|0.348745858|0.369635898|0.415951491|0.418951491,0.601609363|0.393931662|0.318745858|0.339635898|0.385951491|0.388951491,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0738378506|0.205296107|0.244794036|0.28108043|0,-0.0660864402|-0.104733173|-0.152847012|-0.159813222|-0.150519551|0,1.86035101|1.06483133|0.847432527|0.963524405|1.19436684|1.07580597,0.282067478|0.514705896|0.613208294,0.0726079196|-0.145154759|-0.00199129619,0.0029641008004546165,0.000823083333671093,0.0008184220641851425,0.0013008583337068558
