step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8335153702668165,0.45082229375839233,0.4374317526817322,0.27734023332595825,0.3924142122268677,0.35,4,0,0,0,0,,,nan,0,0.0,0.0,0.0,0.5219044089317322,1.0,nan,0,0,0,0,0.09843905129639821,0.0,safe_stop_compute_budget,0.5219044089317322,1,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09843905129639821,0.557607299|0.385789839|0.116606253|0.119408335|0.0984390513|0.101439051,0.707607299|0.535789839|0.266606253|0.269408335|0.248439051|0.251439051,0.677607299|0.505789839|0.236606253|0.239408335|0.218439051|0.221439051,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0|0|0|0,-0.189398264|-0.25672559|-0.310230197|-0.305134289|-0.287193976|0,2.04103093|1.28643377|0.156194816|0.172499052|0.106562229|0.405756205,0.584914744|0.528062999|0.484865069,-0.0505018085|-0.304625332|0.036433883,0.18109125271439552,0.0014308933168649673,0.0015979334712028503,0.17801155801862478
1,0.1,-0.6766481383383707,0.3994119465351105,0.431674987077713,0.2679266631603241,0.33626532554626465,0.35,4,0,0,0,0,,,nan,0,0.45197853446006775,9.039570808410645,180.79141235351562,0.5257054567337036,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.08001304731825089,0,0,12,joint_4_acceleration_lower|joint_5_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.0841303987441028,0.548227659|0.373012545|0.101096122|0.10415251|0.0841303987|0.0871303987,0.698227659|0.523012545|0.251096122|0.25415251|0.234130399|0.237130399,0.668227659|0.493012545|0.221096122|0.22415251|0.204130399|0.207130399,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0733790062|0.113819722|0.109831012|0.0979818206|0,-0.185772604|-0.254346637|-0.310171141|-0.305094185|-0.285107193|0,2.00713803|1.31108255|0.208033069|0.221346865|0.149396222|0.348521595,0.582389891|0.512831628|0.486686826,-0.0505018085|-0.304625332|0.036433883,0.011346942745149136,0.0014062793925404549,0.001380743458867073,0.008515953086316586
2,0.15000000000000002,-0.4695215939408854,0.36780038475990295,0.4176476001739502,0.26096832752227783,0.300057590007782,0.35,4,0,0,0,0,,,nan,0,0.6853506565093994,7.317880153656006,181.82211303710938,0.6969525218009949,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.05022390488310611,0,0,12,joint_2_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.07473281333196971,0.539032337|0.36396769|0.0911890739|0.0943046911|0.0747328133|0.0777328133,0.689032337|0.51396769|0.241189074|0.244304691|0.224732813|0.227732813,0.659032337|0.48396769|0.211189074|0.214304691|0.194732813|0.197732813,0.15|0.15|0.15|0.15|0.15|0.15,0|0.1366073|0.216061615|0.199952043|0.132914894|0,-0.18202514|-0.251304745|-0.310305689|-0.305616357|-0.284904625|0,1.97410421|1.34117332|0.270512222|0.27155445|0.146941522|0.310931253,0.579865038|0.497600257|0.488508582,-0.0505018085|-0.304625332|0.036433883,0.004950247704982758,0.0015384247526526451,0.0013366686180233955,0.002043645828962326
3,0.2,-0.3674056381779181,0.4128160774707794,0.39730602502822876,0.2527075707912445,0.3387551009654999,0.35,4,0,0,0,0,,,nan,0,0.7585253715515137,7.094898223876953,139.83238220214844,0.7687798142433167,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.06454123860064817,0,0,12,joint_5_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.06732738407290265,0.530027497|0.35809249|0.0864744373|0.0890980323|0.0673273841|0.0703273841,0.680027497|0.50809249|0.236474437|0.239098032|0.217327384|0.220327384,0.650027497|0.47809249|0.206474437|0.209098032|0.187327384|0.190327384,0.15|0.15|0.15|0.15|0.15|0.15,0|0.167379582|0.243783522|0.213304241|0.0994188933|0,-0.178152981|-0.247612312|-0.310697765|-0.306782587|-0.288208532|0,1.94195701|1.35213723|0.278983507|0.262913784|0.0805198975|0.281309536,0.577340186|0.482368886|0.490330338,-0.0505018085|-0.304625332|0.036433883,0.0051644714549183846,0.0015073763206601143,0.0014949170872569084,0.002126886509358883
4,0.25,-0.3266398486668484,0.47484177350997925,0.3733411431312561,0.2424946427345276,0.3924097716808319,0.35,4,0,0,0,0,,,nan,0,0.8238096237182617,6.632292747497559,73.56934356689453,0.8208370804786682,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.020385787767871335,0,1,12,predictive_link_4|joint_3_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.05831754013156695,0.521219442|0.354056222|0.0834272126|0.0847390816|0.0583175401|0.0613175401,0.671219442|0.504056222|0.233427213|0.234739082|0.20831754|0.21131754,0.641219442|0.474056222|0.203427213|0.204739082|0.17831754|0.18131754,0.15|0.15|0.15|0.15|0.15|0.15,0|0.178655215|0.239977587|0.193944969|0.0605397395|0,-0.174153366|-0.243192019|-0.310667652|-0.307927443|-0.293809905|0,1.9107244|1.35168808|0.263018786|0.224973853|-5.4234966e-09|0.245270161,0.574815333|0.467137516|0.492152095,-0.0505018085|-0.304625332|0.036433883,0.004765513353049755,0.001436859369277954,0.0013142256066203117,0.0019802991300821304
5,0.30000000000000004,-0.22775694738415495,0.45565977692604065,0.34717583656311035,0.23457011580467224,0.3659067153930664,0.35,4,0,0,0,0,,,nan,0,0.8315204381942749,4.483932971954346,191.3262176513672,0.8071798086166382,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.16567972822629837,0,0,12,,predictive_link_4,0,0,1,solved,osqp,2.0145705870167063e-07,valid,0.047282941556035546,0.512614613|0.350934936|0.0805006386|0.0795332472|0.0472829416|0.0502829416,0.662614613|0.500934936|0.230500639|0.229533247|0.197282942|0.200282942,0.632614613|0.470934936|0.200500639|0.199533247|0.167282942|0.170282942,0.15|0.15|0.15|0.15|0.15|0.15,0|0.18842777|0.286094803|0.234866257|0.110871407|0,-0.170023693|-0.238103768|-0.309383201|-0.308438995|-0.300003382|0,1.88043476|1.35406374|0.298714156|0.244560251|-2.08061671e-07|0.201131766,0.57229048|0.451906145|0.493973851,-0.0505018085|-0.304625332|0.036433883,0.0050949826836586,0.0014723185449838638,0.0015271222218871117,0.002060171216726303
6,0.35000000000000003,-0.13268002783335875,0.433438241481781,0.3189607858657837,0.22834280133247375,0.33763399720191956,0.35,4,0,0,0,0,,,nan,0,0.8862082362174988,6.033848762512207,63.78424835205078,0.8516485095024109,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.14088975040158488,0,0,12,,predictive_link_4,0,0,1,solved,osqp,2.3364675835746418e-07,valid,0.03863605815299456,0.504219572|0.348577271|0.0800513541|0.0764950579|0.0386360582|0.041636053,0.654219572|0.498577271|0.230051354|0.226495058|0.188636058|0.191636053,0.624219572|0.468577271|0.200051354|0.196495058|0.158636058|0.161636053,0.15|0.15|0.15|0.15|0.15|0.15,0|0.196166853|0.314908792|0.253355556|0.150961715|0,-0.165761549|-0.23257595|-0.306418474|-0.3081182|-0.305506181|0,1.85111674|1.35789999|0.328695735|0.251217588|-2.32548325e-07|0.166544212,0.569765627|0.436674774|0.495795608,-0.0505018085|-0.304625332|0.036433883,0.004771186038851738,0.001538282260298729,0.0013262266293168068,0.001874346286058426
7,0.4,-0.03385611649229331,0.40507441759109497,0.28896552324295044,0.2234143614768982,0.304754376411438,0.35,4,0,0,0,0,,,nan,0,0.9543215036392212,4.116161823272705,115.56925201416016,0.9170961976051331,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.1191490050214252,0,0,12,,predictive_link_4,0,0,1,solved,osqp,1.9384776658859515e-07,valid,0.03189689680065691,0.496040999|0.346907822|0.0813378891|0.0745227337|0.0318968968|0.0348968968,0.646040999|0.496907822|0.231337889|0.224522734|0.181896897|0.184896897,0.616040999|0.466907822|0.201337889|0.194522734|0.151896897|0.154896897,0.15|0.15|0.15|0.15|0.15|0.15,0|0.204166177|0.337270507|0.264002561|0.181848702|0,-0.161364745|-0.22652719|-0.301353833|-0.30673064|-0.309436491|0,1.82279925|1.36527027|0.36126823|0.255362855|-2.01987145e-07|0.139587587,0.567240775|0.421443403|0.497617364,-0.0505018085|-0.304625332|0.036433883,0.003088030032813549,0.0008680745959281921,0.0007962938398122787,0.001401103101670742
8,0.45,0.048246378932469414,0.37670648097991943,0.2578883767127991,0.2193928360939026,0.2736527919769287,0.35,4,0,0,0,0,,,nan,0,1.0265893936157227,3.77219820022583,68.85005187988281,1.0132042169570923,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,0.03512981213510491,0,1,12,predictive_link_4,predictive_link_4,0,0,1,solved,osqp,2.077068109174185e-08,valid,0.026775999434346304,0.488085676|0.345984974|0.0842078656|0.0736283614|0.0267759994|0.0297759994,0.638085676|0.495984974|0.234207866|0.223628361|0.176775999|0.179775999,0.608085676|0.465984974|0.204207866|0.193628361|0.146775999|0.149775999,0.15|0.15|0.15|0.15|0.15|0.15,0|0.21008465|0.35333701|0.275108225|0.203818032|0,-0.156831351|-0.219906637|-0.29371269|-0.303689748|-0.310922054|0,1.79551135|1.37411791|0.396455783|0.265931923|-2.38676002e-08|0.119103998,0.564715922|0.406212032|0.49943912,-0.0505018085|-0.304625332|0.036433883,0.0030597420409321785,0.0007978342473506927,0.0009349668398499489,0.001306110993027687
9,0.5,0.1385753898089851,0.33532699942588806,0.22581847012043,0.21900993585586548,0.234035462141037,0.35,4,0,0,0,0,,,nan,0,1.1287765502929688,3.698603391647339,55.02242660522461,1.128775715827942,1.0,nan,0,0,0,0,0.09843905129639821,0.0,filtered,1.6731263122079013e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.023010032297364563,0.480360476|0.34574924|0.0885220586|0.0737601069|0.0230100323|0.0260100323,0.630360476|0.49574924|0.238522059|0.223760107|0.173010032|0.176010032,0.600360476|0.46574924|0.208522059|0.193760107|0.143010032|0.146010032,0.15|0.15|0.15|0.15|0.15|0.15,0|0.217356641|0.409773941|0.342778699|0.283123104|0,-0.152159729|-0.212752816|-0.28313956|-0.297381909|-0.30894141|0,1.76928217|1.38760078|0.480722616|0.340437218|0.0662218237|0.104040129,0.562191069|0.390980661|0.501260877,-0.0505018085|-0.304625332|0.036433883,0.0029955171048641205,0.0007773349061608315,0.000815659761428833,0.0013835057616233826
