step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.5914568744522632,0.36858075857162476,0.4266211688518524,0.30150312185287476,0.31021955609321594,0.35,2,0,0,0,0,,,nan,0,0.4429798126220703,8.859596252441406,177.19192504882812,0.5167574286460876,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.08138279611670707,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.11192052189527743,0.547896873|0.352478805|0.111920522|0.118920522|0.126971594|0.130064956,0.697896873|0.502478805|0.261920522|0.268920522|0.276971594|0.280064956,0.667896873|0.472478805|0.231920522|0.238920522|0.246971594|0.250064956,0.15|0.15|0.15|0.15|0.15|0.15,0|0.0830260282|0.115029725|0.115029725|0.0952324819|0,-0.204306793|-0.27195245|-0.33971819|-0.33971819|-0.315556435|0,1.9872807|1.2209888|0.222993623|0.250993623|0.287562424|0.520259823,0.685955763|0.445842564|0.398091584,-0.0611046404|-0.335163653|0.00557022402,0.004910885356366634,0.001447371207177639,0.0014205127954483032,0.0020087258890271187
1,0.1,-0.33908529562383705,0.31089574098587036,0.40928661823272705,0.295116126537323,0.2580995559692383,0.35,2,0,0,0,0,,,nan,0,0.7032347917556763,7.197495460510254,158.46400451660156,0.7137154936790466,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.04564502645013197,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.10049395849670997,0.53779295|0.343004937|0.100493958|0.107493958|0.115808667|0.118953089,0.68779295|0.493004937|0.250493958|0.257493958|0.265808667|0.268953089,0.65779295|0.463004937|0.220493958|0.227493958|0.235808667|0.238953089,0.15|0.15|0.15|0.15|0.15|0.15,0|0.155171804|0.209955434|0.209955434|0.131270514|0,-0.199815086|-0.267974934|-0.339968935|-0.339968935|-0.316202673|0,1.95135671|1.25921662|0.271962332|0.299962332|0.278302507|0.475812356,0.68290019|0.42908448|0.398370177,-0.0611046404|-0.335163653|0.00557022402,0.004767813719809055,0.0013917451724410057,0.0013354159891605377,0.0020065056160092354
2,0.15000000000000002,-0.19108067210103513,0.305995374917984,0.3860384225845337,0.2921847999095917,0.24845324456691742,0.35,2,0,0,0,0,,,nan,0,0.8135743737220764,7.417203903198242,141.38682556152344,0.8233179450035095,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.09541561015612463,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09402991556563231,0.527917707|0.337210214|0.0940299156|0.101029916|0.106697203|0.109703943,0.677917707|0.487210214|0.244029916|0.251029916|0.256697203|0.259703943,0.647917707|0.457210214|0.214029916|0.221029916|0.226697203|0.229703943,0.15|0.15|0.15|0.15|0.15|0.15,0|0.197104235|0.272677906|0.272677906|0.132910568|0,-0.195158801|-0.263295407|-0.340552515|-0.340552515|-0.317955843|0,1.91651203|1.28264969|0.308245053|0.336245053|0.241743537|0.438815771,0.679844618|0.412326396|0.398648769,-0.0611046404|-0.335163653|0.00557022402,0.004975113086402416,0.0015175379812717438,0.00137410219758749,0.002049686387181282
3,0.2,-0.09399893072533927,0.2886389195919037,0.36051881313323975,0.2900592088699341,0.22659288346767426,0.35,4,0,0,0,0,,,nan,0,0.9013851284980774,6.903152942657471,80.04718780517578,0.9003910422325134,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.08192968285133256,0,0,12,joint_3_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09109237012508578,0.518279473|0.33391167|0.0910923701|0.0980539296|0.0979361332|0.100936125,0.668279473|0.48391167|0.24109237|0.24805393|0.247936133|0.250936125,0.638279473|0.45391167|0.21109237|0.21805393|0.217936133|0.220936125,0.15|0.15|0.15|0.15|0.15|0.15,0|0.209300294|0.322536037|0.320840247|0.159332164|0,-0.19033392|-0.257888367|-0.340599856|-0.340689124|-0.323318702|0,1.88278397|1.28705861|0.346305661|0.372366841|0.227757995|0.403744499,0.676789045|0.395568311|0.398927361,-0.0611046404|-0.335163653|0.00557022402,0.0028809234499931335,0.0008002230897545815,0.000778447836637497,0.0012819189578294754
4,0.25,0.014935390903526413,0.2399400770664215,0.3338361382484436,0.28569474816322327,0.17455990612506866,0.35,4,0,0,0,0,,,nan,0,0.9372796416282654,5.01950740814209,126.98561096191406,0.9388161301612854,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.016457486171053384,0,0,12,joint_3_acceleration_upper,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.09045294519342098,0.508886774|0.331572465|0.0907896357|0.0976277471|0.0904529452|0.0934529452,0.658886774|0.481572465|0.240789636|0.247627747|0.240452945|0.243452945,0.628886774|0.451572465|0.210789636|0.217627747|0.210452945|0.213452945,0.15|0.15|0.15|0.15|0.15|0.15,0|0.214242493|0.36148034|0.358824827|0.214049182|0,-0.185336683|-0.252039387|-0.339307082|-0.339819127|-0.329280185|0,1.85021041|1.28849296|0.385331801|0.409516688|0.246580778|0.373811781,0.673733473|0.378810227|0.399205953,-0.0611046404|-0.335163653|0.00557022402,0.00451075192540884,0.0009851129725575447,0.0013333186507225037,0.0021706484258174896
5,0.30000000000000004,0.06282083911409214,0.2267366200685501,0.3071039319038391,0.2822383642196655,0.1586715281009674,0.35,4,0,0,0,0,,,nan,0,0.9223114252090454,5.474125385284424,122.4977035522461,0.9260207414627075,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,0.022890790578877343,0,0,12,joint_4_acceleration_lower,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.08543608077274509,0.499748315|0.329771127|0.0925132328|0.0991715075|0.0854360808|0.0884360808,0.649748315|0.479771127|0.242513233|0.249171507|0.235436081|0.238436081,0.619748315|0.449771127|0.212513233|0.219171507|0.205436081|0.208436081,0.15|0.15|0.15|0.15|0.15|0.15,0|0.22130615|0.371153414|0.366702466|0.239707648|0,-0.180163636|-0.245756797|-0.336426151|-0.337656774|-0.33423214|0,1.81882962|1.29463386|0.404780195|0.425731722|0.247219832|0.353744323,0.6706779|0.362052143|0.399484545,-0.0611046404|-0.335163653|0.00557022402,0.004905332811176777,0.0014075413346290588,0.0014034043997526169,0.00206143781542778
6,0.35000000000000003,0.04569010212435132,0.2402690351009369,0.28225094079971313,0.2782333493232727,0.16951534152030945,0.35,4,0,0,0,0,,,nan,0,0.9491097927093506,4.542593479156494,57.13774490356445,0.9491096138954163,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,4.709755681154928e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.08150809178425814,0.490872965|0.32866396|0.0949264103|0.101263291|0.0815080918|0.0845080918,0.640872965|0.47866396|0.24492641|0.251263291|0.231508092|0.234508092,0.610872965|0.44866396|0.21492641|0.221263291|0.201508092|0.204508092,0.15|0.15|0.15|0.15|0.15|0.15,0|0.219686999|0.356978705|0.349069428|0.2340118|0,-0.174811693|-0.238665595|-0.331640753|-0.334046417|-0.337827594|0,1.78868017|1.29567724|0.405043594|0.420076174|0.222216573|0.338032367,0.667622328|0.345294058|0.399763137,-0.0611046404|-0.335163653|0.00557022402,0.004889644682407379,0.0014648083597421646,0.001451706513762474,0.00193865317851305
7,0.4,-0.06453772459489329,0.2921870946884155,0.2619115710258484,0.2725023925304413,0.21819056570529938,0.35,4,0,0,0,0,,,nan,0,0.9777321815490723,3.5551986694335938,66.79581451416016,0.9777317643165588,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,9.420624741687389e-07,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.07728072127432004,0.482269739|0.327886521|0.0970448235|0.102805027|0.0772807213|0.0802807156,0.632269739|0.477886521|0.247044823|0.252805027|0.227280721|0.230280716,0.602269739|0.447886521|0.217044823|0.222805027|0.197280721|0.200280716,0.15|0.15|0.15|0.15|0.15|0.15,0|0.210745648|0.326630474|0.312649426|0.203159989|0,-0.169278199|-0.230681933|-0.324405928|-0.328611317|-0.339526762|0,1.75980076|1.2916098|0.39040384|0.395258215|0.172756112|0.321122862,0.664566755|0.328535974|0.400041729,-0.0611046404|-0.335163653|0.00557022402,0.00488668866455555,0.0014208266511559486,0.001485925167798996,0.001946777105331421
8,0.45,-0.1052663530603607,0.27391988039016724,0.2457839846611023,0.2676263153553009,0.19790711998939514,0.35,4,0,0,0,0,,,nan,0,1.017552375793457,2.869656562805176,61.12828063964844,1.0175518989562988,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,1.0336754887891835e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.07167188734683957,0.473947769|0.327147172|0.0982855616|0.103035574|0.0716718873|0.0746718802,0.623947769|0.477147172|0.248285562|0.253035574|0.221671887|0.22467188,0.593947769|0.447147172|0.218285562|0.223035574|0.191671887|0.19467188,0.15|0.15|0.15|0.15|0.15|0.15,0|0.210167386|0.339873138|0.321622484|0.223544558|0,-0.163560991|-0.221807494|-0.314090877|-0.320869976|-0.33858624|0,1.73223008|1.29694858|0.418924508|0.412894806|0.171645868|0.298687521,0.661511183|0.31177789|0.400320321,-0.0611046404|-0.335163653|0.00557022402,0.004743872210383415,0.0014193188399076462,0.001349080353975296,0.0019428320229053497
9,0.5,-0.13560068346834303,0.24081727862358093,0.23381845653057098,0.26554712653160095,0.16553600132465363,0.35,4,0,0,0,0,,,nan,0,1.0856093168258667,2.864908218383789,23.412534713745117,1.085608720779419,1.0,nan,0,0,0,0,0.11192052189527743,0.0,filtered,1.2621533507843317e-06,0,0,12,,predictive_link_4,0,0,1,solved,osqp,0.0,valid,0.06736306112210147,0.465916284|0.326870143|0.100878186|0.10430924|0.0673630611|0.0703630611,0.615916284|0.476870143|0.250878186|0.25430924|0.217363061|0.220363061,0.585916284|0.446870143|0.220878186|0.22430924|0.187363061|0.190363061,0.15|0.15|0.15|0.15|0.15|0.15,0|0.216004833|0.383812744|0.365556275|0.281600366|0,-0.15765847|-0.212275051|-0.300654035|-0.310384176|-0.334222222|0,1.70600666|1.31121035|0.486671452|0.472409058|0.216830389|0.281452244,0.65845561|0.295019805|0.400598913,-0.0611046404|-0.335163653|0.00557022402,0.0047457339242100716,0.0014361944049596786,0.0013461019843816757,0.001933014951646328
