episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,23,-20.478914668416806,77.80328643321991,23,0,1,0.7391304347826086,-0.003103972179815173,0.8175341927486918,0.10141637579202653,0.20000000298023224
2,55,-11.833897101485356,25.64535639435053,32,0,1,0.0625,0.09629126638174057,0.363917387323454,0.10288764148811345,0.20000000298023224
3,87,-20.866585458116496,49.52525758743286,32,0,1,0.25,0.04967072233557701,0.5476642996072769,0.10478417604919966,0.20000000298023224
4,120,-7.938004091995698,52.788813665509224,33,0,1,0.2727272727272727,0.09405288845300674,0.5390549595608856,0.10711071439231504,0.20000000298023224
5,149,-13.200121329969749,30.41099911928177,29,0,1,0.10344827586206896,0.09414611011743546,0.46244824549247476,0.10957025338929674,0.20000000298023224
6,181,-19.092266346250668,53.447355821728706,32,0,1,0.28125,-0.007584318984299898,0.5764798694290221,0.11246693037114387,0.20000000298023224
7,242,-35.55050252536342,126.79718291759491,61,0,1,0.4426229508196721,-0.004071683157235384,0.619625949468769,0.11598309467535434,0.20000000298023224
8,266,-17.53587881066052,25.512151688337326,24,0,1,0.08333333333333333,0.09181318432092667,0.47967298701405525,0.11957995392452797,0.20000000298023224
9,283,-8.265107872171495,73.29802149534225,17,0,1,1.0,-0.005838816985487938,0.841060087961309,0.12487779437287064,0.20000000298023224
10,332,-10.41181706064355,46.14961136132479,49,0,1,0.12244897959183673,0.05220569297671318,0.4112165583943834,0.13010665720044234,0.20000000298023224
11,402,-52.196124040481706,66.36359568312764,70,0,1,0.14285714285714285,0.0996980145573616,0.4051942240446806,0.13527310257008637,0.20000000298023224
12,429,-19.36758669389798,62.020877718925476,27,0,1,0.4444444444444444,-0.001163304434157908,0.6674399155157583,0.1410547604438209,0.20000000298023224
13,468,-20.893474805242967,33.067149356007576,39,0,1,0.07692307692307693,0.07198309153318405,0.4119781886155789,0.1466962732361252,0.20000000298023224
14,708,-157.1261743206423,205.03832411766052,240,0,0,0.17916666666666667,0.057719673961400986,0.31682635049025215,0.1522078735640594,0.20000000298023224
15,774,-17.6630875993571,47.69317436590791,66,0,1,0.09090909090909091,0.07799696177244186,0.32868446008951374,0.15753020580261137,0.20000000298023224
16,1014,-95.38573707898911,207.58489127643406,240,0,0,0.1875,0.04683135449886322,0.30243704698514196,0.16274388995272832,0.19910117983818054
17,1254,-116.0836648758801,149.1472290046513,240,0,0,0.10416666666666667,0.040677230805158615,0.30894678751938043,0.16773261328909908,0.18531134724617004
18,1494,-84.88010146810029,80.28641144558787,240,0,0,0.03333333333333333,0.1046450287103653,0.23452671435661615,0.1723641638158296,0.17255116999149323
19,1528,-24.624346091653962,79.39282858371735,34,0,1,0.47058823529411764,-0.011928243562579155,0.6880243701093337,0.177656678413043,0.1708192229270935
20,1768,-59.7414033144937,261.03944460116327,240,0,0,0.24166666666666667,0.02865811251103878,0.36266435250484697,0.18295339945664815,0.15913008153438568
21,1794,-12.635890277079595,36.298563823103905,26,0,1,0.19230769230769232,0.04608696326613426,0.5114832239655348,0.1884083337523635,0.15791738033294678
22,1862,-21.31530064031734,143.61190878599882,68,0,1,0.47058823529411764,-0.0024915465619415045,0.5825280703823356,0.19437149125083716,0.1547921597957611
23,1886,-17.111997901493368,57.92836141586304,24,0,1,0.4583333333333333,-0.0009046575287356973,0.7053483923276266,0.20096833173721765,0.1537056863307953
24,1973,-22.07690206596204,116.54136018455029,87,0,1,0.27586206896551724,-0.0043952916748821735,0.4200156343051757,0.20763010813137422,0.14984405040740967
